link_id,road_name,road_rank,length_km,accident_cnt,epdo_total,epdo_avg,ALL_AADT_total,exposure,epdo_rate,epdo_rank,accident_uids
571716313,올림픽대로,108,0.09,3,8.0,2.6667,24460.0,2201.4,3634.0511,4460,2024|2024|2024
571371252,동탄신리천로,107,0.163,1,8.0,8.0,13511.5,2202.3745,3632.4431,4461,2024
571543533,분당로,107,0.085,1,6.0,6.0,19450.0,1653.25,3629.2152,4462,2024
571660900,달래내로377번길,107,0.374,1,8.0,8.0,5894.0,2204.356,3629.1779,4463,2024
478241305,발안만세길,107,0.491,1,6.0,6.0,3367.5,1653.4425,3628.7927,4464,2024
571543243,동원북로,107,0.244,1,6.0,6.0,6780.0,1654.32,3626.8678,4465,2024
478341739,푸른들판로1010번길,107,0.859,1,8.0,8.0,2568.5,2206.3415,3625.9119,4466,2024
571370268,동탄영천로,107,0.14,1,8.0,8.0,15762.5,2206.75,3625.2407,4467,2024
572672413,헌릉로,104,0.085,1,8.0,8.0,26020.0,2211.7,3617.1271,4468,2024
572767338,검단산로,107,0.375,1,8.0,8.0,5898.5,2211.9375,3616.7387,4469,2024
571550878,분당내곡간고속화도로,102,1.996,11,196.0,17.8182,27189.0,54269.244,3611.6221,4470,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
477342411,주석로,106,0.171,1,8.0,8.0,12959.5,2216.0745,3609.9869,4471,2024
571377668,안녕남로,107,0.502,1,8.0,8.0,4427.0,2222.354,3599.7865,4472,2024
477350580,남양로,107,0.357,1,8.0,8.0,6239.0,2227.323,3591.7557,4473,2024
572773982,풍산로,107,0.209,1,8.0,8.0,10669.0,2229.821,3587.7319,4474,2024
572649472,충민로,104,0.18,1,6.0,6.0,9301.5,1674.27,3583.6514,4475,2024
572672427,헌릉로,104,0.074,1,8.0,8.0,30171.0,2232.654,3583.1795,4476,2024
478340982,서해로,103,0.121,2,14.0,7.0,32360.5,3915.6205,3575.4231,4477,2024|2024
571371483,동탄대로,107,0.169,2,16.0,8.0,26502.0,4478.838,3572.3552,4478,2024|2024
477343752,시청로,106,0.155,1,6.0,6.0,10840.0,1680.2,3571.0035,4479,2024
477248060,매바위로237번길,107,1.244,1,8.0,8.0,1805.5,2246.042,3561.8212,4480,2024
571719794,석촌호수로,104,0.216,1,8.0,8.0,10417.5,2250.18,3555.2711,4481,2024
572603326,경충대로,107,0.347,1,8.0,8.0,6487.0,2250.989,3553.9934,4482,2024
572647416,남한산성로,106,3.304,8,56.0,7.0,4771.0,15763.384,3552.5367,4483,2024|2024|2024|2024|2024|2024|2024|2024
572646577,경충대로,107,0.39,1,8.0,8.0,5785.0,2256.15,3545.8635,4484,2024
571711724,백제고분로36가길,104,0.049,1,1.0,1.0,5763.0,282.387,3541.2395,4485,2024
571501596,분당수서간고속화도로,108,0.232,1,8.0,8.0,9755.0,2263.16,3534.8804,4486,2024
572754786,덕풍로65번길,107,0.276,1,8.0,8.0,8206.0,2264.856,3532.2334,4487,2024
571726232,한가람로,104,0.561,5,26.0,5.2,13124.5,7362.8445,3531.2439,4488,2024|2024|2024|2024|2024
571387105,동탄세교로,107,0.128,1,8.0,8.0,17756.5,2272.832,3519.8378,4489,2024
571377306,봉영로,103,0.059,1,8.0,8.0,38556.0,2274.804,3516.7865,4490,2024
572610802,갈마치로,107,0.231,1,8.0,8.0,9852.5,2275.9275,3515.0505,4491,2024
572767475,미사대로760번길,107,0.185,1,8.0,8.0,12324.5,2280.0325,3508.7219,4492,2024
571541949,황새울로,107,0.262,2,9.0,4.5,9793.0,2565.766,3507.7244,4493,2024|2024
572668902,성남대로,103,0.258,2,16.0,8.0,17688.0,4563.504,3506.0778,4494,2024|2024
476340952,마도북로,107,1.268,1,8.0,8.0,1801.5,2284.302,3502.1639,4495,2024
572748255,,107,0.066,2,2.0,1.0,8656.0,571.296,3500.8122,4496,2024|2024
571543911,안양판교로,105,0.136,2,14.0,7.0,29420.0,4001.12,3499.0203,4497,2024|2024
478250790,상신하길로126번길,107,0.305,1,8.0,8.0,7497.0,2286.585,3498.6672,4498,2024
478342704,효행로,105,0.135,1,8.0,8.0,16940.0,2286.9,3498.1853,4499,2024
571345722,병점1로,107,0.216,1,6.0,6.0,7945.5,1716.228,3496.039,4500,2024
571387129,동탄세교로,107,0.142,1,8.0,8.0,16126.0,2289.892,3493.6145,4501,2024
928343198,세자로,107,0.202,1,6.0,6.0,8506.5,1718.313,3491.7969,4502,2024
900000162,,107,0.908,3,24.0,8.0,7584.0,6886.272,3485.1949,4503,2024|2024|2024
477241187,3.1만세로,107,0.41,1,8.0,8.0,5599.5,2295.795,3484.6317,4504,2024
572663668,위례서로,104,0.049,1,1.0,1.0,5860.0,287.14,3482.6217,4505,2024
478249596,3.1만세로,107,0.3,2,9.0,4.5,8629.5,2588.85,3476.4471,4506,2024|2024
571365324,영통로,106,0.084,2,7.0,3.5,24020.0,2017.68,3469.3311,4507,2024|2024
477300448,푸른들판로,107,0.46,1,8.0,8.0,5019.5,2308.97,3464.7484,4508,2024
571500453,내정로174번길,107,0.348,1,8.0,8.0,6651.0,2314.548,3456.3984,4509,2024
572544888,서현로,105,0.053,1,6.0,6.0,32753.5,1735.9355,3456.3496,4510,2024
478253907,가장로,106,0.231,1,8.0,8.0,10025.0,2315.775,3454.567,4511,2024
478363989,기배로,107,0.167,1,8.0,8.0,13870.5,2316.3735,3453.6745,4512,2024
571376567,경기대로,103,0.5,1,69.0,69.0,39969.0,19984.5,3452.6758,4513,2024
572545881,문정로,107,0.517,1,8.0,8.0,4483.0,2317.711,3451.6814,4514,2024
476341094,전곡항로,106,0.432,1,8.0,8.0,5366.5,2318.328,3450.7628,4515,2024
572641260,동남로24길,104,0.248,1,8.0,8.0,9353.0,2319.544,3448.9538,4516,2024
477350354,주석로,106,0.2,1,8.0,8.0,11613.0,2322.6,3444.4157,4517,2024
571360882,동탄솔빛로,107,0.2,1,8.0,8.0,11618.0,2323.6,3442.9334,4518,2024
571365528,효행로,106,0.146,1,8.0,8.0,15920.5,2324.393,3441.7588,4519,2024
572672280,성남대로,103,0.293,5,23.0,4.6,22845.0,6693.585,3436.1258,4520,2024|2024|2024|2024|2024
572541138,양현로,107,0.383,1,8.0,8.0,6079.5,2328.4485,3435.7642,4521,2024
572782416,양재대로,104,0.2,3,24.0,8.0,34973.0,6994.6,3431.2184,4522,2024|2024|2024
571717390,올림픽대로,108,0.926,3,78.0,26.0,24552.0,22735.152,3430.8106,4523,2024|2024|2024
571772889,올림픽로,104,0.241,3,16.0,5.3333,19379.0,4670.339,3425.8755,4524,2024|2024|2024
572642442,마천로,104,0.239,1,8.0,8.0,9771.5,2335.3885,3425.5542,4525,2024
571772954,강동대로,104,0.147,4,25.0,6.25,49722.0,7309.134,3420.3778,4526,2024|2024|2024|2024
572648355,산성대로,107,0.251,3,24.0,8.0,27988.0,7024.988,3416.3759,4527,2024|2024|2024
571551192,서판교로,107,0.412,1,8.0,8.0,5685.0,2342.22,3415.563,4528,2024
477457232,본오매송로,105,0.162,1,8.0,8.0,14465.0,2343.33,3413.9451,4529,2024
571542456,금곡로,107,0.22,1,6.0,6.0,8023.0,1765.06,3399.3179,4530,2024
477457743,,107,0.337,1,8.0,8.0,6996.0,2357.652,3393.2065,4531,2024
572783021,서하남로,107,0.136,3,24.0,8.0,52018.0,7074.448,3392.4908,4532,2024|2024|2024
571371723,,107,0.479,1,8.0,8.0,4925.5,2359.3145,3390.8154,4533,2024
571364706,동탄원천로,107,0.061,1,8.0,8.0,38681.5,2359.5715,3390.4461,4534,2024
571714148,토성로,104,0.044,1,1.0,1.0,6705.0,295.02,3389.6007,4535,2024
572672272,성남대로,103,0.111,2,9.0,4.5,23922.0,2655.342,3389.3939,4536,2024|2024
477351240,남양중앙로,107,0.481,1,6.0,6.0,3683.5,1771.7635,3386.4565,4537,2024
572757039,올림픽대로,108,0.291,1,8.0,8.0,8134.0,2366.994,3379.8142,4538,2024
571773282,위례성대로,104,0.122,1,6.0,6.0,14553.0,1775.466,3379.3945,4539,2024
571371215,동탄기흥로,106,0.218,1,8.0,8.0,10881.0,2372.058,3372.5988,4540,2024
572783168,서하남로,107,0.071,1,8.0,8.0,33480.0,2377.08,3365.4736,4541,2024
571370821,동탄순환대로,107,0.191,2,16.0,8.0,24897.5,4755.4225,3364.5801,4542,2024|2024
571549852,,107,0.048,1,1.0,1.0,6193.5,297.288,3363.7416,4543,2024
572350219,,107,0.286,1,8.0,8.0,8339.0,2384.954,3354.3624,4544,2024
571679828,양재대로,104,0.051,1,6.0,6.0,35112.0,1790.712,3350.6225,4545,2024
571643587,수도권제1순환고속도로,108,0.559,1,69.0,69.0,36905.0,20629.895,3344.6607,4546,2024
478240693,서봉로,106,0.035,1,1.0,1.0,8565.0,299.775,3335.8352,4547,2024
571701807,올림픽로35나길,104,0.264,1,8.0,8.0,9085.0,2398.44,3335.5014,4548,2024
571543784,,107,0.046,1,1.0,1.0,6519.5,299.897,3334.4782,4549,2024
571543539,성남대로,107,0.282,3,22.0,7.3333,23429.5,6607.119,3329.7418,4550,2024|2024|2024
478466876,본오매송로,105,0.147,1,8.0,8.0,16367.5,2406.0225,3324.9897,4551,2024
478357017,수도권제2순환고속도로(봉담동탄,101,0.486,3,85.0,28.3333,52643.0,25584.498,3322.3243,4552,2024|2024|2024
571371264,,107,0.221,1,8.0,8.0,10899.0,2408.679,3321.3226,4553,2024
571558133,돌마로,107,0.234,3,17.0,5.6667,21882.0,5120.388,3320.0609,4554,2024|2024|2024
572610529,동남로,104,0.154,1,8.0,8.0,15702.5,2418.185,3308.2663,4555,2024
478242713,서해로,103,0.422,1,8.0,8.0,5736.0,2420.592,3304.9766,4556,2024
572645746,금빛로2번길,107,0.544,1,8.0,8.0,4451.0,2421.344,3303.9502,4557,2024
571717387,올림픽대로,108,0.228,2,8.0,4.0,10635.0,2424.78,3299.2684,4558,2024|2024
571558902,용인서울고속도로,101,0.131,2,16.0,8.0,37063.0,4855.253,3295.3998,4559,2024|2024
477352236,비봉로,107,0.222,1,8.0,8.0,10961.0,2433.342,3287.6595,4560,2024
571347463,동탄지성로,107,0.157,1,8.0,8.0,15507.0,2434.599,3285.9621,4561,2024
572355353,,107,0.956,2,16.0,8.0,5095.5,4871.298,3284.5455,4562,2024|2024
478340607,,106,0.198,1,8.0,8.0,12348.0,2444.904,3272.1121,4563,2024
571365450,한신대길,107,0.371,1,8.0,8.0,6601.0,2448.971,3266.6781,4564,2024
571347053,노작로,107,0.054,1,1.0,1.0,5676.0,306.504,3262.6002,4565,2024
478248611,서해로,107,0.312,2,16.0,8.0,15723.0,4905.576,3261.5946,4566,2024|2024
572544936,수내로,107,0.176,1,8.0,8.0,13941.5,2453.704,3260.377,4567,2024
477457980,,107,0.047,1,1.0,1.0,6526.0,306.722,3260.2813,4568,2024
572781385,위례대로,107,0.274,2,16.0,8.0,17957.5,4920.355,3251.7979,4569,2024|2024
478247150,서해안고속도로,108,0.146,1,8.0,8.0,16860.0,2461.56,3249.9716,4570,2024
573711528,윗배알미길,107,0.635,1,8.0,8.0,3880.5,2464.1175,3246.5984,4571,2024
572649023,성내천로43마길,104,0.217,1,8.0,8.0,11355.5,2464.1435,3246.5642,4572,2024
478255815,평택화성고속도로,108,0.484,1,6.0,6.0,3826.0,1851.784,3240.1187,4573,2024
571548978,판교로,107,0.247,1,8.0,8.0,10005.0,2471.235,3237.2478,4574,2024
478353989,본오매송로,105,0.2,1,8.0,8.0,12361.0,2472.2,3235.9841,4575,2024
572783084,하남대로,103,0.102,2,16.0,8.0,48660.0,4963.32,3223.6487,4576,2024|2024
572542907,방아로,107,0.507,1,8.0,8.0,4907.5,2488.1025,3215.3016,4577,2024
572778981,,107,0.315,1,8.0,8.0,7913.0,2492.595,3209.5066,4578,2024
922772948,감일백제로,107,0.193,2,8.0,4.0,12925.5,2494.6215,3206.8993,4579,2024|2024
478252122,삼천병마로,103,0.186,1,8.0,8.0,13417.0,2495.562,3205.6907,4580,2024
572742530,창우로,107,0.209,1,8.0,8.0,11953.0,2498.177,3202.3351,4581,2024
571366602,동탄청계로,107,0.277,1,8.0,8.0,9026.0,2500.202,3199.7415,4582,2024
571754062,올림픽로,104,0.172,2,16.0,8.0,29098.0,5004.856,3196.8952,4583,2024|2024
571703491,올림픽대로,102,0.396,8,111.0,13.875,87942.0,34825.032,3187.3625,4584,2024|2024|2024|2024|2024|2024|2024|2024
571541821,양현로,107,0.262,1,8.0,8.0,9582.5,2510.615,3186.4702,4585,2024
478241093,푸른들판로,107,0.414,1,8.0,8.0,6067.0,2511.738,3185.0456,4586,2024
571501127,,107,0.072,1,8.0,8.0,34977.0,2518.344,3176.6907,4587,2024
571740666,올림픽대로,108,0.101,1,8.0,8.0,24972.0,2522.172,3171.8693,4588,2024
478345840,세자로,107,0.605,2,16.0,8.0,8340.0,5045.7,3171.0169,4589,2024|2024
571356006,동탄중앙로,107,0.228,2,14.0,7.0,19401.5,4423.542,3164.8846,4590,2024|2024
572649554,하남대로,103,0.427,2,16.0,8.0,11848.0,5059.096,3162.6204,4591,2024|2024
572757734,덕풍북로,107,0.288,1,8.0,8.0,8794.5,2532.816,3158.5397,4592,2024
572668786,,104,0.311,2,16.0,8.0,16312.5,5073.1875,3153.8357,4593,2024|2024
572767067,미사강변대로,107,0.291,2,16.0,8.0,17451.0,5078.241,3150.6973,4594,2024|2024
571772751,백제고분로,104,0.191,1,8.0,8.0,13307.0,2541.637,3147.5777,4595,2024
572746566,,107,0.047,1,1.0,1.0,6762.0,317.814,3146.4945,4596,2024
572645360,산성대로,107,0.137,1,8.0,8.0,18568.0,2543.816,3144.8815,4597,2024
478242615,터넉골로,107,1.046,1,8.0,8.0,2442.0,2554.332,3131.9343,4598,2024
573711247,미사대로,103,0.227,1,8.0,8.0,11259.5,2555.9065,3130.005,4599,2024
572672348,성남대로,103,0.125,1,8.0,8.0,20450.0,2556.25,3129.5844,4600,2024
572540613,문정로,107,0.435,1,8.0,8.0,5880.0,2557.8,3127.6879,4601,2024
571565631,대왕판교로,105,0.178,2,16.0,8.0,28807.0,5127.646,3120.3402,4602,2024|2024
571500685,황새울로312번길,107,0.072,2,2.0,1.0,8906.5,641.268,3118.8208,4603,2024|2024
571387643,봉영로,103,0.59,4,93.0,23.25,50650.0,29883.5,3112.0853,4604,2024|2024|2024|2024
477146998,기아자동차로,107,0.415,1,8.0,8.0,6197.5,2571.9625,3110.4653,4605,2024
572611257,하남대로,103,0.034,1,1.0,1.0,9462.0,321.708,3108.4089,4606,2024
477346896,남양로,103,0.28,1,8.0,8.0,9192.5,2573.9,3108.1239,4607,2024
476341210,당성로115번길,107,0.179,1,1.0,1.0,1800.0,322.2,3103.6623,4608,2024
572778842,아리수로93다길,107,0.345,1,8.0,8.0,7477.0,2579.565,3101.2981,4609,2024
571350617,태안로,107,0.505,1,8.0,8.0,5110.5,2580.8025,3099.811,4610,2024
571772955,강동대로,104,0.055,1,8.0,8.0,46983.0,2584.065,3095.8974,4611,2024
572541043,양현로,107,0.352,1,8.0,8.0,7343.5,2584.912,3094.8829,4612,2024
571554978,대왕판교로,105,0.086,1,8.0,8.0,30071.0,2586.106,3093.454,4613,2024
571611326,송파대로,103,0.311,6,39.0,6.5,40564.0,12615.404,3091.4587,4614,2024|2024|2024|2024|2024|2024
571351407,동탄반석로,107,0.44,1,8.0,8.0,5890.5,2591.82,3086.6341,4615,2024
571344672,효행로,105,0.179,2,8.0,4.0,14517.5,2598.6325,3078.5423,4616,2024|2024
572673286,탄천동로,104,0.103,1,8.0,8.0,25304.0,2606.312,3069.4713,4617,2024
571540573,분당수서간고속화도로,102,0.397,2,70.0,35.0,57478.0,22818.766,3067.6505,4618,2024|2024
2023002474,,107,0.286,1,8.0,8.0,9138.0,2613.468,3061.0668,4619,2024
477345198,해운로,107,0.672,1,8.0,8.0,3894.0,2616.768,3057.2064,4620,2024
571370747,동탄대로,107,0.284,3,22.0,7.3333,25347.5,7198.69,3056.1116,4621,2024|2024|2024
572646192,순환로,107,0.24,3,10.0,3.3333,13636.5,3272.76,3055.525,4622,2024|2024|2024
572668765,위례대로,107,0.146,1,8.0,8.0,17936.5,2618.729,3054.9171,4623,2024
572772959,조정대로,103,0.057,1,8.0,8.0,45943.0,2618.751,3054.8914,4624,2024
571540441,대왕판교로,105,0.196,1,8.0,8.0,13410.0,2628.36,3043.7231,4625,2024
571716511,오금로,104,0.048,1,1.0,1.0,6852.0,328.896,3040.4748,4626,2024
572649670,송파대로,103,0.376,6,41.0,6.8333,35899.0,13498.024,3037.4816,4627,2024|2024|2024|2024|2024|2024
571501233,분당로,107,0.131,1,8.0,8.0,20109.0,2634.279,3036.8841,4628,2024
571349062,삼성1로,107,0.211,1,6.0,6.0,9374.5,1978.0195,3033.3371,4629,2024
478254491,서봉로,106,0.209,1,8.0,8.0,12663.0,2646.567,3022.7839,4630,2024
478343567,삼천병마로,103,0.542,5,40.0,8.0,24541.5,13301.493,3007.1812,4631,2024|2024|2024|2024|2024
571551592,탄천상로,107,0.303,2,8.0,4.0,8847.5,2680.7925,2984.1922,4632,2024|2024
571361158,봉영로,103,0.559,3,85.0,28.3333,51091.0,28559.869,2976.2041,4633,2024|2024|2024
572603599,수정로,107,0.028,1,1.0,1.0,12018.5,336.518,2971.6092,4634,2024
572782175,마천로,104,0.031,1,1.0,1.0,10864.0,336.784,2969.2622,4635,2024
572660370,경충대로,107,0.587,3,85.0,28.3333,48780.5,28634.1535,2968.4831,4636,2024|2024|2024
571347908,동탄원천로,107,0.617,1,69.0,69.0,37696.5,23258.7405,2966.6267,4637,2024
572673217,헌릉로,104,0.185,2,16.0,8.0,29196.0,5401.26,2962.2718,4638,2024|2024
572781957,조정대로,107,0.195,1,8.0,8.0,13875.0,2705.625,2956.803,4639,2024
572672085,경충대로,107,0.426,2,14.0,7.0,11128.0,4740.528,2953.2575,4640,2024|2024
571354112,동탄지성로,107,0.174,1,8.0,8.0,15579.5,2710.833,2951.1224,4641,2024
478346864,서해로,103,0.089,1,8.0,8.0,30513.0,2715.657,2945.8801,4642,2024
571387011,수도권제2순환고속도로(봉담동탄,108,0.277,3,24.0,8.0,29420.0,8149.34,2945.0238,4643,2024|2024|2024
571542597,내정로173번길,107,0.399,1,8.0,8.0,6817.0,2719.983,2941.1949,4644,2024
572545221,이매로,107,0.384,1,8.0,8.0,7089.5,2722.368,2938.6181,4645,2024
478241459,포승향남로,103,0.317,2,16.0,8.0,17198.0,5451.766,2934.8288,4646,2024|2024
478243748,행정중앙2로,107,0.068,1,1.0,1.0,5013.5,340.918,2933.2567,4647,2024
478242685,버들로,107,0.424,1,8.0,8.0,6433.5,2727.804,2932.762,4648,2024
571501545,서현로,105,0.129,2,16.0,8.0,42307.5,5457.6675,2931.6553,4649,2024|2024
572662251,경충대로,107,0.837,3,85.0,28.3333,34760.0,29094.12,2921.5525,4650,2024|2024|2024
571711061,올림픽대로,108,0.11,1,8.0,8.0,24959.0,2745.49,2913.8697,4651,2024
478343800,동화길,107,0.29,1,8.0,8.0,9475.0,2747.75,2911.473,4652,2024
572646876,원터로,107,0.052,1,1.0,1.0,6610.0,343.72,2909.3448,4653,2024
928242386,사격장길,107,1.009,1,8.0,8.0,2728.0,2752.552,2906.3938,4654,2024
478243289,포승향남로,107,0.304,1,8.0,8.0,9065.0,2755.76,2903.0104,4655,2024
477352018,,107,0.279,2,14.0,7.0,17293.0,4824.747,2901.7066,4656,2024|2024
571703244,올림픽대로,108,0.208,1,8.0,8.0,13258.0,2757.664,2901.0061,4657,2024
571705203,백제고분로,104,0.176,1,8.0,8.0,15672.0,2758.272,2900.3666,4658,2024
571660548,대왕판교로,105,0.094,1,8.0,8.0,29366.0,2760.404,2898.1265,4659,2024
571381824,동탄대로,107,0.101,1,8.0,8.0,27396.5,2767.0465,2891.1693,4660,2024
571349366,동탄솔빛로,107,0.189,2,8.0,4.0,14640.5,2767.0545,2891.161,4661,2024|2024
572641319,동남로23가길,104,0.353,1,8.0,8.0,7839.0,2767.167,2891.0434,4662,2024
478242701,포승향남로,103,1.434,6,93.0,15.5,22473.5,32226.999,2885.7791,4663,2024|2024|2024|2024|2024|2024
571371456,동부대로922번길,107,0.182,1,8.0,8.0,15270.5,2779.231,2878.4941,4664,2024
476341372,공룡로,106,0.708,2,9.0,4.5,4420.0,3129.36,2875.9874,4665,2024|2024
571773892,위례성대로,104,0.106,1,8.0,8.0,26277.0,2785.362,2872.1581,4666,2024
571551892,,107,0.209,2,16.0,8.0,26731.0,5586.779,2863.9042,4667,2024|2024
571681947,여수대로,107,0.155,4,25.0,6.25,56425.0,8745.875,2858.4904,4668,2024|2024|2024|2024
572661590,위례대로,107,0.334,2,14.0,7.0,14690.0,4906.46,2853.3811,4669,2024|2024
572672181,성남대로,103,0.168,4,18.0,4.5,37592.0,6315.456,2850.1505,4670,2024|2024|2024|2024
478467514,서해안고속도로,101,0.332,1,8.0,8.0,8464.0,2810.048,2846.9265,4671,2024
571387060,화성광주고속도로,101,0.872,1,69.0,69.0,27835.0,24272.12,2842.7678,4672,2024
571543544,백현로,107,0.184,2,9.0,4.5,17214.5,3167.468,2841.3862,4673,2024|2024
572672210,성남대로,103,0.111,1,8.0,8.0,25383.0,2817.513,2839.3835,4674,2024
572611529,희망로,107,0.244,1,8.0,8.0,11558.0,2820.152,2836.7265,4675,2024
478343678,매송고색로,105,0.116,1,8.0,8.0,24385.5,2828.718,2828.1363,4676,2024
572747927,중부고속도로,108,0.254,1,8.0,8.0,11144.0,2830.576,2826.2799,4677,2024
571369998,동탄신리천로,107,0.127,1,8.0,8.0,22299.5,2832.0365,2824.8223,4678,2024
571371194,동탄산척로,107,0.153,1,8.0,8.0,18522.5,2833.9425,2822.9225,4679,2024
572710357,동남로,104,0.02,1,1.0,1.0,17728.0,354.56,2820.3971,4680,2024
572642760,문정로,104,0.305,2,8.0,4.0,9314.5,2840.9225,2815.9867,4681,2024|2024
571774481,올림픽대로,108,0.365,3,24.0,8.0,23362.0,8527.13,2814.546,4682,2024|2024|2024
571379153,동탄순환대로,107,0.282,3,15.0,5.0,18910.5,5332.761,2812.8018,4683,2024|2024|2024
572644256,공원로,107,0.186,1,8.0,8.0,15303.0,2846.358,2810.6092,4684,2024
572752497,서하남로,107,0.402,3,17.0,5.6667,15071.5,6058.743,2805.8625,4685,2024|2024|2024
477341166,쌍송북로,107,0.589,1,8.0,8.0,4843.0,2852.527,2804.5309,4686,2024
571729076,석촌호수로,104,0.205,1,8.0,8.0,13964.5,2862.7225,2794.5426,4687,2024
571500223,내정로165번길,107,0.399,1,8.0,8.0,7179.0,2864.421,2792.8855,4688,2024
476340959,화성로,106,0.535,4,30.0,7.5,20089.0,10747.615,2791.317,4689,2024|2024|2024|2024
571350284,기산로,107,0.559,1,8.0,8.0,5132.0,2868.788,2788.6341,4690,2024
572784633,미사대로,107,0.209,1,6.0,6.0,10318.0,2156.462,2782.3351,4691,2024
571369560,효행로,105,0.187,1,8.0,8.0,15387.0,2877.369,2780.3177,4692,2024
571348610,동탄공원로,107,0.192,1,6.0,6.0,11254.0,2160.768,2776.7905,4693,2024
572663152,위례중앙로,104,0.14,1,8.0,8.0,20710.0,2899.4,2759.1916,4694,2024
477146146,남양황라로,106,0.874,1,8.0,8.0,3318.5,2900.369,2758.2697,4695,2024
572766090,초광로,107,0.088,1,8.0,8.0,33027.0,2906.376,2752.5688,4696,2024
572754397,대성로,107,0.269,1,8.0,8.0,10819.5,2910.4455,2748.7201,4697,2024
572783035,서하남로,107,0.052,1,8.0,8.0,55991.0,2911.532,2747.6943,4698,2024
478246410,발안양감로,107,0.383,1,8.0,8.0,7605.0,2912.715,2746.5784,4699,2024
572768174,,107,0.278,1,8.0,8.0,10482.0,2913.996,2745.371,4700,2024
571370435,동탄순환대로,107,0.135,1,8.0,8.0,21594.5,2915.2575,2744.183,4701,2024
571248778,정남동로,106,1.06,2,16.0,8.0,5503.0,5833.18,2742.9292,4702,2024|2024
572703070,산곡동로,107,0.81,1,8.0,8.0,3601.5,2917.215,2742.3416,4703,2024
571714939,올림픽로,104,0.174,1,8.0,8.0,16782.0,2920.068,2739.6622,4704,2024
571550101,분당내곡로,107,0.175,1,8.0,8.0,16690.0,2920.75,2739.0225,4705,2024
478245244,시청로,107,0.499,1,8.0,8.0,5855.0,2921.645,2738.1835,4706,2024
571370809,동탄중앙로,107,0.171,1,8.0,8.0,17097.0,2923.587,2736.3646,4707,2024
571510194,대왕판교로,107,0.205,2,16.0,8.0,28564.0,5855.62,2732.4177,4708,2024|2024
571669249,분당내곡간고속화도로,102,0.726,2,77.0,38.5,38828.0,28189.128,2731.5496,4709,2024|2024
477145796,매향석천로,107,1.01,1,8.0,8.0,2900.5,2929.505,2730.8368,4710,2024
571369558,효행로,105,0.024,1,1.0,1.0,15262.0,366.288,2730.0922,4711,2024
572642067,경충대로,103,0.106,2,16.0,8.0,55333.0,5865.298,2727.9091,4712,2024|2024
571368176,10용사로,107,0.417,1,8.0,8.0,7048.0,2939.016,2721.9995,4713,2024
571370449,동탄순환대로,107,0.424,3,22.0,7.3333,19073.5,8087.164,2720.3603,4714,2024|2024|2024
571255019,경기동로,105,0.192,1,6.0,6.0,11505.0,2208.96,2716.2103,4715,2024
571371304,동탄산척로,107,0.382,2,16.0,8.0,15424.5,5892.159,2715.4732,4716,2024|2024
571346000,병점중앙로,107,0.048,1,1.0,1.0,7691.0,369.168,2708.7938,4717,2024
571371666,동탄원천로,107,0.194,1,8.0,8.0,15234.0,2955.396,2706.913,4718,2024
928254497,서봉로,106,0.231,1,8.0,8.0,12806.0,2958.186,2704.36,4719,2024
571245619,내향로,107,0.413,1,6.0,6.0,5373.0,2219.049,2703.861,4720,2024
572668797,위례송하로,107,0.501,1,8.0,8.0,5909.5,2960.6595,2702.1007,4721,2024
571542316,미금일로,107,0.113,2,2.0,1.0,6575.5,743.0315,2691.6759,4722,2024|2024
571348029,동탄중앙로,107,0.176,2,9.0,4.5,19000.0,3344.0,2691.3876,4723,2024|2024
571510087,백현로,107,0.134,1,8.0,8.0,22249.5,2981.433,2683.2734,4724,2024
572666477,위례송파로,104,0.279,1,8.0,8.0,10689.5,2982.3705,2682.43,4725,2024
572752699,동남로,104,0.117,1,8.0,8.0,25504.5,2984.0265,2680.9413,4726,2024
571362132,효행로,106,0.216,2,8.0,4.0,13827.5,2986.74,2678.5057,4727,2024|2024
478351116,주석로,106,0.027,1,1.0,1.0,13832.5,373.4775,2677.5375,4728,2024
478352568,효행로,105,0.197,1,8.0,8.0,15168.0,2988.096,2677.2902,4729,2024
572542542,장미로,107,0.331,2,6.0,3.0,6772.5,2241.6975,2676.5431,4730,2024|2024
477243604,3.1만세로,107,0.675,1,8.0,8.0,4430.5,2990.5875,2675.0597,4731,2024
571558270,판교로,107,0.114,2,8.0,4.0,26338.0,3002.532,2664.4179,4732,2024|2024
478340653,푸른들판로,107,0.275,1,6.0,6.0,8194.0,2253.35,2662.7022,4733,2024
572650068,경충대로,103,0.197,1,8.0,8.0,15253.0,3004.841,2662.3705,4734,2024
571372690,동탄대로19길,107,0.071,1,1.0,1.0,5300.0,376.3,2657.4542,4735,2024
571544126,대왕판교로,105,1.724,5,87.0,17.4,19022.5,32794.79,2652.8604,4736,2024|2024|2024|2024|2024
571541606,분당수서간고속화도로,102,0.053,1,8.0,8.0,57141.0,3028.473,2641.5953,4737,2024
478200276,서해안고속도로,101,0.385,2,16.0,8.0,15758.0,6066.83,2637.2916,4738,2024|2024
572750260,하남대로,103,0.026,1,1.0,1.0,14590.0,379.34,2636.1575,4739,2024
571500475,정자로,107,0.039,1,1.0,1.0,9727.0,379.353,2636.0672,4740,2024
478345864,효행로,105,0.205,1,8.0,8.0,14806.0,3035.23,2635.7146,4741,2024
