﻿bis_id,stn_nm,lon,lat,grid_gid,link_id
GGB206000373,상탑파출소,127.1491333,37.4051333,다사689340,572545317
GGB206000376,장안중학교후문,127.1474667,37.3708667,다사687302,572544581
GGB206000379,서현고등학교,127.1233667,37.3805167,다사666313,572544931
GGB206000380,서현고등학교,127.1236833,37.3807167,다사666313,572544931
GGB206000384,서현도서관,127.1325667,37.38325,다사674316,572500929
GGB206000385,서현도서관,127.13285,37.3831667,다사674316,572500929
GGB206000388,성은학교,127.1437,37.40895,다사684344,572542754
GGB206000389,성남세관후문.성은학교,127.1433167,37.40895,다사684344,572542754
GGB206000390,동원.SK아파트,127.1440667,37.4133167,다사685349,572540685
GGB206000391,동원.SK아파트,127.1432833,37.4129333,다사684349,572500748
GGB206000392,쌍용아파트,127.1284333,37.4068667,다사671342,572540492
GGB206000399,청솔마을,127.11635,37.3525833,다사660282,571540979
GGB206000405,성우스타우스,127.1111833,37.3379333,다사655266,571501116
GGB206000420,장안초등학교(마을),127.1445,37.3707167,다사685302,572500792
GGB206000422,동성아파트상가,127.1331167,37.3727,다사675304,572552176
GGB206000423,한라쇼핑앞.효자촌임광아파트,127.1367,37.3750333,다사678307,572500373
GGB206000424,서당초등학교.삼환상가앞,127.13555,37.3746167,다사677306,572555199
GGB206000425,효자촌사거리,127.1306,37.3750167,다사672307,572501127
GGB206000426,중앙공원,127.1294833,37.3759167,다사671308,572501107
GGB206000427,현대시범아파트,127.1289333,37.3769167,다사671309,572501107
GGB206000428,효자촌현대아파트.서현2동행정복지센터,127.13365,37.3763167,다사675308,572549330
GGB206000429,동아아파트,127.1344333,37.3770333,다사676309,572549334
GGB206000430,분당어린이공원.우성아파트,127.1315,37.3795667,다사673312,572500648
GGB206000431,올림픽스포츠센터,127.1291833,37.3812667,다사671314,572500650
GGB206000433,서현1동행정복지센터,127.12605,37.3819833,다사668314,572500652
GGB206000434,서현문화의집,127.12685,37.3827167,다사669315,572500651
GGB206000435,한양아파트,127.1247833,37.3830333,다사667316,572500652
GGB206000436,AK플라자2층,127.1238,37.3845667,다사666317,572543912
GGB206000438,양현보도육교,127.1300333,37.38415,다사672317,572541637
GGB206000439,아름마을.방아다리사거리,127.12345,37.3999167,다사666334,572542243
GGB206000440,아름마을.방아다리사거리,127.12365,37.3999333,다사666334,572542243
GGB206000441,경남아너스빌,127.12895,37.4073333,다사671343,572540388
GGB206000442,대진빌라,127.1451667,37.4053833,다사685340,572542778
GGB206000453,건영아파트(마을),127.13935,37.3710167,다사680302,572500774
GGB206000455,시범상가,127.128,37.3809,다사670313,572500652
GGB206000457,시범현대아파트,127.1296167,37.3794167,다사672312,572500665
GGB206000458,우성상가,127.1322667,37.3775167,다사674310,572540668
GGB206000460,오리역.하나로마트(마을),127.10915,37.3393167,다사653267,571542791
GGB206000463,한진7단지(마을),127.115,37.3610167,다사659291,571546418
GGB206000465,더샵판교포레스트11단지,127.0711167,37.36735,다사620298,571565481
GGB206000470,운중동먹거리촌,127.05835,37.3915167,다사609325,571542687
GGB206000471,판교풍경채5단지,127.0691,37.365,다사618296,571564880
GGB206000472,힐스테이트판교엘포레6단지,127.06805,37.3718333,다사617303,571564872
GGB206000477,궁안마을,127.0940667,37.3702833,다사640302,571541939
GGB206000478,매화마을3단지,127.1378833,37.4150833,다사679351,572541043
GGB206000479,청솔마을(공항버스),127.1091167,37.3524833,다사653282,571543553
GGB206000480,석운동,127.0469667,37.3805167,다사598313,571556808
GGB206000490,석운동,127.0470333,37.3803833,다사598313,571556808
GGB206000491,동원SK삼거리,127.1435833,37.4124667,다사684348,572544940
GGB206000495,궁안마을입구,127.1005833,37.36965,다사646301,571541292
GGB206000496,궁안마을,127.0994333,37.3695667,다사645301,571541292
GGB206000498,구미동차고지앞,127.1060333,37.3423333,다사651271,571542401
GGB206000504,요한성당,127.1476667,37.3686667,다사688300,572543495
GGB206000505,지역난방공사,127.14545,37.3674167,다사686298,572541379
GGB206000506,동대문교회,127.1426333,37.36635,다사683297,572541377
GGB206000514,오리역(마을),127.1087667,37.33915,다사653267,571542791
GGB206000515,이매촌한신.서현역.AK프라자,127.126,37.3872,다사668320,572541646
GGB206000517,서현1동.우성아파트,127.1305,37.3801333,다사672312,572500648
GGB206000518,국군수도병원정문,127.14945,37.3907167,다사689324,572542094
GGB206000519,우방아파트(마을),127.1265833,37.3713833,다사669303,572544937
GGB206000529,야탑역.종합버스터미널(후면),127.1284833,37.4120167,다사671348,572541686
GGB206000530,성남역.백현마을2단지,127.1182333,37.3921167,다사662326,571548518
GGB206000531,백현마을1단지,127.1145,37.3919667,다사658326,571549896
GGB206000532,판교역.낙생육교.현대백화점,127.1118833,37.3918667,다사656326,571557634
GGB206000534,지역난방공사,127.10475,37.3934333,다사650327,571556680
GGB206000535,판교역.낙생육교.현대백화점,127.1117,37.3914833,다사656325,571557634
GGB206000536,백현마을4단지,127.1156833,37.3916667,다사659325,571549896
GGB206000537,성남역.백현마을3단지,127.11815,37.3917833,다사661325,571548518
GGB206000538,화랑공원남편,127.1067333,37.3953333,다사651329,571554978
GGB206000539,금토천교,127.1060333,37.4013,다사651336,571549122
GGB206000540,삼평교,127.1047833,37.4041333,다사650339,571549116
GGB206000542,삼평교,127.1041667,37.4039167,다사649339,571545248
GGB206000543,금토천교,127.10555,37.4012,다사650336,571547644
GGB206000544,화랑공원남편,127.1063167,37.3954833,다사651330,571554982
GGB206000547,힐스테이트,127.0933,37.399,다사640333,571544942
GGB206000548,힐스테이트,127.0941,37.3997167,다사640334,571544942
GGB206000549,성내미육교.판교박물관,127.0959167,37.4006667,다사642335,571550640
GGB206000550,판교원마을11단지.낙원중,127.0957833,37.3985333,다사642333,571548390
GGB206000551,성내미육교.판교박물관,127.0956333,37.4001333,다사642335,571549450
GGB206000552,성남시운중도서관,127.07575,37.3900833,다사624324,571557841
GGB206000553,성남시운중도서관,127.0755333,37.3901833,다사624324,571557841
GGB206000554,판교유스센터.판교종합사회복지관,127.0916833,37.38935,다사638323,571548360
GGB206000555,판교유스센터.판교종합사회복지관,127.0919333,37.3889833,다사638322,571548360
GGB206000556,뫼루니육교,127.0830333,37.3913,다사630325,571558162
GGB206000557,운중초등학교,127.0667833,37.3916,다사616325,571545128
GGB206000558,운중초등학교,127.0665667,37.39135,다사616325,571545128
GGB206000561,화랑공원동편,127.1068333,37.3974167,다사652332,571555670
GGB206000562,차그룹컨소시엄,127.11095,37.40335,다사655338,571557246
GGB206000563,한국무역정보통신,127.1109833,37.4030833,다사655338,571557246
GGB206000564,봇들육교,127.1076667,37.4033667,다사652338,571548480
GGB206000565,유라코퍼레이션.SK케미칼,127.1076833,37.4030667,다사652338,571548480
GGB206000566,이노밸리.포스코DX,127.1030667,37.4033667,다사648338,571558270
GGB206000567,SK플래닛.판교디지털센터,127.10315,37.4030167,다사648338,571558270
GGB206000568,노인요양원,127.0451667,37.37545,다사597308,571547389
GGB206000569,임광.보성아파트.늘푸른중학교,127.1061167,37.3570167,다사651287,571542207
GGB206000570,석운동종점,127.0503833,37.36665,다사601298,571547387
GGB206000571,석운동종점,127.0505333,37.3663167,다사602297,571547387
GGB206000572,네이버.아데나루체,127.1060833,37.3603333,다사651291,571543415
GGB206000573,분당경찰서,127.1060833,37.3628167,다사651293,571543414
GGB206000574,노인요양원,127.04535,37.3757667,다사597308,571547389
GGB206000575,두영전자,127.0503833,37.3676833,다사601299,571547387
GGB206000576,두영전자,127.0505667,37.3680333,다사602299,571547387
GGB206000577,화랑공원동편,127.1072,37.3969333,다사652331,571549126
GGB206000578,봇들마을5단지,127.11275,37.4014,다사657336,571557272
GGB206000579,봇들마을5단지.테크노육교,127.11315,37.4014333,다사657336,571557268
GGB206000582,메디포스트,127.1087167,37.39995,다사653334,571555514
GGB206000583,NC소프트,127.1086167,37.3997333,다사653334,571555514
GGB206000597,건영LIG앞,127.0683833,37.3899333,다사617324,571551832
GGB206000599,판교포레라움아파트정문,127.0745,37.3893833,다사623323,571550682
GGB206000601,분당구청.서현역,127.1206833,37.3834,다사664316,571541307
GGB206000602,낙생고등학교,127.10185,37.3870667,다사647320,571545134
GGB206000603,판교원마을11단지.낙원중,127.0956667,37.3989167,다사642333,571548390
GGB206000604,불꽃교회,127.09755,37.397,다사643331,571551192
GGB206000605,불꽃교회,127.0979167,37.3967333,다사644331,571551192
GGB206000606,낙생초등학교,127.0981167,37.3936,다사644327,571548400
GGB206000607,낙생초등학교.판교원마을10단지,127.0984167,37.3931,다사644327,571548702
GGB206000608,판교동행정복지센터,127.0975,37.3891,다사643322,571547628
GGB206000609,판교동행정복지센터,127.0977,37.3892167,다사643323,571547628
GGB206000612,분당구청.서현역,127.1199167,37.3835667,다사663316,571543532
GGB206000613,이매촌한신.서현역.AK프라자,127.1243,37.3887167,다사667322,572541161
GGB206000614,봇들마을7단지,127.1166667,37.3980833,다사660332,571544920
GGB206000615,봇들마을9단지,127.11695,37.398,다사660332,571544920
GGB206000616,성남역.보평중고등학교,127.11665,37.39495,다사660329,571552064
GGB206000617,성남역.보평중고등학교,127.1169667,37.3946833,다사660329,571552064
GGB206000618,이매촌한신.서현역.AK프라자,127.1258333,37.3868667,다사668320,572541646
GGB206000619,판교퍼스트힐푸르지오2단지.판교SK뷰테라스,127.0685833,37.3740667,다사618306,571564868
GGB206000620,백현마을3.4단지.화랑초등학교,127.11665,37.3899167,다사660323,571557863
GGB206000621,백현마을3.4단지.화랑초등학교,127.1169333,37.3900333,다사660323,571557863
GGB206000622,백현마을4단지상가,127.1147833,37.3880833,다사658321,571544451
GGB206000623,백현마을4단지상가,127.1149167,37.3879167,다사659321,571544451
GGB206000624,백현동행정복지센터,127.1097167,37.3880667,다사654321,571550213
GGB206000625,백현동행정복지센터,127.1102,37.3878167,다사654321,571550213
GGB206000626,백현마을8단지,127.1085167,37.3863833,다사653319,571557790
GGB206000629,신백현초등학교,127.1125,37.3864833,다사656320,571556772
GGB206000630,신백현초등학교,127.1132167,37.38705,다사657320,571550103
GGB206000631,백현육교,127.1127167,37.3892167,다사657323,571557538
GGB206000632,백현육교,127.1132,37.3894333,다사657323,571557550
GGB206000633,백현마을5단지,127.1127167,37.3909667,다사657325,571557538
GGB206000634,백현마을4단지,127.1132,37.39075,다사657324,571557550
GGB206000635,판교역동편,127.1131833,37.3947833,다사657329,571557510
GGB206000636,판교호반써밋플레이스,127.1131333,37.3979833,다사657332,571557374
GGB206000637,판교역동편,127.1127,37.3953833,다사657329,571557482
GGB206000638,웰츠타워,127.11275,37.3977,다사657332,571557406
GGB206000639,동안교,127.1094833,37.3972167,다사654331,571551878
GGB206000640,동안교,127.1098667,37.39725,다사654331,571551878
GGB206000643,효자촌사거리,127.1319333,37.37425,다사674306,572543632
GGB206000644,판교퍼스트힐푸르지오1단지,127.0709833,37.3724667,다사620304,571562622
GGB206000645,서현역.서현고가차도,127.1245333,37.3845,다사667317,572548446
GGB206000646,힐스테이트판교엘포레6단지.판교SK뷰테라스,127.0683167,37.3737,다사617306,571564868
GGB206000647,경남아너스빌.서판교성당,127.0741333,37.38445,다사622317,571549864
GGB206000648,경남아너스빌.서판교성당,127.0744,37.3839,다사623317,571564752
GGB206000649,태영데시앙,127.0745667,37.3864167,다사623320,571551584
GGB206000650,태영데시앙,127.0744,37.38675,다사623320,571551584
GGB206000651,산운마을12단지,127.07195,37.3896,다사621323,571550682
GGB206000653,판교포레라움아파트후문,127.0753,37.3888833,다사624322,571550690
GGB206000654,판교포레라움아파트후문,127.0755333,37.3888333,다사624322,571550690
GGB206000655,백현동종점,127.0915833,37.3834333,다사638316,571541859
GGB206000656,판교대장초중학교,127.06995,37.3704167,다사619302,571564818
GGB206000657,한빛교회.월든힐스아파트,127.0641,37.3921333,다사614326,571549300
GGB206000658,한빛교회.월든힐스아파트,127.0639667,37.39205,다사614326,571549300
GGB206000659,판교대장로서측,127.0674833,37.3633,다사617294,571564811
GGB206000660,운중동행정복지센터사거리,127.0773833,37.3917833,다사625326,571545130
GGB206000661,판교풍경채7단지,127.0682,37.3667833,다사617298,571565466
GGB206000669,청구빌라앞,127.1399667,37.4128833,다사681349,572542542
GGB206000672,분당중앙고앞,127.1226333,37.35985,다사665290,571501341
GGB206000674,궁내동톨게이트입구,127.1019,37.3605667,다사647291,571542060
GGB206000676,매화마을주공4단지,127.14205,37.413,다사683349,572542542
GGB206000677,H스퀘어.삼환하이펙스,127.10985,37.4017833,다사654337,571550968
GGB206000678,H스퀘어.삼환하이펙스,127.10945,37.40185,다사654337,571550968
GGB206000679,판교역북편,127.1113833,37.3961167,다사656330,571557825
GGB206000680,판교역북편,127.1111667,37.3963,다사655330,571557830
GGB206000681,판교역서편,127.1098333,37.3948167,다사654329,571556936
GGB206000682,판교역서편,127.1095167,37.3947167,다사654329,571556936
GGB206000683,판교역남편,127.1115,37.39385,다사656328,571557890
GGB206000685,샛별마을동성아파트,127.1333333,37.3716,다사675303,572501205
GGB206000686,궁내동,127.10155,37.3754,다사647307,571552858
GGB206000687,이매역3번출구,127.1290667,37.3942,다사671328,572542257
GGB228003398,진로아파트,127.1001167,37.3426833,다사645271,571542878
GGB227000300,위례롯데캐슬.호반써밋에비뉴,127.1509833,37.4736833,다사691416,572660244
GGB277102630,금곡(미정차),127.10355,37.3497667,다사648279,571544736
GGB277102644,성남대로(미정차),127.1289667,37.4242667,다사671361,572671864
GGB277102651,신흥사거리(미정차),127.1441,37.43965,다사685378,572648270
GGB277104433,성남대원IC(미정차),127.1518167,37.4238,다사691361,572662242
GGB277104434,성남대원IC(미정차),127.1518,37.4234667,다사691360,572660482
GGB277104436,내곡터널진입(미정차),127.0833667,37.43115,다사631369,571606490
GGB277104439,여수대로IC(미정차),127.1150833,37.4219,다사659359,571664368
GGB277102793,미금사거리(미정차),127.1091667,37.346,다사653275,571500603
GGB277102794,불정교사거리(미정차),127.1084333,37.3600833,다사653290,571540326
GGB277102795,백궁삼거리(미정차),127.10845,37.3723667,다사653304,571501055
GGB277102796,청계터널출입(미정차),127.0549833,37.3961167,다사606330,571501731
GGB277102797,복정역출발(미정차),127.1263333,37.46865,다사669411,571662944
GGB277104448,서판교IC(미정차),127.0697833,37.3892667,다사619323,571555808
GGB277104449,서판교IC(미정차),127.07045,37.3892,다사619323,571555820
GGB277104488,중산운사거리(미정차),127.0759833,37.3916333,다사624325,571545129
GGB277104489,산운사거리(미정차),127.0816667,37.3912833,다사629325,571549812
GGB277104553,하탑사거리(미정차),127.1285667,37.40555,다사671341,572549916
GGB277104554,하탑사거리(미정차),127.12875,37.4055333,다사671341,572555926
GGB277104555,벌말사거리(미정차),127.1193,37.4055,다사663341,571554892
GGB277104556,벌말사거리(미정차),127.1193,37.4053833,다사663340,571554894
GGB277104557,매송사거리(미정차),127.1200333,37.3917667,다사663325,571501170
GGB277104558,매송사거리(미정차),127.1204167,37.3917167,다사664325,571540581
GGB277104559,모란사거리(미정차),127.1296333,37.4338833,다사672372,572647406
GGB277104560,수성교(미정차),127.1354167,37.4350833,다사677373,572662452
GGB277104648,잡월드사거리(미정차),127.1083833,37.3776,다사653310,571558800
GGB277104649,백현지하차도(미정차),127.1045667,37.3745833,다사649306,571542502
GGB277104653,고등IC(미정차),127.09075,37.4275833,다사637365,571668228
GGB277104654,동판교IC(미정차),127.1047833,37.41205,다사650348,571558107
GGB277104655,삼평사거리(미정차),127.1127167,37.3996,다사657334,571557300
GGB277104673,고등마을(미정차),127.1019333,37.43025,다사647368,571682324
GGB277104674,고등마을(미정차),127.10225,37.4297833,다사648368,571682317
GGB277102924,판교JC(미정차),127.09505,37.40605,다사641341,571540257
GGB277102925,판교JC(미정차),127.0935833,37.4052167,다사640340,571540258
GGB277104601,태평역사거리(미정차),127.1280667,37.4396,다사670378,572672311
GGB277104602,태평역사거리(미정차),127.1274833,37.4399333,다사670379,572646930
GGB277104604,동서울대(미정차),127.1261,37.4594833,다사669400,572672116
GGB277104605,동서울대(미정차),127.1256333,37.4598833,다사668401,572672093
GGB277104606,가천대(미정차),127.12635,37.45025,다사669390,572672196
GGB277104607,가천대(미정차),127.1269167,37.4500833,다사670390,572672189
GGB277104611,차고지대기(미정차),127.15825,37.4055333,다사697341,572542835
GGB277104612,차고지대기(미정차),127.1582167,37.4054833,다사697340,572542835
GGB277104819,기점출발(미정차),127.11315,37.4131,다사657349,571556516
GGB277104820,기점출발(미정차),127.1135,37.4121833,다사657348,571556516
GGB277104821,판교진입전(미정차),127.1149333,37.4094333,다사659345,571547770
GGB277103068,구미동차고지(미정차),127.10525,37.3398833,다사650268,571540530
GGB277103083,차고지출발(미정차),127.1198833,37.43035,다사663368,571659590
GGB277103148,판교TG(미정차),127.1021333,37.3956667,다사647330,571558291
GGB277103149,판교TG(미정차),127.1031667,37.39595,다사648330,571540587
GGB277103150,판교IC(미정차),127.10005,37.3988333,다사646333,571541596
GGB277103151,판교IC(미정차),127.1006167,37.3986333,다사646333,571501766
GGB277103270,성남IC진입(미정차),127.12585,37.4275,다사668365,572646824
GGB277103271,성남IC출입(미정차),127.12585,37.4272,다사668365,572646822
GGB277103272,성남TG(미정차),127.1221833,37.4365333,다사665375,571606505
GGB277103273,성남TG(미정차),127.12385,37.4350833,다사667373,572642194
GGB277101624,성남시청교차로(미정차),127.1292,37.4214,다사671358,572662302
GGB277101706,낙원지하차도(미정차),127.104,37.3933333,다사649327,571549134
GGB277101709,차고지출발(미정차),127.0629833,37.3917833,다사613326,571555712
GGB277103385,서울TG(미정차),127.1026,37.36535,다사648296,571555418
GGB277103386,서울TG(미정차),127.1043333,37.3649667,다사649296,571544466
GGB277103416,모란(미정차),127.12145,37.4335,다사665372,571606528
GGB277103417,모란(미정차),127.1217167,37.4328667,다사665371,571606534
GGB277101808,농수산물센터사거리(미정차),127.1086167,37.3359167,다사653263,571459669
GGB277103557,야탑(미정차),127.1188333,37.40565,다사662341,571554900
GGB277103558,야탑(미정차),127.1193167,37.4057,다사663341,571510417
GGB277102061,은행동(미정차),127.17955,37.4736,다사716416,572647416
GGB277103644,서분당IC(미정차),127.0626333,37.3614333,다사612292,571547991
GGB277103645,서분당IC(미정차),127.0630667,37.3610333,다사613291,571547845
GGB277103646,서판교IC(미정차),127.0699167,37.38875,다사619322,571547835
GGB277103647,서판교IC(미정차),127.0701,37.3881833,다사619322,571547831
GGB277103648,고등IC(미정차),127.0903,37.4259167,다사637363,571664142
GGB277103649,고등IC(미정차),127.0908333,37.42585,다사637363,571664144
GGB277103678,금토JC(미정차),127.08445,37.4155,다사632352,571558901
GGB277103679,금토JC(미정차),127.0853167,37.4152833,다사633352,571560151
GGB277103681,갈현교차로(미정차),127.18225,37.4242833,다사718361,572603809
GGB277103682,갈현교차로(미정차),127.1822167,37.4239667,다사718361,572603718
GGB277103683,갈현IC(미정차),127.15955,37.4217833,다사698359,572603161
GGB277103684,갈현IC(미정차),127.1587167,37.42155,다사698358,572646577
GGB277103723,서판교IC(미정차),127.0695667,37.3881333,다사618322,571555844
GGB277103724,서판교IC(미정차),127.0704167,37.388,다사619321,571555852
GGB277102104,금곡(미정차),127.1031167,37.3503667,다사648279,571452971
GGB277103729,섬말IC(미정차),127.1572333,37.4178333,다사696354,572554426
GGB277103730,섬말IC(미정차),127.1574833,37.4179833,다사696354,572550856
GGB277102321,탄천로입구교차로(미정차),127.1176,37.41885,다사661355,571510307
GGB277102322,탄천IC(미정차),127.1218833,37.43245,다사665370,571648128
GGB277104162,여수대로IC(미정차),127.1155667,37.4220667,다사659359,571682020
GGB277104163,여수대로IC(미정차),127.1155667,37.4222167,다사659359,571665473
GGB277104164,동판교IC(미정차),127.1050667,37.4122333,다사650348,571558117
GGB277104165,동판교IC(미정차),127.10495,37.4117167,다사650348,571558132
GGB277104166,북판교(미정차),127.0783333,37.40035,다사626335,571558093
GGB277104167,북판교(미정차),127.0783,37.4005333,다사626335,571558091
GGB277102402,이매사거리(미정차),127.1268833,37.3858,다사669319,572542976
GGB277102429,판교IC(미정차),127.0992667,37.3985167,다사645333,571551100
GGB277102470,오리역(미정차),127.10875,37.33945,다사653267,571542791
GGB277104184,판교진입(미정차),127.1017333,37.3938167,다사647328,571558290
GGB277104185,판교출입(미정차),127.1019833,37.3920667,다사647326,571555602
GGB277104240,복정삼거리(미정차),127.1325,37.4682,다사675410,572673217
GGB277104326,여수대로IC(미정차),127.11515,37.4224333,다사659359,571664724
GGB277104328,낙생지하차도(미정차),127.1088,37.3922167,다사653326,571557634
GGB277100240,모란고가교(미정차),127.1266333,37.4328833,다사669371,572645788
GGB277102558,동막교사거리(미정차),127.1087167,37.34235,다사653271,571501050
GGB277102599,청계터널진입(미정차),127.0542667,37.39655,다사605331,571557885
GGB277102603,독점마을(미정차),127.1807833,37.4228667,다사717360,572642563
GGB277102615,사기막골(미정차),127.1791,37.4449833,다사716384,572642023
GGB277102622,탄천IC진입(미정차),127.1223,37.43325,다사665371,571605940
SEB205000244,모란차량기지앞,127.1225302,37.4215426,다사666358,571681944
SEB206000219,하얀마을.구미도서관,127.109178,37.3446498,다사653273,571501400
SEB205000144,성호시장,127.1442625,37.437716,다사685376,572611043
SEB206000186,동아우성아파트.효자촌.시범단지,127.1330445,37.3773363,다사675309,572510070
SEB204000002,고등119안전센터,127.1025157,37.4246423,다사648362,571679377
SEB206000183,파크타운.양지마을,127.119411,37.3738025,다사663305,571500644
SEB206000333,주공4단지,127.116335,37.3390837,다사660267,571543404
SEB206000646,힐스테이트판교엘포레6단지.판교,127.0683535,37.3736577,다사617305,571564868
SEB206000327,더샵분당파크리버.헬스케어혁신,127.1182657,37.3541846,다사661284,571510169
SEB206000176,신원아파트,127.1159601,37.3488313,다사659278,571542307
SEB204000308,위례서일로마을입구,127.1367591,37.4666071,다사678408,572661794
SEB204000031,위례119안전센터.위례포레스트부,127.1446848,37.4607308,다사685402,572672977
SEB205000112,성호시장입구.단대리약국,127.1450863,37.439067,다사686378,572611177
SEB206000027,돌마고교,127.1285474,37.3933364,다사671327,572552820
SEB204000097,위례래미안이편한세상.힐스테이,127.1443215,37.4670927,다사685409,572660642
SEB206000246,한솔마을.LG아파트,127.1192999,37.3654181,다사662296,571543548
SEB206000247,정든마을.우성아파트,127.1192763,37.3627595,다사662293,571543547
SEB205000145,성일중고.성일정보고.동광중고,127.1409141,37.4358638,다사682374,572611053
SEB206000200,성남역,127.1216459,37.3945385,다사665328,571541399
SEB206000472,힐스테이트판교엘포레6단지,127.0680972,37.3717964,다사617303,571564872
SEB204000059,동산마을입구,127.1014495,37.4227637,다사647360,571606256
SEB206000240,이매촌금강아파트.코오롱아파트.,127.1234634,37.3912961,다사666325,571500689
SEB204000116,동서울대학교,127.1261383,37.4589969,다사669400,572672116
SEB206000536,백현마을4단지,127.1156953,37.3916049,다사659325,571549896
SEB205000152,하대원동행정복지센터.영성중.검,127.1453565,37.4285508,다사686366,572646311
SEB206000332,하얀마을.그랜드빌.벽산빌라,127.1163161,37.3427473,다사660271,571542452
SEB206000238,양현보도육교,127.1288155,37.3842958,다사671317,572541637
SEB204000043,오야동.신촌동행정복지센터,127.1071735,37.4552549,다사652396,571682307
SEB206000531,백현마을1단지,127.114548,37.3919247,다사658326,571549896
SEB206000040,오리역,127.1091946,37.3400493,다사653268,571501051
SEB205000013,대상델리하임,127.1578007,37.4320415,다사697370,572646032
SEB206000244,푸른마을,127.1231569,37.3703006,다사666302,571554808
SEB204000155,시흥동행정복지센터,127.1083178,37.4222334,다사653359,571682586
SEB206000853,판교대장로동측,127.0678485,37.3632726,다사617294,571564811
SEB206000177,청솔마을.주공9단지.동아아파트,127.1157775,37.3518386,다사659281,571540979
SEB204000080,한국폴리텍대학.성남문화예술교,127.1515134,37.4582973,다사691399,572643749
SEB206000237,서현중학교,127.1341758,37.380887,다사676313,572510374
SEB206000006,운중동행정복지센터,127.0777111,37.3914653,다사626325,571545130
SEB206000055,성남아트센터.태원고교,127.1282112,37.4015729,다사670336,572544943
SEB204000148,복정고등학교.복정지구,127.1360751,37.4650746,다사678407,572660358
SEB206000654,판교포레라움아파트후문,127.0755833,37.3888031,다사624322,571550690
SEB206000017,한림아파트,127.0961282,37.3884657,다사642322,571548356
SEB206000577,화랑공원동편,127.1072511,37.396904,다사652331,571549126
SEB206000306,매송중학교.풍림아파트,127.1234295,37.3975722,다사666332,572542239
SEB206000779,이우중고,127.0865161,37.3518676,다사633281,921552780
SEB206000539,금토천교,127.1060779,37.4012684,다사651336,571549122
SEB204000039,효성고등학교,127.1050989,37.4491648,다사650389,571663212
SEB204000177,민속마을닭죽촌,127.1558495,37.4622124,다사695403,572651328
SEB205000022,성남우체국,127.1508411,37.4418222,다사691381,572648195
SEB204000012,민속마을.선경아파트,127.1558329,37.4624958,다사695404,572651328
SEB205000131,고려당사거리,127.1714389,37.4337101,다사709372,572650419
SEB206000181,정자2동행정복지센터,127.1146722,37.3653906,다사658296,571542809
SEB206000540,삼평교,127.1048367,37.4041028,다사650339,571549116
SEB204000105,성남시의료원.신흥1동행정복지센,127.1402736,37.4432525,다사681382,572611440
SEB205000113,단대리약국,127.145017,37.4387898,다사685377,572611177
SEB204000263,삼성생명.한국사회적기업진흥원,127.1377138,37.4424964,다사679382,572611153
SEB206000323,주공7단지앞.한솔종합사회복지관,127.1150125,37.3681954,다사659299,571542797
SEB204000341,기업성장센터,127.0948098,37.4112236,다사641347,571560100
SEB205000139,성호시장,127.1442938,37.4379342,다사685376,572611043
SEB206000329,대우.롯데아파트상가,127.1162791,37.3491274,다사660278,571542307
SEB204000020,복우물.웃말입구,127.1268734,37.4532893,다사669394,572672154
SEB206000228,미금역.2001아울렛,127.1068829,37.3498889,다사651279,571544437
SEB204000115,복정초등학교,127.1262653,37.4617596,다사669403,572672460
SEB206000005,뫼루니육교,127.0828919,37.3909548,다사630325,571558162
SEB206000267,미금역,127.1106611,37.3498425,다사655279,571558228
SEB206000272,미금역.농협.2001아울렛,127.110553,37.3501428,다사655279,571558228
SEB204000005,성남우체국,127.1505069,37.4421338,다사690381,572644375
SEB206000178,더샵분당파크리버.헬스케어혁신,127.1185314,37.3550957,다사662285,571542256
SEB206000016,판교원마을1.2단지.판교도서관,127.0891205,37.389865,다사636323,571548226
SEB206000223,정자3동행정복지센터,127.1188913,37.3601012,다사662290,571543546
SEB204000141,금광시장,127.1588538,37.4497953,다사698390,572645360
SEB206000242,정든마을.우성아파트,127.118895,37.3624558,다사662293,571543547
SEB206000002,너더리육교,127.0996426,37.3880543,다사645321,571545031
SEB204000042,신촌동앞,127.1077926,37.4597864,다사653401,571682297
SEB206000241,농수산물센터,127.1087445,37.3370657,다사653265,571549163
SEB204000041,신촌동앞,127.1072828,37.4589939,다사652400,571655454
SEB206000305,성남역.이매고교.아름마을.효성,127.1234461,37.3954053,다사666329,572541128
SEB204000162,스마트모빌리티실증허브,127.0892925,37.405473,다사636341,571565758
SEB205000069,모란역4번출구,127.1295667,37.4310172,다사672369,572672177
SEB206000227,이매역.진흥아파트.동신아파트,127.12878,37.3975388,다사671332,572542050
SEB205000050,남한산성입구역.법원검찰청,127.160154,37.4514473,다사699391,572658714
SEB204000037,고등119안전센터,127.1020768,37.424569,다사647362,571669070
SEB206000125,농수산물센터사거리.LG트윈하우,127.1096038,37.3357109,다사654263,571458357
SEB205000264,하대원시장,127.1428221,37.4278725,다사683365,572650486
SEB206000324,정자2동행정복지센터,127.1150215,37.3653182,다사659296,571542809
SEB204000085,중앙시장.농협,127.1342981,37.4414632,다사676380,572610768
SEB205000234,상대원차고지,127.1791803,37.4354748,다사716374,572646192
SEB204000111,복우물.웃말입구,127.1262931,37.4540856,다사669394,572672120
SEB204000086,통계청.태평역,127.1293993,37.4400268,다사672379,572610805
SEB204000096,성남수정새마을금고.한국사회적,127.1374259,37.4426804,다사679382,572611153
