﻿inst_purp,cam_cnt,inst_ym,lon,lat,grid_gid,link_id
생활방범,1,2018-12,127.1138,37.1714,다사657081,571372127
생활방범,1,2018-12,127.1138,37.1714,다사657081,571372127
생활방범,1,2018-12,127.1138,37.1714,다사657081,571372127
생활방범,1,2018-12,127.0879,37.1915,다사634103,571366602
생활방범,1,2018-12,127.0879,37.1915,다사634103,571366602
생활방범,1,2018-12,127.0925,37.1921,다사638104,921371005
생활방범,1,2018-12,127.0925,37.1921,다사638104,921371005
생활방범,1,2019-09,127.0925,37.1921,다사638104,921371005
생활방범,1,2018-12,127.0898,37.1904,다사635102,571363940
생활방범,1,2018-12,127.0898,37.1904,다사635102,571363940
생활방범,1,2018-12,127.0898,37.1904,다사635102,571363940
생활방범,1,2018-12,127.0925,37.1878,다사638099,571371215
생활방범,1,2023-10,126.8486,37.105,다사421009,477242760
생활방범,1,2023-10,126.8484,37.1053,다사421009,477242760
생활방범,1,2023-10,126.8484,37.1053,다사421009,477242760
생활방범,1,2023-10,126.8484,37.1053,다사421009,477242760
생활방범,1,2023-10,126.8484,37.1053,다사421009,477242760
생활방범,1,2020-11,127.0743,37.2031,다사622116,571356678
생활방범,1,2020-11,127.0743,37.2017,다사622115,571345468
생활방범,1,2020-11,127.0743,37.2017,다사622115,571345468
생활방범,1,2020-11,127.0743,37.2017,다사622115,571345468
생활방범,1,2020-11,127.0746,37.1991,다사622112,571347044
생활방범,1,2020-11,127.0746,37.1991,다사622112,571347044
생활방범,1,2020-11,127.0759,37.1987,다사623111,571348049
생활방범,1,2020-11,127.0759,37.1987,다사623111,571348049
생활방범,1,2020-11,127.0779,37.1992,다사625112,571348045
차량방범,1,2020-04,127.0828,37.2171,다사629132,571349589
차량방범,1,2020-04,127.0828,37.2171,다사629132,571349589
차량방범,1,2020-04,127.0671,37.2035,다사615117,571356006
차량방범,1,2020-04,127.0675,37.2005,다사616113,571348029
차량방범,1,2020-04,127.0675,37.2005,다사616113,571348029
생활방범,1,2019-11,126.915,37.13,다사480036,478243470
생활방범,1,2015-07,126.9486,37.2175,다사510133,478343928
생활방범,1,2015-07,126.8679,37.2362,다사439154,477342441
생활방범,1,2015-07,126.8679,37.2362,다사439154,477342441
생활방범,1,2015-07,126.8679,37.2362,다사439154,477342441
생활방범,1,2015-07,126.9814,37.2031,다사539117,478353998
생활방범,1,2015-07,126.9814,37.2031,다사539117,478353998
생활방범,1,2015-07,126.9814,37.2031,다사539117,478353998
생활방범,1,2015-07,126.9527,37.2365,다사514154,478359353
생활방범,1,2016-10,127.0583,37.22,다사608135,571351599
생활방범,1,2016-10,127.0583,37.22,다사608135,571351599
생활방범,1,2016-10,127.0583,37.22,다사608135,571351599
생활방범,1,2017-11,126.8929,37.2805,다사461203,478441788
생활방범,1,2010-01,127.0528,37.2262,다사603142,571378780
생활방범,1,2010-01,127.0528,37.2262,다사603142,571378780
생활방범,1,2017-11,127.071,37.2273,다사619143,571362778
생활방범,1,2022-08,127.071,37.2273,다사619143,571362778
생활방범,1,2017-11,127.0576,37.2217,다사607137,571369888
생활방범,1,2022-08,127.0576,37.2217,다사607137,571369888
생활방범,1,2010-01,127.0374,37.2095,다사589123,571356694
생활방범,1,2010-01,127.0374,37.2095,다사589123,571356694
생활방범,1,2010-01,127.0374,37.2095,다사589123,571356694
생활방범,1,2008-01,127.0392,37.2077,다사591121,571345649
생활방범,1,2008-01,127.0392,37.2077,다사591121,571345649
생활방범,1,2008-01,127.0392,37.2077,다사591121,571345649
생활방범,1,2009-01,127.0346,37.2049,다사587118,571350580
생활방범,1,2009-01,127.0346,37.2049,다사587118,571350580
생활방범,1,2009-01,127.0346,37.2049,다사587118,571350580
생활방범,1,2006-01,127.0451,37.2046,다사596118,571345691
생활방범,1,2009-01,127.0513,37.2139,다사601128,571345627
생활방범,1,2009-01,127.0513,37.2139,다사601128,571345627
생활방범,1,2009-01,127.0513,37.2139,다사601128,571345627
생활방범,1,2009-01,127.0513,37.2139,다사601128,571345627
생활방범,1,2023-05,127.0468,37.2118,다사597126,571345609
생활방범,1,2023-05,127.0468,37.2118,다사597126,571345609
생활방범,1,2006-01,127.0376,37.2069,다사589121,571350750
생활방범,1,2016-11,127.1486,37.2083,다사688122,572355220
생활방범,1,2016-10,127.0789,37.1714,다사626081,571259239
생활방범,1,2016-10,127.0789,37.1714,다사626081,571259239
생활방범,1,2016-10,127.0789,37.1714,다사626081,571259239
생활방범,1,2014-08,127.0784,37.1681,다사625077,571244806
생활방범,1,2014-08,127.0784,37.1681,다사625077,571244806
생활방범,1,2014-08,127.0784,37.1681,다사625077,571244806
생활방범,1,2014-08,127.134,37.2032,다사675116,572347980
생활방범,1,2015-03,127.1106,37.1993,다사654112,571367354
생활방범,1,2015-03,127.1106,37.1993,다사654112,571367354
생활방범,1,2015-03,127.1106,37.1993,다사654112,571367354
생활방범,1,2015-03,127.1113,37.2007,다사655113,571367366
생활방범,1,2015-03,127.1113,37.2007,다사655113,571367366
생활방범,1,2015-03,127.1113,37.2007,다사655113,571367366
생활방범,1,2015-03,127.109,37.2004,다사653113,571379112
생활방범,1,2010-01,126.9297,37.1259,다사493031,478249996
생활방범,1,2010-01,126.9253,37.1281,다사489034,478243744
생활방범,1,2010-01,126.9253,37.1281,다사489034,478243744
생활방범,1,2010-01,126.9253,37.1281,다사489034,478243744
생활방범,1,2010-01,126.9236,37.1277,다사487033,478243219
생활방범,1,2010-01,126.9236,37.1277,다사487033,478243219
생활방범,1,2010-01,126.9188,37.1259,다사483031,478244832
생활방범,1,2010-01,126.9188,37.1259,다사483031,478244832
생활방범,1,2010-01,126.9188,37.1259,다사483031,478244832
생활방범,1,2010-01,126.9188,37.1259,다사483031,478244832
생활방범,1,2010-01,126.9143,37.1249,다사479030,478243426
생활방범,1,2020-11,126.95,37.2269,다사512143,478359209
생활방범,1,2020-11,126.95,37.2269,다사512143,478359209
생활방범,1,2020-11,126.95,37.2269,다사512143,478359209
생활방범,1,2020-11,126.9505,37.2284,다사512145,478358724
생활방범,1,2020-11,127.0802,37.1923,다사627104,571360892
생활방범,1,2020-11,127.0802,37.1923,다사627104,571360892
생활방범,1,2020-11,127.0802,37.1923,다사627104,571360892
생활방범,1,2008-01,127.0739,37.1996,다사621112,571349300
생활방범,1,2008-01,127.0782,37.1859,다사625097,571357144
생활방범,1,2020-11,127.0782,37.1859,다사625097,571357144
생활방범,1,2020-11,127.0782,37.1859,다사625097,571357144
생활방범,1,2020-11,127.0782,37.1859,다사625097,571357144
생활방범,1,2016-01,126.8989,37.0994,다사465002,478253819
생활방범,1,2016-01,126.8989,37.0994,다사465002,478253819
생활방범,1,2016-01,126.8989,37.0994,다사465002,478253819
생활방범,1,2016-01,126.9016,37.0987,다사468001,478251422
생활방범,1,2016-01,126.9016,37.0987,다사468001,478251422
생활방범,1,2016-01,126.9015,37.0982,다사468001,478251422
생활방범,1,2020-06,127.1233,37.2036,다사665117,572349330
생활방범,1,2020-06,127.1233,37.2036,다사665117,572349330
생활방범,1,2020-06,127.1233,37.2036,다사665117,572349330
생활방범,1,2018-06,126.8295,37.1965,다사404110,477351857
생활방범,1,2018-06,126.8295,37.1965,다사404110,477351857
생활방범,1,2018-06,126.8277,37.1965,다사403110,477351806
생활방범,1,2022-08,126.9776,37.2182,다사536133,478353835
생활방범,1,2022-08,126.9538,37.2257,다사515142,478361638
생활방범,1,2022-08,126.9378,37.1835,다사500095,478344190
생활방범,1,2022-08,126.9418,37.1484,다사504056,478251842
생활방범,1,2022-08,126.9618,37.2376,다사522155,478350506
생활방범,1,2022-08,126.6939,37.1589,다사284069,476242493
생활방범,1,2022-08,126.8678,37.2527,다사439172,477300448
생활방범,1,2022-08,126.8473,37.2365,다사421154,477344620
생활방범,1,2022-08,126.8504,37.244,다사423163,477352019
생활방범,1,2018-06,126.8256,37.2107,다사401126,477352435
생활방범,1,2018-06,126.824,37.2107,다사400126,477352425
생활방범,1,2018-06,126.824,37.2107,다사400126,477352425
생활방범,1,2018-06,126.824,37.2107,다사400126,477352425
생활방범,1,2018-06,126.822,37.2094,다사398125,477352419
생활방범,1,2018-06,126.822,37.2094,다사398125,477352419
생활방범,1,2018-06,126.822,37.2094,다사398125,477352419
생활방범,1,2018-06,126.8208,37.2104,다사397126,477350312
생활방범,1,2018-06,126.8208,37.2104,다사397126,477350312
생활방범,1,2017-11,126.9768,37.1261,다사535031,478245836
생활방범,1,2017-11,126.9768,37.1261,다사535031,478245836
생활방범,1,2017-11,126.9915,37.1231,다사548028,478251176
생활방범,1,2017-11,126.9692,37.1084,다사528012,928241793
생활방범,1,2015-03,127.1243,37.2071,다사666120,572349448
생활방범,1,2015-03,127.1227,37.2036,다사665117,571366246
생활방범,1,2015-03,127.1227,37.2036,다사665117,571366246
생활방범,1,2015-03,127.1232,37.2046,다사665118,571366246
생활방범,1,2015-03,127.1232,37.2046,다사665118,571366246
생활방범,1,2015-03,127.1229,37.2056,다사665119,571369900
생활방범,1,2015-03,127.1229,37.2056,다사665119,571369900
생활방범,1,2015-03,127.1229,37.2056,다사665119,571369900
생활방범,1,2015-03,127.117,37.2072,다사660121,921371514
생활방범,1,2015-03,127.1196,37.2047,다사662118,921369898
생활방범,1,2015-03,127.1196,37.2047,다사662118,921369898
생활방범,1,2015-03,127.1196,37.2047,다사662118,921369898
생활방범,1,2018-12,127.1033,37.1853,다사647096,571370985
생활방범,1,2018-12,127.1033,37.1853,다사647096,571370985
생활방범,1,2018-12,127.1033,37.1853,다사647096,571370985
생활방범,1,2018-12,127.1041,37.184,다사648095,571370783
생활방범,1,2018-12,127.1041,37.184,다사648095,571370783
생활방범,1,2010-01,126.8555,37.1834,다사427095,477310023
생활방범,1,2010-01,126.8555,37.1834,다사427095,477310023
생활방범,1,2020-11,127.0779,37.1992,다사625112,571348045
생활방범,1,2020-11,127.0794,37.1964,다사626109,571347752
생활방범,1,2020-11,127.0794,37.1964,다사626109,571347752
생활방범,1,2020-11,127.0794,37.1964,다사626109,571347752
생활방범,1,2020-11,127.0794,37.1964,다사626109,571347752
생활방범,1,2020-11,127.0803,37.1982,다사627111,571347752
생활방범,1,2020-11,127.0803,37.1982,다사627111,571347752
생활방범,1,2020-11,127.0803,37.1982,다사627111,571347752
생활방범,1,2020-11,127.0797,37.2019,다사627115,571351484
생활방범,1,2020-11,127.0797,37.2019,다사627115,571351484
생활방범,1,2020-11,127.0797,37.2019,다사627115,571351484
생활방범,1,2020-11,127.0797,37.2019,다사627115,571351484
생활방범,1,2023-09,127.0847,37.196,다사631108,571371049
생활방범,1,2023-09,127.0847,37.196,다사631108,571371049
생활방범,1,2023-09,127.0847,37.196,다사631108,571371049
생활방범,1,2023-09,127.1026,37.1715,다사647081,571371114
생활방범,1,2023-09,127.1025,37.1712,다사647081,571371114
생활방범,1,2022-06,126.726,37.204,다사313119,476341015
생활방범,1,2022-06,126.726,37.204,다사313119,476341015
생활방범,1,2022-06,126.726,37.204,다사313119,476341015
생활방범,1,2022-06,126.7482,37.2139,다사332130,476310067
생활방범,1,2022-06,126.7482,37.2139,다사332130,476310067
생활방범,1,2022-06,126.7482,37.2139,다사332130,476310067
생활방범,1,2022-06,126.8016,37.0674,다바379967,477110026
생활방범,1,2022-06,126.8016,37.0674,다바379967,477110026
생활방범,1,2022-06,126.8016,37.0674,다바379967,477110026
생활방범,1,2022-06,126.8134,37.1295,다사390036,477240676
생활방범,1,2020-11,126.9505,37.2284,다사512145,478358724
생활방범,1,2020-11,126.9505,37.2284,다사512145,478358724
생활방범,1,2020-11,126.9505,37.2284,다사512145,478358724
생활방범,1,2020-11,126.9515,37.2264,다사513143,478356220
생활방범,1,2020-11,126.9515,37.2264,다사513143,478356220
생활방범,1,2020-11,126.9515,37.2264,다사513143,478356220
생활방범,1,2020-11,126.9515,37.2264,다사513143,478356220
생활방범,1,2020-11,126.9509,37.2254,다사512142,478358230
생활방범,1,2020-11,126.9509,37.2254,다사512142,478358230
생활방범,1,2020-11,126.9509,37.2254,다사512142,478358230
생활방범,1,2020-11,126.9514,37.2282,다사513145,478356220
생활방범,1,2020-11,126.9514,37.2282,다사513145,478356220
생활방범,1,2008-01,127.0623,37.2058,다사611119,571347795
생활방범,1,2008-01,127.0643,37.2108,다사613125,571348615
생활방범,1,2008-01,127.0626,37.207,다사611121,571347822
생활방범,1,2020-11,126.9424,37.236,다사505153,478356208
생활방범,1,2020-11,126.9424,37.236,다사505153,478356208
생활방범,1,2020-11,126.9424,37.236,다사505153,478356208
생활방범,1,2016-01,126.9009,37.1038,다사467007,478252374
생활방범,1,2016-01,126.901,37.1043,다사467007,478249812
생활방범,1,2016-01,126.901,37.1043,다사467007,478249812
생활방범,1,2016-01,126.9022,37.1047,다사468008,478253100
생활방범,1,2018-12,127.0935,37.1683,다사639078,571254879
생활방범,1,2018-12,127.0935,37.1683,다사639078,571254879
생활방범,1,2018-12,127.0935,37.1683,다사639078,571254879
생활방범,1,2018-12,127.0952,37.1685,다사640078,571254882
생활방범,1,2018-12,127.0952,37.1685,다사640078,571254882
생활방범,1,2018-12,127.0952,37.1685,다사640078,571254882
생활방범,1,2018-12,127.0954,37.1674,다사640077,571254218
생활방범,1,2022-08,126.7044,37.1466,다사293056,926241758
생활방범,1,2022-08,126.6555,37.1898,다사250104,476345688
생활방범,1,2022-08,126.7245,37.1654,다사311076,476240062
생활방범,1,2022-08,126.6718,37.1592,다사264070,476240470
생활방범,1,2022-08,126.7037,37.1727,다사293085,476343226
생활방범,1,2022-08,126.9758,37.0799,다바534980,478141455
생활방범,1,2022-08,126.9735,37.0775,다바532977,478141455
생활방범,1,2022-08,126.8142,37.033,다바390929,477140978
생활방범,1,2022-08,126.8032,37.0945,다바380997,477246806
생활방범,1,2023-11,126.9024,37.1028,다사468006,478250790
생활방범,1,2023-11,126.9024,37.1028,다사468006,478250790
생활방범,1,2023-11,126.9024,37.1028,다사468006,478250790
생활방범,1,2023-11,126.9024,37.1028,다사468006,478250790
생활방범,1,2023-11,126.9034,37.1029,다사469006,478253100
생활방범,1,2023-11,126.9034,37.1029,다사469006,478253100
생활방범,1,2023-11,126.9034,37.1029,다사469006,478253100
생활방범,1,2023-11,126.9034,37.1029,다사469006,478253100
생활방범,1,2023-11,127.0367,37.2118,다사588126,571368484
생활방범,1,2023-11,127.0367,37.2118,다사588126,571368484
생활방범,1,2022-08,126.7954,37.0961,다바373999,477241750
생활방범,1,2023-09,126.7954,37.0961,다바373999,477241750
생활방범,1,2022-08,126.7903,37.0694,다바369969,477144242
생활방범,1,2022-08,126.8205,37.0874,다바396989,927240620
생활방범,1,2022-08,126.835,37.0523,다바408950,477142998
생활방범,1,2022-08,126.9628,37.1957,다사523109,478360582
생활방범,1,2022-08,126.9885,37.146,다사545053,478242006
생활방범,1,2018-12,127.1041,37.184,다사648095,571370783
생활방범,1,2018-12,127.1041,37.184,다사648095,571370783
생활방범,1,2018-12,127.1058,37.1839,다사650095,571370792
생활방범,1,2018-12,127.1058,37.1839,다사650095,571370792
생활방범,1,2018-12,127.1058,37.1839,다사650095,571370792
생활방범,1,2018-12,127.1058,37.1839,다사650095,571370792
생활방범,1,2018-12,127.1062,37.1845,다사650095,571370981
생활방범,1,2018-12,127.1062,37.1845,다사650095,571370981
생활방범,1,2018-12,127.1062,37.1845,다사650095,571370981
생활방범,1,2018-12,127.1074,37.1834,다사651094,571370793
생활방범,1,2018-12,127.1074,37.1834,다사651094,571370793
생활방범,1,2018-12,127.1074,37.1834,다사651094,571370793
생활방범,1,2018-12,127.1074,37.1834,다사651094,571370793
생활방범,1,2018-12,127.1093,37.1833,다사653094,571370795
생활방범,1,2008-01,127.0638,37.21,다사612124,571348624
생활방범,1,2008-01,127.0641,37.2101,다사613124,571348596
생활방범,1,2008-01,127.0683,37.1866,다사616098,571347776
생활방범,1,2020-11,127.0692,37.1882,다사617100,571347771
생활방범,1,2008-01,127.0692,37.1882,다사617100,571347771
생활방범,1,2008-01,127.0705,37.202,다사618115,571359534
생활방범,1,2008-01,127.0645,37.2083,다사613122,571349523
생활방범,1,2008-01,127.0821,37.1859,다사629097,571349931
생활방범,1,2008-01,127.0662,37.208,다사615122,571346805
생활방범,1,2020-11,127.0662,37.208,다사615122,571346805
생활방범,1,2016-01,126.9035,37.1057,다사469009,478250718
생활방범,1,2016-01,126.9035,37.1057,다사469009,478250718
생활방범,1,2016-01,126.9014,37.1058,다사468009,478252198
생활방범,1,2016-01,126.9014,37.1058,다사468009,478252198
생활방범,1,2016-01,126.9014,37.1058,다사468009,478252198
생활방범,1,2016-01,126.9014,37.1058,다사468009,478252198
생활방범,1,2016-01,126.9016,37.1055,다사468009,478252198
생활방범,1,2022-06,126.8134,37.1295,다사390036,477240676
생활방범,1,2022-06,126.8134,37.1295,다사390036,477240676
생활방범,1,2022-06,126.8833,37.1759,다사452087,478343815
생활방범,1,2020-11,127.0779,37.1992,다사625112,571348045
생활방범,1,2022-06,126.8833,37.1759,다사452087,478343815
생활방범,1,2022-06,126.8833,37.1759,다사452087,478343815
생활방범,1,2022-06,126.908,37.1667,다사474077,478242040
생활방범,1,2023-09,126.9608,37.1538,다사521062,478256379
생활방범,1,2023-09,126.9608,37.1538,다사521062,478256379
생활방범,1,2023-09,126.9589,37.1515,다사519060,478255554
생활방범,1,2023-09,126.9589,37.1515,다사519060,478255554
생활방범,1,2015-03,127.1066,37.2043,다사650117,571367400
생활방범,1,2015-03,127.1066,37.2043,다사650117,571367400
생활방범,1,2015-03,127.1112,37.2041,다사654117,571367396
생활방범,1,2015-03,127.1112,37.2041,다사654117,571367396
차량방범,1,2023-09,127.104,37.2183,다사648133,571375553
차량방범,1,2023-09,127.104,37.2183,다사648133,571375553
차량방범,1,2023-09,127.1037,37.2177,다사648132,571375553
차량방범,1,2022-05,126.8953,37.13,다사462036,478251624
차량방범,1,2022-05,126.9345,37.201,다사498115,478350908
차량방범,1,2022-05,126.6966,37.197,다사287112,476342150
차량방범,1,2022-05,126.8997,37.248,다사467167,478342100
차량방범,1,2022-05,126.7748,37.2063,다사356121,477350912
차량방범,1,2022-05,126.9858,37.1049,다사543008,478257937
차량방범,1,2022-05,126.9858,37.1049,다사543008,478257937
차량방범,1,2022-05,127.0948,37.2174,다사640132,571351339
차량방범,1,2022-05,127.0646,37.2287,다사613145,571362132
차량방범,1,2022-05,127.0646,37.2287,다사613145,571362132
차량방범,1,2022-05,127.0729,37.2256,다사621141,571346862
차량방범,1,2022-05,127.0846,37.1622,다사631071,571253904
차량방범,1,2022-05,127.0244,37.2278,다사578144,571365240
차량방범,1,2022-05,127.0244,37.2278,다사578144,571365240
생활방범,1,2018-12,127.0954,37.1674,다사640077,571254218
생활방범,1,2018-12,127.0954,37.1674,다사640077,571254218
생활방범,1,2018-12,127.0954,37.1674,다사640077,571254218
생활방범,1,2018-12,127.0936,37.1669,다사639076,571254226
생활방범,1,2018-12,127.0936,37.1669,다사639076,571254226
생활방범,1,2018-12,127.0936,37.1669,다사639076,571254226
생활방범,1,2018-12,127.0936,37.1669,다사639076,571254226
생활방범,1,2018-12,127.0941,37.1686,다사639078,571254891
생활방범,1,2018-12,127.0941,37.1686,다사639078,571254891
생활방범,1,2018-12,127.0941,37.1686,다사639078,571254891
생활방범,1,2018-12,127.0941,37.1686,다사639078,571254891
생활방범,1,2018-12,127.0961,37.1669,다사641076,571254218
생활방범,1,2018-12,127.0961,37.1669,다사641076,571254218
생활방범,1,2018-12,127.0961,37.1669,다사641076,571254218
생활방범,1,2018-12,127.0961,37.1669,다사641076,571254218
생활방범,1,2018-12,127.0953,37.166,다사640075,571254768
생활방범,1,2018-12,127.0953,37.166,다사640075,571254768
생활방범,1,2018-12,127.0953,37.166,다사640075,571254768
생활방범,1,2018-12,127.0996,37.1667,다사644076,571254213
생활방범,1,2018-12,127.0996,37.1667,다사644076,571254213
생활방범,1,2018-12,127.0996,37.1667,다사644076,571254213
생활방범,1,2018-12,127.0934,37.1652,다사639074,571254223
생활방범,1,2018-12,127.0934,37.1652,다사639074,571254223
생활방범,1,2018-12,127.0934,37.1652,다사639074,571254223
생활방범,1,2023-09,127.1201,37.1727,다사662082,571379153
생활방범,1,2013-03,126.821,37.2386,다사397157,477351951
생활방범,1,2016-05,126.8593,37.1848,다사431097,477342458
생활방범,1,2022-08,127.0112,37.1472,다사565054,571248912
생활방범,1,2022-08,126.9745,37.1608,다사533070,478251970
생활방범,1,2022-08,126.9853,37.1455,다사542053,478242006
생활방범,1,2022-08,126.9906,37.1899,다사547102,478346540
생활방범,1,2022-08,126.8709,37.151,다사441059,477241105
생활방범,1,2022-08,126.8615,37.1508,다사433059,477241103
생활방범,1,2022-08,126.8726,37.1734,다사443084,477353633
생활방범,1,2022-08,126.884,37.1385,다사452045,478210022
생활방범,1,2022-08,126.9043,37.0971,다바470999,478200442
생활방범,1,2022-08,126.9193,37.1219,다사484027,478250866
생활방범,1,2022-08,126.8959,37.0812,다바463982,478148886
생활방범,1,2022-08,126.9504,37.1331,다사511039,478241530
생활방범,1,2022-08,126.98,37.1347,다사538041,478242496
생활방범,1,2022-08,126.9463,37.113,다사508017,478254439
생활방범,1,2023-09,127.1015,37.1713,다사646081,571371194
생활방범,1,2016-01,127.048,37.2052,다사598119,571344734
생활방범,1,2020-12,127.048,37.2052,다사598119,571344734
생활방범,1,2020-12,127.048,37.2052,다사598119,571344734
생활방범,1,2020-12,126.8321,37.2189,다사407135,477355214
생활방범,1,2016-01,126.9504,37.1002,다사511003,478240298
생활방범,1,2022-08,126.9724,37.2267,다사531143,478346930
생활방범,1,2020-12,126.7087,37.1665,다사297078,476242040
생활방범,1,2020-12,126.909,37.25232,다사475172,478311039
생활방범,1,2021-01,127.0368,37.2005,다사588114,571345735
생활방범,1,2021-01,127.0368,37.2005,다사588114,571345735
생활방범,1,2021-01,126.8503,37.1809,다사423093,477310023
생활방범,1,2021-03,127.0276,37.2062,다사580120,2024000264
생활방범,1,2021-03,127.0276,37.2062,다사580120,2024000264
생활방범,1,2021-03,127.0276,37.2062,다사580120,2024000264
생활방범,1,2015-07,126.9527,37.2365,다사514154,478359353
생활방범,1,2015-07,126.9182,37.1302,다사483036,478242942
생활방범,1,2015-07,126.9182,37.1302,다사483036,478242942
생활방범,1,2015-07,126.9182,37.1302,다사483036,478242942
생활방범,1,2015-07,126.9725,37.2185,다사531134,478363997
생활방범,1,2015-07,126.9725,37.2185,다사531134,478363997
생활방범,1,2015-07,126.9725,37.2185,다사531134,478363997
생활방범,1,2015-07,127.0457,37.2172,다사596132,571350228
생활방범,1,2015-07,127.0457,37.2172,다사596132,571350228
생활방범,1,2015-07,126.9658,37.2002,다사525114,478345932
생활방범,1,2015-07,126.9658,37.2002,다사525114,478345932
생활방범,1,2016-01,126.9025,37.1305,다사469037,478241280
생활방범,1,2020-11,126.9025,37.1305,다사469037,478241280
생활방범,1,2016-03,127.0133,37.2109,다사568125,571350884
생활방범,1,2016-03,127.0133,37.2109,다사568125,571350884
생활방범,1,2015-03,127.1149,37.2015,다사658114,571367418
생활방범,1,2015-03,127.1068,37.209,다사651123,571370438
생활방범,1,2016-03,126.8886,37.272,다사457194,478458508
생활방범,1,2016-03,126.8886,37.272,다사457194,478458508
생활방범,1,2014-08,126.9023,37.1316,다사469038,478242187
생활방범,1,2020-11,126.9023,37.1316,다사469038,478242187
생활방범,1,2020-11,126.9023,37.1316,다사469038,478242187
생활방범,1,2014-08,126.9366,37.2252,다사500141,478350888
생활방범,1,2015-07,126.8702,37.1626,다사440072,477240525
생활방범,1,2015-07,126.8702,37.1626,다사440072,477240525
생활방범,1,2017-12,127.0607,37.2064,다사610120,571347817
생활방범,1,2020-11,127.0607,37.2064,다사610120,571347817
생활방범,1,2010-01,126.914,37.1294,다사479035,478249580
생활방범,1,2010-01,126.914,37.1294,다사479035,478249580
차량방범,1,2022-05,127.0886,37.2091,다사634123,571369360
차량방범,1,2022-05,127.0886,37.2091,다사634123,571369360
차량방범,1,2022-05,127.0903,37.2094,다사636123,571370821
차량방범,1,2022-05,127.0903,37.2094,다사636123,571370821
차량방범,1,2023-08,127.0032,37.2098,다사559124,571388875
차량방범,1,2023-08,127.0032,37.2098,다사559124,571388875
차량방범,1,2023-08,126.9978,37.2042,다사554118,478363735
차량방범,1,2023-08,126.9978,37.2042,다사554118,478363735
생활방범,1,2023-09,127.0162,37.1429,다사570050,571248778
생활방범,1,2023-09,127.0162,37.1429,다사570050,571248778
생활방범,1,2023-09,127.0136,37.1351,다사567041,571248786
생활방범,1,2023-09,127.0136,37.1351,다사567041,571248786
생활방범,1,2023-09,127.0136,37.1351,다사567041,571248786
생활방범,1,2015-03,127.0998,37.2051,다사644118,571367000
생활방범,1,2015-03,127.0998,37.2051,다사644118,571367000
생활방범,1,2015-03,127.0998,37.2051,다사644118,571367000
생활방범,1,2015-03,127.1213,37.204,다사663117,571366246
생활방범,1,2015-03,127.1213,37.204,다사663117,571366246
생활방범,1,2015-03,127.1213,37.204,다사663117,571366246
생활방범,1,2015-03,127.1066,37.2043,다사650117,571367400
생활방범,1,2015-03,127.1148,37.2041,다사658117,571367414
생활방범,1,2010-01,126.914,37.1294,다사479035,478249580
생활방범,1,2010-01,126.9268,37.1279,다사490033,478243215
생활방범,1,2010-01,126.9268,37.1279,다사490033,478243215
생활방범,1,2010-01,126.9268,37.1279,다사490033,478243215
생활방범,1,2010-01,126.9268,37.1279,다사490033,478243215
생활방범,1,2010-01,126.9226,37.1236,다사487029,478243874
생활방범,1,2010-01,126.9226,37.1236,다사487029,478243874
생활방범,1,2010-01,126.9226,37.1236,다사487029,478243874
생활방범,1,2020-11,126.9429,37.236,다사505153,478356208
생활방범,1,2020-11,126.9429,37.236,다사505153,478356208
생활방범,1,2020-11,126.9429,37.236,다사505153,478356208
생활방범,1,2014-01,127.081,37.1647,다사627074,571250680
생활방범,1,2014-01,127.0899,37.1834,다사635094,571362464
생활방범,1,2014-01,127.092,37.1834,다사637094,571362448
생활방범,1,2014-01,127.0896,37.1677,다사635077,571250828
생활방범,1,2014-01,127.0809,37.1656,다사627075,571250694
생활방범,1,2014-01,127.0921,37.1823,다사637093,571362514
생활방범,1,2014-01,127.0854,37.1646,다사631073,571253342
생활방범,1,2008-01,127.0666,37.1991,다사615112,571364568
생활방범,1,2015-07,127.0666,37.1991,다사615112,571364568
생활방범,1,2008-01,127.0555,37.2089,다사605123,571349702
생활방범,1,2020-11,127.0556,37.2087,다사605123,571349702
생활방범,1,2020-11,127.0556,37.2087,다사605123,571349702
생활방범,1,2008-01,127.0554,37.2079,다사605122,571349720
생활방범,1,2020-11,127.0554,37.2079,다사605122,571349720
생활방범,1,2015-02,127.0663,37.2045,다사615118,571347677
생활방범,1,2015-02,127.0663,37.2045,다사615118,571347677
생활방범,1,2008-01,127.0648,37.2071,다사613121,571347240
생활방범,1,2008-01,127.0549,37.2015,다사605115,571349737
생활방범,1,2020-11,127.0549,37.2015,다사605115,571349737
생활방범,1,2010-01,126.8015,37.1732,다사379084,2023002402
생활방범,1,2010-01,126.8015,37.1732,다사379084,2023002402
생활방범,1,2010-01,126.8186,37.1771,다사395089,477346896
생활방범,1,2010-01,126.8186,37.1771,다사395089,477346896
생활방범,1,2015-12,126.8343,37.194,다사409107,477341092
생활방범,1,2014-08,127.1379,37.2047,다사678118,572344191
생활방범,1,2014-08,127.1379,37.2047,다사678118,572344191
생활방범,1,2016-10,127.0923,37.1811,다사638092,571362170
생활방범,1,2016-10,127.0923,37.1811,다사638092,571362170
생활방범,1,2016-10,127.0923,37.1811,다사638092,571362170
생활방범,1,2016-10,127.0923,37.1811,다사638092,571362170
생활방범,1,2015-12,127.1413,37.2057,다사681119,572349772
생활방범,1,2015-12,127.1413,37.2057,다사681119,572349772
