link_id,road_name,road_rank,max_speed,length,accident_cnt,accident_uids
571344298,10용사로,107,30,0.066,1,8252
478251422,장안로,107,50,0.354,1,8257
571365450,한신대길,107,30,0.371,1,8262
2023000336,송산산단길,107,40,0.126,1,8265
571372116,동탄순환대로30길,107,30,0.091,1,8266
477248060,매바위로237번길,107,40,1.244,1,8275
476240226,매화2길,107,60,0.155,1,8277
571348935,동탄중앙로,107,40,0.063,1,8282
2024000148,태안로,107,50,0.038,1,8285
476242068,매화3길,107,30,0.028,1,8287
571349475,큰재봉길,107,30,0.09,1,8291
477144242,버들로191번길,107,10,0.377,1,8293
477445121,남양로,107,60,0.489,1,8296
571255015,경기동로,105,50,0.028,1,8297
478343349,주석로,106,60,0.402,1,8299
478141323,발안공단로2길,107,50,0.291,1,8305
478240238,삼천병마로,107,10,0.036,1,8309
571344791,효행로,107,30,0.148,1,8311
478241321,방골길,107,50,0.086,1,8312
478248704,3.1만세로,107,60,0.041,1,8313
478242661,서해로,103,70,0.022,1,8314
571346975,10용사로,107,60,0.057,1,8315
478240690,만년로,106,60,0.037,1,8316
571348848,,107,50,0.172,1,8317
571376355,동탄대로24길,107,30,0.033,1,8320
477342101,고향의봄길,107,30,0.343,1,8321
571371027,동탄대로19길,107,50,0.122,1,8327
478246750,만년로,106,60,0.027,1,8328
571349504,동탄중앙로,107,40,0.033,1,8330
476340467,사강로,107,50,0.096,1,8334
571371206,동탄신리천로,107,60,0.032,1,8336
477352166,시청로,106,50,0.026,1,8337
571254278,경기동로,107,50,0.19,1,8338
478342920,화성로1946번길,107,30,0.339,1,8339
926340834,공룡로,106,60,0.58,1,8340
478340723,효행로,105,50,0.05,1,8342
478254518,향남로,103,50,0.024,1,8346
571368874,,107,30,0.218,1,8348
571350828,경기대로,107,40,0.223,1,8350
477240707,금의솔안길,107,60,0.028,1,8352
571370961,동탄순환대로19길,107,40,0.364,1,8355
571354548,10용사로,107,60,0.031,1,8356
571369228,여울로,107,60,0.11,1,8359
571347957,동탄원천로,107,60,0.125,1,8361
477351654,,107,40,0.106,1,8364
571345710,병점서로,107,50,0.077,1,8366
477241252,황골길,107,30,0.112,1,8367
477241904,장안공단2길,107,60,0.278,1,8368
477145330,포승장안로,106,30,0.141,1,8369
478244074,행정동로,107,30,0.098,1,8370
478141621,은행나무로,107,60,0.039,1,8371
571361106,동탄기흥로,106,60,0.032,1,8373
571372107,경기대로,105,30,0.12,1,8374
478341302,과천봉담도시고속화도로,105,60,0.055,1,8375
478361667,삼천병마로,107,70,0.102,1,8381
571350250,동탄원천로,107,60,0.019,1,8383
477350528,,107,30,0.203,1,8393
478243181,버들로,107,60,0.214,1,8395
571341845,정조로,107,60,0.043,1,8397
478356101,수도권제2순환고속도로(봉담동탄,101,100,0.826,1,8398
571368266,서부로,107,70,0.474,1,8399
478252716,하길로,107,30,0.358,1,8401
571370593,동탄중앙로,107,60,0.035,1,8403
478350782,삼천병마로,107,50,0.064,1,8404
478361011,푸른들판로,107,60,0.052,1,8407
571370092,동탄순환대로29길,107,30,0.218,1,8410
477459977,꽃내음1길,107,40,0.507,1,8411
477145796,매향석천로,107,40,1.01,1,8419
921371350,,107,30,0.159,1,8422
478246422,삼천병마로,107,40,0.382,1,8427
571356694,병점서로,107,30,0.143,1,8428
478353688,세자로,107,60,0.092,1,8433
571344778,병점중앙로155번길,107,30,0.256,1,8434
478244916,행정중앙1로,107,30,0.044,1,8435
571347747,노작로2길,107,60,0.179,1,8436
571343650,병점4로,107,30,0.086,1,8441
571368096,효행로,106,50,0.175,1,8442
571363478,삼성1로,107,60,0.247,1,8444
571356688,경기대로,105,50,0.14,1,8445
571371986,동탄기흥로277번길,107,40,0.129,1,8448
477457232,본오매송로,105,70,0.162,1,8450
477248249,,107,40,0.23,1,8453
571348605,여울로,107,30,0.142,1,8460
571345611,병점3로,107,30,0.063,1,8461
571376354,동탄대로24길,107,30,0.127,1,8462
478252848,행정남로,103,50,0.214,1,8463
478241206,시청로,107,60,0.186,1,8464
477343930,역골동로,107,30,0.126,1,8465
477350536,,107,30,0.098,1,8467
571365076,,107,60,0.028,1,8470
478241725,문학로,107,50,1.503,1,8471
571348609,동탄공원로,107,60,0.156,1,8473
571363488,서천로,107,60,0.084,1,8475
571255284,,107,30,0.353,1,8476
571343638,효행로1039번길,107,30,0.067,1,8482
476341104,백곡로,107,60,0.043,1,8486
477241410,쌍봉로,107,60,0.027,1,8490
478348714,샘마을1길,107,30,0.095,1,8491
476345508,제부로,107,60,0.015,1,8493
478150974,서해안고속도로,101,110,2.851,1,8499
477351906,,107,40,0.086,1,8502
477456906,장전유포로,107,50,0.295,1,8506
477351580,남양성지로,107,50,0.124,1,8512
477143006,사랑길,107,60,1.183,1,8514
477457743,,107,60,0.337,1,8517
477350924,화성로790번길,107,40,0.116,1,8520
571349282,탄요1길,107,50,0.208,1,8522
477242188,버들로,106,60,0.145,1,8524
477241436,장안로,107,60,0.05,1,8530
571346000,병점중앙로,107,50,0.048,1,8531
571371908,동탄순환대로27길,107,40,0.118,1,8532
477151506,3.1만세로,107,60,0.034,1,8534
477245808,현대기아로,107,60,0.046,1,8535
571371561,효행로,105,50,0.041,1,8536
478343930,샘마을길,107,60,0.092,1,8537
478344620,수도권제2순환고속도로(봉담동탄,108,50,0.291,1,8539
478343805,동화새터길,107,30,0.213,1,8540
477460404,수노을중앙로,107,30,0.17,1,8542
477352168,남양로621번길,103,50,0.028,1,8543
571371232,동탄순환대로,107,60,0.085,1,8544
478347880,화성로2239번길,107,10,0.17,1,8546
478240693,서봉로,106,60,0.035,1,8550
477342518,마도공단로,107,60,0.102,1,8551
571382363,동탄오산로,107,50,0.052,1,8553
571355134,새강1길,107,60,0.127,1,8554
478252134,포승향남로,103,70,0.084,1,8559
478250316,상신하길로,107,50,0.141,1,8561
476340926,전곡항로,107,60,0.064,1,8564
478342761,동화새터길,107,40,0.078,1,8565
477241093,포승향남로,103,70,0.029,1,8566
478343846,상봉길,107,30,0.081,1,8567
478141642,발안공단로5길,107,50,0.226,1,8569
477355857,봉담송산고속도로,108,40,0.321,1,8574
477347902,화성로,106,70,0.019,1,8575
2023000685,동탄신리천로8길,107,40,0.8,1,8577
926344354,전곡항로,107,60,0.115,1,8578
476341288,화성로,106,70,0.053,1,8579
476344508,제부로,107,40,2.423,1,8582
478244920,행정중앙1로,107,30,0.092,1,8584
571359024,동탄원천로,107,60,0.044,1,8585
477342910,역골중앙로,107,30,0.205,1,8586
571383084,,107,30,0.049,1,8591
477247678,장안로,107,50,0.365,1,8599
478352568,효행로,105,50,0.197,1,8600
571254050,동탄산단4길,107,60,0.12,1,8602
478242247,칼바위길83번길,107,60,0.051,1,8603
571371217,동탄기흥로,106,60,0.035,1,8605
477457827,,103,70,0.097,1,8606
477245619,3.1만세로,107,60,0.382,1,8608
478341263,매봉로,107,40,0.238,1,8609
476240510,해운로,107,60,3.473,1,8610
571255278,,107,30,0.286,1,8611
478359737,푸른들판로,107,60,0.033,1,8612
477356843,남양로,103,50,0.167,1,8613
476310067,송산포도로,107,60,0.675,1,8614
572350219,,107,80,0.286,1,8615
571347545,병점동로,107,30,0.056,1,8617
571363492,삼성1로,107,60,0.182,1,8618
571376459,병점중앙로22번길,107,30,0.195,1,8619
478242815,행정서로,107,60,0.046,1,8625
478240767,발안만세길,107,60,0.063,1,8630
571364558,동탄문화센터로,107,60,0.125,1,8632
572350061,동탄신리천로1길,107,50,0.125,1,8635
571376393,동탄대로,107,50,0.096,1,8636
571347461,동탄중앙로,107,60,0.049,1,8638
477246806,포승향남로,103,70,0.59,1,8639
571351153,영통로26번길,107,50,0.131,1,8641
477146320,이화석천로,107,40,2.367,1,8645
478344303,동화역말길,107,30,0.108,1,8648
478356945,,107,40,0.079,1,8649
571369776,동탄감배산로,107,30,0.171,1,8653
478243938,행정죽전로3길,107,40,0.265,1,8656
571343603,병점동로,107,30,0.135,1,8660
571348246,동탄원천로,107,70,0.105,1,8662
477356484,서해안고속도로,101,110,2.073,1,8664
571376760,동탄기흥로,106,30,0.115,1,8666
477457986,,107,30,0.278,1,8667
477344972,하저자안로,107,50,1.116,1,8670
477340822,남양시장로,107,30,0.036,1,8672
478256315,서봉로,106,60,0.274,1,8677
478342142,화성로,106,70,0.018,1,8682
477350830,남양성지로,107,40,0.035,1,8687
478343328,푸른들판로,107,60,0.715,1,8689
571372128,,107,30,0.092,1,8690
478253494,구장길,106,50,0.083,1,8691
476340680,마도로,106,60,1.652,1,8694
571370783,동탄신리천로,107,60,0.239,1,8699
477341481,마도공단로4길,107,50,0.224,1,8700
571377252,봉영로,103,60,0.261,1,8703
571348027,,107,30,0.103,1,8705
477353442,남양성지로,107,30,0.169,1,8706
477343052,역골로,107,60,0.049,1,8707
571342365,효행로,105,50,0.033,1,8712
571364442,효행로854번길,107,50,0.043,1,8716
571359096,10용사로,107,60,0.033,1,8717
571369540,병점1로,107,60,0.049,1,8718
571349344,,107,30,0.072,1,8719
571362566,동탄산단10길,107,30,0.096,1,8723
478140735,서해로,103,70,0.652,1,8724
476340645,공룡로,106,50,0.131,1,8725
478253178,서봉로,106,70,0.08,1,8726
571370655,동탄산척로2나길,107,40,0.021,1,8729
571351806,효행로,106,60,0.147,1,8730
477342104,,107,30,0.037,1,8733
571370292,동탄기흥로,106,60,0.225,1,8734
571370371,만년로,106,50,0.522,1,8738
571379031,동탄지성로,107,50,0.031,1,8742
571371969,동탄지성로,107,60,0.125,1,8746
477245972,수정로,107,60,0.145,1,8748
477340690,송정로,107,60,1.728,1,8750
478245104,은행나무로,103,60,1.258,1,8758
477140716,기아자동차로,107,60,0.406,1,8761
476310742,제부로,107,60,1.057,1,8762
921366126,동탄대로시범길,107,30,0.235,1,8767
478354112,주석로,106,50,0.281,1,8769
571377306,봉영로,103,60,0.059,1,8772
572355232,동탄치동천로,107,50,0.095,1,8773
476340921,사강시장길,107,40,0.147,1,8774
571347246,동탄공원로,107,60,0.118,1,8776
571358964,동탄원천로,107,60,0.04,1,8777
571371712,,107,30,0.132,1,8778
477343752,시청로,106,60,0.155,1,8780
571350284,기산로,107,50,0.559,1,8781
478255815,평택화성고속도로,108,50,0.484,1,8782
571365188,동탄중앙로,107,60,0.183,1,8783
477342411,주석로,106,50,0.171,1,8785
477351256,현대기아로,107,70,0.04,1,8788
478350540,건달산로,107,50,0.323,1,8791
572350075,,107,40,0.127,1,8795
477345586,송정로,107,60,0.029,1,8797
571250684,동탄산단3길,107,60,0.146,1,8798
478341955,효행로,105,50,0.143,1,8802
571366246,동탄청계로,107,60,0.24,1,8803
477241039,포승향남로,103,70,0.772,1,8810
477350442,시청로,106,60,0.068,1,8811
477351765,시청로,106,60,0.061,1,8813
477150413,기아자동차로,107,60,0.5,1,8815
571370268,동탄영천로,107,50,0.14,1,8816
477343054,역골중앙로,107,30,0.048,1,8817
571370122,효행로,106,50,0.02,1,8820
571367944,동탄순환대로21길,107,30,0.117,1,8821
571356024,동탄지성로,107,60,0.072,1,8822
478255771,발안양감로,107,70,1.082,1,8823
571371678,,107,40,0.268,1,8824
571347114,동탄순환대로,107,50,0.07,1,8827
478354777,동화길,107,60,0.034,1,8828
477242319,온석길,107,60,0.823,1,8831
477349222,,107,30,0.277,1,8837
478466290,서해안고속도로,101,110,0.391,1,8851
477248074,버들로,106,50,0.055,1,8852
477248959,평택시흥고속도로,101,100,1.412,1,8855
571367262,동탄치동천로,107,30,0.207,1,8857
571347161,삼성1로5길,107,60,0.068,1,8859
571350907,화산중앙로,107,30,0.093,1,8861
571345999,병점중앙로,107,50,0.047,1,8863
477356693,서해안고속도로,101,60,0.096,1,8864
477356459,서해안고속도로,108,60,0.302,1,8865
478240450,마당바위로,106,60,0.642,1,8869
478358149,상리중앙로,107,60,0.071,1,8871
477143848,남양호로,107,60,0.452,1,8872
2023000686,,107,40,0.164,1,8873
478200409,발안만세길,107,60,0.037,1,8876
478344632,수도권제2순환고속도로(봉담동탄,101,100,0.066,1,8877
571360320,10용사로,107,60,0.019,1,8878
571355974,동탄지성로,107,60,0.03,1,8881
478361674,삼천병마로,107,70,0.194,1,8882
477354906,남양로,107,60,0.029,1,8890
571345678,병점동로,107,30,0.3,1,8893
477143192,기아자동차로,107,60,0.097,1,8894
478340985,서해로,103,70,0.097,1,8895
571254378,동탄대로4라길,107,40,0.118,1,8897
478467514,서해안고속도로,101,80,0.332,1,8899
571382351,,107,30,0.015,1,8903
571370878,동탄대로12길,107,30,0.233,1,8904
571254627,경기동로317번가길,107,40,0.101,1,8905
572216903,,107,30,0.031,1,8908
478346366,만년로,107,60,0.11,1,8909
477243442,수촌길,107,30,1.62,1,8910
477140966,포승향남로,106,70,0.053,1,8913
477457962,,107,50,0.047,1,8915
478353839,와우로,107,60,0.188,1,8916
571371472,,107,40,0.304,1,8918
928355975,문학관항로,106,60,0.553,1,8920
478240550,시청로,106,40,0.06,1,8921
571371976,,107,40,0.281,1,8923
571380266,,107,30,0.065,1,8924
571369558,효행로,105,50,0.024,1,8925
571369752,화산로,107,60,0.339,1,8927
571345383,영통로27번길,107,30,0.11,1,8929
571379621,경기대로,103,60,0.109,1,8938
571369514,동탄대로시범길,107,50,0.26,1,8939
572350204,,107,40,0.101,1,8941
477352236,비봉로,107,40,0.222,1,8942
478350888,매봉로,107,60,0.264,1,8945
477351244,시청로,107,70,0.055,1,8949
571371622,영통로26번길,107,60,0.073,1,8952
477110217,기아자동차로,107,50,0.398,1,8954
571351402,,107,30,0.085,1,8955
477457717,,107,30,0.258,1,8957
571345993,,107,30,0.186,1,8959
571387617,봉영로,103,60,0.155,1,8960
571371194,동탄산척로,107,30,0.153,1,8965
478340444,서해안고속도로,108,50,0.12,1,8966
571368430,동탄산단10길,107,30,0.176,1,8969
571355066,,107,30,0.082,1,8970
476340465,사강시장길,107,40,0.046,1,8971
571349981,노작로,107,60,0.1,1,8972
571370424,여울로,107,60,0.09,1,8975
478244026,행정중앙1로,107,30,0.061,1,8976
478354143,비봉매송고속화도로,102,90,0.205,1,8983
571352560,경부고속도로,101,110,0.429,1,8984
571364694,동탄원천로,107,40,0.048,1,8986
571343723,병점동로,107,30,0.134,1,8989
478241106,제약단지로,107,50,0.584,1,8992
478243231,행정서로,107,60,0.137,1,8994
571350390,세남로,107,50,0.05,1,8995
478201033,장안로,106,50,0.042,1,8999
571362472,동탄기흥로257번길,107,30,0.11,1,9000
571349531,영통로26번길,107,50,0.046,1,9002
478248664,발안서로,107,30,0.085,1,9004
571370248,,107,40,0.104,1,9007
478347322,주석로,106,60,0.957,1,9010
478344734,수도권제2순환고속도로(봉담동탄,101,100,1.712,1,9011
477143136,버들로,106,60,0.027,1,9012
571258801,동탄순환대로12길,107,30,0.231,1,9014
477348452,평택시흥고속도로,108,50,0.711,1,9015
478344306,동화역말길,107,30,0.019,1,9017
478251694,삼천병마로,103,50,0.136,1,9019
476341660,송산로,106,50,0.181,1,9020
571255019,경기동로,105,60,0.192,1,9021
571367304,동탄청계로,107,60,0.539,1,9022
2024000289,영종로안길,107,40,1.537,1,9023
477350526,시청로45번길,107,30,0.301,1,9024
571359144,10용사로,107,60,0.626,1,9026
477352381,남양성지로,107,50,0.017,1,9029
478244558,문학로,107,50,0.025,1,9030
571255215,,105,70,1.116,1,9032
571347197,동탄원천로,107,60,0.045,1,9034
571343827,,107,30,0.068,1,9036
571356460,메타폴리스로,107,60,0.166,1,9038
571347530,효행로971번길,107,30,0.064,1,9039
478445428,용담로,107,60,0.033,1,9040
571370899,경기대로,105,60,0.188,1,9042
571347766,10용사로,107,30,0.288,1,9043
478342116,효행로,105,50,0.141,1,9046
571347759,노작로1길,107,60,0.092,1,9048
478362305,봉영로,103,70,0.37,1,9049
478256431,발안양감로,107,50,0.035,1,9051
477147619,기아자동차로,107,60,0.076,1,9052
477356470,서해안고속도로,108,60,0.296,1,9053
571345997,병점중앙로,107,50,0.103,1,9062
478200500,서해안고속도로,101,110,0.634,1,9063
571347191,동탄중앙로,107,60,0.057,1,9066
571343140,영통로,106,50,0.054,1,9067
571347192,동탄중앙로,107,60,0.027,1,9072
477353444,시청로,106,70,1.251,1,9073
477342082,남양로930번길,107,40,0.275,1,9074
571354938,동탄지성로,107,50,0.13,1,9082
571371328,,107,30,0.11,1,9084
478341772,삼천병마로,107,40,0.071,1,9085
478243806,삼천병마로,103,50,0.03,1,9086
571346441,,107,50,0.073,1,9091
478245590,시청로,106,70,0.053,1,9093
478248538,,107,60,0.219,1,9095
478344130,최루백로,107,60,0.325,1,9096
571344651,병점1로,107,60,0.031,1,9098
477356692,서해안고속도로,101,110,0.598,1,9100
571371669,,107,60,0.191,1,9102
478310245,과천봉담도시고속화도로,102,100,2.027,1,9104
571370894,정조로,107,50,0.054,1,9107
571369970,동탄산단8길,107,60,0.452,1,9108
571347925,동탄하나1길,107,40,0.121,1,9109
478255248,발안로,105,60,0.038,1,9110
477241988,석포로,107,60,0.348,1,9111
571371640,효행로,105,60,0.045,1,9112
477254920,신현대로,107,50,0.033,1,9113
477351863,시청로,106,60,0.119,1,9119
477140975,포승향남로,103,70,0.036,1,9126
478240539,서해로,106,40,0.026,1,9127
571371984,,107,30,0.029,1,9128
478340535,삼천병마로,107,60,0.042,1,9130
571349993,,107,40,0.416,1,9131
571350593,,107,50,0.013,1,9133
2024002426,영종로,107,60,0.106,1,9134
571374354,,107,50,0.25,1,9137
478345932,최루백로,107,60,0.839,1,9139
477146998,기아자동차로,107,50,0.415,1,9141
571366432,동부대로,107,50,0.032,1,9143
477454281,비봉로,107,60,1.11,1,9144
571344758,병점로,107,30,0.027,1,9148
477342346,남양시장로25번길,107,30,0.319,1,9153
477146062,기아자동차로,107,50,0.184,1,9157
477350822,시청로160번길,107,30,0.066,1,9159
477461314,수노을2로,107,50,0.38,1,9160
478242066,배터길,107,50,0.047,1,9161
571370989,동탄기흥로,106,60,0.039,1,9162
571347641,병점중앙로,107,50,0.14,1,9163
478241204,시청로,106,60,0.032,1,9166
478350648,화성로,107,60,0.072,1,9167
478142598,초록로,106,40,0.915,1,9168
571244537,발안로,105,60,0.125,1,9169
571376571,동탄산척로,107,60,0.055,1,9170
478252278,발안양감로,103,70,0.056,1,9171
477241247,포승향남로,103,70,0.233,1,9172
478200331,만년로,107,30,0.043,1,9175
571367402,동탄순환대로,107,60,0.026,1,9176
477355046,비봉로,107,60,0.041,1,9177
571350580,떡전골로,107,50,0.055,1,9178
478242660,3.1만세로,107,60,0.041,1,9181
477345430,마도공단로,107,60,0.57,1,9186
477352278,,107,30,0.047,1,9188
478245506,서해로,103,70,0.272,1,9189
478343585,화성로,106,70,0.38,1,9190
571370809,동탄중앙로,107,60,0.171,1,9194
571375339,동탄영천로,107,30,0.171,1,9202
478243023,,107,60,0.013,1,9206
571253608,경기동로,105,50,0.095,1,9214
571364808,화산북로,107,30,0.159,1,9215
571377668,안녕남로,107,60,0.502,1,9217
571367930,,107,30,0.042,1,9222
571382163,,107,30,0.062,1,9225
478353989,본오매송로,105,70,0.2,1,9227
478241267,상신로,107,40,0.942,1,9228
571370842,동탄대로,107,60,0.05,1,9229
571349165,,107,40,0.05,1,9231
478356927,,107,30,0.124,1,9232
478255437,평택화성고속도로,101,100,0.425,1,9235
478243424,행정서로,107,60,0.112,1,9236
571347889,효행로,106,50,0.031,1,9237
571345468,,107,30,0.032,1,9240
571346724,동탄중앙로,107,60,0.033,1,9242
478243224,향남로,107,60,0.029,1,9245
571376394,동탄신리천로,107,50,0.048,1,9246
478341101,서해안고속도로,108,50,0.121,1,9247
571371215,동탄기흥로,106,60,0.218,1,9251
571350477,영통로61번길,107,50,0.036,1,9252
478358845,만년로,106,50,0.022,1,9253
571347053,노작로,107,60,0.054,1,9255
571370407,동탄대로,107,60,0.037,1,9256
571347372,동탄원천로,107,40,0.368,1,9258
478340647,푸른들판로,107,60,0.023,1,9260
571367992,효행로,107,50,0.052,1,9262
571347463,동탄지성로,107,60,0.157,1,9263
478254422,발안양감로,107,30,0.16,1,9264
571379598,,107,30,0.213,1,9265
571350771,,107,40,0.058,1,9266
571364804,화산북로,107,30,0.124,1,9267
478243000,푸른들판로,107,60,0.486,1,9268
477340405,신남로,106,50,0.292,1,9270
477447387,남양서로,107,50,0.538,1,9271
477345330,해운로,107,60,0.37,1,9273
571352786,노작로,107,60,0.037,1,9278
477140002,버들로,106,60,0.678,1,9281
478346180,매봉로,107,60,0.609,1,9285
477355837,서해안고속도로,101,110,0.167,1,9286
477340380,화성로,106,70,0.016,1,9292
477341234,무하로111번길,107,50,0.608,1,9295
478243310,포승향남로,107,70,0.104,1,9298
571356354,동탄중앙로,107,60,0.048,1,9302
571362024,화산중앙로,107,30,0.017,1,9303
571255223,,105,60,0.032,1,9306
478341958,효행로291번길,107,60,0.186,1,9311
571387863,효행로,105,50,0.054,1,9314
571385267,병점노을로,107,30,0.032,1,9315
478242528,서해로,103,70,0.406,1,9316
571367758,,107,40,0.053,1,9319
478243277,삼천병마로,103,40,0.236,1,9320
571355886,삼성1로,107,60,0.013,1,9321
571346436,경기대로,103,60,0.014,1,9322
571385279,효행로,105,60,0.04,1,9325
478241283,제암고주로,107,40,0.533,1,9328
477345074,절골로,107,60,1.086,1,9331
478356163,상리2길,107,30,0.14,1,9332
477342974,역골로,107,30,0.067,1,9334
477141999,조암북로,107,60,0.161,1,9339
571370847,동탄대로11길,107,40,0.039,1,9340
572216407,,105,70,0.642,1,9344
478353234,,107,30,0.121,1,9347
571377357,동탄대로,107,60,0.026,1,9350
477350828,시청로160번길,107,30,0.072,1,9351
477354973,남양로,103,70,0.918,1,9352
476310048,송산포도로,107,30,0.113,1,9357
478342807,기배로,107,50,0.343,1,9358
477141813,포승향남로,103,70,0.119,1,9359
478141277,서해로,107,60,0.257,1,9365
571366434,동부대로,107,40,0.027,1,9368
478248500,,107,30,0.144,1,9369
571348366,떡전골로,107,50,0.158,1,9376
477246342,포승향남로,103,70,0.059,1,9377
571369848,동탄신리천로,107,50,0.062,1,9382
571368484,효행로,105,30,0.251,1,9383
571376757,동탄기흥로,106,60,0.032,1,9385
571255496,동탄순환대로,107,60,0.285,1,9387
571350833,병점중앙로21번길,107,40,0.07,1,9389
477356695,서해안고속도로,101,110,0.095,1,9393
478248720,발안만세길,107,30,0.044,1,9397
571347873,동탄원천로,107,50,0.092,1,9398
477457978,,107,30,0.112,1,9399
478246552,발안서로,107,60,0.414,1,9400
478252642,,107,50,0.042,1,9401
571351894,,107,30,0.058,1,9402
571343690,병점동로164번길,107,30,0.135,1,9403
476344034,해양공단로,106,50,1.057,1,9404
478245038,서봉로,106,60,0.172,1,9406
478466847,푸른들판로,107,60,0.034,1,9407
478248972,삼천병마로,103,60,0.037,1,9409
571344727,병점1로,107,30,0.137,1,9410
478253206,서해로,103,70,0.221,1,9411
478249518,상신하길로298번길,107,50,0.502,1,9413
478351442,삼천병마로,103,60,0.072,1,9414
477147006,기아자동차로,107,50,0.022,1,9415
571346978,동탄솔빛로,107,30,0.053,1,9417
477246152,석포로,107,60,0.65,1,9418
477149530,매향석천로,107,40,0.033,1,9419
478248692,3.1만세로,107,60,0.032,1,9420
571380255,,107,30,0.045,1,9422
478354871,양노로,107,60,0.027,1,9424
477243608,3.1만세로322번길,107,50,0.79,1,9425
478342704,효행로,105,50,0.135,1,9427
571349530,영통로,106,50,0.063,1,9428
571343663,병점동로164번길,107,30,0.069,1,9429
571371585,경부고속도로,108,40,0.811,1,9430
477240669,,107,30,0.146,1,9432
571350053,떡전골로,107,30,0.034,1,9434
571358946,,107,60,0.042,1,9436
571345629,병점3로,107,30,0.086,1,9437
571362532,,107,30,0.16,1,9438
478353204,봉영로,103,70,0.286,1,9439
478359709,수도권제2순환고속도로(봉담동탄,101,100,0.747,1,9440
571364480,정조로,107,50,0.028,1,9442
571382403,,107,40,0.068,1,9443
571376567,경기대로,103,60,0.5,1,9445
571347905,동탄원천로,107,70,0.046,1,9446
571350010,,107,30,0.048,1,9453
478345134,주석로,106,60,1.445,1,9456
571301076,독산성로,107,60,0.181,1,9462
571370666,,107,40,0.149,1,9463
478342709,융건로,107,60,0.098,1,9464
571366698,동부대로,106,60,0.091,1,9466
478242675,상신로,107,60,1.191,1,9467
571350181,영통로61번길,107,30,0.319,1,9468
571379620,경기대로,103,60,0.474,1,9473
478241945,만년로,106,60,1.682,1,9474
478241029,발안남로,107,60,0.2,1,9478
571349516,삼성1로,107,60,0.291,1,9479
571375382,동탄신리천로,107,60,0.071,1,9481
478354423,,107,30,0.223,1,9483
477448122,비봉로,107,60,0.268,1,9484
571377638,동탄청계로,107,50,0.01,1,9488
572356346,,107,50,0.04,1,9490
477457237,본오매송로,105,70,0.077,1,9491
476344514,제부로,107,50,0.108,1,9492
478356662,,107,70,0.056,1,9493
477341166,쌍송북로,107,60,0.589,1,9494
477357780,,107,30,0.119,1,9496
571370050,안녕남로,107,40,0.03,1,9497
571254040,동탄산단4길,107,60,0.329,1,9499
478250280,삼천병마로,103,50,0.074,1,9500
571362170,동탄기흥로231번길,107,30,0.066,1,9503
571344847,병점4로,107,30,0.031,1,9510
571367574,용구대로,105,80,0.498,1,9511
477461254,수노을2로,107,50,0.171,1,9512
478252324,상신하길로,107,50,0.146,1,9514
477140506,포승장안로,106,60,0.157,1,9515
478200400,삼천병마로,107,60,0.053,1,9517
571350617,태안로,107,50,0.505,1,9518
477351764,시청로,106,60,0.019,1,9519
571365960,동탄대로시범길,107,30,0.097,1,9524
571360902,동탄지성로,107,60,0.036,1,9525
477146248,포승향남로,103,70,1.223,1,9526
571351900,,107,30,0.029,1,9529
571254349,,107,40,0.045,1,9532
478240849,발안만세길,107,60,0.059,1,9534
571253518,동탄산단4길,107,60,0.08,1,9536
477457754,,107,60,0.35,1,9537
571349479,큰재봉길,107,30,0.057,1,9539
478241435,,107,40,0.035,1,9540
477356633,봉담송산고속도로,101,100,0.354,1,9541
571347799,동탄공원로2길,107,30,0.038,1,9543
478242205,서봉로,106,60,0.1,1,9544
476345456,전곡항로,106,70,0.036,1,9545
571370875,,107,30,0.045,1,9549
571387571,동탄세교로,107,50,0.327,1,9551
477351339,청원산단로,107,60,0.017,1,9553
476341210,당성로115번길,107,40,0.179,1,9554
478251026,서해로,103,70,0.587,1,9556
571371347,동탄기흥로277번길,107,40,0.116,1,9559
477340385,화성로,106,70,0.029,1,9560
571371052,노작로,107,60,0.092,1,9564
477348946,남양로,106,60,0.03,1,9565
571349418,동탄지성로,107,40,0.092,1,9566
572355214,화성광주고속도로,101,100,0.414,1,9567
477243698,3.1만세로,107,60,0.137,1,9571
478340607,,106,40,0.198,1,9573
478253695,상신하길로273번길,107,30,0.079,1,9575
571357144,10용사로,107,60,0.027,1,9576
477341474,마도공단로1길,107,50,0.222,1,9577
478246804,행정남로,103,50,0.063,1,9578
571366734,동탄치동천로,107,40,0.031,1,9580
478242110,제암고주로,107,40,0.166,1,9582
478249528,향남로,103,50,0.042,1,9584
478242777,발안로,105,50,0.229,1,9593
571349853,,107,30,0.032,1,9594
478353728,,107,40,0.018,1,9597
478341603,기배로43번길,107,60,0.281,1,9601
572355220,화성광주고속도로,101,100,2.264,1,9602
571371041,,107,50,0.1,1,9605
571355970,여울로,107,60,0.029,1,9608
478244164,,107,70,0.741,1,9610
478240704,서봉로,106,60,0.049,1,9611
477144854,남양황라로,106,60,2.42,1,9613
571347979,동탄하나2길,107,40,0.027,1,9614
571377643,동탄대로8길,107,40,0.109,1,9615
571357142,10용사로,107,60,0.012,1,9616
477142998,덕다길50번길,107,50,0.122,1,9617
571377640,동탄청계로,107,50,0.183,1,9620
571350055,병점1로,107,30,0.103,1,9622
478256045,발안양감로,103,70,0.192,1,9625
2024002031,경부고속도로,101,80,0.193,1,9626
571378748,,107,40,0.197,1,9628
