uid,lon,lat,link_id,road_name,road_rank,max_speed,length,distance_m,acc_yr,acc_mon,acc_time,week_type,acc_type,injury_svrity,violation
9475,127.1046130223992,37.21230803590302,571380234,,107,50,0.158,3.27,2024,8,13시,주중,차대차 - 충돌,부상신고,교차로운행방법위반
9476,127.02436551255262,37.158884104545756,571244831,수면길,107,60,0.32,83.47,2024,8,14시,주중,차대차 - 충돌,경상,안전운전불이행
9477,126.75338408203048,37.21150727814233,477342161,화성로,106,70,0.6,3.81,2024,8,15시,주중,차대차 - 충돌,중상,신호위반
9478,126.90435432316187,37.13015466843575,478241029,발안남로,107,60,0.2,4.93,2024,8,15시,주중,차대차 - 추돌,경상,안전운전불이행
9479,127.07914696434045,37.213464231188446,571349516,삼성1로,107,60,0.291,12.89,2024,8,15시,주중,차대차 - 충돌,경상,안전거리미확보
9480,126.83592215422516,37.27360876358622,477461056,,107,50,1.893,98.75,2024,8,16시,주중,차대차 - 추돌,경상,안전운전불이행
9481,127.12229636416996,37.17381251227175,571375382,동탄신리천로,107,60,0.071,9.51,2024,8,16시,주중,차대차 - 기타,부상신고,교차로운행방법위반
9482,127.0717560257304,37.205045666989434,571347442,동탄지성로,107,60,0.035,20.27,2024,8,16시,주중,차대차 - 충돌,경상,안전운전불이행
9483,126.94869679468907,37.225124826175254,478354423,,107,30,0.223,61.15,2024,8,17시,주중,차대차 - 추돌,경상,안전운전불이행
9484,126.84974256478499,37.25618055152884,477448122,비봉로,107,60,0.268,15.08,2024,8,17시,주중,차대차 - 기타,경상,안전운전불이행
9485,127.0988353582642,37.20942214197645,571370577,동탄대로,107,60,0.045,8.75,2024,8,17시,주중,차대차 - 기타,경상,신호위반
9486,127.11669313677969,37.19926833976116,571367278,동탄청계로,107,60,0.042,1.52,2024,8,18시,주중,차대차 - 충돌,경상,안전운전불이행
9487,126.8178725083178,37.21011145463042,477348242,남양시장로55번길,107,30,0.17,4.31,2024,8,20시,주중,차대차 - 기타,상해없음,안전운전불이행
9488,127.0960871291332,37.194314250126155,571377638,동탄청계로,107,50,0.01,6.45,2024,8,20시,주중,차대차 - 기타,경상,안전운전불이행
9489,127.06818620278625,37.198668786760855,571364562,동탄문화센터로,107,60,0.122,21.95,2024,8,22시,주중,차대차 - 충돌,경상,교차로운행방법위반
9490,127.12959500804737,37.180902612610865,572356346,,107,50,0.04,8.23,2024,8,01시,주말,차대차 - 충돌,경상,안전운전불이행
9491,126.86987241644216,37.27096399363653,477457237,본오매송로,105,70,0.077,4.85,2024,8,05시,주말,차대차 - 기타,경상,안전운전불이행
9492,126.65814398605151,37.172721945102175,476344514,제부로,107,50,0.108,3.23,2024,8,12시,주말,차대차 - 기타,경상,안전운전불이행
9493,126.87716828158244,37.17109199715007,478356662,,107,70,0.056,5.51,2024,8,19시,주말,차대차 - 충돌,경상,신호위반
9494,126.78827050451618,37.20250079525185,477341166,쌍송북로,107,60,0.589,5.65,2024,8,20시,주말,차대사람 - 횡단중,경상,안전운전불이행
9495,127.00258868827765,37.20114277307687,571354192,안녕남로,107,50,0.261,1.85,2024,8,20시,주말,차대차 - 기타,경상,안전운전불이행
9496,126.84839179633596,37.223155184211464,477357780,,107,30,0.119,1.58,2024,9,00시,주말,차대차 - 추돌,중상,안전운전불이행
9497,127.00132734805656,37.19931663572464,571370050,안녕남로,107,40,0.03,1.47,2024,9,14시,주말,차대차 - 추돌,경상,안전운전불이행
9498,126.91679487625488,37.11689366591797,478250872,향남로,103,50,0.241,61.86,2024,9,15시,주말,차대차 - 기타,경상,안전운전불이행
9499,127.08997056419783,37.164808139500565,571254040,동탄산단4길,107,60,0.329,1.45,2024,9,16시,주말,차대차 - 충돌,경상,안전거리미확보
9500,126.91111645996261,37.133568740189126,478250280,삼천병마로,103,50,0.074,13.18,2024,9,19시,주말,차대차 - 기타,경상,신호위반
9501,127.06458776911747,37.22679743298161,571368866,효행로,106,50,0.046,3.5,2024,9,07시,주중,차대차 - 충돌,경상,기타
9502,126.84602001119457,37.19105243231486,477344214,현대기아로,107,60,2.229,2.23,2024,9,08시,주중,차대차 - 기타,경상,중앙선침범
9503,127.09212465771363,37.18104997439949,571362170,동탄기흥로231번길,107,30,0.066,4.45,2024,9,08시,주중,차대차 - 충돌,경상,중앙선침범
9504,126.87344790099807,37.21375362669299,478342683,서해로,103,70,1.053,10.34,2024,9,09시,주중,차대차 - 추돌,경상,안전운전불이행
9505,126.91898340488486,37.12215062949079,478246806,행정남로,103,50,0.196,4.92,2024,9,12시,주중,차대차 - 기타,경상,안전운전불이행
9506,127.06059901459584,37.20901605668615,571347231,,107,30,0.201,0.29,2024,9,14시,주중,차대차 - 기타,경상,기타
9507,127.09843060497145,37.20924048951696,571365892,동탄순환대로,107,60,0.081,10.97,2024,9,17시,주중,차대차 - 기타,경상,신호위반
9508,127.0670247468877,37.224453708949724,571351234,삼성1로,107,40,0.11,0.81,2024,9,17시,주중,차대차 - 기타,경상,안전운전불이행
9509,127.03651701381929,37.21981321805789,571347642,병점중앙로242번길,107,30,0.031,2.12,2024,9,17시,주중,차대차 - 추돌,부상신고,안전운전불이행
9510,127.04675989922558,37.21651766936098,571344847,병점4로,107,30,0.031,0.38,2024,9,18시,주중,차대차 - 추돌,상해없음,안전운전불이행
9511,127.12136434509762,37.218348094608814,571367574,용구대로,105,80,0.498,312.38,2024,9,18시,주중,차대차 - 충돌,경상,안전운전불이행
9512,126.81814680503571,37.27726648388782,477461254,수노을2로,107,50,0.171,123.81,2024,9,20시,주중,차대사람 - 기타,경상,안전운전불이행
9513,127.11518730532522,37.20511358709383,571367248,동탄순환대로24길,107,40,0.202,31.46,2024,9,20시,주중,차대차 - 기타,상해없음,기타
9514,126.91234632862245,37.12011678244938,478252324,상신하길로,107,50,0.146,4.12,2024,9,21시,주중,차대차 - 충돌,경상,신호위반
9515,126.85450958466345,37.04987525424956,477140506,포승장안로,106,60,0.157,4.0,2024,9,21시,주중,차대차 - 충돌,중상,중앙선침범
9516,126.78153175363589,37.20607469983187,477341811,화성로,106,70,0.7,0.96,2024,9,06시,주중,차대차 - 추돌,경상,안전운전불이행
9517,126.90546791003706,37.125959687258614,478200400,삼천병마로,107,60,0.053,8.89,2024,9,08시,주중,차대차 - 충돌,경상,신호위반
9518,127.02580205036361,37.21374944163897,571350617,태안로,107,50,0.505,120.85,2024,9,09시,주중,차대차 - 충돌,경상,교차로운행방법위반
9519,126.83411736222163,37.1941500344521,477351764,시청로,106,60,0.019,5.21,2024,9,10시,주중,차대사람 - 기타,경상,안전운전불이행
9520,126.88852187482536,37.10681765790267,478150972,서해안고속도로,101,110,2.851,1.68,2024,9,14시,주중,차대차 - 추돌,경상,안전운전불이행
9521,126.93347600451844,37.16676839885658,478246236,삼천병마로,103,60,0.444,2.79,2024,9,16시,주중,차대차 - 기타,경상,기타
9522,126.7812265617954,37.20617200149756,477341811,화성로,106,70,0.7,0.03,2024,9,16시,주중,차대차 - 기타,상해없음,안전운전불이행
9523,127.10705543014265,37.16727279115126,571254757,동탄대로,107,60,0.238,39.85,2024,9,16시,주중,차대차 - 충돌,중상,안전운전불이행
9524,127.11240110681942,37.1990290231127,571365960,동탄대로시범길,107,30,0.097,6.72,2024,9,19시,주중,차대차 - 추돌,경상,안전운전불이행
9525,127.06787209230116,37.20632958523106,571360902,동탄지성로,107,60,0.036,1.6,2024,9,22시,주중,차대차 - 추돌,경상,안전운전불이행
9526,126.79814251242114,37.076904093913754,477146248,포승향남로,103,70,1.223,13.92,2024,9,05시,주중,차대차 - 기타,중상,안전거리미확보
9527,127.09240543238668,37.168629509128195,571251370,경부고속도로,101,110,1.828,4.98,2024,9,08시,주중,차대차 - 기타,경상,안전거리미확보
9528,126.94903935908232,37.21987127123205,478354767,샘마을1길,107,60,0.079,6.07,2024,9,09시,주중,차대사람 - 횡단중,부상신고,보행자보호의무위반
9529,127.0595049186655,37.207236227219454,571351900,,107,30,0.029,48.44,2024,9,09시,주중,차대사람 - 기타,경상,안전운전불이행
9530,127.09882324134045,37.2010660700966,571370747,동탄대로,107,60,0.284,3.11,2024,9,12시,주중,차대차 - 충돌,경상,안전운전불이행
9531,127.11019488297967,37.207332750814444,571376792,동탄순환대로,107,60,0.253,19.08,2024,9,15시,주중,차대사람 - 기타,경상,안전운전불이행
9532,127.10817770974673,37.15715364472808,571254349,,107,40,0.045,0.48,2024,9,17시,주중,차대차 - 추돌,경상,안전운전불이행
9533,127.04013023713887,37.21319298249064,571343595,효행로,105,50,0.134,7.56,2024,9,17시,주중,차대차 - 충돌,경상,안전거리미확보
9534,126.90311655185555,37.12720984604043,478240849,발안만세길,107,60,0.059,15.99,2024,9,18시,주중,차대차 - 추돌,경상,안전운전불이행
9535,127.08768401976886,37.16482724836303,571254046,동탄산단4길,107,60,0.068,0.05,2024,9,18시,주중,차대차 - 충돌,경상,신호위반
9536,127.08722228400958,37.164816626837464,571253518,동탄산단4길,107,60,0.08,1.73,2024,9,20시,주중,차대차 - 추돌,경상,안전거리미확보
9537,126.80459057016756,37.286841424448916,477457754,,107,60,0.35,6.6,2024,9,21시,주중,차대차 - 충돌,경상,안전운전불이행
9538,127.11561827031802,37.2001302078379,571370451,동탄순환대로,107,60,0.242,3.15,2024,9,00시,주중,차대사람 - 기타,경상,안전운전불이행
9539,127.0787074602365,37.217509970666434,571349479,큰재봉길,107,30,0.057,0.46,2024,9,06시,주중,차대사람 - 횡단중,중상,안전운전불이행
9540,126.90156422414691,37.15849889746019,478241435,,107,40,0.035,1.55,2024,9,07시,주중,차대차 - 충돌,경상,안전운전불이행
9541,126.79339298410873,37.188505762375456,477356633,봉담송산고속도로,101,100,0.354,7.5,2024,9,08시,주중,차대차 - 추돌,경상,안전운전불이행
9542,126.94056952880803,37.19918050871709,478350978,삼천병마로,107,70,0.023,4.88,2024,9,08시,주중,차대차 - 추돌,중상,안전운전불이행
9543,127.06139320457984,37.20615253474361,571347799,동탄공원로2길,107,30,0.038,3.15,2024,9,08시,주중,차대사람 - 기타,중상,기타
9544,126.97436007000542,37.162233425625026,478242205,서봉로,106,60,0.1,1.6,2024,9,09시,주중,차대차 - 기타,상해없음,안전운전불이행
9545,126.68214913190329,37.189331426805715,476345456,전곡항로,106,70,0.036,11.09,2024,9,13시,주중,차대차 - 충돌,중상,안전운전불이행
9546,127.00658594235244,37.199888510839315,571346515,효행로,105,50,0.146,8.85,2024,9,14시,주중,차대차 - 추돌,경상,안전운전불이행
9547,127.06782516299847,37.19874859673106,571351156,동탄중앙로,107,60,0.041,5.04,2024,9,15시,주중,차대차 - 추돌,경상,신호위반
9548,126.87734779538381,37.156075557764744,478242701,포승향남로,103,70,1.434,3.97,2024,9,18시,주중,차량단독 - 충돌,,안전운전불이행
9549,127.11733654549178,37.20128055740509,571370875,,107,30,0.045,1.03,2024,9,19시,주중,차대차 - 기타,경상,안전운전불이행
9550,126.81677553528995,37.28795798947579,477460350,수노을1로,107,30,0.26,138.74,2024,9,22시,주중,차대차 - 기타,경상,안전운전불이행
9551,127.07808932153992,37.17264476360338,571387571,동탄세교로,107,50,0.327,6.61,2024,9,03시,주중,차대차 - 충돌,경상,신호위반
9552,127.07761147317346,37.21799282504251,571349483,삼성1로,107,60,0.212,12.42,2024,9,06시,주중,차대차 - 충돌,경상,안전운전불이행
9553,126.7708129608729,37.172279026870726,477351339,청원산단로,107,60,0.017,3.87,2024,9,07시,주중,차대차 - 충돌,경상,안전운전불이행
9554,126.68775887112369,37.18837849139738,476341210,당성로115번길,107,40,0.179,16.18,2024,9,08시,주중,차대차 - 충돌,상해없음,안전운전불이행
9555,126.83208725443764,37.204603813434545,477342878,역골동로,107,30,0.439,14.79,2024,9,12시,주중,차대차 - 충돌,중상,안전운전불이행
9556,126.89423271508797,37.13729662057475,478251026,서해로,103,70,0.587,6.57,2024,9,13시,주중,차대차 - 추돌,경상,안전운전불이행
9557,127.09238680133032,37.18677482202248,571369996,동탄신리천로,107,60,0.041,9.02,2024,9,13시,주중,차대사람 - 횡단중,경상,보행자보호의무위반
9558,127.10380418076612,37.21827262988398,571375553,동탄대로,107,60,0.218,8.7,2024,9,14시,주중,차대차 - 충돌,중상,기타
9559,127.08832832521065,37.185165297302646,571371347,동탄기흥로277번길,107,40,0.116,2.8,2024,9,15시,주중,차대차 - 충돌,경상,신호위반
9560,126.77475724602161,37.20743057373738,477340385,화성로,106,70,0.029,43.75,2024,9,16시,주중,차대차 - 충돌,중상,안전운전불이행
9561,126.79560260863943,37.06445854541084,477140495,기아자동차로,106,60,0.365,15.42,2024,9,16시,주중,차대사람 - 기타,경상,안전운전불이행
9562,126.8618285064875,37.0931107363971,477246432,수촌길,107,60,0.075,1.82,2024,9,17시,주중,차대차 - 기타,경상,교차로운행방법위반
9563,127.07166444740531,37.205297729253196,571348003,동탄반석로,107,60,0.248,0.93,2024,9,00시,주말,차대차 - 추돌,부상신고,신호위반
9564,127.08433486101437,37.19433669813744,571371052,노작로,107,60,0.092,3.54,2024,9,05시,주말,차대차 - 충돌,경상,중앙선침범
9565,126.83205330304467,37.21868339798836,477348946,남양로,106,60,0.03,4.21,2024,9,09시,주말,차대차 - 충돌,경상,안전운전불이행
9566,127.05990010645247,37.21098753630456,571349418,동탄지성로,107,40,0.092,16.92,2024,9,10시,주말,차대차 - 충돌,경상,안전운전불이행
9567,127.13899379553209,37.208622888411796,572355214,화성광주고속도로,101,100,0.414,7.59,2024,9,11시,주말,차대차 - 기타,경상,안전거리미확보
9568,127.11627717160255,37.19907769765069,571367282,동탄청계로,107,60,0.043,0.97,2024,9,11시,주말,차대차 - 기타,경상,신호위반
9569,126.82067521829296,37.084607165636676,477140707,조암남로,107,50,0.113,0.04,2024,9,12시,주말,차대차 - 기타,경상,교차로운행방법위반
9570,126.97957326684323,37.19365239574946,478310083,세자로,107,60,0.767,1.84,2024,9,14시,주말,차대차 - 추돌,경상,안전운전불이행
9571,126.82941795117067,37.08837975754707,477243698,3.1만세로,107,60,0.137,8.68,2024,9,18시,주말,차대차 - 충돌,부상신고,기타
9572,127.11349356667994,37.199140761220576,571372130,,107,30,0.027,43.93,2024,9,18시,주말,차대차 - 충돌,경상,안전운전불이행
9573,126.88912080711255,37.24222941708549,478340607,,106,40,0.198,2.09,2024,9,19시,주말,차대차 - 충돌,경상,안전운전불이행
9574,126.78846087694991,37.20262813395678,477340321,화성로,106,70,0.051,6.58,2024,9,22시,주말,차대차 - 추돌,경상,안전운전불이행
9575,126.90527674865885,37.1144206631688,478253695,상신하길로273번길,107,30,0.079,12.81,2024,9,01시,주말,차량단독 - 기타,,안전운전불이행
9576,127.07817244673268,37.186058025387986,571357144,10용사로,107,60,0.027,8.17,2024,9,02시,주말,차대차 - 추돌,경상,안전운전불이행
9577,126.793491420487,37.18035772756526,477341474,마도공단로1길,107,50,0.222,3.61,2024,9,09시,주말,차대사람 - 기타,중상,안전운전불이행
9578,126.9171571683956,37.12249321572115,478246804,행정남로,103,50,0.063,5.5,2024,9,09시,주말,차대차 - 추돌,중상,안전운전불이행
9579,127.09819126729937,37.196989570302534,571370965,동탄대로19길,107,50,0.117,5.11,2024,9,10시,주말,차대차 - 충돌,경상,안전거리미확보
9580,127.08836968112267,37.20452766252376,571366734,동탄치동천로,107,40,0.031,5.06,2024,9,14시,주말,차대차 - 충돌,경상,교차로운행방법위반
9581,126.90085047942587,37.285853498825645,478402370,서해안고속도로,101,100,0.861,2.24,2024,9,16시,주말,차대차 - 추돌,경상,안전운전불이행
9582,126.88859725149496,37.12683838704437,478242110,제암고주로,107,40,0.166,3.25,2024,9,16시,주말,차대차 - 충돌,경상,기타
9583,127.09866405144355,37.20133595279045,571369846,동탄광역환승로,107,50,0.171,9.48,2024,9,16시,주말,차대차 - 기타,경상,교차로운행방법위반
9584,126.9164778898885,37.11419688269379,478249528,향남로,103,50,0.042,3.5,2024,9,19시,주말,차대차 - 충돌,중상,신호위반
9585,127.10681603995694,37.165649455832785,571254797,동탄순환대로,107,60,0.041,6.16,2024,9,00시,주중,차대차 - 충돌,경상,신호위반
9586,127.10359017659076,37.20962744449974,571366804,동탄영천로,107,30,0.032,14.14,2024,9,02시,주중,차량단독 - 기타,,안전운전불이행
9587,126.88131998664997,37.18824938483628,478343480,서해로,103,70,1.729,6.05,2024,9,05시,주중,차대차 - 추돌,경상,안전운전불이행
9588,127.06782593379339,37.198613388682965,571351156,동탄중앙로,107,60,0.041,9.83,2024,9,05시,주중,차대차 - 추돌,경상,안전거리미확보
9589,126.83088834707362,37.18722713841648,477356700,봉담송산고속도로,101,100,1.423,5.22,2024,9,08시,주중,차대차 - 추돌,중상,안전운전불이행
9590,127.06602323589486,37.19660567766765,571348120,10용사로,107,30,0.325,15.25,2024,9,08시,주중,차대차 - 충돌,경상,기타
9591,127.10189545407799,37.21472371180579,571370599,,107,50,0.031,2.32,2024,9,10시,주중,차대차 - 기타,경상,안전운전불이행
9592,126.73744244216337,37.213208497790625,476340468,사강로,107,50,0.127,1.16,2024,9,15시,주중,차대차 - 기타,경상,안전운전불이행
9593,126.91815615532165,37.13169251379148,478242777,발안로,105,50,0.229,10.91,2024,9,15시,주중,차대차 - 충돌,경상,안전운전불이행
9594,127.06202255485658,37.20060220955077,571349853,,107,30,0.032,9.24,2024,9,16시,주중,차대사람 - 보도통행중,부상신고,안전운전불이행
9595,127.0400155173571,37.20609849428762,571345659,병점2로,107,30,0.205,11.6,2024,9,16시,주중,차대사람 - 횡단중,경상,안전운전불이행
9596,127.11924433712049,37.17143203309752,571371258,,107,40,0.259,2.06,2024,9,18시,주중,차대차 - 추돌,경상,신호위반
9597,126.9686530790941,37.19875994441093,478353728,,107,40,0.018,0.7,2024,9,20시,주중,차대차 - 충돌,경상,안전거리미확보
9598,127.10831373500989,37.17226176173369,571376570,동탄산척로,107,60,0.264,18.33,2024,9,20시,주중,차대사람 - 기타,중상,안전운전불이행
9599,126.82884382366397,37.121575439644225,477246354,포승향남로,103,40,0.424,13.07,2024,9,08시,주중,차대차 - 기타,경상,안전거리미확보
9600,127.0591482664065,37.21430190479753,571349742,동탄원천로,107,30,0.246,6.99,2024,9,08시,주중,차대차 - 기타,경상,안전운전불이행
9601,126.9784953309688,37.22422317772708,478341603,기배로43번길,107,60,0.281,0.43,2024,9,08시,주중,차대사람 - 기타,경상,안전운전불이행
9602,127.14355179331822,37.21235048502942,572355220,화성광주고속도로,101,100,2.264,31.8,2024,9,14시,주중,차대차 - 기타,경상,안전운전불이행
9603,126.85747267548577,37.07191298195588,477147284,평택시흥고속도로,101,100,3.74,2.74,2024,9,16시,주중,차대차 - 추돌,경상,안전거리미확보
9604,126.860569260867,37.23203718012301,477357647,비봉매송고속화도로,108,40,0.347,5.17,2024,9,17시,주중,차대차 - 추돌,부상신고,안전운전불이행
9605,127.09707925883251,37.19844607251561,571371041,,107,50,0.1,4.6,2024,9,17시,주중,차량단독 - 기타,,기타
9606,127.11285125949311,37.203555556758594,571367448,동탄치동천로,107,60,0.035,5.92,2024,9,19시,주중,차대차 - 추돌,중상,신호위반
9607,127.07522198213627,37.226033803445915,571362774,삼성2로,106,40,0.726,3.88,2024,9,19시,주중,차대차 - 추돌,상해없음,기타
9608,127.05442781347587,37.21205777617991,571355970,여울로,107,60,0.029,3.24,2024,9,20시,주중,차대차 - 추돌,경상,신호위반
9609,127.11307099193753,37.19583121700718,571382965,,107,30,0.058,88.93,2024,9,22시,주중,차대차 - 충돌,경상,안전거리미확보
9610,126.91841249030949,37.13497490389625,478244164,,107,70,0.741,16.7,2024,9,07시,주중,차대차 - 충돌,중상,안전운전불이행
9611,126.9867163224068,37.167092092276306,478240704,서봉로,106,60,0.049,2.72,2024,9,07시,주중,차대차 - 추돌,부상신고,안전운전불이행
9612,127.12514714316707,37.15083553382728,572216471,경기동로,105,40,0.118,6.32,2024,9,08시,주중,차대차 - 기타,경상,안전거리미확보
9613,126.82162106592962,37.02640808065436,477144854,남양황라로,106,60,2.42,83.65,2024,9,09시,주중,차대차 - 충돌,경상,안전운전불이행
9614,127.06238504508039,37.21393531808543,571347979,동탄하나2길,107,40,0.027,0.71,2024,9,12시,주중,차대차 - 추돌,부상신고,안전운전불이행
9615,127.10960680121869,37.17052630529467,571377643,동탄대로8길,107,40,0.109,2.74,2024,9,13시,주중,차대차 - 기타,경상,기타
9616,127.07843096769848,37.186167114470976,571357142,10용사로,107,60,0.012,8.42,2024,9,14시,주중,차대차 - 기타,중상,교차로운행방법위반
9617,126.83314489244447,37.04568267339092,477142998,덕다길50번길,107,50,0.122,1647.84,2024,9,15시,주중,차대차 - 충돌,부상신고,안전운전불이행
9618,126.89648386029295,37.1005125006924,478253914,상신하길로,107,30,0.319,29.09,2024,9,15시,주중,차대사람 - 기타,경상,신호위반
9619,126.94032555068223,37.18491016235189,478343567,삼천병마로,103,60,0.542,231.11,2024,9,17시,주중,차대차 - 충돌,경상,안전운전불이행
9620,127.09602000479167,37.19422388052877,571377640,동탄청계로,107,50,0.183,17.62,2024,9,17시,주중,차대차 - 기타,경상,안전운전불이행
9621,127.02538580424539,37.15781551659475,571244831,수면길,107,60,0.32,204.8,2024,9,17시,주중,차대차 - 기타,경상,안전운전불이행
9622,127.03899095688531,37.2022365025203,571350055,병점1로,107,30,0.103,0.39,2024,9,18시,주중,차대차 - 충돌,경상,안전운전불이행
9623,126.81901101442652,37.28776355439536,477457999,,107,30,0.233,4.23,2024,9,19시,주중,차대차 - 기타,경상,신호위반
9624,126.7999399891183,37.203030044446834,477348146,화성로,107,60,0.126,9.0,2024,9,20시,주중,차대차 - 기타,상해없음,신호위반
9625,126.91879052114673,37.113514154184536,478256045,발안양감로,103,70,0.192,1.81,2024,9,20시,주중,차대차 - 기타,경상,안전거리미확보
9626,127.09541212861846,37.19200434386547,2024002031,경부고속도로,101,80,0.193,9.43,2024,9,21시,주중,차대차 - 추돌,경상,안전운전불이행
9627,127.098234728186,37.21855133246032,571351337,경부고속도로,101,110,0.52,23.02,2024,9,02시,주중,차대차 - 추돌,경상,안전운전불이행
9628,127.05217882555269,37.23026662556101,571378748,,107,40,0.197,24.5,2024,9,07시,주중,차대차 - 추돌,부상신고,안전거리미확보
9629,126.88413497496305,37.16625181961798,478258022,시청로,107,60,0.11,179.53,2024,9,08시,주중,차대차 - 충돌,중상,안전운전불이행
9630,126.81955289158905,37.08429425122954,477140707,조암남로,107,50,0.113,1.29,2024,9,09시,주중,차대차 - 기타,경상,안전운전불이행
9631,127.03823943280533,37.21276196734158,571343594,효행로,105,50,0.195,33.57,2024,9,10시,주중,차대차 - 충돌,경상,안전운전불이행
9632,126.99796193691998,37.15958646381211,478244114,평택화성고속도로,101,100,3.774,4.7,2024,9,11시,주중,차대차 - 충돌,중상,안전운전불이행
9633,126.90983038875781,37.132453610415695,478250286,평1길,107,30,0.066,22.23,2024,9,18시,주중,차대차 - 충돌,경상,안전운전불이행
9634,127.10142804987296,37.20930469739766,571372384,동탄순환대로,107,60,0.187,4.67,2024,9,18시,주중,차대차 - 기타,경상,안전거리미확보
9635,127.09871272824479,37.209169333186054,571365902,동탄대로,107,60,0.209,5.27,2024,9,20시,주중,차대차 - 기타,중상,교차로운행방법위반
9636,127.06406539442723,37.225506507312545,571365522,효행로,106,50,0.234,0.52,2024,9,20시,주중,차대차 - 추돌,기타불명,안전운전불이행
9637,126.94509271282874,37.226252769109045,478356153,상리2길,107,30,0.166,4.72,2024,9,21시,주중,차대차 - 충돌,경상,안전운전불이행
9638,127.03775526611031,37.205296460723794,571345656,병점2로,107,50,0.146,4.76,2024,9,21시,주중,차대차 - 기타,경상,안전운전불이행
9639,127.1034029639303,37.165701181387014,571254520,동탄순환대로,107,60,0.328,3.64,2024,9,22시,주중,차량단독 - 충돌,,안전운전불이행
9640,127.08967117573043,37.201422327950844,571370952,동탄광역환승로,107,50,0.339,0.51,2024,9,23시,주중,차대사람 - 횡단중,경상,안전운전불이행
9641,126.90966370490845,37.249400529475594,478347814,화성로,106,50,0.339,13.78,2024,9,00시,주중,차대차 - 기타,경상,안전운전불이행
9642,126.83718744334321,37.10451363499988,477246488,평택시흥고속도로,101,100,4.199,5.38,2024,9,03시,주중,차대차 - 추돌,중상,안전운전불이행
9643,127.12150647825676,37.15601610946373,571255209,,105,70,0.301,7.45,2024,9,05시,주중,차대차 - 추돌,경상,안전거리미확보
9644,127.08741023725011,37.17582350543952,571366676,동부대로,107,70,0.685,5.18,2024,9,08시,주중,차대차 - 추돌,중상,안전운전불이행
9645,127.0830540257313,37.18547136114762,571300632,10용사로,107,60,0.135,34.31,2024,9,12시,주중,차대차 - 기타,상해없음,안전운전불이행
9646,127.10657994012918,37.17208475001857,571371154,동탄대로,107,60,0.194,4.55,2024,9,12시,주중,차대차 - 기타,경상,안전거리미확보
9647,127.03823698523577,37.21871121206878,571351980,봉영로,103,60,0.794,0.6,2024,9,12시,주중,차대차 - 추돌,부상신고,안전거리미확보
9648,127.08967117573043,37.201422327950844,571370952,동탄광역환승로,107,50,0.339,0.51,2024,9,14시,주중,차대차 - 기타,경상,기타
9649,127.11954064844242,37.172992426407305,571379153,동탄순환대로,107,60,0.282,8.98,2024,9,15시,주중,차대차 - 기타,상해없음,안전거리미확보
9650,127.01244953699555,37.12912513876319,571248786,덕절제기길,107,30,0.437,566.42,2024,9,15시,주중,차대차 - 충돌,경상,안전운전불이행
9651,126.82621532648052,37.198350931472326,477352165,남양로,103,50,0.134,13.8,2024,9,16시,주중,차대차 - 기타,상해없음,안전운전불이행
9652,126.80570863061435,37.205596912040996,477310957,남양성지로,107,30,0.533,7.87,2024,9,16시,주중,차대사람 - 기타,경상,안전운전불이행
9653,127.08703152580452,37.17296471639847,571253416,동부대로,107,60,0.793,10.79,2024,9,16시,주중,차대차 - 기타,상해없음,안전운전불이행
9654,126.95688781052012,37.22880431673189,478353861,수원광명고속도로,101,100,3.557,2.51,2024,9,19시,주중,차대차 - 추돌,경상,안전운전불이행
9655,127.03721611635102,37.20500590646111,571345656,병점2로,107,50,0.146,1.64,2024,9,19시,주중,차대차 - 기타,경상,안전거리미확보
9656,127.08690089848356,37.17833666366157,571376973,수도권제2순환고속도로(봉담동탄,101,100,0.234,4.85,2024,9,20시,주중,차대차 - 추돌,경상,안전운전불이행
9657,126.92032919532038,37.12576286321659,478243594,향남로,107,60,0.036,8.14,2024,9,20시,주중,차대차 - 기타,기타불명,신호위반
9658,126.75007656144224,37.038624376679884,477142658,고온리안길,107,60,0.331,92.13,2024,9,21시,주중,차대사람 - 차도통행중,중상,안전운전불이행
9659,126.81110096856872,37.12927984086891,477248242,평택시흥고속도로,101,100,0.026,1.45,2024,9,21시,주중,차량단독 - 충돌,,안전운전불이행
9660,126.76778843566048,37.030225624987885,477140729,기아자동차로,107,50,0.317,2.7,2024,9,00시,주말,차대차 - 충돌,경상,안전운전불이행
9661,127.03609072618126,37.20659698892854,571341187,경기대로,103,60,0.769,1.65,2024,9,05시,주말,차대차 - 충돌,경상,안전운전불이행
9662,127.07721477724712,37.21838802706725,571349483,삼성1로,107,60,0.212,4.21,2024,9,15시,주말,차대차 - 추돌,부상신고,신호위반
9663,127.08820064700173,37.20452707503794,571366472,동부대로,106,40,0.454,0.28,2024,9,18시,주말,차대차 - 기타,경상,신호위반
9664,127.0446794707644,37.20823481169563,571345673,병점2로,107,50,0.103,15.9,2024,9,18시,주말,차대차 - 기타,상해없음,안전거리미확보
9665,126.68146788072181,37.11564672622265,476241910,궁평항로,107,40,0.381,37.89,2024,9,19시,주말,차대사람 - 기타,경상,안전운전불이행
9666,127.11986460369549,37.17353431279346,571379153,동탄순환대로,107,60,0.282,9.45,2024,9,20시,주말,차대차 - 기타,부상신고,안전운전불이행
