grid_gid,epdo_total,accident_cnt,사망_cnt,중상_cnt,elderly_res_pop,elderly_res_ratio,child_float_pop,elderly_float_pop,vuln_float_ratio,vuln_time_work,vuln_time_visit,vuln_peak_pop,weekend_ratio,grid_avg_speed,grid_congestion,gap_cnt,gap_items,land_use,vuln_correction,infra_penalty,speed_weight,congestion_factor,peak_factor,weekend_factor,composite_risk,risk_label,composite_rank,correction_index,entropy_composite_risk,entropy_rank
다사547093,69.0,1,0,1,0.0,0,17.28,176.94,0.2195,6.2028,8.5877,14.7905,0.5955,41.28,78.9086,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2195,2.0,0.688,1.7891,1.0,1.0477,217.03,주말방문집중,597,0.11184,76.72,1137
다사647305,69.0,1,0,1,0.0,0,71.23,381.79,0.2418,6.9201,15.8995,22.8196,0.7526,55.41,58.7849,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2418,2.0,0.9235,1.5878,1.0,1.1263,283.02,주말방문집중,408,0.111725,76.71,1138
다사722521,69.0,1,0,1,0.0,0,2613.84,4446.96,0.3594,91.9624,318.2187,410.1811,0.5522,18.05,85.3517,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),근린상업,1.3594,1.6667,0.3008,1.8535,1.3899,1.0261,124.31,교통약자유동多 | 주말방문집중 | 통행피크위험 | 상업지역,1199,0.11178,76.71,1139
다바428973,69.0,1,0,1,0.0,0,8.56,109.27,0.3121,1.9111,3.33,5.2411,0.6074,88.65,38.0256,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3121,2.0,1.4775,1.3803,1.0,1.0537,389.1,주말방문집중 | 고속도로위험,226,0.111577,76.7,1140
다사670319,69.0,1,0,1,0.0,0.0,61.7,232.09,0.2925,6.6502,19.376,26.0262,0.2437,39.76,94.8593,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2925,2.0,0.6627,1.9486,1.0,1.0,230.33,일반,544,0.111611,76.7,1141
다바467992,69.0,1,0,1,0.0,0,45.74,231.13,0.2309,59.1095,12.4976,71.6071,0.9376,21.86,74.6895,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2309,2.0,0.3643,1.7469,1.0,1.2188,131.75,주말방문집중,1138,0.111551,76.7,1142
다사505151,69.0,1,0,1,20.0,0.117,213.41,605.73,0.2711,6.9143,17.4053,24.3196,0.521,34.81,18.117,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3881,1.5,0.5802,1.1812,1.0,1.0105,99.49,일반,1369,0.111624,76.7,1143
다사572119,69.0,1,0,1,0.0,0,238.83,864.11,0.2822,10.6283,32.0428,42.6711,0.4326,47.35,82.5021,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.2822,1.8333,0.7892,1.825,1.0,1.0,233.61,일반,539,0.111142,76.67,1144
다사547092,69.0,1,0,1,0.0,0,5.38,57.05,0.2258,3.0713,3.0078,6.0791,0.5736,41.28,78.9086,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2258,2.0,0.688,1.7891,1.0,1.0368,215.88,주말방문집중,607,0.1109,76.65,1145
다사464195,69.0,1,0,1,0.0,0,13.68,105.19,0.3115,0.0012,4.8291,4.8303,0.4107,81.75,51.8657,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3115,2.0,1.3625,1.5187,1.0,1.0,374.5,고속도로위험,258,0.11069,76.64,1146
다사647286,69.0,1,0,1,0.0,0,82.44,507.72,0.2559,8.6942,21.5838,30.278,0.589,49.48,69.455,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2559,2.0,0.8247,1.6946,1.0,1.0445,252.99,주말방문집중,478,0.11077,76.64,1147
다사622119,69.0,1,0,1,0.0,0,9027.13,10467.96,0.2301,243.532,770.3441,1013.8761,0.4858,25.47,56.0544,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),일반상업,1.2301,1.5,0.4245,1.5605,1.5,1.0,126.51,통행피크위험 | 상업지역,1178,0.110762,76.64,1148
다사656440,69.0,1,0,1,0.0,0,168.37,1272.83,0.3453,22.4439,40.8669,63.3108,0.6471,11.64,94.1735,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3453,2.0,0.194,1.9417,1.0,1.0736,75.08,교통약자유동多 | 주말방문집중,1466,0.110717,76.64,1149
다바376978,69.0,1,0,1,0.0,0,16.37,152.95,0.349,3.4327,2.8543,6.287,0.6773,76.16,41.9119,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.349,2.0,1.2693,1.4191,1.0,1.0886,365.04,교통약자유동多 | 주말방문집중 | 고속도로위험,270,0.110073,76.6,1150
다사398020,69.0,1,0,1,0.0,0,1.47,24.24,0.289,2.3491,1.5741,3.9232,0.6457,89.65,33.0438,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.289,2.0,1.4942,1.3304,1.0,1.0729,379.39,주말방문집중 | 고속도로위험,247,0.109689,76.57,1151
다사752471,69.0,1,0,1,0.0,0,126.39,1235.53,0.3553,7.9259,30.347,38.2729,0.4915,86.46,40.1687,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3553,2.0,1.441,1.4017,1.0,1.0,377.78,교통약자유동多 | 고속도로위험,250,0.109744,76.57,1152
다사454114,69.0,1,0,1,0.0,0,67.07,622.69,0.2872,10.1153,24.2814,34.3967,0.3097,46.29,91.8278,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2872,1.6667,0.7715,1.9183,1.0,1.0,219.08,일반,590,0.109698,76.57,1153
다바432965,69.0,1,0,1,0.0,0,14.31,168.23,0.3395,2.9637,4.6493,7.613,0.5319,88.65,38.0256,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3395,2.0,1.4775,1.3803,1.0,1.016,383.02,고속도로위험,241,0.109546,76.56,1154
다사509162,69.0,1,0,1,0.0,0,777.05,4113.94,0.3016,31.6885,131.1102,162.7987,0.4339,42.14,85.9398,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3016,1.5,0.7023,1.8594,1.0,1.0,175.92,일반,843,0.10926,76.54,1155
다사444139,69.0,1,0,1,0.0,0,4.06,44.97,0.3107,0.0,3.1709,3.1709,0.5194,87.46,39.4832,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3107,2.0,1.4577,1.3948,1.0,1.0097,371.33,고속도로위험,262,0.108959,76.52,1156
다사673432,69.0,1,0,1,0.0,0,1711.64,7527.73,0.3207,229.4531,506.4956,735.9487,0.6095,22.46,58.5562,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.3207,1.6667,0.3743,1.5856,1.5,1.0548,142.62,주말방문집중 | 통행피크위험,1049,0.109037,76.52,1157
다사379120,69.0,1,0,1,19.0,0.181,75.91,435.27,0.3413,5.9916,11.6616,17.6532,0.247,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.5223,1.6667,1.0,1.0,1.0,1.0,175.07,일반,851,0.108698,76.5,1158
다사402117,70.0,2,0,1,0.0,0.0,1647.82,5932.36,0.2944,134.3634,177.802,312.1654,0.4958,24.63,60.9048,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2944,1.6667,0.4105,1.609,1.2251,1.0,122.2,통행피크위험,1215,0.092881,76.5,1159
다사758454,69.0,1,0,1,0.0,0,27.8,338.93,0.353,3.1783,6.6239,9.8022,0.5138,90.09,35.9094,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.353,2.0,1.5015,1.3591,1.0,1.0069,383.65,교통약자유동多 | 고속도로위험,239,0.108569,76.49,1160
다사648471,69.0,1,0,1,0.0,0,591.84,3078.71,0.2853,20.2538,131.212,151.4658,0.4723,65.77,59.8791,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2853,1.6667,1.0962,1.5988,1.0,1.0,259.06,고속도로위험,459,0.108294,76.47,1161
다사647302,69.0,1,0,1,0.0,0,501.65,2689.94,0.2555,43.5645,131.3994,174.9639,0.5246,48.35,79.092,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2555,1.3333,0.8058,1.7909,1.0,1.0123,168.73,일반,887,0.107959,76.45,1162
다사657111,69.0,1,0,1,33.0,0.057,4757.23,2966.02,0.2997,41.1777,149.7953,190.973,0.4037,29.92,41.4233,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),도로,1.3567,2.0,0.4987,1.4142,1.0212,1.0,134.84,통행피크위험,1114,0.107858,76.44,1163
다사642132,69.0,1,0,1,0.0,0,40.14,144.64,0.213,2.5372,7.5808,10.118,0.5847,86.07,36.6945,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),교통광장,1.213,2.0,1.4345,1.3669,1.0,1.0423,342.11,주말방문집중 | 고속도로위험,305,0.107489,76.42,1164
다바426947,69.0,1,0,1,0.0,0,13.3,240.52,0.3757,7.6236,5.9699,13.5935,0.4093,46.22,79.1237,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3757,1.8333,0.7703,1.7912,1.0,1.0,240.11,교통약자유동多,518,0.107608,76.42,1165
다사639070,69.0,1,0,1,42.0,0.1867,292.41,628.27,0.2293,15.0279,49.4456,64.4735,0.1206,,,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),공동주택,1.416,1.6667,1.0,1.0,1.0,1.0,162.84,주거밀집,918,0.107535,76.42,1166
다사399200,69.0,1,0,1,0.0,0,1313.75,2005.2,0.3237,106.3161,328.998,435.3141,0.5271,21.38,68.2714,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3237,2.0,0.3563,1.6827,1.4322,1.0135,158.97,통행피크위험,946,0.107594,76.42,1167
다사449054,69.0,1,0,1,0.0,0,112.24,650.81,0.3214,4.3629,40.8479,45.2108,0.066,58.91,79.6264,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3214,2.0,0.9818,1.7963,1.0,1.0,321.6,일반,330,0.107164,76.39,1168
다사588117,69.0,3,0,1,0.0,0,2439.94,7879.67,0.2894,139.3458,424.8667,564.2125,0.475,19.55,65.523,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2894,2.0,0.3258,1.6552,1.5,1.0,143.93,통행피크위험,1040,0.107169,76.39,1169
다바456971,69.0,1,0,1,0.0,0,21.91,185.65,0.3103,0.7687,8.0668,8.8355,0.5144,86.85,36.8077,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3103,2.0,1.4475,1.3681,1.0,1.0072,360.66,고속도로위험,282,0.106855,76.37,1170
다사660471,71.0,3,0,1,0.0,0,229.27,1022.75,0.3584,23.4808,82.8953,106.3761,0.6188,32.83,36.244,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3584,1.5,0.5472,1.3624,1.0,1.0594,114.26,교통약자유동多 | 주말방문집중,1278,0.075407,76.35,1171
다사523113,69.0,1,0,1,0.0,0,4.25,36.0,0.2559,0.1439,2.3052,2.4491,0.5097,89.44,34.7614,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2559,2.0,1.4907,1.3476,1.0,1.0049,349.87,고속도로위험,292,0.105863,76.3,1172
다사650271,71.0,3,0,1,0.0,0,959.11,3680.03,0.287,71.8071,131.4768,203.2839,0.6701,28.63,23.6636,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.287,1.8333,0.4772,1.2366,1.0419,1.0851,111.76,주말방문집중 | 통행피크위험,1296,0.074674,76.3,1173
다사771427,69.0,1,0,1,0.0,0,15.57,80.71,0.3523,0.2655,2.947,3.2125,0.5123,91.72,30.7774,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3523,2.0,1.5287,1.3078,1.0,1.0061,375.37,교통약자유동多 | 고속도로위험,256,0.105724,76.29,1174
다사417033,69.0,1,0,1,0.0,0,0.98,27.99,0.2677,4.5352,1.5951,6.1303,0.6983,80.6,31.9581,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2677,2.0,1.3433,1.3196,1.0,1.0992,340.87,주말방문집중 | 고속도로위험,308,0.105504,76.28,1175
다사637085,69.0,2,0,1,0.0,0,762.69,3081.35,0.2188,118.3014,160.4188,278.7202,0.4446,50.05,54.3028,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2188,2.0,0.8342,1.543,1.1688,1.0,253.04,통행피크위험,477,0.104502,76.21,1176
다사651095,69.0,1,0,1,0.0,0,2007.39,2594.93,0.2736,33.8894,118.9075,152.7969,0.5646,24.65,83.52,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),근린생활시설용지,1.2736,1.6667,0.4108,1.8352,1.0,1.0323,113.99,주말방문집중 | 상업지역,1281,0.104473,76.21,1177
다사685420,69.0,1,0,1,0.0,0,3494.88,4466.9,0.3391,84.2785,361.7876,446.0661,0.4073,17.36,80.3091,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),도로,1.3391,1.6667,0.2893,1.8031,1.4503,1.0,116.51,통행피크위험,1254,0.104325,76.2,1178
다사711371,69.0,1,0,1,0.0,0.0,144.06,2280.55,0.2741,424.7069,110.1862,534.8931,0.7767,22.32,45.5126,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2741,2.0,0.372,1.4551,1.5,1.1383,162.5,주말방문집중 | 통행피크위험,922,0.103796,76.16,1179
다사648367,69.0,1,0,1,0.0,0.0,115.91,924.11,0.276,14.8172,55.8805,70.6977,0.3505,21.0,100.0,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.276,1.6667,0.35,2.0,1.0,1.0,102.72,일반,1350,0.103747,76.16,1180
다사663400,69.0,1,0,1,0.0,0,3.85,53.6,0.3325,0.4967,4.2506,4.7473,0.6434,19.18,80.4724,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3325,2.0,0.3197,1.8047,1.0,1.0717,113.7,주말방문집중,1282,0.10331,76.13,1181
다사370100,69.0,1,0,1,0.0,0,2251.82,26434.43,0.307,735.3501,640.8693,1376.2194,0.45,27.52,24.1137,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.307,1.5,0.4587,1.2411,1.5,1.0,115.52,통행피크위험,1269,0.102936,76.1,1182
다사483171,69.0,1,0,1,0.0,0,0.0,1.39,0.2613,0,0,0,0,45.93,90.2088,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2613,2.0,0.7655,1.9021,1.0,1.0,253.44,일반,475,0.102677,76.08,1183
다사692460,69.0,1,0,1,0.0,0,31.61,292.38,0.293,3.3796,13.454,16.8336,0.409,55.29,61.0213,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.293,2.0,0.9215,1.6102,1.0,1.0,264.76,일반,444,0.102434,76.07,1184
다사618320,69.0,1,0,1,0.0,0,108.58,277.42,0.2843,0.5826,13.7128,14.2954,0.1426,80.13,53.6044,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),경관녹지,1.2843,2.0,1.3355,1.536,1.0,1.0,363.56,고속도로위험,272,0.102276,76.06,1185
다사637324,69.0,1,0,1,0.0,0.0,3869.79,7449.73,0.2932,123.3625,338.2861,461.6486,0.4085,24.88,74.7843,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),단독주택,1.2932,1.5,0.4147,1.7478,1.4765,1.0,143.24,통행피크위험 | 주거밀집,1044,0.101855,76.03,1186
다사764445,69.0,1,0,1,0.0,0,85.38,1021.51,0.3484,8.691,19.6186,28.3096,0.487,75.03,42.4266,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3484,1.8333,1.2505,1.4243,1.0,1.0,303.8,교통약자유동多 | 고속도로위험,362,0.101476,76.0,1187
다사634103,69.0,1,0,1,0.0,0,6653.82,7136.96,0.2606,179.4473,371.2466,550.6939,0.6806,51.2,35.3964,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),학교,1.2606,1.5,0.8533,1.354,1.5,1.0903,246.53,주말방문집중 | 통행피크위험 | 학교인근,501,0.1014,76.0,1188
다사509143,69.0,1,0,1,13.0,0.0756,681.97,1039.17,0.2691,22.878,41.2384,64.1164,0.4909,34.97,17.5504,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3447,2.0,0.5828,1.1755,1.0,1.0,127.13,일반,1173,0.10122,75.98,1189
다사672394,69.0,1,0,1,0.0,0.0,140.22,580.31,0.2932,6.6301,21.6691,28.2992,0.5077,17.86,92.2206,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2932,1.6667,0.2977,1.9222,1.0,1.0038,85.43,일반,1439,0.1006,75.94,1190
다사625131,69.0,1,0,1,0.0,0,740.81,3850.61,0.1464,191.4005,322.9546,514.3551,0.6378,56.86,31.028,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),도시지원시설용지,1.1464,1.6667,0.9477,1.3103,1.5,1.0689,262.49,주말방문집중 | 통행피크위험,449,0.100434,75.93,1191
다사568120,70.0,2,0,1,0.0,0,2462.61,9463.6,0.309,188.9,370.8888,559.7888,0.5144,25.25,38.4638,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.309,1.5,0.4208,1.3846,1.5,1.0072,120.99,통행피크위험,1228,0.084707,75.93,1192
다사679310,69.0,1,0,1,0.0,0.0,371.67,1689.46,0.3205,33.3524,119.2314,152.5838,0.3971,36.17,83.7517,2,crosswalk_cnt(없음) | child_zone_cnt(없음),미분류,1.3205,1.3333,0.6028,1.8375,1.0,1.0,134.56,일반,1116,0.100262,75.92,1193
다사684404,69.0,1,0,1,0.0,0,1037.25,2889.48,0.305,100.7931,228.4852,329.2783,0.5989,16.36,71.9035,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),완충녹지,1.305,1.6667,0.2727,1.719,1.2539,1.0494,92.57,주말방문집중 | 통행피크위험,1415,0.099806,75.89,1194
다사264160,69.0,1,0,1,0.0,0,1.81,40.24,0.5336,0.2447,1.5165,1.7612,0.0769,54.22,74.3147,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.5336,1.8333,0.9037,1.7431,1.0,1.0,305.59,교통약자유동多,358,0.099502,75.87,1195
다사466028,69.0,1,0,1,0.0,0,24.44,126.61,0.2826,1.8742,3.6467,5.5209,0.5059,79.76,32.5274,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2826,2.0,1.3293,1.3253,1.0,1.003,312.76,고속도로위험,347,0.099345,75.85,1196
다사646336,69.0,1,0,1,0.0,0,1763.64,12010.26,0.2042,673.4808,468.8143,1142.2951,0.6293,35.79,13.0028,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),도시지원시설용지,1.2042,1.6667,0.5965,1.13,1.5,1.0646,149.06,주말방문집중 | 통행피크위험,1014,0.099254,75.85,1197
다사736512,69.0,1,0,1,0.0,0.0,522.61,1732.52,0.3032,45.7435,108.4279,154.1714,0.4218,16.17,93.1031,3,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),단독주택,1.3032,1.5,0.2695,1.931,1.0,1.0,70.19,주거밀집,1472,0.099114,75.84,1198
다사631123,70.0,2,0,1,0.0,0,223.63,292.55,0.2406,19.0244,35.4821,54.5065,1.0,55.52,1.6045,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),공원,1.2406,2.0,0.9253,1.016,1.0,1.25,204.1,주말방문집중,658,0.082441,75.77,1199
다사693384,69.0,1,0,1,0.0,0,432.22,2763.69,0.3727,93.7482,350.4215,444.1697,0.4842,18.42,74.6413,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.3727,1.3333,0.307,1.7464,1.4471,1.0,97.98,교통약자유동多 | 통행피크위험,1381,0.098095,75.77,1200
다사650268,69.0,1,0,1,0.0,0,869.23,4111.4,0.2974,106.8003,220.4988,327.2991,0.5139,19.99,66.1159,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2974,1.8333,0.3332,1.6612,1.2505,1.007,114.39,통행피크위험,1275,0.097909,75.76,1201
다사642396,69.0,1,0,1,0.0,0,163.75,678.02,0.2565,0.2492,25.2292,25.4784,0.3572,93.87,25.3613,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2565,2.0,1.5645,1.2536,1.0,1.0,340.08,고속도로위험,311,0.097849,75.75,1202
다사655095,69.0,1,0,1,0.0,0,116.79,146.88,0.3255,1.2844,4.1599,5.4443,0.7166,27.41,65.9505,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),도로,1.3255,1.8333,0.4568,1.6595,1.0,1.1083,140.87,주말방문집중,1058,0.097463,75.72,1203
다사635108,69.0,1,0,1,8.0,0.0419,1065.31,824.96,0.2801,28.1641,83.6445,111.8086,0.3071,23.16,63.8212,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),주상복합,1.322,1.5,0.386,1.6382,1.0,1.0,86.52,주거밀집,1436,0.097266,75.71,1204
다사316134,69.0,1,0,1,0.0,0,147.49,1379.41,0.4028,15.8367,27.0118,42.8485,0.431,57.61,50.8042,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.4028,1.8333,0.9602,1.508,1.0,1.0,256.95,교통약자유동多,467,0.096886,75.69,1205
다바547981,69.0,1,0,1,0.0,0,4.65,54.78,0.2817,0.4509,3.8046,4.2555,0.8323,60.6,28.8291,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2817,2.0,1.01,1.2883,1.0,1.1662,268.4,주말방문집중 | 고속도로위험,440,0.096845,75.68,1206
다사643121,69.0,1,0,1,0.0,0,4327.2,5903.45,0.2215,288.1416,372.4327,660.5743,0.6308,28.66,44.3487,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),도로,1.2215,1.5,0.4777,1.4435,1.5,1.0654,139.32,주말방문집중 | 통행피크위험,1072,0.096799,75.68,1207
다사688420,69.0,1,0,1,0.0,0,4023.5,5443.14,0.3331,152.4224,585.5943,738.0167,0.6591,35.14,22.5939,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),학교,1.3331,1.8333,0.5857,1.2259,1.5,1.0796,196.08,주말방문집중 | 통행피크위험 | 학교인근,712,0.09657,75.66,1208
