grid_gid,crosswalk_cnt,child_zone_cnt,school_cnt,kindergarten_cnt,daycare_cnt,bus_stop_cnt,cctv_cnt,cctv_cam_cnt,kindergarten_child_cnt,speedbump_cnt,speedbump_hght_below,speedbump_hght_above
다사681081,0,0,0,0,0,0,0,0,0,0,0,0
다사681082,0,0,0,0,0,0,0,0,0,0,0,0
다사681083,0,0,0,0,0,0,0,0,0,0,0,0
다사681084,0,0,0,0,0,0,0,0,0,0,0,0
다사681085,0,0,0,0,0,0,0,0,0,0,0,0
다사681086,0,0,0,0,0,0,0,0,0,0,0,0
다사681087,0,0,0,0,0,2,0,0,0,0,0,0
다사681088,0,0,0,0,0,0,0,0,0,0,0,0
다사681089,0,0,0,0,0,0,0,0,0,0,0,0
다사681090,0,0,0,0,0,0,0,0,0,0,0,0
다사681091,0,0,0,0,0,0,0,0,0,0,0,0
다사681092,0,0,0,0,0,0,0,0,0,0,0,0
다사681093,0,0,0,0,0,0,0,0,0,0,0,0
다사681094,0,0,0,0,0,1,0,0,0,0,0,0
다사681095,0,0,0,0,0,1,0,0,0,0,0,0
다사681096,0,0,0,0,0,0,0,0,0,0,0,0
다사681097,0,0,0,0,0,0,0,0,0,0,0,0
다사681098,0,0,0,0,0,0,0,0,0,0,0,0
다사681099,0,0,0,0,0,1,0,0,0,0,0,0
다사681100,0,0,0,0,1,0,0,0,0,0,0,0
다사681101,0,0,0,0,1,0,0,0,0,0,0,0
다사681102,0,0,0,0,0,0,0,0,0,0,0,0
다사681103,0,0,0,0,0,1,0,0,0,0,0,0
다사681104,0,0,0,0,0,0,0,0,0,0,0,0
다사681105,0,0,0,0,0,0,0,0,0,0,0,0
다사681106,0,0,0,0,0,0,0,0,0,0,0,0
다사681107,0,0,0,0,0,0,0,0,0,0,0,0
다사681108,0,0,0,0,0,0,0,0,0,0,0,0
다사681109,0,0,0,0,0,0,0,0,0,0,0,0
다사681110,0,0,0,0,0,0,0,0,0,0,0,0
다사681111,0,0,0,0,0,0,0,0,0,0,0,0
다사681112,0,0,0,0,0,0,0,0,0,0,0,0
다사681113,0,0,0,0,0,0,0,0,0,0,0,0
다사681114,0,0,0,0,0,0,0,0,0,0,0,0
다사681115,0,0,0,0,0,0,0,0,0,0,0,0
다사681116,0,0,0,0,0,0,0,0,0,0,0,0
다사681117,0,0,0,0,0,0,0,0,0,0,0,0
다사681118,0,0,0,0,0,0,0,0,0,0,0,0
다사681119,0,0,0,0,0,0,3,3,0,0,0,0
다사681120,0,0,0,0,0,0,0,0,0,0,0,0
다사681121,0,0,0,0,0,0,0,0,0,0,0,0
다사681122,0,0,0,0,0,0,0,0,0,0,0,0
다사681123,0,0,0,0,0,0,0,0,0,0,0,0
다사681124,0,0,0,0,0,0,0,0,0,0,0,0
다사681125,0,0,0,0,0,0,0,0,0,0,0,0
다사681126,0,0,0,0,0,0,0,0,0,0,0,0
다사681127,0,0,0,0,0,0,0,0,0,0,0,0
다사681128,0,0,0,0,0,0,0,0,0,0,0,0
다사681129,0,0,0,0,0,0,0,0,0,0,0,0
다사681130,0,0,0,0,0,0,0,0,0,0,0,0
다사681131,0,0,0,0,0,0,0,0,0,0,0,0
다사681132,0,0,0,0,0,0,0,0,0,0,0,0
다사682079,0,0,0,0,0,0,0,0,0,0,0,0
다사682080,0,0,0,0,0,0,0,0,0,0,0,0
다사682081,0,0,0,0,0,0,0,0,0,0,0,0
다사682082,0,0,0,0,0,0,0,0,0,0,0,0
다사682083,0,0,0,0,0,0,0,0,0,0,0,0
다사682084,0,0,0,0,0,0,0,0,0,0,0,0
다사682085,0,0,0,0,0,0,0,0,0,0,0,0
다사682086,0,0,0,0,0,0,0,0,0,0,0,0
다사682087,0,0,0,0,0,0,0,0,0,0,0,0
다사682088,0,0,0,0,0,0,0,0,0,0,0,0
다사682089,0,0,0,0,0,0,0,0,0,0,0,0
다사682090,0,0,0,0,0,0,0,0,0,0,0,0
다사682091,0,0,0,0,0,0,0,0,0,0,0,0
다사682092,0,0,0,0,0,0,0,0,0,0,0,0
다사682093,0,0,0,0,0,0,0,0,0,0,0,0
다사682094,0,0,0,0,0,0,0,0,0,0,0,0
다사682095,0,0,0,0,0,0,0,0,0,0,0,0
다사682096,0,0,0,0,0,0,0,0,0,0,0,0
다사682097,0,0,0,0,0,0,0,0,0,0,0,0
다사682098,0,0,0,0,0,0,0,0,0,0,0,0
다사682099,0,0,0,0,0,1,0,0,0,0,0,0
다사682100,0,0,0,0,0,0,0,0,0,0,0,0
다사682101,0,0,0,0,0,0,0,0,0,0,0,0
다사682102,0,0,0,0,0,0,0,0,0,0,0,0
다사682103,0,0,0,0,0,0,0,0,0,0,0,0
다사682104,0,0,0,0,0,0,0,0,0,0,0,0
다사682105,0,0,0,0,0,0,0,0,0,0,0,0
다사682106,0,0,0,0,0,0,0,0,0,0,0,0
다사682107,0,0,0,0,0,0,0,0,0,0,0,0
다사682108,0,0,0,0,0,0,0,0,0,0,0,0
다사682109,0,0,0,0,0,0,0,0,0,0,0,0
다사682110,0,0,0,0,0,0,0,0,0,0,0,0
다사682111,0,0,0,0,0,0,0,0,0,0,0,0
다사682112,0,0,0,0,0,0,0,0,0,0,0,0
다사682113,0,0,0,0,0,0,0,0,0,0,0,0
다사682114,0,0,0,0,0,0,0,0,0,0,0,0
다사682115,0,0,0,0,0,0,0,0,0,0,0,0
다사682116,0,0,0,0,0,0,0,0,0,0,0,0
다사682117,0,0,0,0,0,0,0,0,0,0,0,0
다사682118,0,0,0,0,0,0,0,0,0,0,0,0
다사682119,0,0,0,0,0,0,0,0,0,0,0,0
다사682120,0,0,0,0,0,0,1,1,0,0,0,0
다사682121,0,0,0,0,0,0,0,0,0,0,0,0
다사682122,0,0,0,0,0,0,0,0,0,0,0,0
다사682123,0,0,0,0,0,0,0,0,0,0,0,0
다사682124,0,0,0,0,0,0,0,0,0,0,0,0
다사682125,0,0,0,0,0,0,0,0,0,0,0,0
다사682126,0,0,0,0,0,0,0,0,0,0,0,0
다사682127,0,0,0,0,0,0,0,0,0,0,0,0
다사682128,0,0,0,0,0,0,0,0,0,0,0,0
다사682129,0,0,0,0,0,0,0,0,0,0,0,0
다사682130,0,0,0,0,0,0,0,0,0,0,0,0
다사682131,0,0,0,0,0,0,0,0,0,0,0,0
다사682132,0,0,0,0,0,0,0,0,0,0,0,0
다사682133,0,0,0,0,0,0,0,0,0,0,0,0
다사683079,0,0,0,0,0,0,0,0,0,0,0,0
다사683080,0,0,0,0,0,0,0,0,0,0,0,0
다사683081,0,0,0,0,0,0,0,0,0,0,0,0
다사683082,0,0,0,0,0,0,0,0,0,0,0,0
다사683083,0,0,0,0,0,0,0,0,0,0,0,0
다사683084,0,0,0,0,0,0,0,0,0,0,0,0
다사683085,0,0,0,0,1,0,0,0,0,0,0,0
다사683086,0,0,0,0,0,0,0,0,0,0,0,0
다사683087,0,0,0,0,0,0,0,0,0,0,0,0
다사683088,0,0,0,0,0,0,0,0,0,0,0,0
다사683089,0,0,0,0,0,0,0,0,0,0,0,0
다사683090,0,0,0,0,0,0,0,0,0,0,0,0
다사683091,0,0,0,0,0,0,0,0,0,0,0,0
다사683092,0,0,0,0,0,0,0,0,0,0,0,0
다사683093,0,0,0,0,0,0,0,0,0,0,0,0
다사683094,0,0,0,0,0,0,0,0,0,0,0,0
다사683095,0,0,0,0,0,0,0,0,0,0,0,0
다사683096,0,0,0,0,0,0,0,0,0,0,0,0
다사683097,0,0,0,0,0,0,0,0,0,0,0,0
다사683098,0,0,0,0,0,0,0,0,0,0,0,0
다사683099,0,0,0,0,0,0,0,0,0,0,0,0
다사683100,0,0,0,0,0,0,0,0,0,0,0,0
다사683101,0,0,0,0,0,0,0,0,0,0,0,0
다사683102,0,0,0,0,0,0,0,0,0,0,0,0
다사683103,0,0,0,0,0,0,0,0,0,0,0,0
다사683104,0,0,0,0,0,0,0,0,0,0,0,0
다사683105,0,0,0,0,0,0,0,0,0,0,0,0
다사683106,0,0,0,0,0,0,0,0,0,0,0,0
다사683107,0,0,0,0,0,0,0,0,0,0,0,0
다사683108,0,0,0,0,0,0,0,0,0,0,0,0
다사683109,0,0,0,0,0,0,0,0,0,0,0,0
다사683110,0,0,0,0,0,0,0,0,0,0,0,0
다사683111,0,0,0,0,0,0,0,0,0,0,0,0
다사683112,0,0,0,0,0,0,0,0,0,0,0,0
다사683113,0,0,0,0,0,0,0,0,0,0,0,0
다사683114,0,0,0,0,0,0,0,0,0,0,0,0
다사683115,0,0,0,0,0,0,0,0,0,0,0,0
다사683116,0,0,0,0,0,0,0,0,0,0,0,0
다사683117,0,0,0,0,0,0,0,0,0,0,0,0
다사683118,0,0,0,0,0,0,0,0,0,0,0,0
다사683119,0,0,0,0,0,0,0,0,0,0,0,0
다사683120,0,0,0,0,0,0,0,0,0,0,0,0
다사683121,0,0,0,0,0,0,0,0,0,0,0,0
다사683122,0,0,0,0,0,0,0,0,0,0,0,0
다사683123,0,0,0,0,0,0,0,0,0,0,0,0
다사683124,0,0,0,0,0,0,0,0,0,0,0,0
다사683125,0,0,0,0,0,0,0,0,0,0,0,0
다사683126,0,0,0,0,0,0,0,0,0,0,0,0
다사683127,0,0,0,0,0,0,0,0,0,0,0,0
다사683128,0,0,0,0,0,0,0,0,0,0,0,0
다사683129,0,0,0,0,0,0,0,0,0,0,0,0
다사683130,0,0,0,0,0,0,0,0,0,0,0,0
다사683131,0,0,0,0,0,0,0,0,0,0,0,0
다사683132,0,0,0,0,0,0,0,0,0,0,0,0
다사683133,0,0,0,0,0,0,0,0,0,0,0,0
다사684079,0,0,0,0,0,0,0,0,0,0,0,0
다사684080,0,0,0,0,0,0,0,0,0,0,0,0
다사684081,0,0,0,0,0,0,0,0,0,0,0,0
다사684082,0,0,0,0,0,0,0,0,0,0,0,0
다사684083,0,0,0,0,0,0,0,0,0,0,0,0
다사684084,0,0,0,0,0,0,0,0,0,0,0,0
다사684085,0,0,0,0,0,0,0,0,0,0,0,0
다사684086,0,0,0,0,0,0,0,0,0,0,0,0
다사684087,0,0,0,0,0,0,0,0,0,0,0,0
다사684088,0,0,0,0,0,0,0,0,0,0,0,0
다사684089,0,0,0,0,0,0,0,0,0,0,0,0
다사684090,0,0,0,0,0,0,0,0,0,0,0,0
다사684091,0,0,0,0,0,0,0,0,0,0,0,0
다사684092,0,0,0,0,1,0,0,0,0,0,0,0
다사684093,0,0,0,0,0,0,0,0,0,0,0,0
다사684094,0,0,0,0,0,0,0,0,0,0,0,0
다사684095,0,0,0,0,0,0,0,0,0,0,0,0
다사684096,0,0,0,0,0,0,0,0,0,0,0,0
다사684097,0,0,0,0,0,0,0,0,0,0,0,0
다사684098,0,0,0,0,0,0,0,0,0,0,0,0
다사684099,0,0,0,0,0,0,0,0,0,0,0,0
다사684100,0,0,0,0,0,0,0,0,0,0,0,0
다사684101,0,0,0,0,0,0,0,0,0,0,0,0
다사684102,0,0,0,0,0,0,0,0,0,0,0,0
다사684103,0,0,0,0,0,0,0,0,0,0,0,0
다사684104,0,0,0,0,0,0,0,0,0,0,0,0
다사684105,0,0,0,0,0,0,0,0,0,0,0,0
다사684106,0,0,0,0,0,0,0,0,0,0,0,0
다사684107,0,0,0,0,0,0,0,0,0,0,0,0
다사684108,0,0,0,0,0,0,0,0,0,0,0,0
다사684109,0,0,0,0,0,0,0,0,0,0,0,0
다사684110,0,0,0,0,0,0,0,0,0,0,0,0
다사684111,0,0,0,0,0,0,0,0,0,0,0,0
다사684112,0,0,0,0,0,0,0,0,0,0,0,0
다사684113,0,0,0,0,0,0,0,0,0,0,0,0
다사684114,0,0,0,0,0,0,0,0,0,0,0,0
다사684115,0,0,0,0,0,0,0,0,0,0,0,0
다사684116,0,0,0,0,0,0,0,0,0,0,0,0
다사684117,0,0,0,0,0,0,0,0,0,0,0,0
다사684118,0,0,0,0,0,0,0,0,0,0,0,0
다사684119,0,0,0,0,0,0,0,0,0,0,0,0
다사684120,0,0,0,0,0,0,3,3,0,0,0,0
다사684121,0,0,0,0,0,0,0,0,0,0,0,0
다사684122,0,0,0,0,0,0,0,0,0,0,0,0
다사684123,0,0,0,0,0,0,0,0,0,0,0,0
다사684124,0,0,0,0,0,0,0,0,0,0,0,0
다사684125,0,0,0,0,0,0,0,0,0,0,0,0
다사684126,0,0,0,0,0,0,0,0,0,0,0,0
다사684127,0,0,0,0,0,0,0,0,0,0,0,0
다사684128,0,0,0,0,0,0,0,0,0,0,0,0
다사684129,0,0,0,0,0,0,0,0,0,0,0,0
다사684130,0,0,0,0,0,0,0,0,0,0,0,0
다사684131,0,0,0,0,0,0,0,0,0,0,0,0
다사684132,0,0,0,0,0,0,0,0,0,0,0,0
다사684133,0,0,0,0,0,0,0,0,0,0,0,0
다사684134,0,0,0,0,0,0,0,0,0,0,0,0
다사685079,0,0,0,0,0,0,0,0,0,0,0,0
다사685080,0,0,0,0,0,0,0,0,0,0,0,0
다사685081,0,0,0,0,0,0,0,0,0,0,0,0
다사685082,0,0,0,0,0,0,0,0,0,0,0,0
다사685083,0,0,0,0,0,0,0,0,0,0,0,0
다사685084,0,0,0,0,0,0,0,0,0,0,0,0
다사685085,0,0,0,0,0,0,0,0,0,0,0,0
다사685086,0,0,0,0,0,1,0,0,0,0,0,0
다사685087,0,0,0,0,0,0,0,0,0,0,0,0
다사685088,0,0,0,0,0,0,0,0,0,0,0,0
다사685089,0,0,0,0,0,0,0,0,0,0,0,0
다사685090,0,0,0,0,0,0,0,0,0,0,0,0
다사685091,0,0,0,0,0,0,0,0,0,0,0,0
다사685092,0,0,0,0,0,0,0,0,0,0,0,0
다사685093,0,0,0,0,0,0,0,0,0,0,0,0
다사685094,0,0,0,0,0,0,0,0,0,0,0,0
다사685095,0,0,0,0,0,0,0,0,0,0,0,0
다사685096,0,0,0,0,0,0,0,0,0,0,0,0
다사685097,0,0,0,0,0,0,0,0,0,0,0,0
다사685098,0,0,0,0,0,0,0,0,0,0,0,0
다사685099,0,0,0,0,0,0,0,0,0,0,0,0
다사685100,0,0,0,0,0,0,0,0,0,0,0,0
다사685101,0,0,0,0,0,0,0,0,0,0,0,0
다사685102,0,0,0,0,0,0,0,0,0,0,0,0
다사685103,0,0,0,0,0,0,0,0,0,0,0,0
다사685104,0,0,0,0,0,0,0,0,0,0,0,0
다사685105,0,0,0,0,0,0,0,0,0,0,0,0
다사685106,0,0,0,0,0,0,0,0,0,0,0,0
다사685107,0,0,0,0,0,0,0,0,0,0,0,0
다사685108,0,0,0,0,0,0,0,0,0,0,0,0
다사685109,0,0,0,0,0,0,0,0,0,0,0,0
다사685110,0,0,0,0,0,0,0,0,0,0,0,0
다사685111,0,0,0,0,0,0,0,0,0,0,0,0
다사685112,0,0,0,0,0,0,0,0,0,0,0,0
다사685113,0,0,0,0,0,0,0,0,0,0,0,0
다사685114,0,0,0,0,0,0,0,0,0,0,0,0
다사685115,0,0,0,0,0,0,0,0,0,0,0,0
다사685116,0,0,0,0,0,0,0,0,0,0,0,0
다사685117,0,0,0,0,0,0,0,0,0,0,0,0
다사685118,0,0,0,0,0,0,0,0,0,0,0,0
다사685119,0,0,0,0,0,0,0,0,0,0,0,0
다사685120,0,0,0,0,0,0,0,0,0,0,0,0
다사685121,0,0,0,0,0,0,0,0,0,0,0,0
다사685122,0,0,0,0,0,0,0,0,0,0,0,0
다사685123,0,0,0,0,0,0,0,0,0,0,0,0
다사685124,0,0,0,0,0,0,0,0,0,0,0,0
다사685125,0,0,0,0,0,0,0,0,0,0,0,0
다사685126,0,0,0,0,0,0,0,0,0,0,0,0
다사685127,0,0,0,0,0,0,0,0,0,0,0,0
다사685128,0,0,0,0,0,0,0,0,0,0,0,0
다사685129,0,0,0,0,0,0,0,0,0,0,0,0
다사685130,0,0,0,0,0,0,0,0,0,0,0,0
다사685131,0,0,0,0,0,0,0,0,0,0,0,0
다사685132,0,0,0,0,0,0,0,0,0,0,0,0
다사685133,0,0,0,0,0,0,0,0,0,0,0,0
다사685134,0,0,0,0,0,0,0,0,0,0,0,0
다사686079,0,0,0,0,0,0,0,0,0,0,0,0
다사686080,0,0,0,0,0,0,0,0,0,0,0,0
다사686081,0,0,0,0,0,0,0,0,0,0,0,0
다사686082,0,0,0,0,0,0,0,0,0,0,0,0
다사686083,0,0,0,0,0,0,0,0,0,0,0,0
다사686084,0,0,0,0,0,0,0,0,0,0,0,0
다사686085,0,0,0,0,0,0,0,0,0,0,0,0
다사686086,0,0,0,0,0,0,0,0,0,0,0,0
다사686087,0,0,0,0,0,0,0,0,0,0,0,0
다사686088,0,0,0,0,0,0,0,0,0,0,0,0
다사686089,0,0,0,0,0,0,0,0,0,0,0,0
다사686090,0,0,0,0,0,0,0,0,0,0,0,0
다사686091,0,0,0,0,0,0,0,0,0,0,0,0
다사686092,0,0,0,0,0,0,0,0,0,0,0,0
다사686093,0,0,0,0,0,0,0,0,0,0,0,0
다사686094,0,0,0,0,0,0,0,0,0,0,0,0
다사686095,0,0,0,0,0,0,0,0,0,0,0,0
다사686096,0,0,0,0,0,0,0,0,0,0,0,0
다사686097,0,0,0,0,0,0,0,0,0,0,0,0
다사686098,0,0,0,0,0,0,0,0,0,0,0,0
다사686099,0,0,0,0,0,0,0,0,0,0,0,0
다사686100,0,0,0,0,0,0,0,0,0,0,0,0
다사686101,0,0,0,0,0,0,0,0,0,0,0,0
다사686102,0,0,0,0,0,0,0,0,0,0,0,0
다사686103,0,0,0,0,0,0,0,0,0,0,0,0
다사686104,0,0,0,0,0,0,0,0,0,0,0,0
다사686105,0,0,0,0,0,0,0,0,0,0,0,0
다사686106,0,0,0,0,0,0,0,0,0,0,0,0
다사686107,0,0,0,0,0,0,0,0,0,0,0,0
다사686108,0,0,0,0,0,0,0,0,0,0,0,0
다사686109,0,0,0,0,0,0,0,0,0,0,0,0
다사686110,0,0,0,0,0,0,0,0,0,0,0,0
다사686111,0,0,0,0,0,0,0,0,0,0,0,0
다사686112,0,0,0,0,0,0,0,0,0,0,0,0
다사686113,0,0,0,0,0,0,0,0,0,0,0,0
다사686114,0,0,0,0,0,0,0,0,0,0,0,0
다사686115,0,0,0,0,0,0,0,0,0,0,0,0
다사686116,0,0,0,0,0,0,0,0,0,0,0,0
다사686117,0,0,0,0,0,0,0,0,0,0,0,0
다사686118,0,0,0,0,0,0,0,0,0,0,0,0
다사686119,0,0,0,0,0,0,0,0,0,0,0,0
다사686120,0,0,0,0,0,0,1,1,0,0,0,0
다사686121,0,0,0,0,0,0,0,0,0,0,0,0
다사686122,0,0,0,0,0,0,0,0,0,0,0,0
다사686123,0,0,0,0,0,0,0,0,0,0,0,0
다사686124,0,0,0,0,0,0,0,0,0,0,0,0
다사686125,0,0,0,0,0,0,0,0,0,0,0,0
다사686126,0,0,0,0,0,0,0,0,0,0,0,0
다사686127,0,0,0,0,0,0,0,0,0,0,0,0
다사686128,0,0,0,0,0,0,0,0,0,0,0,0
다사686129,0,0,0,0,0,0,0,0,0,0,0,0
다사686130,0,0,0,0,0,0,0,0,0,0,0,0
다사686131,0,0,0,0,0,0,0,0,0,0,0,0
다사686132,0,0,0,0,0,0,0,0,0,0,0,0
다사686133,0,0,0,0,0,0,0,0,0,0,0,0
다사686134,0,0,0,0,0,0,0,0,0,0,0,0
다사687079,0,0,0,0,0,0,0,0,0,0,0,0
다사687080,0,0,0,0,0,0,0,0,0,0,0,0
다사687081,0,0,0,0,0,0,0,0,0,0,0,0
다사687082,0,0,0,0,0,0,0,0,0,0,0,0
다사687083,0,0,0,0,0,0,0,0,0,0,0,0
다사687084,0,0,0,0,0,0,0,0,0,0,0,0
다사687085,0,0,0,0,0,0,0,0,0,0,0,0
다사687086,0,0,0,0,0,0,0,0,0,0,0,0
다사687087,0,0,0,0,0,0,0,0,0,0,0,0
다사687088,0,0,0,0,0,0,0,0,0,0,0,0
다사687089,0,0,0,0,0,0,0,0,0,0,0,0
다사687090,0,0,0,0,0,0,0,0,0,0,0,0
다사687091,0,0,0,0,0,0,0,0,0,0,0,0
다사687092,0,0,0,0,0,0,0,0,0,0,0,0
다사687093,0,0,0,0,0,0,0,0,0,0,0,0
다사687094,0,0,0,0,0,0,0,0,0,0,0,0
다사687095,0,0,0,0,0,0,0,0,0,0,0,0
다사687096,0,0,0,0,0,0,0,0,0,0,0,0
다사687097,0,0,0,0,0,0,0,0,0,0,0,0
다사687098,0,0,0,0,0,0,0,0,0,0,0,0
다사687099,0,0,0,0,0,0,0,0,0,0,0,0
다사687100,0,0,0,0,0,0,0,0,0,0,0,0
다사687101,0,0,0,0,0,0,0,0,0,0,0,0
다사687102,0,0,0,0,0,0,0,0,0,0,0,0
다사687103,0,0,0,0,0,0,0,0,0,0,0,0
다사687104,0,0,0,0,0,0,0,0,0,0,0,0
다사687105,0,0,0,0,0,0,0,0,0,0,0,0
다사687106,0,0,0,0,0,0,0,0,0,0,0,0
다사687107,0,0,0,0,0,0,0,0,0,0,0,0
다사687108,0,0,0,0,0,0,0,0,0,0,0,0
다사687109,0,0,0,0,0,0,0,0,0,0,0,0
다사687110,0,0,0,0,0,0,0,0,0,0,0,0
다사687111,0,0,0,0,0,0,0,0,0,0,0,0
다사687112,0,0,0,0,0,0,0,0,0,0,0,0
다사687113,0,0,0,0,0,0,0,0,0,0,0,0
다사687114,0,0,0,0,0,0,0,0,0,0,0,0
다사687115,0,0,0,0,0,0,0,0,0,0,0,0
다사687116,0,0,0,0,0,0,0,0,0,0,0,0
다사687117,0,0,0,0,0,0,0,0,0,0,0,0
다사687118,0,0,0,0,0,0,0,0,0,0,0,0
다사687119,0,0,0,0,0,0,0,0,0,0,0,0
다사687120,0,0,0,0,0,0,0,0,0,0,0,0
다사687121,0,0,0,0,0,0,0,0,0,0,0,0
다사687122,0,0,0,0,0,0,0,0,0,0,0,0
다사687123,0,0,0,0,0,0,0,0,0,0,0,0
다사687124,0,0,0,0,0,0,0,0,0,0,0,0
다사687125,0,0,0,0,0,0,0,0,0,0,0,0
다사687126,0,0,0,0,0,0,0,0,0,0,0,0
다사687127,0,0,0,0,0,0,0,0,0,0,0,0
다사687128,0,0,0,0,0,0,0,0,0,0,0,0
다사687129,0,0,0,0,0,0,0,0,0,0,0,0
다사687130,0,0,0,0,0,0,0,0,0,0,0,0
다사687131,0,0,0,0,0,0,0,0,0,0,0,0
다사687132,0,0,0,0,0,0,0,0,0,0,0,0
다사687133,0,0,0,0,0,0,0,0,0,0,0,0
다사687134,0,0,0,0,0,0,0,0,0,0,0,0
다사688079,0,0,0,0,0,0,0,0,0,0,0,0
다사688080,0,0,0,0,0,0,0,0,0,0,0,0
다사688081,0,0,0,0,0,0,0,0,0,0,0,0
다사688082,0,0,0,0,0,0,0,0,0,0,0,0
다사688083,0,0,0,0,0,0,0,0,0,0,0,0
다사688084,0,0,0,0,0,0,0,0,0,0,0,0
다사688085,0,0,0,0,0,0,0,0,0,0,0,0
다사688086,0,0,0,0,0,0,0,0,0,0,0,0
다사688087,0,0,0,0,1,0,0,0,0,0,0,0
다사688088,0,0,0,0,0,0,0,0,0,0,0,0
다사688089,0,0,0,0,0,0,0,0,0,0,0,0
다사688090,0,0,0,0,0,0,0,0,0,0,0,0
다사688091,0,0,0,0,0,0,0,0,0,0,0,0
다사688092,0,0,0,0,0,0,0,0,0,0,0,0
다사688093,0,0,0,0,0,0,0,0,0,0,0,0
다사688094,0,0,0,0,0,0,0,0,0,0,0,0
다사688095,0,0,0,0,0,0,0,0,0,0,0,0
다사688096,0,0,0,0,0,0,0,0,0,0,0,0
다사688097,0,0,0,0,0,0,0,0,0,0,0,0
다사688098,0,0,0,0,0,0,0,0,0,0,0,0
다사688099,0,0,0,0,0,0,0,0,0,0,0,0
다사688100,0,0,0,0,0,0,0,0,0,0,0,0
다사688101,0,0,0,0,0,0,0,0,0,0,0,0
다사688102,0,0,0,0,0,0,0,0,0,0,0,0
다사688103,0,0,0,0,0,0,0,0,0,0,0,0
다사688104,0,0,0,0,0,0,0,0,0,0,0,0
다사688105,0,0,0,0,0,0,0,0,0,0,0,0
다사688106,0,0,0,0,0,0,0,0,0,0,0,0
다사688107,0,0,0,0,0,0,0,0,0,0,0,0
다사688108,0,0,0,0,0,0,0,0,0,0,0,0
다사688109,0,0,0,0,0,0,0,0,0,0,0,0
다사688110,0,0,0,0,0,0,0,0,0,0,0,0
다사688111,0,0,0,0,0,0,0,0,0,0,0,0
다사688112,0,0,0,0,0,0,0,0,0,0,0,0
다사688113,0,0,0,0,0,0,0,0,0,0,0,0
다사688114,0,0,0,0,0,0,0,0,0,0,0,0
다사688115,0,0,0,0,0,0,0,0,0,0,0,0
다사688116,0,0,0,0,0,0,0,0,0,0,0,0
다사688117,0,0,0,0,0,0,0,0,0,0,0,0
다사688118,0,0,0,0,0,0,0,0,0,0,0,0
다사688119,0,0,0,0,0,0,0,0,0,0,0,0
다사688120,0,0,0,0,0,0,0,0,0,0,0,0
다사688121,0,0,0,0,0,0,0,0,0,0,0,0
다사688122,0,0,0,0,0,0,2,2,0,0,0,0
다사688123,0,0,0,0,0,0,0,0,0,0,0,0
다사688124,0,0,0,0,0,0,0,0,0,0,0,0
다사688125,0,0,0,0,0,0,0,0,0,0,0,0
다사688126,0,0,0,0,0,0,0,0,0,0,0,0
다사688127,0,0,0,0,0,0,0,0,0,0,0,0
다사688128,0,0,0,0,0,0,0,0,0,0,0,0
다사688129,0,0,0,0,0,0,0,0,0,0,0,0
다사688130,0,0,0,0,0,0,0,0,0,0,0,0
다사688131,0,0,0,0,0,0,0,0,0,0,0,0
다사688132,0,0,0,0,0,0,0,0,0,0,0,0
다사688133,0,0,0,0,0,0,0,0,0,0,0,0
다사688134,0,0,0,0,0,0,0,0,0,0,0,0
다사689080,0,0,0,0,0,0,0,0,0,0,0,0
다사689081,0,0,0,0,0,0,0,0,0,0,0,0
다사689082,0,0,0,0,0,0,0,0,0,0,0,0
다사689083,0,0,0,0,0,0,0,0,0,0,0,0
다사689084,0,0,0,0,0,0,0,0,0,0,0,0
다사689085,0,0,0,0,0,0,0,0,0,0,0,0
다사689086,0,0,0,0,0,0,0,0,0,0,0,0
다사689087,0,0,0,0,0,0,0,0,0,0,0,0
다사689088,0,0,0,0,0,0,0,0,0,0,0,0
다사689089,0,0,0,0,0,0,0,0,0,0,0,0
다사689090,0,0,0,0,0,0,0,0,0,0,0,0
다사689091,0,0,0,0,0,0,0,0,0,0,0,0
다사689092,0,0,0,0,0,0,0,0,0,0,0,0
다사689093,0,0,0,0,0,0,0,0,0,0,0,0
다사689094,0,0,0,0,0,0,0,0,0,0,0,0
다사689095,0,0,0,0,0,0,0,0,0,0,0,0
다사689096,0,0,0,0,0,0,0,0,0,0,0,0
다사689097,0,0,0,0,0,0,0,0,0,0,0,0
다사689098,0,0,0,0,0,0,0,0,0,0,0,0
다사689099,0,0,0,0,0,0,0,0,0,0,0,0
다사689100,0,0,0,0,0,0,0,0,0,0,0,0
다사689101,0,0,0,0,0,0,0,0,0,0,0,0
다사689102,0,0,0,0,0,0,0,0,0,0,0,0
다사689103,0,0,0,0,0,0,0,0,0,0,0,0
다사689104,0,0,0,0,0,0,0,0,0,0,0,0
다사689105,0,0,0,0,0,0,0,0,0,0,0,0
다사689106,0,0,0,0,0,0,0,0,0,0,0,0
다사689107,0,0,0,0,0,0,0,0,0,0,0,0
다사689108,0,0,0,0,0,0,0,0,0,0,0,0
다사689109,0,0,0,0,0,0,0,0,0,0,0,0
다사689110,0,0,0,0,0,0,0,0,0,0,0,0
다사689111,0,0,0,0,0,0,0,0,0,0,0,0
다사689112,0,0,0,0,0,0,0,0,0,0,0,0
다사689113,0,0,0,0,0,0,0,0,0,0,0,0
다사689114,0,0,0,0,0,0,0,0,0,0,0,0
다사689115,0,0,0,0,0,0,0,0,0,0,0,0
