link_id,accident_cnt,accident_uids
572754776,1,2024
572772614,1,2024
572759250,1,2024
572767017,1,2024
572704416,1,2024
572763754,2,2024|2024
572750421,1,2024
572769238,1,2024
572756838,1,2024
572783097,1,2024
572765904,1,2024
572750130,1,2024
572757043,1,2024
572781163,1,2024
572754396,1,2024
572765050,1,2024
572752239,1,2024
572755726,1,2024
572643185,1,2024
572746801,3,2024|2024|2024
572767762,1,2024
572661736,1,2024
572769515,1,2024
572783168,1,2024
572785669,1,2024
572754840,1,2024
572742551,2,2024|2024
572754375,1,2024
572775328,1,2024
572782661,1,2024
572776827,1,2024
572661849,1,2024
572755381,2,2024|2024
572774264,1,2024
572668760,1,2024
572767824,1,2024
572769513,1,2024
572761337,1,2024
572754785,1,2024
572765902,1,2024
572768653,1,2024
572761848,1,2024
572767382,1,2024
572782345,1,2024
572767613,1,2024
572761038,1,2024
572768762,1,2024
572773981,1,2024
572666125,1,2024
922772948,2,2024|2024
572781161,1,2024
572767964,1,2024
572766322,2,2024|2024
572742701,1,2024
572763914,1,2024
572778751,1,2024
572780049,1,2024
572703766,1,2024
572781883,1,2024
572785667,1,2024
572782981,1,2024
572754713,1,2024
572765990,1,2024
572783087,1,2024
572762694,1,2024
572782510,1,2024
572710159,1,2024
572781164,1,2024
572774525,1,2024
572766254,1,2024
572769486,1,2024
572742823,1,2024
572754226,1,2024
572768301,1,2024
572766642,1,2024
572666045,1,2024
572767687,1,2024
572642611,1,2024
572756694,1,2024
572742219,1,2024
572704468,1,2024
2024002526,1,2024
572750404,1,2024
572760466,1,2024
572748244,1,2024
572746333,1,2024
572763864,1,2024
572767924,1,2024
2024000207,2,2024|2024
478246236,2,2024|2024
478361638,2,2024|2024
2023002146,2,2024|2024
571377253,2,2024|2024
477352530,2,2024|2024
571367280,2,2024|2024
478342055,2,2024|2024
476340123,1,2024
571350251,6,2024|2024|2024|2024|2024|2024
927141179,1,2024
571343608,1,2024
571364550,1,2024
571369650,1,2024
571344664,2,2024|2024
477341569,2,2024|2024
2024000532,3,2024|2024|2024
571387129,1,2024
571254797,4,2024|2024|2024|2024
571368916,1,2024
478341789,1,2024
571370448,2,2024|2024
571369952,5,2024|2024|2024|2024|2024
478310131,6,2024|2024|2024|2024|2024|2024
478344043,3,2024|2024|2024
571372028,1,2024
571382425,2,2024|2024
571349366,2,2024|2024
478210131,7,2024|2024|2024|2024|2024|2024|2024
478343973,1,2024
571349114,1,2024
478244979,1,2024
571382361,1,2024
478250602,1,2024
477343748,1,2024
478243282,2,2024|2024
571380273,3,2024|2024|2024
477348466,1,2024
477341673,1,2024
477340955,1,2024
478210197,1,2024
571259594,1,2024
478351056,4,2024|2024|2024|2024
571351980,3,2024|2024|2024
571343619,1,2024
478252312,2,2024|2024
571370370,1,2024
571254754,4,2024|2024|2024|2024
571371972,2,2024|2024
571356124,5,2024|2024|2024|2024|2024
571350583,2,2024|2024
571347077,2,2024|2024
478242835,2,2024|2024
477352018,2,2024|2024
571343595,6,2024|2024|2024|2024|2024|2024
478247150,1,2024
478344304,1,2024
477146220,1,2024
571350600,4,2024|2024|2024|2024
571343594,6,2024|2024|2024|2024|2024|2024
478343921,4,2024|2024|2024|2024
571344110,1,2024
477358944,1,2024
571368178,1,2024
571382352,1,2024
571254757,5,2024|2024|2024|2024|2024
476344520,1,2024
476340959,4,2024|2024|2024|2024
571371333,2,2024|2024
2024002166,1,2024
478342069,4,2024|2024|2024|2024
571349383,3,2024|2024|2024
571366916,5,2024|2024|2024|2024|2024
477346896,1,2024
571371305,3,2024|2024|2024
571370939,1,2024
476310012,1,2024
571350515,3,2024|2024|2024
477241115,3,2024|2024|2024
571355976,5,2024|2024|2024|2024|2024
571347121,2,2024|2024
478244320,1,2024
571384910,1,2024
571367154,2,2024|2024
478242947,4,2024|2024|2024|2024
571371958,1,2024
478249484,2,2024|2024
478346318,1,2024
571373770,2,2024|2024
478357011,1,2024
478346684,1,2024
477341945,1,2024
571367140,4,2024|2024|2024|2024
478243091,3,2024|2024|2024
571369854,7,2024|2024|2024|2024|2024|2024|2024
478150972,5,2024|2024|2024|2024|2024
478359736,1,2024
477357371,1,2024
478253883,1,2024
571349058,2,2024|2024
476341015,10,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
926344332,1,2024
571345649,1,2024
571351337,3,2024|2024|2024
478352702,2,2024|2024
571365060,2,2024|2024
478357017,3,2024|2024|2024
478353182,1,2024
571348036,4,2024|2024|2024|2024
571369510,1,2024
571254758,7,2024|2024|2024|2024|2024|2024|2024
478354246,4,2024|2024|2024|2024
477241568,2,2024|2024
477350400,1,2024
571372298,2,2024|2024
571349435,1,2024
571254529,1,2024
571378515,4,2024|2024|2024|2024
477246240,1,2024
571342349,2,2024|2024
571349292,2,2024|2024
477351976,1,2024
477348274,2,2024|2024
477348850,2,2024|2024
477342161,6,2024|2024|2024|2024|2024|2024
478359202,7,2024|2024|2024|2024|2024|2024|2024
571370629,3,2024|2024|2024
478249258,1,2024
478250600,5,2024|2024|2024|2024|2024
478343330,2,2024|2024
571350212,1,2024
571368754,1,2024
478248546,1,2024
478350908,1,2024
571348800,4,2024|2024|2024|2024
571370591,2,2024|2024
478351444,4,2024|2024|2024|2024
478256227,2,2024|2024
477246488,3,2024|2024|2024
478341807,1,2024
571362762,1,2024
571356382,1,2024
477356684,3,2024|2024|2024
571359658,1,2024
477355256,3,2024|2024|2024
571366400,2,2024|2024
477147286,3,2024|2024|2024
572350169,5,2024|2024|2024|2024|2024
477241706,2,2024|2024
571254644,1,2024
571351160,2,2024|2024
477457326,3,2024|2024|2024
478342683,3,2024|2024|2024
478250314,1,2024
477352187,3,2024|2024|2024
571359368,1,2024
477460396,1,2024
478245494,1,2024
571348003,6,2024|2024|2024|2024|2024|2024
477142586,2,2024|2024
478244708,1,2024
571343673,1,2024
476345570,1,2024
571358526,5,2024|2024|2024|2024|2024
571255220,1,2024
477341007,1,2024
478341676,1,2024
478242701,6,2024|2024|2024|2024|2024|2024
478242097,1,2024
571347232,2,2024|2024
478300677,3,2024|2024|2024
478358198,1,2024
478354437,1,2024
571368162,2,2024|2024
478245560,1,2024
571375380,3,2024|2024|2024
571348986,5,2024|2024|2024|2024|2024
477356559,1,2024
477348242,2,2024|2024
477350658,1,2024
571371455,1,2024
571387629,2,2024|2024
571348078,1,2024
571350578,3,2024|2024|2024
478243239,1,2024
477342473,2,2024|2024
571371545,2,2024|2024
571348958,5,2024|2024|2024|2024|2024
572350203,1,2024
477141928,1,2024
478244202,2,2024|2024
478360880,1,2024
571366750,5,2024|2024|2024|2024|2024
571253524,1,2024
477345114,3,2024|2024|2024
571387568,1,2024
477300448,1,2024
571345659,3,2024|2024|2024
571376955,1,2024
571365714,1,2024
571382424,2,2024|2024
571346974,2,2024|2024
478243782,1,2024
478253490,1,2024
571344863,1,2024
478343802,1,2024
478245830,1,2024
571370938,2,2024|2024
928356034,1,2024
571344790,4,2024|2024|2024|2024
571366998,1,2024
478244378,2,2024|2024
571254776,1,2024
478362289,2,2024|2024
477340725,4,2024|2024|2024|2024
478340966,2,2024|2024
478361446,1,2024
571378504,2,2024|2024
478255797,2,2024|2024
477350786,2,2024|2024
478243470,3,2024|2024|2024
571371574,1,2024
571347237,3,2024|2024|2024
477357647,2,2024|2024
571351810,3,2024|2024|2024
571379624,1,2024
571347165,4,2024|2024|2024|2024
571254046,2,2024|2024
477344214,2,2024|2024
478241017,1,2024
478341739,1,2024
478358216,1,2024
477242822,1,2024
571348779,1,2024
571353986,1,2024
571347532,1,2024
478244710,1,2024
571371113,2,2024|2024
571343591,1,2024
571390071,1,2024
571360892,3,2024|2024|2024
571387643,4,2024|2024|2024|2024
571374370,3,2024|2024|2024
571254989,1,2024
477353650,1,2024
571381828,1,2024
571360882,1,2024
477249380,2,2024|2024
571371257,3,2024|2024|2024
477348554,2,2024|2024
571362572,1,2024
478313143,5,2024|2024|2024|2024|2024
478343566,2,2024|2024
571347416,1,2024
478476522,1,2024
571346823,1,2024
477241255,1,2024
571350453,5,2024|2024|2024|2024|2024
571370795,1,2024
478357622,1,2024
571371114,3,2024|2024|2024
571386520,1,2024
2024002168,1,2024
477347904,1,2024
478250598,2,2024|2024
571360804,1,2024
478240848,1,2024
478241005,2,2024|2024
478363994,1,2024
478251692,1,2024
571349528,3,2024|2024|2024
572355353,2,2024|2024
477141480,1,2024
478258375,1,2024
571383596,1,2024
478240378,3,2024|2024|2024
478343809,2,2024|2024
477146308,1,2024
478361537,1,2024
476310071,1,2024
572216471,5,2024|2024|2024|2024|2024
477460349,1,2024
571341867,4,2024|2024|2024|2024
571368274,2,2024|2024
478241490,1,2024
478246806,5,2024|2024|2024|2024|2024
571343713,2,2024|2024
571370959,1,2024
478358710,1,2024
571344247,3,2024|2024|2024
571340735,1,2024
477341089,1,2024
571347935,1,2024
477349004,1,2024
571371154,4,2024|2024|2024|2024
571343604,2,2024|2024
571367892,2,2024|2024
571371109,2,2024|2024
478248617,1,2024
478249418,2,2024|2024
478142180,2,2024|2024
478354669,1,2024
478346626,2,2024|2024
477351066,1,2024
571376751,1,2024
571344221,1,2024
478310121,3,2024|2024|2024
478363997,2,2024|2024
478344652,2,2024|2024
478251662,1,2024
571348989,6,2024|2024|2024|2024|2024|2024
477348680,1,2024
478340677,1,2024
571255267,2,2024|2024
571365064,1,2024
477146372,1,2024
571362842,1,2024
478243796,1,2024
571384811,1,2024
478244500,1,2024
571345654,2,2024|2024
571366316,1,2024
478346864,1,2024
571370288,1,2024
571349483,5,2024|2024|2024|2024|2024
477350558,1,2024
478150992,2,2024|2024
478350904,1,2024
478350452,1,2024
478362273,1,2024
571372690,1,2024
571253418,1,2024
478249490,2,2024|2024
571387625,1,2024
571355882,4,2024|2024|2024|2024
571371483,2,2024|2024
478240325,2,2024|2024
478244112,6,2024|2024|2024|2024|2024|2024
477457759,1,2024
476241838,1,2024
571361902,1,2024
571355812,1,2024
478358725,2,2024|2024
571350171,3,2024|2024|2024
571371111,1,2024
476344074,1,2024
571341859,4,2024|2024|2024|2024
571356196,1,2024
478243007,1,2024
477461056,5,2024|2024|2024|2024|2024
921367152,2,2024|2024
476340455,1,2024
571348858,1,2024
478344704,2,2024|2024
571255285,1,2024
571371134,5,2024|2024|2024|2024|2024
477348420,1,2024
478248611,2,2024|2024
478244114,12,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
571367448,3,2024|2024|2024
477352374,1,2024
478243017,1,2024
571346431,1,2024
571358928,1,2024
477355194,2,2024|2024
478354234,1,2024
571365894,9,2024|2024|2024|2024|2024|2024|2024|2024|2024
571254727,2,2024|2024
478147084,2,2024|2024
478356066,1,2024
478241361,1,2024
476310044,2,2024|2024
477348724,2,2024|2024
571375341,1,2024
571343481,6,2024|2024|2024|2024|2024|2024
571358257,4,2024|2024|2024|2024
571343117,2,2024|2024
478362288,2,2024|2024
477343474,1,2024
478467451,1,2024
571364684,3,2024|2024|2024
477457720,3,2024|2024|2024
571372136,1,2024
572350207,3,2024|2024|2024
478361067,1,2024
571348029,2,2024|2024
477348642,3,2024|2024|2024
571370823,3,2024|2024|2024
571348563,1,2024
571365978,2,2024|2024
571361614,1,2024
571370746,4,2024|2024|2024|2024
478340932,1,2024
477147284,3,2024|2024|2024
477449087,1,2024
571350464,1,2024
571347442,4,2024|2024|2024|2024
571389059,2,2024|2024
571380234,2,2024|2024
478345864,1,2024
571343749,1,2024
571387644,2,2024|2024
571365072,2,2024|2024
571347196,1,2024
571377644,1,2024
478256237,3,2024|2024|2024
571371129,1,2024
921371003,1,2024
477344270,3,2024|2024|2024
571348613,1,2024
478249990,1,2024
477341522,1,2024
477340600,1,2024
478141275,2,2024|2024
571347240,5,2024|2024|2024|2024|2024
571254228,1,2024
571370785,1,2024
477345588,4,2024|2024|2024|2024
477352566,1,2024
571358213,2,2024|2024
478240625,2,2024|2024
477340587,1,2024
571251370,5,2024|2024|2024|2024|2024
571374261,1,2024
478255516,4,2024|2024|2024|2024
476242438,2,2024|2024
478243319,1,2024
478354293,1,2024
478353148,1,2024
571344207,1,2024
571361578,2,2024|2024
478252048,2,2024|2024
477351356,1,2024
571347376,2,2024|2024
571354542,2,2024|2024
476340353,1,2024
571367418,1,2024
478344624,1,2024
477343402,1,2024
478350680,1,2024
478344038,3,2024|2024|2024
571353020,3,2024|2024|2024
572350101,1,2024
571366900,2,2024|2024
571364700,3,2024|2024|2024
571371361,3,2024|2024|2024
571351566,7,2024|2024|2024|2024|2024|2024|2024
571351119,1,2024
478341311,2,2024|2024
478254439,1,2024
571375557,2,2024|2024
478240545,1,2024
571343710,3,2024|2024|2024
478343333,1,2024
571372108,2,2024|2024
478255704,2,2024|2024
571343630,1,2024
571364462,1,2024
478343480,6,2024|2024|2024|2024|2024|2024
478240370,1,2024
571344737,1,2024
478240405,3,2024|2024|2024
477140519,1,2024
571379477,1,2024
2023002437,1,2024
477141156,1,2024
921348142,4,2024|2024|2024|2024
571244281,4,2024|2024|2024|2024
478341298,3,2024|2024|2024
478255698,1,2024
571380311,1,2024
571371304,2,2024|2024
571254528,2,2024|2024
571348120,5,2024|2024|2024|2024|2024
478248698,2,2024|2024
571343583,3,2024|2024|2024
478356179,1,2024
572349428,1,2024
571252534,2,2024|2024
477245812,1,2024
571345656,5,2024|2024|2024|2024|2024
478200498,1,2024
571358990,1,2024
571354030,1,2024
478353048,2,2024|2024
571347387,4,2024|2024|2024|2024
571382399,1,2024
477241944,1,2024
477340588,1,2024
571244831,3,2024|2024|2024
571350177,6,2024|2024|2024|2024|2024|2024
477457988,2,2024|2024
571255264,5,2024|2024|2024|2024|2024
571349589,1,2024
478249572,1,2024
571351409,2,2024|2024
478252122,1,2024
478242209,1,2024
571369778,3,2024|2024|2024
478240543,1,2024
477344130,1,2024
571372020,2,2024|2024
571345672,3,2024|2024|2024
478348441,1,2024
571364568,7,2024|2024|2024|2024|2024|2024|2024
476242406,1,2024
477352311,2,2024|2024
571347883,1,2024
571254795,5,2024|2024|2024|2024|2024
571368230,1,2024
477357912,1,2024
476340333,2,2024|2024
571368176,1,2024
477244728,1,2024
571360326,1,2024
571366598,2,2024|2024
571349051,2,2024|2024
478345840,2,2024|2024
477352200,1,2024
478353893,2,2024|2024
571371306,3,2024|2024|2024
478351116,1,2024
571351234,2,2024|2024
571371315,2,2024|2024
478467453,3,2024|2024|2024
477342710,4,2024|2024|2024|2024
571343610,3,2024|2024|2024
477341760,2,2024|2024
477353475,1,2024
476345612,1,2024
571350756,1,2024
571343782,2,2024|2024
571348987,3,2024|2024|2024
477343060,2,2024|2024
477248155,1,2024
478402370,2,2024|2024
477357892,3,2024|2024|2024
476346324,1,2024
571376570,5,2024|2024|2024|2024|2024
571387845,1,2024
571253416,4,2024|2024|2024|2024
478353992,1,2024
571371118,3,2024|2024|2024
571368912,5,2024|2024|2024|2024|2024
571349050,2,2024|2024
477248957,1,2024
571346730,1,2024
571370721,2,2024|2024
571370748,6,2024|2024|2024|2024|2024|2024
478341546,2,2024|2024
478200499,1,2024
571351403,1,2024
571370640,2,2024|2024
2024002312,1,2024
571349593,2,2024|2024
478402365,2,2024|2024
476341122,2,2024|2024
571345693,1,2024
478200278,1,2024
571371258,8,2024|2024|2024|2024|2024|2024|2024|2024
478243223,2,2024|2024
571364320,1,2024
571253522,1,2024
477348614,1,2024
477146310,1,2024
571256160,2,2024|2024
571345662,1,2024
476344886,1,2024
478345588,2,2024|2024
478346744,2,2024|2024
478249338,3,2024|2024|2024
571369998,1,2024
477348904,2,2024|2024
571387010,2,2024|2024
477310008,2,2024|2024
571347166,1,2024
571352750,2,2024|2024
571370750,1,2024
478252272,5,2024|2024|2024|2024|2024
571370960,2,2024|2024
477356820,4,2024|2024|2024|2024
478241459,2,2024|2024
477356682,2,2024|2024
476242040,1,2024
571367926,1,2024
571256998,1,2024
478250790,1,2024
478255700,1,2024
478353338,1,2024
478343500,1,2024
571347183,1,2024
571258809,3,2024|2024|2024
571371031,4,2024|2024|2024|2024
477350508,5,2024|2024|2024|2024|2024
571366448,1,2024
477350206,1,2024
477355864,1,2024
478244058,1,2024
478344001,1,2024
571371671,1,2024
477341960,2,2024|2024
2024000627,3,2024|2024|2024
477350776,4,2024|2024|2024|2024
477456880,1,2024
571351630,2,2024|2024
478357683,1,2024
571350243,1,2024
571376786,1,2024
478455744,1,2024
571349683,5,2024|2024|2024|2024|2024
571370398,1,2024
478354735,1,2024
571372261,1,2024
478362291,1,2024
571366804,3,2024|2024|2024
571350275,3,2024|2024|2024
571372112,3,2024|2024|2024
477141807,1,2024
571348932,1,2024
478356900,1,2024
2024000525,1,2024
571370441,1,2024
2024002425,1,2024
571369838,2,2024|2024
478341551,1,2024
571254762,3,2024|2024|2024
571370637,1,2024
476345446,2,2024|2024
571370296,3,2024|2024|2024
571345722,1,2024
571370477,1,2024
571376766,1,2024
571366596,3,2024|2024|2024
571368866,3,2024|2024|2024
571348343,1,2024
571254354,1,2024
2023000634,1,2024
571371575,2,2024|2024
478310083,5,2024|2024|2024|2024|2024
477341048,3,2024|2024|2024
478363956,1,2024
571371255,2,2024|2024
571371251,2,2024|2024
571351960,1,2024
477140968,1,2024
477352164,2,2024|2024
478343815,6,2024|2024|2024|2024|2024|2024
477141771,1,2024
478255554,1,2024
478353981,1,2024
478242641,2,2024|2024
571376792,8,2024|2024|2024|2024|2024|2024|2024|2024
571369878,1,2024
571365892,5,2024|2024|2024|2024|2024
477351661,1,2024
571357326,1,2024
477347900,1,2024
478353978,1,2024
571350466,1,2024
571347470,6,2024|2024|2024|2024|2024|2024
571372385,6,2024|2024|2024|2024|2024|2024
572349264,3,2024|2024|2024
571370451,4,2024|2024|2024|2024
571254798,3,2024|2024|2024
477350540,1,2024
478242534,2,2024|2024
928240748,1,2024
571362674,1,2024
477142022,1,2024
571254710,2,2024|2024
571375336,2,2024|2024
571349944,1,2024
571370720,2,2024|2024
571342336,3,2024|2024|2024
571370871,1,2024
571369560,1,2024
571367288,2,2024|2024
571258064,2,2024|2024
478354305,3,2024|2024|2024
571366864,1,2024
571359070,2,2024|2024
478246410,1,2024
571348610,1,2024
478347814,2,2024|2024
571343674,2,2024|2024
571348012,5,2024|2024|2024|2024|2024
571378608,1,2024
571347057,1,2024
571387653,2,2024|2024
477246432,2,2024|2024
2024000081,4,2024|2024|2024|2024
478310093,2,2024|2024
477248235,3,2024|2024|2024
571356330,1,2024
571347806,3,2024|2024|2024
477242520,1,2024
571254231,1,2024
571366926,3,2024|2024|2024
571347406,1,2024
571370729,3,2024|2024|2024
571382341,1,2024
2024000214,3,2024|2024|2024
571371049,1,2024
571378868,1,2024
478240559,1,2024
2024002022,3,2024|2024|2024
476345702,1,2024
478240815,2,2024|2024
571370190,2,2024|2024
571366042,1,2024
476240748,2,2024|2024
571254724,2,2024|2024
571358249,1,2024
477243604,1,2024
478348210,2,2024|2024
478149492,1,2024
571379472,1,2024
478251682,3,2024|2024|2024
478350618,3,2024|2024|2024
571387621,1,2024
571377647,1,2024
2024000238,2,2024|2024
2024000241,1,2024
476340900,4,2024|2024|2024|2024
571362896,1,2024
571344771,3,2024|2024|2024
571379535,3,2024|2024|2024
478254204,1,2024
571371382,1,2024
572350139,4,2024|2024|2024|2024
571347090,2,2024|2024
571372129,1,2024
571366658,2,2024|2024
571356376,1,2024
571345598,1,2024
571351484,5,2024|2024|2024|2024|2024
478340653,1,2024
571349062,1,2024
478343678,1,2024
478252340,1,2024
478148634,1,2024
478250320,1,2024
571254016,1,2024
2023001758,1,2024
571348927,1,2024
478241854,1,2024
571368492,2,2024|2024
477346269,1,2024
571357566,1,2024
571347729,1,2024
478245244,1,2024
478245094,3,2024|2024|2024
571369956,1,2024
478353819,1,2024
478353648,2,2024|2024
478356220,1,2024
478242648,1,2024
571366472,3,2024|2024|2024
571349357,2,2024|2024
571345988,2,2024|2024
478350654,1,2024
478352994,2,2024|2024
478141689,2,2024|2024
571344684,1,2024
571371112,1,2024
478353132,1,2024
571343644,3,2024|2024|2024
478354236,1,2024
478354064,1,2024
571369414,1,2024
478342349,2,2024|2024
478241391,5,2024|2024|2024|2024|2024
571340851,1,2024
478350988,2,2024|2024
478340642,1,2024
477142340,1,2024
478447923,3,2024|2024|2024
478250146,1,2024
477341614,2,2024|2024
571340864,1,2024
571246430,1,2024
2024002163,1,2024
571370901,1,2024
571366752,2,2024|2024
571366114,1,2024
571348591,2,2024|2024
478310091,4,2024|2024|2024|2024
477343056,1,2024
478362327,1,2024
571346426,1,2024
571387013,2,2024|2024
571341114,1,2024
921376768,1,2024
571344676,1,2024
571254875,1,2024
478342708,2,2024|2024
571371457,1,2024
571255221,2,2024|2024
571347830,1,2024
571387645,1,2024
571255279,1,2024
478343846,2,2024|2024
571349465,1,2024
571379153,3,2024|2024|2024
571359550,1,2024
571362774,2,2024|2024
475311661,1,2024
475311645,2,2024|2024
478342067,1,2024
478467448,3,2024|2024|2024
476340999,1,2024
571348985,4,2024|2024|2024|2024
571369846,5,2024|2024|2024|2024|2024
571347465,5,2024|2024|2024|2024|2024
478358353,1,2024
478241860,2,2024|2024
477460395,2,2024|2024
571369674,1,2024
571344767,3,2024|2024|2024
477340938,1,2024
477246354,3,2024|2024|2024
571370599,5,2024|2024|2024|2024|2024
477141815,1,2024
571370491,1,2024
477241088,1,2024
478210103,3,2024|2024|2024
478362308,2,2024|2024
478351846,1,2024
477457942,1,2024
478242518,1,2024
571344215,1,2024
478252002,1,2024
571350748,1,2024
478241335,2,2024|2024
571347914,1,2024
571362526,1,2024
477351879,1,2024
571370821,2,2024|2024
477352483,1,2024
571371216,1,2024
477240627,1,2024
478252856,1,2024
571346748,1,2024
571349501,4,2024|2024|2024|2024
571387627,1,2024
478351112,1,2024
478353861,5,2024|2024|2024|2024|2024
571378862,1,2024
571344788,1,2024
571371115,4,2024|2024|2024|2024
571365180,3,2024|2024|2024
571374627,1,2024
571370952,3,2024|2024|2024
478255575,2,2024|2024
477341783,1,2024
478343448,1,2024
478142934,2,2024|2024
571250972,1,2024
571348332,1,2024
478343393,2,2024|2024
571387637,1,2024
571347074,1,2024
477352314,1,2024
571347947,1,2024
571346888,6,2024|2024|2024|2024|2024|2024
571253534,2,2024|2024
571254700,1,2024
571364572,3,2024|2024|2024
571356058,1,2024
478244918,1,2024
571370380,1,2024
571345603,4,2024|2024|2024|2024
476340468,3,2024|2024|2024
571369542,1,2024
478345916,1,2024
477340599,1,2024
478340471,1,2024
478248714,1,2024
571370449,3,2024|2024|2024
477243888,1,2024
478349122,1,2024
571363152,1,2024
478344302,1,2024
477344126,3,2024|2024|2024
571368190,1,2024
571258857,1,2024
478254402,1,2024
476340075,1,2024
477342363,3,2024|2024|2024
477341402,4,2024|2024|2024|2024
571377101,2,2024|2024
921367244,2,2024|2024
571343689,1,2024
571348878,1,2024
571344759,2,2024|2024
477150570,1,2024
477352309,2,2024|2024
478340956,1,2024
571359116,1,2024
571372033,1,2024
478354281,2,2024|2024
571349361,1,2024
478362315,1,2024
477147080,1,2024
478467442,2,2024|2024
478243297,1,2024
571362712,2,2024|2024
571388178,1,2024
571387590,1,2024
477241254,1,2024
478353064,2,2024|2024
571254796,2,2024|2024
478250614,2,2024|2024
478354630,1,2024
571347440,1,2024
571379053,2,2024|2024
571387611,3,2024|2024|2024
571371675,1,2024
571343135,2,2024|2024
571348122,1,2024
476240610,1,2024
571254997,1,2024
571362182,1,2024
571254716,3,2024|2024|2024
571352006,1,2024
571255242,1,2024
477310957,4,2024|2024|2024|2024
571343663,2,2024|2024
478353602,1,2024
571371149,4,2024|2024|2024|2024
478344682,1,2024
478250876,1,2024
478246920,1,2024
571366020,1,2024
571378126,1,2024
571347446,3,2024|2024|2024
571253600,1,2024
571370435,1,2024
478250718,1,2024
571245619,1,2024
477351521,1,2024
571361632,2,2024|2024
928142152,1,2024
478340526,1,2024
478341498,1,2024
571344298,1,2024
571370965,4,2024|2024|2024|2024
478251422,1,2024
571365902,5,2024|2024|2024|2024|2024
478255952,2,2024|2024
571351157,3,2024|2024|2024
571365450,1,2024
2023000336,1,2024
571372116,1,2024
571369306,3,2024|2024|2024
477248060,1,2024
476240226,1,2024
477342878,2,2024|2024
571348013,2,2024|2024
571348935,1,2024
2024000148,1,2024
476242068,1,2024
477459971,4,2024|2024|2024|2024
478353124,2,2024|2024
571349475,1,2024
477144242,1,2024
571382965,4,2024|2024|2024|2024
477445121,1,2024
571255015,1,2024
478343349,1,2024
571356098,1,2024
477149005,3,2024|2024|2024
571344670,3,2024|2024|2024
478141323,1,2024
571371254,1,2024
478250590,3,2024|2024|2024
478240238,1,2024
571344791,1,2024
478241321,1,2024
478248704,1,2024
478242661,1,2024
571346975,1,2024
478240690,1,2024
571348848,1,2024
478360714,2,2024|2024
571376355,1,2024
477342101,1,2024
571367282,5,2024|2024|2024|2024|2024
478341965,4,2024|2024|2024|2024
571347233,3,2024|2024|2024
571371027,1,2024
478246750,1,2024
571349504,1,2024
478249720,2,2024|2024
476340467,1,2024
571343726,2,2024|2024
571371206,1,2024
477352166,1,2024
571254278,1,2024
478342920,1,2024
926340834,1,2024
478340723,1,2024
571371911,2,2024|2024
571349184,2,2024|2024
478254518,1,2024
571368874,1,2024
571371288,2,2024|2024
571350828,1,2024
477240707,1,2024
571344667,3,2024|2024|2024
571370961,1,2024
571354548,1,2024
571369228,1,2024
571347957,1,2024
571367756,2,2024|2024
477351654,1,2024
571370450,3,2024|2024|2024
571345710,1,2024
477241252,1,2024
477241904,1,2024
477145330,1,2024
478244074,1,2024
478141621,1,2024
571361106,1,2024
571372107,1,2024
478341302,1,2024
571370707,5,2024|2024|2024|2024|2024
478341797,4,2024|2024|2024|2024
571375379,3,2024|2024|2024
478361667,1,2024
571350250,1,2024
477246228,4,2024|2024|2024|2024
477350528,1,2024
477341187,2,2024|2024
478243181,1,2024
478200276,2,2024|2024
571341845,1,2024
478356101,1,2024
571368266,1,2024
571389060,2,2024|2024
478252716,1,2024
571370593,1,2024
478350782,1,2024
571345691,2,2024|2024
478361011,1,2024
571349379,2,2024|2024
571370092,1,2024
477459977,1,2024
571354552,3,2024|2024|2024
571346855,2,2024|2024
477145796,1,2024
571255269,2,2024|2024
921371350,1,2024
478246422,1,2024
571356694,1,2024
478361593,2,2024|2024
478248192,2,2024|2024
478353688,1,2024
571344778,1,2024
478244916,1,2024
571347747,1,2024
571372130,2,2024|2024
571370820,4,2024|2024|2024|2024
571343650,1,2024
571368096,1,2024
571363478,1,2024
571356688,1,2024
571344518,4,2024|2024|2024|2024
477352174,3,2024|2024|2024
571371986,1,2024
477457232,1,2024
571349445,4,2024|2024|2024|2024
477248249,1,2024
478210181,3,2024|2024|2024
571349680,4,2024|2024|2024|2024
571370432,3,2024|2024|2024
571348605,1,2024
571345611,1,2024
571376354,1,2024
478252848,1,2024
478241206,1,2024
477343930,1,2024
477350536,1,2024
571365076,1,2024
478241725,1,2024
571348609,1,2024
571363488,1,2024
571255284,1,2024
478343849,2,2024|2024
900000163,2,2024|2024
478345874,2,2024|2024
571343638,1,2024
571367866,2,2024|2024
476341104,1,2024
571344656,2,2024|2024
571255241,2,2024|2024
571255208,2,2024|2024
571255236,2,2024|2024
477241410,1,2024
478348714,1,2024
476345508,1,2024
571387647,3,2024|2024|2024
571370032,3,2024|2024|2024
478244406,2,2024|2024
478150974,1,2024
477351906,1,2024
921371489,5,2024|2024|2024|2024|2024
477456906,1,2024
571355892,2,2024|2024
478360903,4,2024|2024|2024|2024
477351580,1,2024
477143006,1,2024
477457743,1,2024
477350924,1,2024
476345138,2,2024|2024
571349282,1,2024
477242188,1,2024
571361650,2,2024|2024
571362132,2,2024|2024
571364562,2,2024|2024
477241436,1,2024
571346000,1,2024
571371908,1,2024
477151506,1,2024
477245808,1,2024
