link_id,road_name,road_rank,accident_cnt,epdo_total,epdo_rate,epdo_rank,avg_speed,peak_speed,speed_label,speed_weight,frin_cg,ti_cg,congestion_risk,enhanced_rate,enhanced_rank
478210131,서해안고속도로,101,7,109.0,1207.3053,5204,80.25,67.77,고속(80+),1.3375,69.78,83.53,58.2872,2555.9755,4044
478363956,기배로,107,1,8.0,3836.0041,4386,30.56,23.6,저속(40미만),0.5093,45.545,67.185,30.5994,2551.4903,4045
572544936,수내로,107,1,8.0,3260.377,4553,43.41,40.66,중속(40~60),0.7235,20.7,39.4,8.1558,2551.2685,4046
477243442,수촌길,107,1,8.0,2497.2296,4758,53.81,43.89,중속(40~60),0.8968,28.66,48.365,13.8614,2549.9437,4047
571701807,올림픽로35나길,104,1,8.0,3335.5014,4532,26.24,28.72,저속(40미만),0.4373,79.755,93.595,74.6467,2547.4225,4048
571371252,동탄신리천로,107,1,8.0,3632.4431,4445,30.08,27.42,저속(40미만),0.5013,49.245,80.005,39.3985,2538.3682,4049
571349379,동탄반석로,107,2,6.0,4289.7221,4275,22.88,20.21,저속(40미만),0.3813,66.02,83.535,55.1498,2537.7403,4050
572666089,송파대로,104,1,8.0,4128.0586,4313,22.98,17.82,저속(40미만),0.383,70.6,85.6,60.4336,2536.5297,4051
571349058,동탄원천로,107,2,16.0,2608.3473,4725,55.48,52.08,중속(40~60),0.9247,15.015,32.945,4.9467,2531.2501,4052
571368176,10용사로,107,1,8.0,2721.9995,4693,55.74,56.04,중속(40~60),0.929,0.75,2.3,0.0172,2529.1725,4053
572742647,창우로,107,1,8.0,3973.2205,4350,22.92,21.62,저속(40미만),0.382,70.29,94.31,66.2905,2523.9077,4054
571703244,올림픽대로,108,1,8.0,2901.0061,4638,52.17,43.55,중속(40~60),0.8695,,,,2522.4248,4055
571651701,삼학사로2길,104,1,8.0,4401.1663,4253,26.28,23.35,저속(40미만),0.438,51.06,60.4,30.8402,2522.2207,4056
572661736,위례순환로,107,1,8.0,4194.4769,4303,24.32,23.79,저속(40미만),0.4053,59.35,81.435,48.3317,2521.6708,4057
572767067,미사강변대로,107,2,16.0,3150.6973,4580,47.96,45.99,중속(40~60),0.7993,2.115,6.08,0.1286,2521.591,4058
571370961,동탄순환대로19길,107,1,8.0,4165.66,4309,30.23,28.42,저속(40미만),0.5038,35.155,57.215,20.1139,2520.7818,4059
477350032,주석로,106,1,8.0,2015.8105,4900,46.41,49.84,중속(40~60),0.7735,73.86,83.345,61.5586,2519.0692,4060
571717387,올림픽대로,108,2,8.0,3299.2684,4544,45.8,44.6,중속(40~60),0.7633,,,,2518.3316,4061
571370809,동탄중앙로,107,1,8.0,2736.3646,4687,54.66,49.93,중속(40~60),0.911,5.27,18.31,0.9649,2516.8814,4062
572783084,하남대로,103,2,16.0,3223.6487,4562,23.42,17.75,저속(40미만),0.3903,99.91,99.99,99.9,2515.122,4063
572758052,하남대로,103,1,8.0,3978.6743,4348,18.93,15.36,저속(40미만),0.3155,99.96,100.0,99.96,2510.0414,4064
571543533,분당로,107,1,6.0,3629.2152,4446,31.2,27.15,저속(40미만),0.52,46.21,70.585,32.6173,2502.7429,4065
571356006,동탄중앙로,107,2,14.0,3164.8846,4576,41.8,37.83,중속(40~60),0.6967,25.145,53.275,13.396,2500.3536,4066
572772614,미사강변남로,107,1,8.0,4480.3432,4232,22.44,20.48,저속(40미만),0.374,64.635,76.03,49.142,2499.0955,4067
571706100,올림픽대로,102,1,69.0,1432.7579,5124,69.23,60.74,준고속(60~80),1.1538,66.18,76.92,50.9057,2494.6464,4068
571565173,,107,1,1.0,6958.8938,3756,11.27,11.11,저속(40미만),0.1878,91.87,98.835,90.7997,2493.5236,4069
571558133,돌마로,107,3,17.0,3320.0609,4538,29.55,20.83,저속(40미만),0.4925,63.03,82.64,52.088,2486.8365,4070
571555420,경부고속도로,101,5,101.0,1145.5079,5227,81.51,76.0,고속(80+),1.3585,71.92,82.84,59.5785,2483.3167,4071
572783168,서하남로,107,1,8.0,3365.4736,4524,42.57,40.92,중속(40~60),0.7095,10.81,35.24,3.8094,2478.7645,4072
571711054,올림픽대로,108,1,8.0,3866.0417,4377,38.45,36.68,저속(40미만),0.6408,,,,2477.3595,4073
571726232,한가람로,104,5,26.0,3531.2439,4471,38.68,37.86,저속(40미만),0.6447,22.675,38.815,8.8013,2476.9627,4074
478252272,,107,5,40.0,2095.8073,4878,70.56,71.73,준고속(60~80),1.176,2.465,16.875,0.416,2474.9224,4075
476240171,궁평항로,106,1,8.0,1979.7242,4918,59.17,62.02,중속(40~60),0.9862,46.615,57.395,26.7547,2474.7638,4076
572768174,,107,1,8.0,2745.371,4680,33.11,34.74,저속(40미만),0.5518,70.245,90.0,63.2205,2472.6204,4077
477241187,3.1만세로,107,1,8.0,3484.6317,4486,40.14,36.31,중속(40~60),0.669,17.065,34.27,5.8482,2467.5529,4078
571370435,동탄순환대로,107,1,8.0,2744.183,4681,42.44,34.77,중속(40~60),0.7073,38.245,70.495,26.9608,2464.2592,4079
572355353,,107,2,16.0,3284.5455,4548,40.6,43.98,중속(40~60),0.6767,23.365,46.36,10.832,2463.4096,4080
572542984,,107,1,8.0,3866.5817,4376,20.48,20.31,저속(40미만),0.3413,88.705,96.325,85.4451,2447.2528,4081
572672721,헌릉로,107,1,8.0,3751.279,4411,26.67,20.43,저속(40미만),0.4445,53.66,87.11,46.7432,2446.86,4082
477351240,남양중앙로,107,1,6.0,3386.4565,4519,40.7,40.06,중속(40~60),0.6783,18.07,35.295,6.3778,2443.5336,4083
478363989,기배로,107,1,8.0,3453.6745,4495,35.36,27.05,저속(40미만),0.5893,32.775,60.475,19.8207,2438.6513,4084
572768653,미사강변남로,107,1,8.0,3984.5896,4347,29.4,28.74,저속(40미만),0.49,42.25,58.27,24.6191,2433.1243,4085
477352236,비봉로,107,1,8.0,3287.6595,4546,43.24,40.19,중속(40~60),0.7207,12.295,21.25,2.6127,2431.3219,4086
571349993,,107,1,8.0,3853.4754,4379,29.62,27.4,저속(40미만),0.4937,43.13,64.305,27.7347,2430.1026,4087
572767249,미사강변중앙로,107,1,8.0,4566.3703,4213,21.48,20.55,저속(40미만),0.358,64.64,74.77,48.3313,2424.8616,4088
572668765,위례대로,107,1,8.0,3054.9171,4605,43.09,39.11,중속(40~60),0.7182,22.71,46.025,10.4523,2423.3693,4089
478343921,동화역말길,107,4,18.0,4101.9957,4321,26.87,23.96,저속(40미만),0.4478,46.365,68.065,31.5583,2416.5598,4090
571682930,송파대로,103,7,47.0,3648.9709,4439,19.86,16.94,저속(40미만),0.331,99.99,100.0,99.99,2415.498,4091
572641298,성내천로,104,2,9.0,4271.5267,4280,18.38,16.53,저속(40미만),0.3063,88.5,95.07,84.1369,2409.1894,4092
572673236,위례대로,107,1,8.0,4042.5601,4334,21.42,16.28,저속(40미만),0.357,71.74,93.26,66.9047,2408.7585,4093
571730551,올림픽대로,108,2,14.0,3788.2724,4401,38.03,23.24,저속(40미만),0.6338,,,,2401.007,4094
572766758,미사강변중앙로,107,1,8.0,5134.5839,4092,15.24,14.8,저속(40미만),0.254,87.135,96.13,83.7629,2396.6069,4095
572783097,미사강변대로,107,1,1.0,4723.264,4180,19.45,22.8,저속(40미만),0.3242,63.71,88.55,56.4152,2395.1581,4096
571772889,올림픽로,104,3,16.0,3425.8755,4507,28.34,23.35,저속(40미만),0.4723,56.19,85.36,47.9638,2394.1149,4097
572672413,헌릉로,104,1,8.0,3617.1271,4452,24.32,20.83,저속(40미만),0.4053,75.8,83.37,63.1945,2392.4666,4098
572610529,동남로,104,1,8.0,3308.2663,4540,37.96,35.35,저속(40미만),0.6327,26.49,53.625,14.2053,2390.4769,4099
572661926,위례순환로,107,1,6.0,4008.2075,4339,25.63,23.12,저속(40미만),0.4272,52.32,75.66,39.5853,2390.1278,4100
571679828,양재대로,104,1,6.0,3350.6225,4529,41.79,38.54,중속(40~60),0.6965,9.8,18.76,1.8385,2376.6138,4101
571711116,올림픽로43길,104,1,6.0,4102.163,4320,28.9,28.34,저속(40미만),0.4817,38.585,52.33,20.1915,2374.9984,4102
572752699,동남로,104,1,8.0,2680.9413,4704,51.5,45.42,중속(40~60),0.8583,9.82,32.605,3.2018,2374.727,4103
478353124,서부로,107,2,16.0,1921.1798,4935,74.12,64.58,준고속(60~80),1.2353,0.27,1.52,0.0041,2373.3307,4104
572710008,대청로116번길,107,2,8.0,4110.3801,4316,19.77,19.42,저속(40미만),0.3295,80.21,93.685,75.1447,2372.1077,4105
477240543,버들로,107,1,8.0,4214.0217,4299,31.64,30.39,저속(40미만),0.5273,21.235,31.165,6.6179,2369.1069,4106
572768275,미사강변한강로,107,2,16.0,3811.7019,4394,23.8,22.84,저속(40미만),0.3967,67.09,84.39,56.6173,2368.2136,4107
571714519,백제고분로,104,2,9.0,3847.2513,4381,23.78,20.05,저속(40미만),0.3963,63.515,86.855,55.166,2365.7628,4108
572350219,,107,1,8.0,3354.3624,4527,42.13,34.64,중속(40~60),0.7022,2.32,6.06,0.1406,2358.745,4109
571541949,황새울로,107,2,9.0,3507.7244,4475,29.11,26.22,저속(40미만),0.4852,53.505,71.75,38.3898,2355.3223,4110
572768463,덕풍천서로,107,2,9.0,4282.8387,4276,28.52,27.2,저속(40미만),0.4753,32.73,47.025,15.3913,2348.9437,4111
478341242,매송고색로,106,1,8.0,1718.2441,5002,60.73,64.09,준고속(60~80),1.0122,55.52,63.14,35.0553,2348.8908,4112
572781883,미사대로,107,1,1.0,3680.8009,4431,38.03,38.37,저속(40미만),0.6338,5.67,11.29,0.6401,2347.8244,4113
571682220,여수대로,107,1,8.0,3900.0438,4368,28.27,30.6,저속(40미만),0.4712,36.94,74.31,27.4501,2342.1513,4114
571540300,서현로,105,1,8.0,2015.1946,4901,36.37,29.14,저속(40미만),0.6062,93.745,97.665,91.5561,2340.0703,4115
478246410,발안양감로,107,1,8.0,2746.5784,4679,50.94,49.72,중속(40~60),0.849,3.08,9.81,0.3021,2338.8896,4116
477300448,푸른들판로,107,1,8.0,3464.7484,4490,39.75,39.7,저속(40미만),0.6625,8.83,21.285,1.8795,2338.5378,4117
571719794,석촌호수로,104,1,8.0,3555.2711,4464,31.47,30.41,저속(40미만),0.5245,40.245,63.06,25.3785,2337.9827,4118
571345693,병점중앙로,107,1,8.0,4158.6126,4310,19.14,17.96,저속(40미만),0.319,80.955,93.16,75.4177,2327.0867,4119
572648355,산성대로,107,3,24.0,3416.3759,4510,39.04,37.04,저속(40미만),0.6507,14.19,32.55,4.6188,2325.7134,4120
572672085,경충대로,107,2,14.0,2953.2575,4623,47.18,45.01,중속(40~60),0.7863,1.14,2.85,0.0325,2322.9011,4121
572755387,이성로,107,2,16.0,3794.9922,4399,34.94,37.58,저속(40미만),0.5823,14.345,34.3,4.9203,2318.5539,4122
572545221,이매로,107,1,8.0,2938.6181,4628,25.87,22.15,저속(40미만),0.4312,86.265,96.025,82.836,2316.7737,4123
571544654,분당내곡간고속화도로,102,7,94.0,1514.7496,5094,82.73,80.41,고속(80+),1.3788,27.02,39.74,10.7377,2312.7976,4124
571543551,성남대로,107,1,8.0,3232.4016,4561,36.05,32.32,저속(40미만),0.6008,34.66,54.465,18.8776,2308.6349,4125
572660864,성내천로,104,1,1.0,3997.202,4343,27.48,27.99,저속(40미만),0.458,40.105,64.995,26.0662,2307.9173,4126
478242453,서봉로,106,2,14.0,1998.7158,4907,35.11,30.93,저속(40미만),0.5852,97.685,99.38,97.0794,2305.1362,4127
572782065,,107,1,8.0,2118.2929,4874,64.82,60.51,준고속(60~80),1.0803,3.31,12.59,0.4167,2297.9275,4128
571548932,동막로,107,1,1.0,1998.2096,4908,67.27,57.91,준고속(60~80),1.1212,7.21,33.24,2.3966,2294.0859,4129
572653184,성내천로35길,104,2,8.0,3697.7462,4426,29.2,27.75,저속(40미만),0.4867,42.6,63.675,27.1255,2287.8688,4130
571773892,위례성대로,104,1,8.0,2872.1581,4647,30.91,25.53,저속(40미만),0.5152,60.66,89.57,54.3332,2283.7237,4131
477246488,평택시흥고속도로,101,3,146.0,1148.706,5225,89.65,89.18,고속(80+),1.4942,53.66,61.58,33.0438,2283.5591,4132
572742530,창우로,107,1,8.0,3202.3351,4567,41.39,36.75,중속(40~60),0.6898,11.86,27.27,3.2342,2280.4133,4133
572773982,풍산로,107,1,8.0,3587.7319,4457,22.08,20.7,저속(40미만),0.368,77.985,92.965,72.4988,2277.4764,4134
478242486,만년로151번길,107,1,8.0,3969.6136,4351,25.84,26.41,저속(40미만),0.4307,50.045,66.34,33.1999,2277.3354,4135
571387843,정조로,107,1,8.0,2970.4783,4618,45.24,46.07,중속(40~60),0.754,6.285,22.6,1.4204,2271.5539,4136
571349062,삼성1로,107,1,6.0,3033.3371,4611,38.58,34.99,저속(40미만),0.643,35.09,46.595,16.3502,2269.3359,4137
571370449,동탄순환대로,107,3,22.0,2720.3603,4694,45.93,39.33,중속(40~60),0.7655,19.855,44.52,8.8394,2266.5106,4138
571548978,판교로,107,1,8.0,3237.2478,4559,36.96,33.7,저속(40미만),0.616,27.12,49.88,13.5275,2263.9026,4139
572767475,미사대로760번길,107,1,8.0,3508.7219,4474,30.19,28.91,저속(40미만),0.5032,42.585,66.105,28.1508,2262.6162,4140
477356556,봉담송산고속도로,108,1,8.0,1692.753,5016,79.95,81.23,준고속(60~80),1.3325,,,,2255.5934,4141
478241283,제암고주로,107,1,8.0,3844.1237,4382,30.48,29.58,저속(40미만),0.508,32.585,47.285,15.4078,2253.7006,4142
571501127,,107,1,8.0,3176.6907,4573,39.82,36.45,저속(40미만),0.6637,15.54,43.71,6.7925,2251.5806,4143
571754062,올림픽로,104,2,16.0,3196.8952,4569,29.28,22.88,저속(40미만),0.488,57.53,76.76,44.16,2249.0183,4144
571772751,백제고분로,104,1,8.0,3147.5777,4581,31.24,26.05,저속(40미만),0.5207,47.39,78.15,37.0353,2245.9314,4145
571510087,백현로,107,1,8.0,2683.2734,4702,49.59,45.46,중속(40~60),0.8265,6.62,18.555,1.2283,2244.9658,4146
571370268,동탄영천로,107,1,8.0,3625.2407,4451,26.05,16.23,저속(40미만),0.4342,56.515,74.77,42.2563,2239.2273,4147
572542907,방아로,107,1,8.0,3215.3016,4563,24.93,24.41,저속(40미만),0.4155,77.72,86.925,67.5581,2238.5055,4148
572649472,충민로,104,1,6.0,3583.6514,4458,25.79,23.64,저속(40미만),0.4298,55.98,80.555,45.0947,2234.826,4149
572772974,조정대로,107,1,8.0,3668.4862,4436,24.58,26.82,저속(40미만),0.4097,53.48,89.47,47.8486,2222.1331,4150
571704607,풍성로26길,104,2,2.0,4266.4118,4283,16.73,15.37,저속(40미만),0.2788,89.88,96.555,86.7836,2221.7454,4151
571550101,분당내곡로,107,1,8.0,2739.0225,4685,45.09,37.04,중속(40~60),0.7515,16.09,48.99,7.8825,2220.6269,4152
571354192,안녕남로,107,3,17.0,2971.9207,4616,29.3,23.17,저속(40미만),0.4883,62.53,84.635,52.9223,2219.1914,4153
571682942,송파대로,103,2,9.0,2140.0862,4865,31.12,25.19,저속(40미만),0.5187,99.83,99.98,99.81,2218.0163,4154
571254807,동탄대로4길,107,3,10.0,3788.2985,4400,22.29,20.43,저속(40미만),0.3715,68.085,84.6,57.5999,2217.9868,4155
571350617,태안로,107,1,8.0,3099.811,4594,42.53,42.68,중속(40~60),0.7088,5.765,13.075,0.7538,2213.7081,4156
571381824,동탄대로,107,1,8.0,2891.1693,4641,40.55,33.62,중속(40~60),0.6758,28.03,47.035,13.1839,2211.4461,4157
477341187,송림로,103,2,16.0,1731.0112,4993,38.76,37.64,저속(40미만),0.646,98.135,99.545,97.6885,2210.6185,4158
571347463,동탄지성로,107,1,8.0,3285.9621,4547,29.03,23.08,저속(40미만),0.4838,52.695,74.0,38.9943,2209.6597,4159
571547511,서현로,105,3,24.0,1695.617,5014,72.72,68.67,준고속(60~80),1.212,19.755,36.235,7.1582,2202.1951,4160
478242815,행정서로,107,1,1.0,3757.195,4409,29.09,29.59,저속(40미만),0.4848,33.29,61.07,20.3302,2191.8003,4161
573711528,윗배알미길,107,1,8.0,3246.5984,4557,29.05,33.09,저속(40미만),0.4842,52.64,74.845,39.3984,2191.347,4162
571682072,여수대로,107,3,24.0,2264.0399,4821,42.9,30.31,중속(40~60),0.715,47.15,74.8,35.2682,2189.7061,4163
572651880,산성대로,107,2,16.0,2326.793,4803,56.33,54.28,중속(40~60),0.9388,1.475,5.285,0.078,2186.0971,4164
571372384,동탄순환대로,107,1,8.0,2504.6544,4756,50.91,45.31,중속(40~60),0.8485,9.685,29.55,2.8619,2186.0203,4165
571255284,,107,1,6.0,3646.2871,4440,22.98,22.14,저속(40미만),0.383,68.275,82.34,56.2176,2181.6225,4166
571500453,내정로174번길,107,1,8.0,3456.3984,4492,20.75,19.73,저속(40미만),0.3458,88.35,93.36,82.4836,2181.0852,4167
571557890,판교역로146번길,107,1,6.0,3746.1076,4415,21.0,18.59,저속(40미만),0.35,74.115,89.385,66.2477,2179.7362,4168
571558270,판교로,107,2,8.0,2664.4179,4710,38.31,28.79,저속(40미만),0.6385,41.88,67.15,28.1224,2179.6578,4169
572750398,,103,1,8.0,1712.4248,5007,38.19,31.55,저속(40미만),0.6365,99.94,99.98,99.92,2179.0448,4170
572772959,조정대로,103,1,8.0,3054.8914,4606,21.38,19.44,저속(40미만),0.3563,99.98,100.0,99.98,2176.6979,4171
571544736,대왕판교로34번길,107,2,16.0,3702.9554,4424,26.55,25.55,저속(40미만),0.4425,52.55,62.48,32.8332,2176.5487,4172
571362834,동탄하나3길,107,1,1.0,3945.9406,4357,18.21,17.13,저속(40미만),0.3035,86.25,94.59,81.5839,2174.636,4173
572663668,위례서로,104,1,1.0,3482.6217,4487,29.54,28.73,저속(40미만),0.4923,45.22,58.78,26.5803,2170.2125,4174
571360882,동탄솔빛로,107,1,8.0,3442.9334,4501,27.89,25.63,저속(40미만),0.4648,50.575,70.245,35.5264,2168.7957,4175
477341811,화성로,106,3,17.0,1596.7464,5062,52.18,53.16,중속(40~60),0.8697,68.595,81.665,56.0181,2166.6083,4176
478241305,발안만세길,107,1,6.0,3628.7927,4448,33.23,35.94,저속(40미만),0.5538,17.095,45.43,7.7663,2165.6989,4177
571682233,송파대로,103,3,10.0,1511.1401,5097,43.0,40.49,중속(40~60),0.7167,99.97,99.99,99.96,2165.635,4178
571371456,동부대로922번길,107,1,8.0,2878.4941,4645,33.22,26.66,저속(40미만),0.5537,47.935,74.835,35.8722,2165.5613,4179
572602324,마천로,104,2,1.0,3809.9592,4395,17.86,18.17,저속(40미만),0.2977,93.16,97.29,90.6354,2162.2341,4180
571705203,백제고분로,104,1,8.0,2900.3666,4639,42.44,41.48,중속(40~60),0.7073,14.39,37.075,5.3351,2160.8751,4181
478343573,삼천병마로,103,1,8.0,1298.1218,5171,50.77,42.09,중속(40~60),0.8462,97.59,98.99,96.6043,2159.6406,4182
571350771,,107,1,1.0,3799.3344,4397,18.9,16.36,저속(40미만),0.315,83.9,95.015,79.7176,2150.8429,4183
572767338,검단산로,107,1,8.0,3616.7387,4453,27.09,28.05,저속(40미만),0.4515,45.93,68.845,31.6205,2149.3069,4184
571773282,위례성대로,104,1,6.0,3379.3945,4521,23.98,20.74,저속(40미만),0.3997,71.88,82.22,59.0997,2149.0296,4185
571354112,동탄지성로,107,1,8.0,2951.1224,4624,36.41,31.97,저속(40미만),0.6068,31.69,63.13,20.0059,2148.9949,4186
477243604,3.1만세로,107,1,8.0,2675.0597,4709,47.63,46.27,중속(40~60),0.7938,4.905,16.605,0.8145,2140.758,4187
478253206,서해로,103,1,8.0,1057.5718,5258,68.84,59.55,준고속(60~80),1.1473,84.39,90.54,76.4067,2140.4344,4188
572646192,순환로,107,3,10.0,3055.525,4604,27.69,21.84,저속(40미만),0.4615,62.775,82.4,51.7266,2139.5344,4189
572774985,조정대로,107,2,9.0,4650.3289,4189,14.12,11.03,저속(40미만),0.2353,96.52,98.93,95.4872,2139.0647,4190
571551592,탄천상로,107,2,8.0,2984.1922,4614,33.34,33.96,저속(40미만),0.5557,42.65,67.035,28.5904,2132.4347,4191
571557644,대왕판교로,105,1,6.0,1569.9665,5073,71.4,65.8,준고속(60~80),1.19,29.975,47.08,14.1122,2131.9127,4192
571651591,송파대로,103,4,18.0,1514.6008,5095,42.08,39.01,중속(40~60),0.7013,99.99,100.0,99.99,2124.2729,4193
571558101,제2경인고속도로,101,1,8.0,994.2764,5275,77.84,63.86,준고속(60~80),1.2973,74.64,86.17,64.3173,2119.4874,4194
571501233,분당로,107,1,8.0,3036.8841,4610,36.11,31.9,저속(40미만),0.6018,28.9,54.78,15.8314,2116.931,4195
571544468,대왕판교로,105,2,9.0,1613.3152,5052,45.32,40.55,중속(40~60),0.7553,81.895,89.995,73.7014,2116.6158,4196
572642023,순환로,107,1,8.0,2473.4437,4767,49.89,46.89,중속(40~60),0.8315,10.67,26.46,2.8233,2114.7344,4197
571358946,,107,1,1.0,3688.5397,4428,31.92,31.14,저속(40미만),0.532,22.56,33.63,7.5869,2111.1811,4198
571551192,서판교로,107,1,8.0,3415.563,4511,27.93,27.22,저속(40미만),0.4655,49.395,66.34,32.7686,2110.9472,4199
476240510,해운로,107,1,8.0,2356.5054,4798,52.71,51.67,중속(40~60),0.8785,7.845,22.535,1.7679,2106.7889,4200
571366448,동탄순환대로,107,1,8.0,2307.3001,4807,48.19,37.93,중속(40~60),0.8032,27.98,48.785,13.65,2106.1884,4201
571773062,위례성대로,104,1,8.0,2400.5937,4788,52.3,47.34,중속(40~60),0.8717,3.79,12.23,0.4635,2102.2967,4202
572642442,마천로,104,1,8.0,3425.5542,4508,25.9,24.29,저속(40미만),0.4317,56.61,74.39,42.1122,2101.5719,4203
571349512,동탄중앙로,107,1,8.0,2505.418,4755,50.01,47.37,중속(40~60),0.8335,4.26,14.64,0.6237,2101.2904,4204
478245506,서해로,103,1,8.0,1076.2108,5251,76.86,66.3,준고속(60~80),1.281,65.375,80.075,52.349,2100.323,4205
571669083,분당수서간고속화도로,102,6,107.0,1402.5574,5141,51.45,26.85,중속(40~60),0.8575,79.56,93.39,74.3011,2096.3071,4206
571772954,강동대로,104,4,25.0,3420.3778,4509,20.55,12.18,저속(40미만),0.3425,81.81,96.02,78.554,2091.7233,4207
571547432,경부고속도로,101,18,327.0,932.9315,5301,76.63,60.34,준고속(60~80),1.2772,84.03,89.69,75.3665,2089.5622,4208
571682561,송파대로,103,1,8.0,2359.5507,4796,26.53,20.35,저속(40미만),0.4422,99.96,100.0,99.96,2086.3693,4209
478354112,주석로,106,1,8.0,1801.5409,4970,35.56,31.19,저속(40미만),0.5927,96.57,98.735,95.3484,2085.878,4210
571773655,송파대로,103,1,8.0,1623.7615,5049,38.53,37.19,저속(40미만),0.6422,99.85,99.97,99.82,2083.6823,4211
572671867,성남대로,103,5,26.0,1560.4437,5078,40.01,29.31,중속(40~60),0.6668,99.77,99.93,99.7002,2077.8883,4212
478255659,문학관항로,106,1,8.0,1586.9615,5068,58.73,56.45,중속(40~60),0.9788,51.855,64.99,33.7006,2076.7954,4213
571549852,,107,1,1.0,3363.7416,4526,22.63,21.94,저속(40미만),0.3772,75.09,83.64,62.8053,2065.6791,4214
571548934,동막로,107,2,14.0,1636.4228,5044,75.22,67.4,준고속(60~80),1.2537,3.28,17.84,0.5852,2063.5891,4215
571724180,석촌호수로,104,1,8.0,3106.1176,4591,33.27,32.53,저속(40미만),0.5545,32.355,60.915,19.709,2061.7986,4216
478147084,서해안고속도로,101,2,75.0,1041.4182,5265,88.74,89.34,고속(80+),1.479,53.65,63.08,33.8424,2061.5176,4217
571669186,탄천동로,104,1,8.0,4141.8587,4312,17.05,14.83,저속(40미만),0.2842,78.69,95.42,75.086,2060.9657,4218
572541138,양현로,107,1,8.0,3435.7642,4504,28.47,28.64,저속(40미만),0.4745,43.095,61.21,26.3784,2060.3093,4219
478245104,은행나무로,103,1,8.0,1262.3922,5181,49.92,50.31,중속(40~60),0.832,97.265,98.845,96.1416,2060.0954,4220
572783035,서하남로,107,1,8.0,2747.6943,4678,37.49,28.59,저속(40미만),0.6248,32.55,61.16,19.9076,2058.525,4221
477341760,신남로,106,2,7.0,1535.3517,5085,41.62,35.45,중속(40~60),0.6937,94.82,98.37,93.2744,2058.5144,4222
478345134,주석로,106,1,8.0,1324.6398,5161,48.07,47.03,중속(40~60),0.8012,95.96,97.51,93.5706,2054.3675,4223
571348610,동탄공원로,107,1,6.0,2776.7905,4672,40.39,35.81,중속(40~60),0.6732,20.985,47.095,9.8829,2054.0799,4224
571773324,송파대로,103,2,16.0,1608.1268,5055,38.27,31.9,저속(40미만),0.6378,99.93,99.98,99.91,2050.4034,4225
478243132,3.1만세로,107,3,24.0,2442.7425,4777,45.8,38.42,중속(40~60),0.7633,25.775,38.035,9.8035,2047.3361,4226
572610575,성내천로,104,2,9.0,4032.3466,4338,15.86,14.24,저속(40미만),0.2643,93.93,97.71,91.779,2043.8832,4227
572541043,양현로,107,1,8.0,3094.8829,4596,32.79,29.79,저속(40미만),0.5465,34.795,58.6,20.3899,2036.2188,4228
572661590,위례대로,107,2,14.0,2853.3811,4650,29.0,24.96,저속(40미만),0.4833,59.205,80.135,47.4439,2033.309,4229
572772767,조정대로,103,1,8.0,1590.7084,5065,38.28,32.09,저속(40미만),0.638,99.9,99.97,99.87,2028.4246,4230
571557642,대왕판교로,105,1,8.0,1713.9337,5005,48.37,45.47,중속(40~60),0.8062,64.845,71.83,46.5782,2025.3785,4231
572774264,미사강변한강로334번길,107,1,1.0,3756.9833,4410,17.15,16.45,저속(40미만),0.2858,91.935,96.395,88.6207,2025.3069,4232
478467514,서해안고속도로,101,1,8.0,2846.9265,4652,21.29,20.27,저속(40미만),0.3548,99.89,99.99,99.88,2018.9669,4233
572646316,마지로,106,1,8.0,1684.012,5017,37.14,35.53,저속(40미만),0.619,94.955,98.63,93.6541,2018.657,4234
571541726,판교로429번길,107,2,9.0,5582.7802,4001,11.09,11.78,저속(40미만),0.1848,95.22,99.2,94.4582,2006.2209,4235
572783200,위례성대로,104,1,1.0,2547.933,4746,45.02,47.22,중속(40~60),0.7503,11.7,39.24,4.5911,1999.4828,4236
571547977,,107,1,8.0,2142.0142,4863,55.28,50.88,중속(40~60),0.9213,7.035,17.19,1.2093,1997.3025,4237
572555181,,107,1,1.0,8000.544,3593,7.5,7.89,저속(40미만),0.125,99.34,99.91,99.2506,1992.6415,4238
571557894,분당수서간고속화도로,102,5,101.0,1179.7603,5216,76.13,61.42,준고속(60~80),1.2688,51.77,63.97,33.1173,1992.6061,4239
572703070,산곡동로,107,1,8.0,2742.3416,4683,39.05,39.42,저속(40미만),0.6508,25.195,45.885,11.5607,1991.0416,4240
572668797,위례송하로,107,1,8.0,2702.1007,4699,27.33,24.23,저속(40미만),0.4555,71.645,86.185,61.7472,1990.7956,4241
478241093,푸른들판로,107,1,8.0,3185.0456,4572,29.17,24.52,저속(40미만),0.4862,48.6,58.4,28.3824,1988.0903,4242
571510194,대왕판교로,107,2,16.0,2732.4177,4688,28.31,21.38,저속(40미만),0.4718,62.59,86.52,54.1529,1987.2693,4243
572645746,금빛로2번길,107,1,8.0,3303.9502,4543,32.58,33.61,저속(40미만),0.543,21.565,48.91,10.5474,1983.2701,4244
571541821,양현로,107,1,8.0,3186.4702,4571,23.55,21.75,저속(40미만),0.3925,68.52,85.275,58.4304,1981.4725,4245
478141275,서해로,103,1,8.0,1019.0159,5269,73.78,73.42,준고속(60~80),1.2297,72.635,79.01,57.3889,1972.2149,4246
572752497,서하남로,107,3,17.0,2805.8625,4664,38.04,35.89,저속(40미만),0.634,25.905,41.93,10.862,1972.1428,4247
