grid_gid,epdo_total,accident_cnt,사망_cnt,중상_cnt,crosswalk_cnt,cctv_cnt,speedbump_cnt,child_zone_cnt,gap_cnt,gap_items
다사414139,77.0,2,0,1,1,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사656085,77.0,2,0,1,10,10,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사648075,77.0,2,0,1,2,5,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사549120,77.0,2,0,1,1,10,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사534132,77.0,2,0,1,1,7,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다바392983,77.0,2,0,1,3,9,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사659113,77.0,2,0,1,0,0,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사407109,77.0,2,0,1,8,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사323129,77.0,2,0,1,1,2,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사651076,77.0,2,0,1,0,3,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사600123,77.0,2,0,1,2,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사474039,77.0,3,0,1,0,16,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사446140,77.0,2,0,1,0,4,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사674381,76.0,3,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사643446,75.0,2,0,1,0,4,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사740489,75.0,2,0,1,0,5,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사673463,73.0,10,0,0,2,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사658296,71.0,4,0,1,1,0,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사660471,71.0,3,0,1,1,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사679345,70.0,2,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사668337,70.0,2,0,1,0,2,2,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사677377,70.0,2,0,1,0,1,2,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사642452,70.0,2,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사646464,70.0,2,0,1,4,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사684446,70.0,2,0,1,1,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사681446,70.0,2,0,1,2,2,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사636451,70.0,2,0,1,2,2,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사683418,70.0,2,0,1,2,2,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사740492,70.0,2,0,1,1,2,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사589133,70.0,2,0,1,0,4,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사568120,70.0,2,0,1,3,7,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사647320,69.0,1,0,1,0,2,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사664321,69.0,2,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사662316,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사659266,69.0,1,0,1,1,2,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사654302,69.0,1,0,1,0,1,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사659300,69.0,2,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사665329,69.0,1,0,1,0,2,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사654327,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사679349,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사676348,69.0,1,0,1,0,1,2,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사675302,69.0,1,0,1,0,1,5,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사650301,69.0,1,0,1,0,1,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사642333,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사637324,69.0,1,0,1,1,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사671313,69.0,1,0,1,1,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사682297,69.0,1,0,1,0,2,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사653318,69.0,1,0,1,0,3,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사669380,69.0,1,0,1,0,1,3,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사639344,69.0,1,0,1,0,1,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사696388,69.0,1,0,1,0,5,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사677376,69.0,1,0,1,0,1,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사692385,69.0,1,0,1,0,1,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사687389,69.0,1,0,1,0,1,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사674378,69.0,1,0,1,0,3,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사697401,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사688382,69.0,1,0,1,0,1,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사673380,69.0,1,0,1,0,2,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사647362,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사670369,69.0,1,0,1,0,1,2,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사683365,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사707401,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사710388,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사653441,69.0,1,0,1,0,2,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사661452,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사644445,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사650452,69.0,1,0,1,0,1,2,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사694444,69.0,2,0,1,1,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사624450,69.0,1,0,1,1,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사657455,69.0,1,0,1,0,2,3,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사641454,69.0,1,0,1,0,1,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사641451,69.0,1,0,1,0,1,4,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사682444,69.0,1,0,1,1,1,2,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족)
다사672439,69.0,1,0,1,1,0,1,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사669448,69.0,1,0,1,1,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사689424,69.0,1,0,1,5,3,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사749487,69.0,1,0,1,0,0,0,1,6,crosswalk_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사742494,69.0,1,0,1,2,2,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사728515,69.0,1,0,1,1,10,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사763441,69.0,1,0,1,1,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사685420,69.0,1,0,1,2,0,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사689427,69.0,1,0,1,1,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사728513,69.0,1,0,1,1,3,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사736512,69.0,1,0,1,5,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사740518,69.0,1,0,1,0,1,1,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음)
다사730527,69.0,1,0,1,1,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사501114,69.0,1,0,1,1,8,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사590130,69.0,1,0,1,5,2,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사264099,69.0,1,0,1,4,2,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사398116,69.0,1,0,1,4,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사653094,69.0,1,0,1,4,8,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사475037,69.0,1,0,1,1,9,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사607141,69.0,1,0,1,4,12,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사324130,69.0,1,0,1,1,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사644069,69.0,1,0,1,6,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사349084,69.0,1,0,1,4,5,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사509162,69.0,1,0,1,0,4,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사505151,69.0,1,0,1,4,8,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사634103,69.0,1,0,1,0,3,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사608140,69.0,1,0,1,4,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사617121,69.0,1,0,1,0,2,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사593126,69.0,1,0,1,1,20,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사480021,69.0,1,0,1,5,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사653116,69.0,1,0,1,3,10,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사293080,69.0,1,0,1,8,9,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사590122,69.0,1,0,1,1,19,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사273087,69.0,1,0,1,4,6,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사603116,69.0,1,0,1,0,7,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다바403990,69.0,1,0,1,3,8,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사599114,69.0,1,0,1,3,9,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사619112,69.0,1,0,1,4,5,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사635108,69.0,1,0,1,2,5,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사592119,69.0,1,0,1,2,5,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사408104,69.0,1,0,1,0,3,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사318129,69.0,1,0,1,2,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사512037,69.0,1,0,1,0,4,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사656118,69.0,1,0,1,1,11,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사587119,69.0,1,0,1,2,8,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사461028,69.0,1,0,1,2,6,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사509134,69.0,1,0,1,2,8,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사508140,69.0,1,0,1,5,12,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사404115,69.0,1,0,1,1,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사588126,69.0,1,0,1,1,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사638114,69.0,1,0,1,2,6,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사545134,69.0,1,0,1,2,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사643121,69.0,1,0,1,4,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사657085,69.0,1,0,1,4,4,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사635111,69.0,1,0,1,3,5,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사489015,69.0,1,0,1,1,2,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사384073,69.0,1,0,1,0,6,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사622119,69.0,1,0,1,0,2,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
다사481017,69.0,1,0,1,3,3,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사651080,69.0,1,0,1,3,5,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사620113,69.0,1,0,1,2,14,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사412121,69.0,1,0,1,3,5,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사512131,69.0,1,0,1,2,1,0,0,6,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사671116,69.0,1,0,1,0,6,0,0,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | speedbump_cnt(없음)
