link_id,road_name,road_rank,length_km,k_length,ALL_AADT_total,exposure
571558163,,107,0.033,0.033,4530.5,149.5065
477248070,버들로,106,0.02,0.02,7474.5,149.49
571372155,,107,0.032,0.032,4669.5,149.424
572656062,,107,0.022,0.022,6791.0,149.402
572776211,중부고속도로,101,0.015,0.015,9956.0,149.34
571361380,효행로707번길,107,0.035,0.035,4266.0,149.31
571564883,,107,0.023,0.023,6491.5,149.3045
572216901,,107,0.034,0.034,4390.0,149.26
571541397,분당수서간고속화도로,107,0.025,0.025,5970.0,149.25
571558797,,107,0.006,0.006,24875.0,149.25
571669526,,107,0.033,0.033,4522.5,149.2425
571556414,,107,0.024,0.024,6218.0,149.232
572667291,광명로,107,0.021,0.021,7106.0,149.226
477142998,덕다길50번길,107,0.122,0.122,1223.0,149.206
571541972,,107,0.026,0.026,5738.5,149.201
572645564,,107,0.023,0.023,6485.0,149.155
478252854,,107,0.046,0.046,3242.0,149.132
477141916,포승장안로,107,0.111,0.111,1343.5,149.1285
478349660,매송고색로422번길,107,0.109,0.109,1368.0,149.112
572650414,,107,0.024,0.024,6213.0,149.112
572767504,대청로137번길,107,0.023,0.023,6483.0,149.109
571682344,대왕판교로,105,0.023,0.023,6481.0,149.063
478255578,포승향남로,103,0.03,0.03,4967.0,149.01
571344099,태안로,107,0.032,0.032,4656.0,148.992
478248668,발안만세길,107,0.023,0.023,6477.0,148.971
478250520,상신하길로175번길,107,0.038,0.038,3919.0,148.922
477149530,매향석천로,107,0.033,0.033,4512.0,148.896
571772717,백제고분로,104,0.005,0.005,29773.0,148.865
477350320,남양로,103,0.016,0.016,9298.0,148.768
571371333,,107,0.028,0.028,5311.5,148.722
477141477,포승장안로1054번길,107,0.149,0.149,998.0,148.702
478255626,양석골길,103,0.017,0.017,8746.0,148.682
477241948,장안공단2길,107,0.083,0.083,1791.0,148.653
478251618,푸른들판로,107,0.027,0.027,5505.0,148.635
572647989,사기막골로150번길,107,0.027,0.027,5502.0,148.554
478343996,,107,0.043,0.043,3453.0,148.479
571541402,이매로,107,0.022,0.022,6749.0,148.478
572546898,,107,0.021,0.021,7067.5,148.4175
477469779,남이로,107,0.024,0.024,6183.0,148.392
478243001,푸른들판로,107,0.027,0.027,5496.0,148.392
571370046,봉영로,107,0.022,0.022,6745.0,148.39
572671931,성남대로,103,0.024,0.024,6180.0,148.32
571366198,동탄대로11길,107,0.027,0.027,5493.0,148.311
478351298,매송로,107,0.047,0.047,3154.5,148.2615
571773488,송파대로,103,0.005,0.005,29645.0,148.225
477352214,,107,0.109,0.109,1359.5,148.1855
478340961,삼천병마로,107,0.008,0.008,18519.0,148.152
572654602,하남대로,103,0.013,0.013,11396.0,148.148
572672720,헌릉로,107,0.022,0.022,6732.0,148.104
572645668,,107,0.026,0.026,5696.0,148.096
478254563,,107,0.24,0.24,617.0,148.08
572643918,산성대로552번길,107,0.034,0.034,4354.0,148.036
477345550,마도북로,107,0.028,0.028,5287.0,148.036
572541378,분당로,107,0.015,0.015,9868.0,148.02
571765187,백제고분로,104,0.009,0.009,16443.0,147.987
477140217,포승장안로,107,0.035,0.035,4226.0,147.91
477141769,기아자동차로,107,0.07,0.07,2112.5,147.875
571714116,,104,0.036,0.036,4107.0,147.852
572659326,문정로,104,0.032,0.032,4619.5,147.824
572662094,,104,0.025,0.025,5912.0,147.8
572782326,하남대로,103,0.008,0.008,18475.0,147.8
572660694,갈마치로,107,0.026,0.026,5681.0,147.706
477248376,매바위로237번길,107,0.205,0.205,720.5,147.7025
571255273,동탄순환대로1길,107,0.04,0.04,3692.0,147.68
2024000639,영종로안길,107,0.252,0.252,585.5,147.546
571364520,동탄산단9길,107,0.038,0.038,3882.0,147.516
477248179,수정로,107,0.093,0.093,1585.5,147.4515
571371670,,107,0.028,0.028,5266.0,147.448
477241110,동막길,107,0.053,0.053,2780.5,147.3665
571679088,양재대로,104,0.019,0.019,7754.0,147.326
571254445,,107,0.03,0.03,4908.0,147.24
571542103,,107,0.021,0.021,7011.0,147.231
572644412,수정로,107,0.013,0.013,11324.0,147.212
572553054,,107,0.025,0.025,5887.0,147.175
476242418,궁평항로,106,0.032,0.032,4598.5,147.152
572651544,,107,0.043,0.043,3421.5,147.1245
571648476,삼전로,104,0.034,0.034,4327.0,147.118
571555674,대왕판교로,105,0.007,0.007,21016.0,147.112
571254395,,107,0.036,0.036,4086.0,147.096
928256147,서봉로,106,0.012,0.012,12256.0,147.072
478248682,3.1만세로,107,0.013,0.013,11304.0,146.952
572776258,중부고속도로,101,0.013,0.013,11304.0,146.952
476340749,송산포도로,107,0.026,0.026,5647.0,146.822
571370652,,107,0.028,0.028,5241.0,146.748
571378763,,107,0.018,0.018,8150.0,146.7
478347546,시청로,107,0.024,0.024,6111.0,146.664
571361440,효행로,105,0.01,0.01,14657.5,146.575
478252288,,107,0.059,0.059,2483.5,146.5265
477348100,무하로,107,0.031,0.031,4725.0,146.475
572671796,,107,0.032,0.032,4577.0,146.464
2024002314,,107,0.021,0.021,6974.0,146.454
478244498,만년로98번길,107,0.113,0.113,1296.0,146.448
572781404,,107,0.019,0.019,7707.5,146.4425
478354744,상리중앙로,107,0.018,0.018,8134.5,146.421
571371506,,107,0.023,0.023,6366.0,146.418
571555822,용인서울고속도로,108,0.029,0.029,5048.0,146.392
572672226,태평로,107,0.021,0.021,6971.0,146.391
571369312,동부대로,107,0.027,0.027,5419.5,146.3265
572774696,,107,0.025,0.025,5852.0,146.3
478358843,만년로,106,0.016,0.016,9142.5,146.28
572750837,,104,0.021,0.021,6965.5,146.2755
571347800,동탄공원로2길,107,0.032,0.032,4571.0,146.272
571366640,동부대로,107,0.036,0.036,4063.0,146.268
571658094,달래내로377번길,107,0.025,0.025,5847.5,146.1875
572553056,,107,0.019,0.019,7693.0,146.167
572774295,감일순환로,107,0.018,0.018,8119.5,146.151
571549256,산운로,107,0.023,0.023,6354.0,146.142
478150561,암소고개로,106,0.028,0.028,5216.0,146.048
571672876,탄천로,107,0.016,0.016,9126.0,146.016
477245842,노하길,107,0.22,0.22,663.5,145.97
571385820,,107,0.032,0.032,4561.5,145.968
478240848,발안만세길,107,0.017,0.017,8586.0,145.962
477245690,,107,0.087,0.087,1677.5,145.9425
571255239,경기동로,105,0.012,0.012,12161.0,145.932
571254793,,107,0.033,0.033,4420.5,145.8765
571347198,동탄원천로,107,0.009,0.009,16205.0,145.845
572672381,산성대로,107,0.02,0.02,7291.0,145.82
571367584,봉영로,107,0.023,0.023,6338.0,145.774
572671933,성남대로,103,0.025,0.025,5828.0,145.7
572602275,마지로,106,0.022,0.022,6622.0,145.684
571773390,위례성대로,104,0.027,0.027,5395.0,145.665
922772893,감일백제로,107,0.016,0.016,9104.0,145.664
571346846,동탄반송2길,107,0.034,0.034,4284.0,145.656
478340647,푸른들판로,107,0.023,0.023,6330.5,145.6015
572782528,하남대로,103,0.022,0.022,6618.0,145.596
477146976,수정로,107,0.049,0.049,2971.0,145.579
571254592,,107,0.028,0.028,5197.0,145.516
572655358,,107,0.03,0.03,4848.0,145.44
572671927,성남대로,103,0.022,0.022,6610.0,145.42
571546080,,107,0.023,0.023,6322.0,145.406
477248222,3.1만세로,107,0.033,0.033,4406.0,145.398
478352776,수영로,107,0.018,0.018,8077.0,145.386
572672228,성남대로,103,0.007,0.007,20769.0,145.383
572782257,봉양로,107,0.017,0.017,8551.5,145.3755
572782459,하남대로,103,0.02,0.02,7268.0,145.36
477342299,현대기아로,107,0.025,0.025,5811.5,145.2875
571255049,,107,0.023,0.023,6315.0,145.245
571663208,심곡로,107,0.037,0.037,3925.0,145.225
477340942,남양시장로24번길,107,0.105,0.105,1383.0,145.215
477351815,,107,0.12,0.12,1210.0,145.2
572555170,,107,0.023,0.023,6309.0,145.107
478243386,구장길,106,0.024,0.024,6046.0,145.104
571356684,병점4로,107,0.027,0.027,5372.5,145.0575
571682350,대왕판교로,105,0.024,0.024,6044.0,145.056
572766018,조정대로,107,0.017,0.017,8530.0,145.01
571371013,,107,0.03,0.03,4833.0,144.99
478150064,,107,0.109,0.109,1330.0,144.97
572782475,덕산로,107,0.02,0.02,7248.0,144.96
478341599,,107,0.053,0.053,2734.5,144.9285
572553768,성남대로692번길,107,0.024,0.024,6037.0,144.888
572647002,,107,0.03,0.03,4829.0,144.87
571556608,,107,0.018,0.018,8046.0,144.828
571260685,,107,0.029,0.029,4994.0,144.826
477246056,현대기아로,107,0.047,0.047,3081.0,144.807
477140966,포승향남로,106,0.053,0.053,2732.0,144.796
572553760,성남대로692번길,107,0.026,0.026,5569.0,144.794
572611505,광명로,107,0.022,0.022,6581.5,144.793
477210107,버들로,106,0.078,0.078,1856.0,144.768
477240778,온천로,106,0.035,0.035,4136.0,144.76
571351812,효행로,106,0.011,0.011,13157.0,144.727
477353628,시청로,107,0.024,0.024,6029.0,144.696
478150227,초록로,106,0.03,0.03,4822.5,144.675
571773636,석촌호수로,104,0.024,0.024,6028.0,144.672
571370256,동탄청계로,107,0.027,0.027,5358.0,144.666
571772722,올림픽로35길,104,0.015,0.015,9640.0,144.6
478140855,은행나무로170번길,107,0.09,0.09,1606.5,144.585
572666282,신이배재로,106,0.015,0.015,9638.0,144.57
571372062,,107,0.039,0.039,3706.5,144.5535
572551796,불곡로13번길,107,0.021,0.021,6883.0,144.543
572782153,조정대로,107,0.005,0.005,28902.0,144.51
478352592,주석로,106,0.03,0.03,4817.0,144.51
476340753,송산포도로,106,0.023,0.023,6280.5,144.4515
572611317,순환로,107,0.036,0.036,4012.0,144.432
478353136,서부로,107,0.005,0.005,28883.5,144.4175
572671086,,107,0.014,0.014,10315.0,144.41
477355176,무하로,107,0.02,0.02,7218.0,144.36
477355177,무하로,107,0.022,0.022,6561.0,144.342
477352470,남양로,107,0.118,0.118,1223.0,144.314
571389815,용주로,107,0.028,0.028,5152.0,144.256
572781799,대청로,107,0.017,0.017,8484.5,144.2365
571385307,태안로,107,0.022,0.022,6554.0,144.188
571542603,,107,0.035,0.035,4119.0,144.165
572767894,,107,0.032,0.032,4505.0,144.16
571254424,동탄대로4나길,107,0.036,0.036,4003.0,144.108
572666599,,107,0.019,0.019,7583.0,144.077
571366284,만년로,106,0.014,0.014,10290.5,144.067
572544546,,107,0.028,0.028,5145.0,144.06
477149338,,107,0.13,0.13,1108.0,144.04
571388852,장조로,107,0.029,0.029,4964.0,143.956
571347979,동탄하나2길,107,0.027,0.027,5331.0,143.937
571344770,병점중앙로155번길,107,0.033,0.033,4358.5,143.8305
571254693,경기동로247번나길,107,0.03,0.03,4791.5,143.745
478240780,도이3길,107,0.113,0.113,1272.0,143.736
478362018,관항길,107,0.035,0.035,4106.5,143.7275
571565173,,107,0.034,0.034,4226.5,143.701
478255729,발안양감로,103,0.021,0.021,6842.0,143.682
571368124,효행로,107,0.013,0.013,11051.0,143.663
477141807,버들로,106,0.038,0.038,3780.0,143.64
571556840,,107,0.025,0.025,5744.0,143.6
477357739,미륵골로,107,0.046,0.046,3121.0,143.566
477352361,,107,0.092,0.092,1560.0,143.52
571670875,,104,0.021,0.021,6834.0,143.514
571682277,대왕판교로,105,0.023,0.023,6239.0,143.497
477346429,주석로,107,0.048,0.048,2989.0,143.472
571772814,도곡로,104,0.008,0.008,17931.0,143.448
571682241,대왕판교로,105,0.021,0.021,6830.0,143.43
571740644,올림픽대로,108,0.02,0.02,7171.0,143.42
476345624,전곡산단로,107,0.044,0.044,3259.0,143.396
572643940,,107,0.03,0.03,4779.5,143.385
572782474,미사강변중앙로,107,0.02,0.02,7162.0,143.24
478246760,내향로,107,0.027,0.027,5305.0,143.235
477351534,청원산단8길,107,0.029,0.029,4935.0,143.115
478255596,발안양감로,103,0.022,0.022,6505.0,143.11
478354756,삼천병마로,107,0.02,0.02,7155.0,143.1
572651054,사기막골로150번길,107,0.025,0.025,5722.0,143.05
478341798,,107,0.061,0.061,2345.0,143.045
572752221,,107,0.029,0.029,4932.5,143.0425
571256096,,107,0.021,0.021,6811.5,143.0415
571542233,미금로,107,0.017,0.017,8414.0,143.038
572543549,,107,0.025,0.025,5721.0,143.025
571365218,정조로,107,0.019,0.019,7526.5,143.0035
571376455,병점중앙로22번길,107,0.022,0.022,6499.0,142.978
571367390,동탄순환대로25길,107,0.027,0.027,5294.0,142.938
571772727,올림픽로,104,0.022,0.022,6496.0,142.912
571743773,,104,0.022,0.022,6495.0,142.89
572553342,,107,0.023,0.023,6211.0,142.853
572643373,양산로8길,104,0.031,0.031,4608.0,142.848
571542793,내정로,107,0.016,0.016,8928.0,142.848
571345595,효행로,105,0.01,0.01,14283.0,142.83
572670304,,107,0.021,0.021,6800.5,142.8105
477254971,신현대로,107,0.028,0.028,5100.0,142.8
478353744,최루백로,107,0.021,0.021,6799.0,142.779
477246432,수촌길,107,0.075,0.075,1903.5,142.7625
478350494,화성로,106,0.012,0.012,11896.0,142.752
476242412,궁평항로,106,0.03,0.03,4758.0,142.74
572647629,마천로,104,0.016,0.016,8918.0,142.688
572555172,,107,0.024,0.024,5939.5,142.548
571342348,용주로,107,0.034,0.034,4192.5,142.545
571255138,경기동로,105,0.038,0.038,3751.0,142.538
572783212,강동대로,104,0.026,0.026,5481.0,142.506
572670457,,107,0.021,0.021,6782.5,142.4325
572662523,순환로447번길,107,0.028,0.028,5086.0,142.408
572763716,,107,0.029,0.029,4910.5,142.4045
572782619,,104,0.019,0.019,7494.0,142.386
571547378,,107,0.022,0.022,6471.0,142.362
572650935,사기막골로150번길,107,0.028,0.028,5083.0,142.324
571255384,,107,0.027,0.027,5270.5,142.3035
572654058,,104,0.025,0.025,5689.0,142.225
572672128,새말로,104,0.021,0.021,6771.0,142.191
571365076,,107,0.028,0.028,5076.0,142.128
477351715,청원산단1길,107,0.117,0.117,1214.5,142.0965
477241033,포승향남로,106,0.045,0.045,3157.0,142.065
572542732,,107,0.025,0.025,5680.5,142.0125
478466897,매송로,107,0.041,0.041,3462.5,141.9625
571682364,심곡로,107,0.028,0.028,5069.0,141.932
571556606,,107,0.018,0.018,7884.5,141.921
572652234,,107,0.031,0.031,4578.0,141.918
478245096,발안로,105,0.021,0.021,6756.5,141.8865
572766008,신장로77번길,107,0.014,0.014,10134.0,141.876
571388860,용주로,107,0.024,0.024,5911.5,141.876
571254381,,107,0.037,0.037,3833.0,141.821
572651556,,107,0.047,0.047,3017.0,141.799
571551874,대왕판교로606번길,107,0.011,0.011,12889.5,141.7845
478341024,,107,0.102,0.102,1389.5,141.729
572542816,야탑로231번길,107,0.023,0.023,6160.0,141.68
477344340,현대기아로,107,0.022,0.022,6439.0,141.658
927342048,,107,0.046,0.046,3079.5,141.657
571765904,,104,0.027,0.027,5246.0,141.642
572772827,,107,0.033,0.033,4291.5,141.6195
478254228,발안공단로,107,0.036,0.036,3932.0,141.552
478253590,초록로,107,0.068,0.068,2081.5,141.542
477456908,장전유포로,107,0.033,0.033,4286.5,141.4545
572782780,강동대로,104,0.024,0.024,5890.0,141.36
571552962,백현로,107,0.004,0.004,35337.5,141.35
572650270,,107,0.019,0.019,7437.0,141.303
572782476,하남대로,103,0.007,0.007,20182.0,141.274
571366286,만년로,106,0.014,0.014,10090.5,141.267
477457748,,107,0.027,0.027,5230.0,141.21
571254341,,107,0.031,0.031,4554.0,141.174
572752496,,107,0.018,0.018,7836.5,141.057
572662009,희망로,107,0.027,0.027,5223.0,141.021
571541966,,107,0.032,0.032,4405.5,140.976
477248228,,107,0.079,0.079,1784.5,140.9755
571369660,태안로,107,0.024,0.024,5872.0,140.928
478352662,주석로,106,0.028,0.028,5033.0,140.924
572783081,서하남로,107,0.008,0.008,17611.0,140.888
476343892,제부로,107,0.148,0.148,951.5,140.822
477245674,호곡길168번길,107,0.118,0.118,1193.0,140.774
572761688,,107,0.021,0.021,6703.5,140.7735
478254360,은행나무로,103,0.025,0.025,5630.0,140.75
572650405,,107,0.023,0.023,6119.0,140.737
572666311,신이배재로,106,0.015,0.015,9382.0,140.73
571370694,동탄산척로2다길,107,0.036,0.036,3908.0,140.688
571344758,병점로,107,0.027,0.027,5209.5,140.6565
571347686,,107,0.023,0.023,6113.0,140.599
571541904,,107,0.018,0.018,7811.0,140.598
478148608,서해로,103,0.107,0.107,1314.0,140.598
478340519,,107,0.043,0.043,3269.5,140.5885
571551818,운중로14번길,107,0.024,0.024,5857.5,140.58
478343970,화성로2239번길,107,0.059,0.059,2382.0,140.538
478257826,,107,0.142,0.142,989.5,140.509
571672875,탄천로,107,0.02,0.02,7023.0,140.46
477351521,화성로,107,0.048,0.048,2926.0,140.448
478353620,봉영로,107,0.02,0.02,7021.0,140.42
571342172,효행로,106,0.009,0.009,15599.5,140.3955
572756935,신평로,107,0.011,0.011,12755.5,140.3105
572646170,,107,0.025,0.025,5612.0,140.3
572783194,위례성대로12길,104,0.025,0.025,5609.0,140.225
571366214,동탄대로11길,107,0.02,0.02,7010.0,140.2
571348849,,107,0.027,0.027,5192.5,140.1975
571348819,경기대로,105,0.016,0.016,8762.0,140.192
2024000272,,107,0.491,0.491,285.5,140.1805
477140956,포승향남로,107,0.041,0.041,3418.0,140.138
477342434,마도로620번길,107,0.176,0.176,796.0,140.096
571370660,동탄산척로2나길,107,0.033,0.033,4245.0,140.085
571366280,만년로,106,0.014,0.014,10005.5,140.077
571253600,동탄산단3길,107,0.024,0.024,5836.0,140.064
477140969,남양황라로,106,0.034,0.034,4118.5,140.029
571385278,10용사로,107,0.03,0.03,4667.0,140.01
477247656,,107,0.211,0.211,663.5,139.9985
478249620,행정서남로,103,0.057,0.057,2456.0,139.992
571364392,동탄산단8길,107,0.04,0.04,3498.0,139.92
571369432,화산로,107,0.023,0.023,6080.0,139.84
477355155,,107,0.061,0.061,2292.0,139.812
478458932,용담로,107,0.031,0.031,4510.0,139.81
477352454,,107,0.029,0.029,4821.0,139.809
572782362,양재대로,104,0.019,0.019,7356.0,139.764
478356663,밤뒤길,107,0.055,0.055,2541.0,139.755
571344747,병점동로,107,0.033,0.033,4234.5,139.7385
477240705,3.1만세로,107,0.039,0.039,3583.0,139.737
478251766,발안로,105,0.026,0.026,5374.0,139.724
572542170,불정로,107,0.011,0.011,12701.0,139.711
571664519,,104,0.02,0.02,6984.5,139.69
571366044,동탄기흥로277번길,107,0.014,0.014,9973.0,139.622
572647068,성남대로1518번길,107,0.021,0.021,6647.0,139.587
572760304,초이로,107,0.018,0.018,7753.0,139.554
573711253,아랫배알미길,107,0.035,0.035,3984.5,139.4575
572653460,,104,0.024,0.024,5809.5,139.428
571254379,동탄대로4라길,107,0.038,0.038,3668.0,139.384
2024000285,영종로안길,107,0.516,0.516,270.0,139.32
477352186,시청로,103,0.017,0.017,8195.0,139.315
572782931,동남로,104,0.023,0.023,6056.0,139.288
571366282,만년로,106,0.014,0.014,9946.0,139.244
571245997,정남동로,107,0.134,0.134,1039.0,139.226
572780044,,107,0.025,0.025,5568.5,139.2125
572659240,,107,0.02,0.02,6960.0,139.2
477241740,온천로165번길,107,0.096,0.096,1450.0,139.2
571558331,대왕판교로,105,0.006,0.006,23195.0,139.17
478341615,매봉로,107,0.037,0.037,3761.0,139.157
572761832,검단산로,107,0.028,0.028,4969.0,139.132
571720993,오금로27길,104,0.021,0.021,6624.5,139.1145
571648564,양재대로60길,104,0.027,0.027,5149.0,139.023
478352832,,107,0.022,0.022,6318.5,139.007
572643963,,107,0.03,0.03,4633.5,139.005
572544550,불정로406번길,107,0.03,0.03,4631.5,138.945
478251882,서봉로,106,0.037,0.037,3754.0,138.898
572767024,,107,0.031,0.031,4480.0,138.88
477245686,범아지서길,107,0.11,0.11,1262.5,138.875
572763992,미사대로,107,0.021,0.021,6613.0,138.873
572545351,,107,0.031,0.031,4479.0,138.849
571347757,노작로2길,107,0.029,0.029,4786.5,138.8085
478340677,주석로,106,0.031,0.031,4477.0,138.787
571364526,동탄산단9길,107,0.038,0.038,3652.0,138.776
571254675,,107,0.034,0.034,4081.5,138.771
572760296,감초로,107,0.017,0.017,8162.0,138.754
478457498,용담로,107,0.038,0.038,3651.0,138.738
571386832,동탄세교로,107,0.008,0.008,17339.5,138.716
572670683,,107,0.021,0.021,6605.5,138.7155
476346400,공룡로,106,0.02,0.02,6935.0,138.7
572661512,둔촌대로,107,0.027,0.027,5137.0,138.699
476242122,바다뜰길,107,0.049,0.049,2829.5,138.6455
572661974,,104,0.031,0.031,4472.0,138.632
478253558,삼천병마로,103,0.01,0.01,13861.5,138.615
571370836,,107,0.024,0.024,5773.0,138.552
571346937,동탄공원로1길,107,0.03,0.03,4616.5,138.495
572755962,덕풍서로,107,0.029,0.029,4775.5,138.4895
572767506,신장동로,107,0.022,0.022,6294.5,138.479
478363971,서부로,107,0.005,0.005,27687.5,138.4375
476345612,전곡항로,106,0.026,0.026,5324.0,138.424
477253111,현대연구소로,107,0.035,0.035,3954.5,138.4075
478243004,푸른들판로,107,0.047,0.047,2944.0,138.368
478253784,,107,0.087,0.087,1590.0,138.33
477149548,궁평항로,106,0.017,0.017,8136.0,138.312
572671930,성남대로,103,0.024,0.024,5760.0,138.24
571380237,,107,0.026,0.026,5314.0,138.164
477351664,마도공단로1길,107,0.048,0.048,2878.0,138.144
572543793,,107,0.02,0.02,6903.0,138.06
2024000694,영종로안길,107,0.343,0.343,402.5,138.0575
571679911,양재대로,104,0.018,0.018,7668.0,138.024
571547598,,107,0.025,0.025,5520.5,138.0125
571354448,,107,0.023,0.023,6000.5,138.0115
572662524,,107,0.022,0.022,6273.0,138.006
477248072,버들로,106,0.018,0.018,7665.0,137.97
478349654,매송고색로422번길,107,0.129,0.129,1069.5,137.9655
478362101,,107,0.031,0.031,4450.0,137.95
572547294,,107,0.036,0.036,3831.0,137.916
475200082,해안길,107,0.123,0.123,1121.0,137.883
571743728,,104,0.041,0.041,3361.0,137.801
478242481,만년로151번길,107,0.127,0.127,1085.0,137.795
478360880,삼천병마로,107,0.02,0.02,6888.0,137.76
571250816,,107,0.033,0.033,4174.0,137.742
476241978,궁평항로,106,0.02,0.02,6884.5,137.69
477351665,마도공단로1길,107,0.07,0.07,1967.0,137.69
478341037,푸른들판로,107,0.023,0.023,5984.5,137.6435
477248210,장안공단5길,107,0.075,0.075,1834.5,137.5875
477350318,남양로,107,0.076,0.076,1810.0,137.56
572671941,성남대로,103,0.024,0.024,5729.0,137.496
478363980,,107,0.028,0.028,4910.0,137.48
571565465,,107,0.034,0.034,4041.0,137.394
477351721,청원산단3길,107,0.117,0.117,1173.5,137.2995
477240220,3.1만세로,107,0.043,0.043,3193.0,137.299
572664326,성남대로1542번길,107,0.022,0.022,6239.5,137.269
571501172,분당수서간고속화도로,108,0.082,0.082,1674.0,137.268
571728704,오금로,104,0.022,0.022,6239.0,137.258
572672110,성남대로1416번길,107,0.02,0.02,6862.0,137.24
571558269,판교로,107,0.022,0.022,6236.0,137.192
571541943,,107,0.026,0.026,5276.5,137.189
571762756,,104,0.029,0.029,4730.5,137.1845
2023000320,,107,0.084,0.084,1632.5,137.13
477151504,버들로,106,0.041,0.041,3344.0,137.104
477247644,,107,0.16,0.16,856.5,137.04
572662458,,107,0.025,0.025,5481.0,137.025
477140958,포승향남로,107,0.051,0.051,2686.0,136.986
571742192,,104,0.027,0.027,5072.5,136.9575
572666063,감이남로,104,0.015,0.015,9126.0,136.89
478347520,마곡길,107,0.027,0.027,5070.0,136.89
477351054,남양중앙로,107,0.018,0.018,7604.5,136.881
571369530,병점1로,107,0.021,0.021,6518.0,136.878
572775000,,107,0.019,0.019,7204.0,136.876
477456900,남이로,107,0.03,0.03,4561.5,136.845
572662456,,107,0.026,0.026,5263.0,136.838
571500618,느티로,107,0.018,0.018,7600.0,136.8
476344068,송산포도로,107,0.037,0.037,3696.0,136.752
571351422,,107,0.023,0.023,5945.5,136.7465
571542071,,107,0.026,0.026,5258.0,136.708
477254845,신현대로,107,0.013,0.013,10516.0,136.708
571374369,동탄신리천로,107,0.007,0.007,19518.0,136.626
572670904,광명로,107,0.019,0.019,7187.0,136.553
571242608,정남동로,106,0.027,0.027,5056.5,136.5255
478250690,발안양감로,103,0.036,0.036,3791.0,136.476
572782346,봉양로,107,0.018,0.018,7580.0,136.44
572543799,성남대로,107,0.023,0.023,5930.0,136.39
572647936,,107,0.029,0.029,4702.5,136.3725
572767822,신장동로,107,0.014,0.014,9739.5,136.353
476241952,궁평항로,107,0.077,0.077,1770.0,136.29
571344883,병점중앙로,107,0.024,0.024,5674.5,136.188
2024002308,병점노을로,107,0.014,0.014,9727.5,136.185
477147066,남양만로,107,0.029,0.029,4696.0,136.184
572655888,,107,0.03,0.03,4538.0,136.14
572650604,,107,0.028,0.028,4859.0,136.052
572672078,탄천로,107,0.024,0.024,5666.0,135.984
572672446,헌릉로,104,0.005,0.005,27189.0,135.945
572553062,구미로173번길,107,0.011,0.011,12357.5,135.9325
477241774,거물동길,107,0.197,0.197,690.0,135.93
572671799,,107,0.027,0.027,5034.0,135.918
477341946,남양시장로55번길,107,0.102,0.102,1332.5,135.915
571772649,올림픽로,104,0.023,0.023,5909.0,135.907
475200034,해안길,107,0.12,0.12,1132.5,135.9
572666055,성내천로37길,104,0.013,0.013,10453.0,135.889
476345927,전곡산단11길,107,0.134,0.134,1014.0,135.876
571364396,동탄산단8길,107,0.032,0.032,4246.0,135.872
572655036,태평로,107,0.03,0.03,4529.0,135.87
571347970,동탄하나2길,107,0.025,0.025,5434.5,135.8625
478347538,시청로,107,0.019,0.019,7150.5,135.8595
571370362,,107,0.028,0.028,4852.0,135.856
571359052,,105,0.024,0.024,5658.0,135.792
477140959,화곡로,107,0.046,0.046,2952.0,135.792
571773485,송파대로,103,0.005,0.005,27147.0,135.735
571352146,,107,0.022,0.022,6169.0,135.718
478348594,왕림북길,107,0.037,0.037,3667.0,135.679
477147064,남양만로,107,0.028,0.028,4844.0,135.632
477146858,남양만로,107,0.018,0.018,7534.0,135.612
572752033,신평로,107,0.02,0.02,6778.0,135.56
476341027,제부로,107,0.1,0.1,1355.5,135.55
572662076,법원로,104,0.025,0.025,5420.0,135.5
571663721,,107,0.03,0.03,4516.5,135.495
571772257,올림픽로33길,104,0.023,0.023,5891.0,135.493
572601998,사기막골로,107,0.022,0.022,6157.0,135.454
572781405,미사강변대로34번길,107,0.018,0.018,7524.5,135.441
571558320,,107,0.025,0.025,5416.0,135.4
572653312,동남로,104,0.008,0.008,16921.5,135.372
571254429,,107,0.089,0.089,1521.0,135.369
571711726,백제고분로36길,104,0.029,0.029,4666.5,135.3285
477140220,사랑길,107,0.029,0.029,4666.5,135.3285
571363030,동탄산단6길,107,0.027,0.027,5012.0,135.324
572780616,,107,0.027,0.027,5010.5,135.2835
477352452,,107,0.027,0.027,5010.0,135.27
571556800,석운로202번길,107,0.021,0.021,6441.0,135.261
571772341,올림픽로,104,0.018,0.018,7513.0,135.234
571648472,삼전로1길,104,0.017,0.017,7953.0,135.201
477241414,쌍봉로,107,0.026,0.026,5199.5,135.187
477243234,용당골길14번길,107,0.142,0.142,952.0,135.184
571374586,,107,0.029,0.029,4661.0,135.169
572670819,,107,0.019,0.019,7114.0,135.166
477248647,,107,0.251,0.251,538.5,135.1635
571719190,,104,0.02,0.02,6758.0,135.16
572781289,하남대로933번길,107,0.018,0.018,7508.0,135.144
571772966,강동대로,104,0.018,0.018,7506.0,135.108
572781953,천호대로,103,0.019,0.019,7106.0,135.014
571359102,10용사로,107,0.017,0.017,7939.0,134.963
475200032,해안길178번길,107,0.242,0.242,557.5,134.915
478342471,배양북길,107,0.024,0.024,5619.0,134.856
573711255,미사대로,103,0.013,0.013,10373.0,134.849
572653434,,107,0.038,0.038,3547.0,134.786
571772786,백제고분로,104,0.012,0.012,11229.5,134.754
571550486,분당내곡간고속화도로,108,0.03,0.03,4491.0,134.73
572750534,초이로,107,0.018,0.018,7484.5,134.721
