link_id,road_name,road_rank,length_km,accident_cnt,epdo_total,epdo_avg,ALL_AADT_total,exposure,epdo_rate,epdo_rank,accident_uids
571345693,병점중앙로,107,0.363,1,8.0,8.0,5299.5,1923.7185,4158.6126,4310,7747
477461314,수노을2로,107,0.38,1,8.0,8.0,5065.5,1924.89,4156.0816,4311,9160
571669186,탄천동로,104,0.1,1,8.0,8.0,19315.0,1931.5,4141.8587,4312,4424
572666089,송파대로,104,0.161,1,8.0,8.0,12037.0,1937.957,4128.0586,4313,4294
478242209,만년로,107,0.344,1,8.0,8.0,5639.5,1939.988,4123.7368,4314,7671
477457988,,107,0.406,2,14.0,7.0,8365.5,3396.393,4122.02,4315,7665|10644
572710008,대청로116번길,107,0.354,2,8.0,4.0,5498.0,1946.292,4110.3801,4316,6496|6906
572642164,제일로,107,0.142,1,6.0,6.0,10283.0,1460.186,4109.0656,4317,3131
572710331,중대로,104,0.141,1,8.0,8.0,13809.0,1947.069,4108.7399,4318,5386
572544959,서현로,105,0.061,1,8.0,8.0,31945.0,1948.645,4105.4168,4319,35
571711116,올림픽로43길,104,0.182,1,6.0,6.0,8036.5,1462.643,4102.163,4320,5860
478343921,동화역말길,107,0.376,4,18.0,4.5,11670.5,4388.108,4101.9957,4321,7186|8242|9366|10358
477457754,,107,0.35,1,8.0,8.0,5586.0,1955.1,4091.8623,4322,9537
571500554,장미로,107,0.13,1,6.0,6.0,11302.5,1469.325,4083.5077,4323,140
478149196,장안로,107,0.443,1,8.0,8.0,4423.5,1959.6105,4082.4439,4324,10787
571679915,양재대로,104,0.065,1,8.0,8.0,30151.0,1959.815,4082.0179,4325,5029
571348615,,107,0.05,1,1.0,1.0,4913.5,245.675,4070.4182,4326,9981
571754404,오금로,104,0.098,1,8.0,8.0,20057.5,1965.635,4069.9316,4327,5473
572510358,성남대로,107,0.072,1,8.0,8.0,27317.0,1966.824,4067.4712,4328,833
572350169,동탄순환대로20길,107,0.915,5,30.0,6.0,8061.0,7375.815,4067.3471,4329,7277|7628|7708|8426|10131
900000084,,107,0.225,1,8.0,8.0,8764.0,1971.9,4057.0009,4330,80
572755867,미사대로,107,0.718,3,85.0,28.3333,29226.0,20984.268,4050.6536,4331,6003|6158|6828
572541660,새마을로,107,0.652,3,24.0,8.0,9087.5,5925.05,4050.5987,4332,1309|1482|1617
572611240,산성대로,107,0.3,3,24.0,8.0,19761.5,5928.45,4048.2757,4333,2819|3022|3322
572673236,위례대로,107,0.088,1,8.0,8.0,22488.0,1978.944,4042.5601,4334,2377
476344520,전곡항로,106,0.404,1,8.0,8.0,4900.5,1979.802,4040.8081,4335,7192
922655102,거마로,104,0.251,2,16.0,8.0,15803.0,3966.553,4033.729,4336,3938|5261
571371261,동탄신리천로,107,0.298,2,16.0,8.0,13311.5,3966.827,4033.4504,4337,8558|8834
572610575,성내천로,104,0.337,2,9.0,4.5,6623.0,2231.951,4032.3466,4338,4008|5851
572661926,위례순환로,107,0.149,1,6.0,6.0,10046.5,1496.9285,4008.2075,4339,1909
572769592,동남로,104,0.103,1,8.0,8.0,19398.0,1997.994,4004.016,4340,5842
572772616,미사대로,107,0.149,2,16.0,8.0,26820.0,3996.18,4003.8237,4341,6112|6980
571356106,노작로,107,0.097,1,8.0,8.0,20631.5,2001.2555,3997.4906,4342,10418
572660864,성내천로,104,0.025,1,1.0,1.0,10007.0,250.175,3997.202,4343,5937
571772288,올림픽로,104,0.054,1,8.0,8.0,37116.0,2004.264,3991.4901,4344,3926
571368178,10용사로,107,0.267,1,6.0,6.0,5631.0,1503.477,3990.7494,4345,7189
571362774,삼성2로,106,0.726,2,70.0,35.0,24183.5,17557.221,3986.9635,4346,8070|9607
572768653,미사강변남로,107,0.137,1,8.0,8.0,14655.0,2007.735,3984.5896,4347,6986
572758052,하남대로,103,0.118,1,8.0,8.0,17040.0,2010.72,3978.6743,4348,6249
572543908,돌마로,107,0.108,1,8.0,8.0,18636.0,2012.688,3974.784,4349,1361
572742647,창우로,107,0.168,1,8.0,8.0,11985.0,2013.48,3973.2205,4350,6635
478242486,만년로151번길,107,0.491,1,8.0,8.0,4104.5,2015.3095,3969.6136,4351,10169
922662369,,107,0.34,1,8.0,8.0,5929.0,2015.86,3968.5296,4352,2670
571349111,영통로,106,0.093,1,8.0,8.0,21699.5,2018.0535,3964.216,4353,9735
572610802,갈마치로,107,0.231,2,9.0,4.5,9852.5,2275.9275,3954.4318,4354,3316|3383
571744987,오금로,104,0.123,1,8.0,8.0,16450.0,2023.35,3953.8389,4355,3990
572651472,경충대로,107,0.041,1,8.0,8.0,49351.0,2023.391,3953.7588,4356,2884
571362834,동탄하나3길,107,0.05,1,1.0,1.0,5068.5,253.425,3945.9406,4357,10445
571379153,동탄순환대로,107,0.282,4,21.0,5.25,18910.5,5332.761,3937.9226,4358,7384|8068|9649|9666
478455744,푸른들판로,107,0.297,1,8.0,8.0,6840.5,2031.6285,3937.7278,4359,7809
571255241,,105,0.299,2,16.0,8.0,13599.0,4066.101,3934.9736,4360,8488|9881
571349981,노작로,107,0.1,1,8.0,8.0,20335.5,2033.55,3934.007,4361,8972
571376955,,107,0.319,1,8.0,8.0,6376.0,2033.944,3933.245,4362,7329
478340444,서해안고속도로,108,0.12,1,8.0,8.0,16965.0,2035.8,3929.6591,4363,8966
572671163,여수대로,107,0.041,1,8.0,8.0,49700.0,2037.7,3925.995,4364,3270
900000163,,107,0.629,2,16.0,8.0,6499.0,4087.871,3914.0178,4365,8479|8515
571681975,여수대로,107,0.477,6,101.0,16.8333,54252.0,25878.204,3902.8984,4366,2736|2755|3162|3376|3393|3474
572672703,헌릉로,107,0.143,2,16.0,8.0,28688.0,4102.384,3900.1712,4367,1976|2317
571682220,여수대로,107,0.057,1,8.0,8.0,35987.0,2051.259,3900.0438,4368,2362
571369542,병점1로,107,0.159,1,6.0,6.0,9690.0,1540.71,3894.3085,4369,8161
572664121,동남로,104,0.136,1,8.0,8.0,15109.5,2054.892,3893.1486,4370,5407
571772230,올림픽로,104,0.04,1,6.0,6.0,38530.0,1541.2,3893.0703,4371,4109
572647941,희망로506번길,107,0.042,1,1.0,1.0,6130.0,257.46,3884.0985,4372,1828
572781706,하남대로,103,0.097,1,8.0,8.0,21236.0,2059.892,3883.6988,4373,6633
571347183,삼성1로1길,107,0.38,1,8.0,8.0,5423.0,2060.74,3882.1006,4374,7785
572782634,양재대로,104,0.397,7,56.0,8.0,36411.0,14455.167,3874.0473,4375,4620|4771|4781|5221|5398|5437|5459
572542984,,107,0.322,1,8.0,8.0,6425.5,2069.011,3866.5817,4376,676
571711054,올림픽대로,108,0.1,1,8.0,8.0,20693.0,2069.3,3866.0417,4377,4778
571772287,올림픽로,104,0.11,2,16.0,8.0,37632.0,4139.52,3865.1824,4378,5105|5740
571349993,,107,0.416,1,8.0,8.0,4990.5,2076.048,3853.4754,4379,9131
571715326,한가람로,104,0.314,1,8.0,8.0,6617.0,2077.738,3850.3411,4380,3591
571714519,백제고분로,104,0.131,2,9.0,4.5,17857.5,2339.3325,3847.2513,4381,3598|3936
478241283,제암고주로,107,0.533,1,8.0,8.0,3904.5,2081.0985,3844.1237,4382,9328
571376760,동탄기흥로,106,0.115,1,6.0,6.0,13582.5,1561.9875,3841.2599,4383,8666
572610684,태평로,107,0.259,1,6.0,6.0,6037.5,1563.7125,3837.0225,4384,1803
477356491,봉담송산고속도로,108,0.208,1,8.0,8.0,10026.0,2085.408,3836.1798,4385,9815
478363956,기배로,107,0.163,1,8.0,8.0,12794.5,2085.5035,3836.0041,4386,7857
572765050,아리수로,107,0.14,2,8.0,4.0,14904.5,2086.63,3833.9332,4387,5988|6932
571558162,운중로,107,0.173,1,8.0,8.0,12070.5,2088.1965,3831.0571,4388,964
572669000,헌릉로,104,0.148,2,16.0,8.0,28229.0,4177.892,3829.6825,4389,3750|5146
571549808,운중로,107,0.195,1,8.0,8.0,10729.5,2092.2525,3823.6303,4390,682
572662545,탄천동로,104,0.234,2,16.0,8.0,17891.0,4186.494,3821.8137,4391,3511|4482
572750860,,104,0.025,1,1.0,1.0,10475.5,261.8875,3818.4335,4392,4132
571348985,경기대로,103,0.188,4,22.0,5.5,30670.5,5766.054,3815.4343,4393,8078|9392|10137|10321
572768275,미사강변한강로,107,0.352,2,16.0,8.0,11925.0,4197.6,3811.7019,4394,6136|6501
572602324,마천로,104,0.039,2,1.0,0.5,6730.0,262.47,3809.9592,4395,5251|5485
477448122,비봉로,107,0.268,1,8.0,8.0,7840.0,2101.12,3807.4931,4396,9484
571350771,,107,0.058,1,1.0,1.0,4538.0,263.204,3799.3344,4397,9266
478146652,장안로,107,0.585,1,8.0,8.0,3602.5,2107.4625,3796.0343,4398,10745
572755387,이성로,107,0.635,2,16.0,8.0,6639.5,4216.0825,3794.9922,4399,6037|6273
571254807,동탄대로4길,107,0.327,3,10.0,3.3333,8072.5,2639.7075,3788.2985,4400,8770|10020|10416
571730551,올림픽대로,108,0.288,2,14.0,7.0,12832.0,3695.616,3788.2724,4401,5379|5428
478361632,삼천병마로,107,1.46,3,83.0,27.6667,15031.0,21945.26,3782.1379,4402,9209|9244|10811
572768094,미사대로,107,0.287,2,16.0,8.0,14740.5,4230.5235,3782.0378,4403,6193|7021
571253520,동탄산단4길,107,0.023,1,1.0,1.0,11498.0,264.454,3781.376,4404,7752
571348245,동탄원천로,107,0.122,3,16.0,5.3333,34694.0,4232.668,3780.1217,4405,9101|10513|10754
571726542,올림픽대로,108,0.158,3,24.0,8.0,40255.0,6360.29,3773.4128,4406,3918|4340|5582
572662109,탄천동로,104,0.072,1,8.0,8.0,29458.0,2120.976,3771.8484,4407,4215
478249392,삼천병마로,103,0.162,1,8.0,8.0,13138.5,2128.437,3758.6266,4408,9934
478242815,행정서로,107,0.046,1,1.0,1.0,5786.0,266.156,3757.195,4409,8625
572774264,미사강변한강로334번길,107,0.038,1,1.0,1.0,7004.5,266.171,3756.9833,4410,6972
572672721,헌릉로,107,0.074,1,8.0,8.0,28819.0,2132.606,3751.279,4411,2067
571549144,대왕판교로,105,0.101,1,8.0,8.0,21116.0,2132.716,3751.0855,4412,376
571377101,노작로,107,0.281,2,16.0,8.0,15186.5,4267.4065,3749.3499,4413,8185|9987
572778979,감일중앙로,107,0.408,4,30.0,7.5,19613.0,8002.104,3749.014,4414,6102|6305|6417|6592
571557890,판교역로146번길,107,0.115,1,6.0,6.0,13927.5,1601.6625,3746.1076,4415,214
571555636,운중로,107,0.28,1,8.0,8.0,7628.0,2135.84,3745.5989,4416,68
572704457,수도권제1순환고속도로,101,1.571,24,683.0,28.4583,116091.0,182378.961,3744.9495,4417,5983|6025|6042|6218|6253|6257|6265|6276|6419|6511|6546|6561|6579|6623|6656|6670|6724|6763|6765|6802|6998|7004|7091|7092
477241256,포승향남로,103,0.095,1,8.0,8.0,22514.5,2138.8775,3740.2797,4418,10757
571774523,송파대로,103,0.266,10,64.0,6.4,64387.0,17126.942,3736.8025,4419,3534|4287|4354|4578|4705|4877|5010|5030|5443|5501
571366658,동부대로,106,0.128,2,16.0,8.0,33477.0,4285.056,3733.9069,4420,7971|9816
571371304,동탄산척로,107,0.382,3,22.0,7.3333,15424.5,5892.159,3733.7757,4421,7642|10207|10600
571540318,성남대로,107,0.201,2,16.0,8.0,21427.5,4306.9275,3714.9453,4422,223|651
572500806,돌마로,107,0.259,1,8.0,8.0,8330.0,2157.47,3708.0469,4423,1438
571544736,대왕판교로34번길,107,0.527,2,16.0,8.0,8199.0,4320.873,3702.9554,4424,545|1575
478240370,서해안고속도로,108,0.477,1,8.0,8.0,4535.0,2163.195,3698.2334,4425,7629
572653184,성내천로35길,104,0.264,2,8.0,4.0,8195.0,2163.48,3697.7462,4426,4183|4408
571679821,양재대로,104,0.06,1,8.0,8.0,36125.0,2167.5,3690.8881,4427,3769
571358946,,107,0.042,1,1.0,1.0,6455.0,271.11,3688.5397,4428,9436
571370899,경기대로,105,0.188,1,8.0,8.0,11549.0,2171.212,3684.578,4429,9042
572610814,사기막골로,107,0.235,1,8.0,8.0,9246.5,2172.9275,3681.6691,4430,2796
572781883,미사대로,107,0.03,1,1.0,1.0,9056.0,271.68,3680.8009,4431,7031
572603840,수도권제1순환고속도로,101,0.266,3,85.0,28.3333,86839.0,23099.174,3679.7853,4432,2875|3234|3274
571254800,동탄순환대로,107,0.373,3,17.0,5.6667,12388.5,4620.9105,3678.9286,4433,8681|10003|10536
572767743,초이로92번길,107,0.24,1,8.0,8.0,9062.0,2174.88,3678.3639,4434,6163
571370749,동탄대로,107,0.159,2,16.0,8.0,27371.0,4351.989,3676.4799,4435,8850|9269
572772974,조정대로,107,0.064,1,8.0,8.0,34074.0,2180.736,3668.4862,4436,6115
478361031,효행로,105,0.182,1,8.0,8.0,12016.0,2186.912,3658.1262,4437,10108
572666269,순환로,106,0.222,2,16.0,8.0,19742.5,4382.835,3650.6051,4438,2559|2895
571682930,송파대로,103,0.317,7,47.0,6.7143,40632.0,12880.344,3648.9709,4439,4434|4485|5046|5175|5206|5238|5936
571255284,,107,0.353,1,6.0,6.0,4661.5,1645.5095,3646.2871,4440,8476
476310012,송산로,106,0.208,1,8.0,8.0,10551.0,2194.608,3645.2979,4441,7202
572603111,순환로,106,0.351,2,16.0,8.0,12523.0,4395.573,3640.026,4442,2713|3281
477343402,주석로,106,0.183,1,8.0,8.0,12022.0,2200.026,3636.3207,4443,7603
571716313,올림픽대로,108,0.09,3,8.0,2.6667,24460.0,2201.4,3634.0511,4444,3947|4333|5253
571371252,동탄신리천로,107,0.163,1,8.0,8.0,13511.5,2202.3745,3632.4431,4445,9937
571543533,분당로,107,0.085,1,6.0,6.0,19450.0,1653.25,3629.2152,4446,1503
571660900,달래내로377번길,107,0.374,1,8.0,8.0,5894.0,2204.356,3629.1779,4447,1666
478241305,발안만세길,107,0.491,1,6.0,6.0,3367.5,1653.4425,3628.7927,4448,10663
571543243,동원북로,107,0.244,1,6.0,6.0,6780.0,1654.32,3626.8678,4449,557
478341739,푸른들판로1010번길,107,0.859,1,8.0,8.0,2568.5,2206.3415,3625.9119,4450,7364
571370268,동탄영천로,107,0.14,1,8.0,8.0,15762.5,2206.75,3625.2407,4451,8816
572672413,헌릉로,104,0.085,1,8.0,8.0,26020.0,2211.7,3617.1271,4452,4168
572767338,검단산로,107,0.375,1,8.0,8.0,5898.5,2211.9375,3616.7387,4453,6147
477342411,주석로,106,0.171,1,8.0,8.0,12959.5,2216.0745,3609.9869,4454,8785
571377668,안녕남로,107,0.502,1,8.0,8.0,4427.0,2222.354,3599.7865,4455,9217
477350580,남양로,107,0.357,1,8.0,8.0,6239.0,2227.323,3591.7557,4456,10151
572773982,풍산로,107,0.209,1,8.0,8.0,10669.0,2229.821,3587.7319,4457,6645
572649472,충민로,104,0.18,1,6.0,6.0,9301.5,1674.27,3583.6514,4458,5475
572672427,헌릉로,104,0.074,1,8.0,8.0,30171.0,2232.654,3583.1795,4459,5640
478340982,서해로,103,0.121,2,14.0,7.0,32360.5,3915.6205,3575.4231,4460,9145|9469
571371483,동탄대로,107,0.169,3,16.0,5.3333,26502.0,4478.838,3572.3552,4461,7483|7822|10186
477343752,시청로,106,0.155,1,6.0,6.0,10840.0,1680.2,3571.0035,4462,8780
477248060,매바위로237번길,107,1.244,1,8.0,8.0,1805.5,2246.042,3561.8212,4463,8275
571719794,석촌호수로,104,0.216,1,8.0,8.0,10417.5,2250.18,3555.2711,4464,4237
572603326,경충대로,107,0.347,1,8.0,8.0,6487.0,2250.989,3553.9934,4465,2556
572647416,남한산성로,106,3.304,8,56.0,7.0,4771.0,15763.384,3552.5367,4466,1708|1790|1908|1958|2364|2759|2841|3272
572646577,경충대로,107,0.39,1,8.0,8.0,5785.0,2256.15,3545.8635,4467,3407
571711724,백제고분로36가길,104,0.049,1,1.0,1.0,5763.0,282.387,3541.2395,4468,4129
571501596,분당수서간고속화도로,108,0.232,1,8.0,8.0,9755.0,2263.16,3534.8804,4469,248
572754786,덕풍로65번길,107,0.276,1,8.0,8.0,8206.0,2264.856,3532.2334,4470,6466
571726232,한가람로,104,0.561,5,26.0,5.2,13124.5,7362.8445,3531.2439,4471,3890|4124|4338|4565|4958
571387105,동탄세교로,107,0.128,1,8.0,8.0,17756.5,2272.832,3519.8378,4472,10443
571377306,봉영로,103,0.059,1,8.0,8.0,38556.0,2274.804,3516.7865,4473,8772
572767475,미사대로760번길,107,0.185,1,8.0,8.0,12324.5,2280.0325,3508.7219,4474,6540
571541949,황새울로,107,0.262,2,9.0,4.5,9793.0,2565.766,3507.7244,4475,275|565
572668902,성남대로,103,0.258,2,16.0,8.0,17688.0,4563.504,3506.0778,4476,2700|3320
476340952,마도북로,107,1.268,1,8.0,8.0,1801.5,2284.302,3502.1639,4477,10391
572748255,,107,0.066,2,2.0,1.0,8656.0,571.296,3500.8122,4478,6647|7098
571543911,안양판교로,105,0.136,2,14.0,7.0,29420.0,4001.12,3499.0203,4479,563|577
478250790,상신하길로126번길,107,0.305,1,8.0,8.0,7497.0,2286.585,3498.6672,4480,7781
478342704,효행로,105,0.135,1,8.0,8.0,16940.0,2286.9,3498.1853,4481,9427
571345722,병점1로,107,0.216,1,6.0,6.0,7945.5,1716.228,3496.039,4482,7838
571387129,동탄세교로,107,0.142,1,8.0,8.0,16126.0,2289.892,3493.6145,4483,7143
928343198,세자로,107,0.202,1,6.0,6.0,8506.5,1718.313,3491.7969,4484,10530
900000162,,107,0.908,3,24.0,8.0,7584.0,6886.272,3485.1949,4485,8547|9691|9928
477241187,3.1만세로,107,0.41,1,8.0,8.0,5599.5,2295.795,3484.6317,4486,10159
572663668,위례서로,104,0.049,1,1.0,1.0,5860.0,287.14,3482.6217,4487,5752
478249596,3.1만세로,107,0.3,2,9.0,4.5,8629.5,2588.85,3476.4471,4488,9061|10018
571365324,영통로,106,0.084,2,7.0,3.5,24020.0,2017.68,3469.3311,4489,9031|9789
477300448,푸른들판로,107,0.46,1,8.0,8.0,5019.5,2308.97,3464.7484,4490,7327
571550878,분당내곡간고속화도로,102,1.996,10,188.0,18.8,27189.0,54269.244,3464.2089,4491,60|86|178|315|394|459|1014|1397|1493|1516
571500453,내정로174번길,107,0.348,1,8.0,8.0,6651.0,2314.548,3456.3984,4492,461
572544888,서현로,105,0.053,1,6.0,6.0,32753.5,1735.9355,3456.3496,4493,1177
478253907,가장로,106,0.231,1,8.0,8.0,10025.0,2315.775,3454.567,4494,10154
478363989,기배로,107,0.167,1,8.0,8.0,13870.5,2316.3735,3453.6745,4495,10721
571376567,경기대로,103,0.5,1,69.0,69.0,39969.0,19984.5,3452.6758,4496,9445
572545881,문정로,107,0.517,1,8.0,8.0,4483.0,2317.711,3451.6814,4497,1146
476341094,전곡항로,106,0.432,1,8.0,8.0,5366.5,2318.328,3450.7628,4498,10185
572641260,동남로24길,104,0.248,1,8.0,8.0,9353.0,2319.544,3448.9538,4499,3662
477350354,주석로,106,0.2,1,8.0,8.0,11613.0,2322.6,3444.4157,4500,10355
571360882,동탄솔빛로,107,0.2,1,8.0,8.0,11618.0,2323.6,3442.9334,4501,7382
571365528,효행로,106,0.146,1,8.0,8.0,15920.5,2324.393,3441.7588,4502,10724
572672280,성남대로,103,0.293,5,23.0,4.6,22845.0,6693.585,3436.1258,4503,1786|1861|2020|2184|2382
572541138,양현로,107,0.383,1,8.0,8.0,6079.5,2328.4485,3435.7642,4504,51
572782416,양재대로,104,0.2,3,24.0,8.0,34973.0,6994.6,3431.2184,4505,3925|3961|4152
571717390,올림픽대로,108,0.926,3,78.0,26.0,24552.0,22735.152,3430.8106,4506,4621|4783|4949
571772889,올림픽로,104,0.241,3,16.0,5.3333,19379.0,4670.339,3425.8755,4507,3550|4440|4939
572642442,마천로,104,0.239,1,8.0,8.0,9771.5,2335.3885,3425.5542,4508,3562
571772954,강동대로,104,0.147,4,25.0,6.25,49722.0,7309.134,3420.3778,4509,4170|5373|5557|5916
572648355,산성대로,107,0.251,3,24.0,8.0,27988.0,7024.988,3416.3759,4510,1679|2128|2313
571551192,서판교로,107,0.412,1,8.0,8.0,5685.0,2342.22,3415.563,4511,206
477457232,본오매송로,105,0.162,1,8.0,8.0,14465.0,2343.33,3413.9451,4512,8450
571542456,금곡로,107,0.22,1,6.0,6.0,8023.0,1765.06,3399.3179,4513,602
477457743,,107,0.337,1,8.0,8.0,6996.0,2357.652,3393.2065,4514,8517
572783021,서하남로,107,0.136,3,24.0,8.0,52018.0,7074.448,3392.4908,4515,6455|6824|7077
571371723,,107,0.479,1,8.0,8.0,4925.5,2359.3145,3390.8154,4516,10702
571364706,동탄원천로,107,0.061,1,8.0,8.0,38681.5,2359.5715,3390.4461,4517,10140
571714148,토성로,104,0.044,1,1.0,1.0,6705.0,295.02,3389.6007,4518,3663
477351240,남양중앙로,107,0.481,1,6.0,6.0,3683.5,1771.7635,3386.4565,4519,10087
572757039,올림픽대로,108,0.291,1,8.0,8.0,8134.0,2366.994,3379.8142,4520,6329
571773282,위례성대로,104,0.122,1,6.0,6.0,14553.0,1775.466,3379.3945,4521,3646
571371215,동탄기흥로,106,0.218,1,8.0,8.0,10881.0,2372.058,3372.5988,4522,9251
572611235,산성대로,107,0.144,2,9.0,4.5,18540.5,2669.832,3370.9986,4523,2836|3203
572783168,서하남로,107,0.071,1,8.0,8.0,33480.0,2377.08,3365.4736,4524,6953
571370821,동탄순환대로,107,0.191,2,16.0,8.0,24897.5,4755.4225,3364.5801,4525,8112|8284
571549852,,107,0.048,1,1.0,1.0,6193.5,297.288,3363.7416,4526,1090
572350219,,107,0.286,1,8.0,8.0,8339.0,2384.954,3354.3624,4527,8615
571347421,노작로,107,0.165,1,8.0,8.0,14458.0,2385.57,3353.4962,4528,9761
571679828,양재대로,104,0.051,1,6.0,6.0,35112.0,1790.712,3350.6225,4529,5472
571643587,수도권제1순환고속도로,108,0.559,1,69.0,69.0,36905.0,20629.895,3344.6607,4530,3174
478240693,서봉로,106,0.035,1,1.0,1.0,8565.0,299.775,3335.8352,4531,8550
571701807,올림픽로35나길,104,0.264,1,8.0,8.0,9085.0,2398.44,3335.5014,4532,5783
571543784,,107,0.046,1,1.0,1.0,6519.5,299.897,3334.4782,4533,1474
571543539,성남대로,107,0.282,3,22.0,7.3333,23429.5,6607.119,3329.7418,4534,89|449|1429
478466876,본오매송로,105,0.147,1,8.0,8.0,16367.5,2406.0225,3324.9897,4535,10195
478357017,수도권제2순환고속도로(봉담동탄,101,0.486,3,85.0,28.3333,52643.0,25584.498,3322.3243,4536,7234|8008|8279
571371264,,107,0.221,1,8.0,8.0,10899.0,2408.679,3321.3226,4537,10421
571558133,돌마로,107,0.234,3,17.0,5.6667,21882.0,5120.388,3320.0609,4538,779|1573|1641
571347908,동탄원천로,107,0.617,2,77.0,38.5,37696.5,23258.7405,3310.5834,4539,9179|9975
572610529,동남로,104,0.154,1,8.0,8.0,15702.5,2418.185,3308.2663,4540,4216
477352175,남양로621번길,103,0.276,1,8.0,8.0,8763.0,2418.588,3307.7151,4541,7736
478242713,서해로,103,0.422,1,8.0,8.0,5736.0,2420.592,3304.9766,4542,10147
572645746,금빛로2번길,107,0.544,1,8.0,8.0,4451.0,2421.344,3303.9502,4543,2703
571717387,올림픽대로,108,0.228,2,8.0,4.0,10635.0,2424.78,3299.2684,4544,4155|5749
571558902,용인서울고속도로,101,0.131,2,16.0,8.0,37063.0,4855.253,3295.3998,4545,1665|2339
477352236,비봉로,107,0.222,1,8.0,8.0,10961.0,2433.342,3287.6595,4546,8942
571347463,동탄지성로,107,0.157,1,8.0,8.0,15507.0,2434.599,3285.9621,4547,9263
572355353,,107,0.956,2,16.0,8.0,5095.5,4871.298,3284.5455,4548,7409|7564
478340607,,106,0.198,1,8.0,8.0,12348.0,2444.904,3272.1121,4549,9573
571365450,한신대길,107,0.371,1,8.0,8.0,6601.0,2448.971,3266.6781,4550,8262
571347053,노작로,107,0.054,1,1.0,1.0,5676.0,306.504,3262.6002,4551,9255
478248611,서해로,107,0.312,2,16.0,8.0,15723.0,4905.576,3261.5946,4552,7508|8669
572544936,수내로,107,0.176,1,8.0,8.0,13941.5,2453.704,3260.377,4553,1179
477457980,,107,0.047,1,1.0,1.0,6526.0,306.722,3260.2813,4554,10015
572781385,위례대로,107,0.274,2,16.0,8.0,17957.5,4920.355,3251.7979,4555,3593|3748
478247150,서해안고속도로,108,0.146,1,8.0,8.0,16860.0,2461.56,3249.9716,4556,7181
573711528,윗배알미길,107,0.635,1,8.0,8.0,3880.5,2464.1175,3246.5984,4557,6539
478255815,평택화성고속도로,108,0.484,1,6.0,6.0,3826.0,1851.784,3240.1187,4558,8782
571548978,판교로,107,0.247,1,8.0,8.0,10005.0,2471.235,3237.2478,4559,921
478353989,본오매송로,105,0.2,1,8.0,8.0,12361.0,2472.2,3235.9841,4560,9227
571543551,성남대로,107,0.104,1,8.0,8.0,23797.5,2474.94,3232.4016,4561,1079
572783084,하남대로,103,0.102,2,16.0,8.0,48660.0,4963.32,3223.6487,4562,6891|7097
572542907,방아로,107,0.507,1,8.0,8.0,4907.5,2488.1025,3215.3016,4563,268
572778981,,107,0.315,1,8.0,8.0,7913.0,2492.595,3209.5066,4564,6058
922772948,감일백제로,107,0.193,2,8.0,4.0,12925.5,2494.6215,3206.8993,4565,7003|7061
478252122,삼천병마로,103,0.186,1,8.0,8.0,13417.0,2495.562,3205.6907,4566,7670
572742530,창우로,107,0.209,1,8.0,8.0,11953.0,2498.177,3202.3351,4567,6154
571366602,동탄청계로,107,0.277,1,8.0,8.0,9026.0,2500.202,3199.7415,4568,9771
571754062,올림픽로,104,0.172,2,16.0,8.0,29098.0,5004.856,3196.8952,4569,4462|5126
571703491,올림픽대로,102,0.396,8,111.0,13.875,87942.0,34825.032,3187.3625,4570,4230|4518|4676|4873|5342|5381|5872|5902
571541821,양현로,107,0.262,1,8.0,8.0,9582.5,2510.615,3186.4702,4571,358
478241093,푸른들판로,107,0.414,1,8.0,8.0,6067.0,2511.738,3185.0456,4572,10478
571501127,,107,0.072,1,8.0,8.0,34977.0,2518.344,3176.6907,4573,627
571740666,올림픽대로,108,0.101,1,8.0,8.0,24972.0,2522.172,3171.8693,4574,5471
478345840,세자로,107,0.605,2,16.0,8.0,8340.0,5045.7,3171.0169,4575,7698|10033
571356006,동탄중앙로,107,0.228,2,14.0,7.0,19401.5,4423.542,3164.8846,4576,8685|9965
572649554,하남대로,103,0.427,2,16.0,8.0,11848.0,5059.096,3162.6204,4577,6736|7087
572757734,덕풍북로,107,0.288,1,8.0,8.0,8794.5,2532.816,3158.5397,4578,6855
572668786,,104,0.311,2,16.0,8.0,16312.5,5073.1875,3153.8357,4579,3567|4860
572767067,미사강변대로,107,0.291,2,16.0,8.0,17451.0,5078.241,3150.6973,4580,6400|6750
571772751,백제고분로,104,0.191,1,8.0,8.0,13307.0,2541.637,3147.5777,4581,4369
572746566,,107,0.047,1,1.0,1.0,6762.0,317.814,3146.4945,4582,6167
573711247,미사대로,103,0.227,1,8.0,8.0,11259.5,2555.9065,3130.005,4583,6014
572672348,성남대로,103,0.125,1,8.0,8.0,20450.0,2556.25,3129.5844,4584,1993
572643757,수정로456번길,107,0.065,1,1.0,1.0,4918.5,319.7025,3127.908,4585,1714
572540613,문정로,107,0.435,1,8.0,8.0,5880.0,2557.8,3127.6879,4586,588
571565631,대왕판교로,105,0.178,2,16.0,8.0,28807.0,5127.646,3120.3402,4587,1910|2371
571387643,봉영로,103,0.59,4,93.0,23.25,50650.0,29883.5,3112.0853,4588,7376|7756|9259|10765
477146998,기아자동차로,107,0.415,1,8.0,8.0,6197.5,2571.9625,3110.4653,4589,9141
572611257,하남대로,103,0.034,1,1.0,1.0,9462.0,321.708,3108.4089,4590,6762
