v_link_id,vel_mean,vel_min,vel_max,vel_std,probe_mean,ts_vel_mean,ts_vel_min,ts_vel_max,ts_probe_mean,outlier_flag
57266600201,35.47,33.47,36.65,0.82,1145.95,21,6,12,14,False
57266600202,35.24,33.86,37.36,1.0,1221.45,12,16,8,13,False
57266600901,8.77,7.29,10.06,0.72,653.08,16,0,5,21,False
57266600902,13.38,9.84,16.31,1.42,246.29,15,3,2,22,False
57266601901,8.24,4.67,11.04,1.49,24.71,21,3,12,7,False
57266602001,7.65,5.54,10.24,1.05,56.0,22,4,12,22,False
57266602101,11.43,8.42,13.63,1.33,101.79,7,4,13,15,False
57266602701,24.2,13.18,37.74,7.19,35.21,23,7,4,23,False
57266602901,15.91,13.7,18.08,1.03,6992.92,15,18,6,21,False
57266603001,29.02,21.23,34.32,4.08,5522.0,6,9,22,19,False
57266603101,35.13,29.15,37.44,2.53,5154.96,5,0,14,19,False
57266603201,18.77,13.66,24.63,3.04,2226.79,21,18,3,6,False
57266603202,19.3,13.4,31.28,5.53,1090.5,20,11,2,7,False
57266603301,25.03,20.72,30.91,2.86,1071.08,7,11,2,7,False
57266603302,18.83,13.46,24.79,3.19,1864.0,23,18,3,20,False
57266604301,16.16,6.5,23.58,4.36,41.04,21,2,11,14,False
57266604401,17.02,14.2,20.4,1.65,82.62,7,1,3,12,False
57266604501,29.24,24.71,31.59,1.42,402.58,14,0,5,9,False
57266604601,23.32,19.07,31.11,3.53,319.92,10,18,2,18,False
57266604701,19.69,11.32,29.53,4.44,132.58,10,4,3,15,False
57266604801,23.51,22.59,25.18,0.62,1132.32,11,20,5,18,False
57266605101,25.72,23.69,26.44,0.61,1213.85,12,4,10,13,False
57266605301,18.2,16.82,19.92,0.78,2323.32,7,18,5,14,False
57266605501,22.84,21.0,24.1,0.7,2147.04,10,0,5,22,False
57266605801,28.32,25.37,29.62,0.78,750.46,10,0,2,22,False
57266605901,25.49,20.72,30.88,3.19,583.0,23,18,3,20,False
57266606001,18.21,16.95,19.45,0.55,2211.46,14,0,8,7,False
57266606201,20.12,17.86,21.54,0.84,2162.04,20,0,8,21,False
57266606301,21.47,18.96,22.71,0.78,1780.75,12,0,8,22,False
57266606501,19.08,17.69,19.98,0.77,1973.0,3,0,10,12,False
57266606601,25.65,24.8,26.33,0.47,1715.65,22,7,5,14,False
57266606701,20.71,19.14,21.67,0.73,1813.29,18,3,9,6,False
57266607001,19.5,15.0,22.71,1.98,94.0,6,23,11,15,False
57266607002,22.36,16.5,29.14,3.06,40.25,9,5,12,13,False
57266607201,27.61,10.8,46.13,11.29,82.2,11,22,5,13,False
57266607301,44.04,41.0,48.15,1.9,1204.38,14,4,2,19,False
57266607501,42.04,38.09,50.4,2.79,1137.04,9,18,3,21,False
57266607701,29.21,28.41,30.44,0.56,1171.35,11,18,5,13,False
57266607801,29.99,25.25,31.62,1.4,1346.1,21,4,9,14,False
57266607901,31.23,12.38,47.83,11.95,402.25,14,13,5,19,False
57266608101,22.66,18.05,30.32,3.25,1759.25,22,18,5,12,False
57266608801,13.37,11.24,14.26,0.8,1959.12,7,0,16,9,False
57266608901,22.98,14.07,31.72,4.8,2928.83,22,18,4,20,False
57266609001,20.44,13.43,24.46,2.95,3319.25,15,9,5,19,False
57266609501,31.57,22.85,39.4,4.23,12173.83,21,18,2,22,False
57266612401,31.31,29.5,34.8,1.13,1850.1,15,7,4,22,False
57266612501,24.96,22.02,28.84,1.58,1124.4,22,8,5,11,False
57266612701,23.58,21.61,24.63,0.8,720.05,16,7,10,12,False
57266612801,21.0,18.27,26.7,2.1,58.45,20,23,5,4,False
57266613001,31.6,30.55,32.91,0.63,1015.7,9,20,5,14,False
57266613101,28.97,27.53,30.63,0.85,1746.15,6,7,5,16,False
57266613201,26.93,25.83,29.55,0.82,1223.4,8,19,4,10,False
57266613301,25.68,24.62,27.39,0.74,1309.8,14,18,4,10,False
57266613401,25.6,14.0,40.48,5.62,40.88,18,19,8,1,False
57266613501,33.32,22.7,49.75,7.12,44.59,18,13,21,1,False
57266614501,9.01,4.67,17.0,2.65,22.06,14,20,19,14,False
57266614502,9.79,3.0,26.75,6.39,5.54,13,19,14,7,False
57266614601,35.17,32.22,36.37,1.02,1190.6,20,6,4,14,False
57266614602,33.49,31.77,35.72,1.22,1380.35,12,19,8,13,False
57266615301,59.74,56.38,62.73,1.85,4476.46,7,5,23,21,False
57266615302,60.73,58.78,64.4,1.51,4657.38,15,21,7,20,False
57266615501,36.34,27.44,43.5,4.6,5243.0,14,18,4,13,False
57266615502,50.49,48.46,51.42,0.72,5606.32,19,4,8,14,False
57266618001,18.08,11.34,22.15,2.64,3417.38,22,2,6,20,False
57266618101,20.92,13.48,25.77,3.41,3394.96,13,20,6,20,False
57266619101,19.51,14.19,29.52,4.3,1239.29,5,19,4,18,False
57266619102,25.72,12.86,43.27,8.24,1077.42,10,18,7,10,False
57266620201,32.34,23.45,43.45,5.64,264.62,10,18,0,13,False
57266620202,35.05,27.7,51.41,7.19,382.21,7,19,1,7,False
57266622201,36.75,32.43,40.99,2.59,4248.0,13,18,5,12,False
57266622202,35.57,34.37,37.69,0.95,5691.62,2,16,5,19,False
57266625501,71.53,57.18,76.41,3.96,2136.88,17,18,2,22,True
57266626201,77.96,75.43,81.06,1.36,2378.92,16,8,5,18,True
57266626202,70.13,66.47,73.69,1.87,2166.54,17,11,2,22,True
57266626601,58.36,55.93,60.67,1.16,2172.83,20,0,3,22,False
57266626701,40.88,37.03,44.41,2.17,1496.54,9,0,2,22,False
57266626901,38.0,22.51,45.25,6.01,5455.17,20,8,2,12,False
57266626902,46.93,37.21,52.03,3.32,8632.5,14,18,2,19,False
57266627001,37.11,32.87,40.52,2.08,8564.67,14,7,21,19,False
57266627002,32.76,27.08,38.32,2.61,3737.33,20,0,7,19,False
57266627101,29.6,26.11,32.29,1.28,674.83,9,0,4,22,False
57266627102,20.21,11.87,29.55,4.96,1214.5,14,0,7,18,False
57266627301,40.48,26.27,48.33,5.81,7417.92,10,18,5,19,False
57266627302,48.6,32.91,54.24,5.06,4494.17,13,8,3,19,False
57266627401,41.14,35.43,43.54,1.96,3879.46,13,0,5,12,False
57266627402,36.79,30.42,44.29,3.02,7333.04,10,18,5,19,False
57266628201,70.46,64.52,72.63,2.28,2154.08,9,7,5,11,True
57266628401,64.58,32.9,72.67,9.92,2374.21,10,7,1,18,False
57266630001,43.65,26.8,67.0,9.14,85.52,23,4,2,11,False
57266630002,37.98,18.63,50.25,7.8,40.96,6,2,5,11,False
57266630501,41.91,28.61,52.84,6.53,2147.58,14,7,2,18,False
57266630601,36.35,33.37,39.07,1.42,628.33,18,8,15,11,False
57266630801,34.11,29.16,35.5,1.24,2167.62,16,0,22,22,False
57266630901,45.86,40.01,47.15,1.39,2171.88,10,0,1,22,False
57266630902,25.95,17.52,29.96,2.6,2256.04,18,5,1,18,False
57266631001,75.4,72.6,78.15,1.29,1802.08,12,8,5,11,True
57266631002,68.97,65.98,71.73,1.4,2133.38,15,11,2,22,True
57266631101,63.97,49.93,66.23,3.18,1567.46,20,0,4,22,False
57266635801,23.07,21.19,25.34,1.1,576.74,16,5,7,13,False
57266635802,20.12,17.31,24.9,2.13,828.42,10,19,4,11,False
57266635901,21.87,19.0,25.45,1.97,881.16,22,16,7,12,False
57266635902,26.01,22.14,30.25,2.03,607.42,16,5,13,9,False
57266636001,13.21,5.88,16.64,2.21,166.5,8,1,21,13,False
57266636002,15.44,8.0,30.29,5.82,63.38,16,3,5,12,False
57266636201,21.01,18.04,29.57,3.26,228.05,12,18,6,12,False
57266636202,14.06,12.24,15.74,1.06,246.7,12,20,6,6,False
57266639301,23.35,20.75,24.44,0.88,1377.5,14,5,22,13,False
57266639302,22.81,20.39,25.61,1.58,1242.3,20,15,8,13,False
57266639401,20.5,18.86,22.09,0.95,1022.88,21,5,8,19,False
57266639402,29.03,27.8,29.94,0.51,1178.42,21,3,8,21,False
57266645701,68.99,66.01,71.89,1.65,2143.08,15,11,2,22,True
57266645901,74.56,71.62,77.88,1.45,2334.0,1,0,5,18,True
57266646001,71.2,67.56,74.59,1.86,2166.29,17,11,2,22,True
57266646002,77.63,75.11,80.71,1.36,2378.96,16,8,5,18,True
57266646901,28.6,25.92,29.94,1.13,117.46,23,3,6,20,False
57266650301,22.44,20.78,24.85,0.85,418.46,18,8,3,17,False
57266650401,20.1,17.2,22.72,1.23,92.25,11,12,2,5,False
57266650601,46.43,39.53,53.79,3.35,2970.0,7,18,3,6,False
57266650602,45.14,41.29,49.79,1.85,2092.88,15,8,1,19,False
57266650701,49.0,44.15,54.51,2.28,1679.08,13,21,1,20,False
57266650702,30.77,27.15,36.62,2.47,3011.38,21,16,5,6,False
57266653601,26.1,20.87,35.03,3.84,942.96,5,8,2,17,False
57266653602,22.16,16.66,30.64,4.77,707.04,6,18,2,9,False
57266653901,20.13,16.45,26.45,2.4,132.79,10,13,0,18,False
57266653902,43.58,27.29,69.2,8.66,74.5,14,3,4,20,False
57266654101,17.34,13.93,24.33,2.91,446.26,9,18,5,21,False
57266654102,21.06,17.9,26.2,2.13,419.42,11,8,22,15,False
57266654201,8.44,7.17,9.87,0.62,126.8,14,16,7,11,False
57266654202,13.77,10.74,19.75,2.11,51.8,16,18,4,15,False
57266654301,24.09,21.62,28.75,1.86,1283.46,22,19,4,22,False
57266654302,31.82,29.87,33.56,0.87,1434.08,19,4,13,6,False
57266654401,26.5,23.27,28.91,1.23,1577.1,16,4,8,11,False
57266654402,22.06,20.05,23.5,0.82,1572.3,15,18,12,10,False
57266659901,6.4,3.0,10.25,2.04,8.95,13,1,23,10,False
57266659902,6.8,3.0,14.2,3.67,5.33,12,2,22,22,False
57266672201,23.86,18.65,26.38,1.58,262.62,16,9,1,12,False
57266672202,16.69,13.59,23.5,2.22,259.38,12,16,3,15,False
57266672301,19.33,5.33,22.44,4.5,535.42,8,16,19,10,False
57266672302,24.85,15.0,28.49,2.97,415.13,15,16,2,21,False
57266672401,26.42,23.47,29.96,1.67,575.83,5,16,2,13,False
57266672402,22.32,19.0,24.57,1.53,626.0,1,6,18,21,False
57266672501,25.41,19.74,29.23,1.87,626.83,3,8,1,21,False
57266672502,19.61,14.94,25.84,2.62,571.21,22,16,3,13,False
57266672801,58.57,56.07,60.31,0.88,5057.04,1,3,8,6,False
57266672802,59.18,56.41,61.95,1.38,4969.04,23,19,7,22,False
57266673401,45.03,43.91,47.59,0.73,1552.33,15,20,2,18,False
57266673501,41.01,33.2,51.53,4.14,1691.33,11,18,5,10,False
57266673701,56.12,54.72,58.08,0.92,5943.7,5,23,8,13,False
57266674101,55.61,53.8,58.35,1.17,5748.6,23,19,8,11,False
57266674501,66.71,63.49,70.98,2.01,4985.58,0,18,2,22,True
57266674601,67.52,65.61,68.84,0.89,5037.0,21,3,5,6,True
57266691501,12.06,6.67,27.82,5.85,35.91,17,0,4,17,False
57266691502,13.71,6.83,28.63,6.29,44.5,20,5,2,10,False
57266717001,34.24,3.0,113.0,36.07,2.15,12,15,19,6,False
57266717002,9.7,4.0,24.0,8.26,1.2,17,5,12,5,False
57266719901,22.74,19.51,27.72,1.81,823.29,10,4,3,21,False
57266719902,33.51,30.65,37.15,1.54,1190.75,21,8,1,19,False
57266720001,19.06,16.93,23.43,1.69,589.71,18,20,3,21,False
57266720002,28.3,24.53,31.88,1.71,646.92,14,8,3,18,False
57266720201,33.56,31.68,36.25,1.47,3429.25,9,0,18,6,False
57266720202,40.9,34.31,47.5,3.29,1819.08,17,21,1,20,False
57266720401,21.99,19.36,25.04,1.36,466.62,11,7,23,20,False
57266720402,16.82,16.03,18.91,0.71,651.75,2,16,7,18,False
57266721501,10.21,4.0,22.33,4.37,3.95,11,4,20,12,False
57266721502,13.63,3.0,39.0,11.46,3.45,14,5,6,6,False
57266721901,6.64,3.33,21.33,4.06,13.09,1,5,3,9,False
57266721902,7.96,3.6,28.5,6.88,12.0,22,8,23,6,False
57266725301,15.87,3.0,21.9,6.17,228.05,8,18,3,1,False
57266725302,16.87,13.65,19.15,1.33,518.2,18,21,6,14,False
57266725501,17.41,14.68,20.37,1.68,758.46,5,20,6,21,False
57266725502,14.18,10.89,19.11,2.1,1100.42,12,21,3,10,False
57266727501,21.8,19.98,23.67,1.62,611.5,23,20,14,21,False
57266727502,20.98,19.54,22.75,1.36,591.17,22,20,14,21,False
57266727801,13.86,5.2,30.0,7.82,33.71,16,1,12,7,False
57266727802,13.56,3.33,32.69,9.32,32.46,23,6,2,6,False
57266727901,19.89,17.04,24.75,1.76,566.96,15,19,2,8,False
57266727902,26.29,21.45,31.57,2.81,784.42,13,21,4,11,False
57266728001,27.95,22.99,34.92,3.1,795.33,11,21,4,19,False
57266728002,27.18,22.72,31.78,2.4,592.29,14,21,4,8,False
57266728901,12.85,6.47,26.38,7.19,55.08,22,6,4,2,False
57266728902,16.16,5.33,26.57,7.37,125.91,20,19,5,4,False
57266729101,27.4,22.87,32.22,2.56,829.58,12,21,4,13,False
57266729102,16.62,14.02,21.94,1.92,632.83,14,18,3,21,False
57266733801,16.4,7.02,32.86,6.67,45.71,23,17,3,8,False
57266733802,11.34,7.67,23.0,3.78,53.25,7,15,3,7,False
57266748301,33.85,30.95,37.38,2.11,5262.75,3,0,22,20,False
57266748302,40.66,36.07,43.62,2.05,4555.04,9,0,7,7,False
57266748901,28.24,25.11,31.25,2.11,3459.75,16,0,3,21,False
57266748902,35.31,33.59,39.09,1.41,4802.33,7,0,4,19,False
57266749201,39.83,38.93,40.76,0.43,6084.12,18,7,22,19,False
57266749202,25.64,21.18,31.65,3.51,4242.21,17,22,1,13,False
57266798601,11.18,8.05,14.39,1.99,53.17,22,21,14,12,False
57266798602,5.43,4.0,6.64,0.55,101.71,6,2,20,17,False
57266800901,8.94,3.0,44.71,9.75,13.46,5,0,4,14,False
57266800902,7.14,4.01,18.4,4.33,58.0,14,19,5,7,False
57266807501,11.68,5.36,26.0,4.89,10.09,4,11,5,7,False
57266807502,8.77,3.5,18.93,3.99,17.32,18,2,8,6,False
57266809801,50.73,48.92,53.72,1.39,3470.54,1,13,3,6,False
57266809802,41.67,37.43,49.3,3.65,2129.33,11,19,3,20,False
57266821801,22.36,18.13,25.24,2.01,593.08,17,21,9,9,False
57266821802,23.09,18.21,28.96,3.01,880.33,13,23,7,19,False
57266832601,10.54,4.33,23.0,3.76,20.61,13,0,22,14,False
57266832602,6.69,3.0,11.5,2.15,15.57,9,23,4,14,False
57266832701,32.4,29.89,36.76,1.81,1210.21,15,8,1,19,False
57266832702,23.19,20.96,27.94,1.82,826.21,18,4,3,21,False
57266852501,10.06,7.53,17.69,2.48,69.53,5,21,6,10,False
57266852502,7.46,5.1,9.17,1.17,74.74,11,4,14,14,False
57266854201,22.95,3.33,52.2,13.25,7.61,4,14,15,8,False
57266854202,14.44,5.82,34.25,7.34,8.83,22,8,6,20,False
57266863801,18.41,17.41,19.36,0.5,3061.17,2,0,4,20,False
57266863901,31.11,22.54,33.9,2.62,6928.54,6,8,5,19,False
57266864201,39.18,35.44,41.62,1.39,4477.79,6,0,18,6,False
57266866101,36.44,16.5,72.17,14.67,23.22,7,22,5,10,False
57266866102,14.78,10.21,23.05,3.2,50.61,14,15,5,16,False
57266866201,20.07,16.74,26.85,2.69,283.68,21,15,8,21,False
57266866202,15.81,13.61,20.35,2.35,1198.95,22,14,5,11,False
57266866301,26.76,21.79,35.68,5.17,1627.32,22,14,8,11,False
57266866302,18.42,14.96,26.54,3.61,1024.26,10,15,9,11,False
57266867401,31.16,7.46,42.86,14.05,43.22,21,18,17,22,False
57266867402,8.75,6.5,11.0,3.18,1.5,16,16,23,16,False
57266867501,43.7,36.2,48.51,3.58,117.22,13,0,17,16,False
57266867502,39.3,4.0,48.54,8.92,64.65,6,1,7,10,False
57266867601,38.26,24.67,47.67,6.44,31.55,15,0,7,18,False
57266867602,40.54,25.07,50.14,6.89,84.52,20,5,16,12,False
57266874701,39.84,36.96,42.51,1.54,3859.29,6,18,8,20,False
57266874702,39.32,33.9,41.77,2.28,4178.71,3,5,8,20,False
57266875101,36.6,33.78,38.78,1.22,4370.71,4,0,3,20,False
57266875102,37.81,34.5,41.12,2.01,3844.17,4,0,7,20,False
57266875301,45.49,40.11,47.52,2.22,4698.08,20,5,17,20,False
57266875302,42.66,39.07,45.01,1.37,4133.54,21,4,23,7,False
57266875501,42.64,39.21,44.33,1.18,4076.5,20,4,17,7,False
57266875502,36.65,31.94,39.7,2.28,4856.5,19,3,10,20,False
57266875701,35.37,33.59,38.43,1.12,5860.25,14,5,21,19,False
57266875702,33.46,29.42,40.87,3.64,5071.58,6,18,3,12,False
57266875901,33.23,29.46,39.24,2.69,5187.58,5,19,1,12,False
57266875902,38.41,34.26,40.5,1.78,6068.38,14,3,9,19,False
57266876201,42.63,38.17,45.15,1.68,6241.58,16,3,7,6,False
57266876202,34.57,29.69,42.37,4.31,4971.38,0,15,1,22,False
57266876401,50.16,47.71,53.4,1.81,7561.26,22,18,6,13,False
57266876402,36.95,31.43,48.3,5.1,6123.42,10,15,6,13,False
57266876501,48.61,40.23,55.97,4.77,5172.75,8,18,1,22,False
57266876502,37.56,28.48,50.27,7.0,6218.29,9,19,4,6,False
57266876601,49.31,45.11,54.89,2.77,7752.63,12,16,6,13,False
57266876602,42.53,33.85,52.36,5.12,6241.53,13,18,4,13,False
57266877201,10.28,7.92,16.71,2.4,59.42,18,14,1,15,False
57266877202,14.17,3.0,32.86,7.41,17.52,14,1,5,10,False
57266878401,13.21,7.43,29.08,4.69,38.83,10,0,2,13,False
57266878402,10.4,7.1,17.8,2.47,71.75,20,4,1,16,False
57266878501,32.36,30.65,35.36,1.12,889.96,10,18,2,20,False
57266878701,38.15,34.63,40.53,1.26,3208.79,9,0,1,21,False
57266878702,33.66,31.93,38.26,1.64,4401.46,3,0,4,19,False
57266878801,29.52,25.61,32.08,1.37,3795.75,12,0,2,11,False
57266878802,27.5,23.98,29.75,1.56,2207.46,4,1,8,18,False
57266878901,22.41,20.0,26.51,1.55,2785.83,5,6,3,19,False
57266878902,27.81,24.62,31.98,2.23,3773.0,13,18,3,11,False
57266879101,8.19,7.17,10.42,0.67,237.53,17,20,4,6,False
57266879102,13.71,10.51,17.35,1.98,62.84,13,15,9,9,False
57266879301,19.65,16.05,26.67,3.34,305.83,21,15,4,12,False
57266879302,22.59,17.06,30.77,4.06,508.67,15,8,4,23,False
57266879401,9.11,5.34,17.05,3.23,125.21,13,5,22,12,False
57266879402,8.82,5.93,11.72,1.84,141.68,8,22,7,10,False
57266879501,7.73,5.87,9.56,0.97,100.74,10,4,20,13,False
57266879502,15.04,9.11,27.38,4.96,41.0,19,21,4,15,False
57266879701,28.47,21.81,35.95,4.67,528.29,12,19,2,12,False
57266879702,26.2,19.73,34.62,5.65,630.46,9,15,5,13,False
57266879901,39.53,35.69,41.62,1.6,4265.42,23,6,17,20,False
57266879902,32.27,27.85,36.35,1.88,3935.46,6,0,8,20,False
57266880001,21.48,19.67,22.84,0.88,1288.17,22,18,1,21,False
57266880002,28.91,27.6,31.72,1.16,1202.92,6,14,7,19,False
57266880101,12.45,5.86,36.0,7.62,18.76,7,18,20,13,False
57266880102,18.75,9.11,42.0,8.91,22.55,11,17,13,11,False
57266880201,12.03,3.86,91.0,20.2,22.11,11,18,22,13,False
57266880202,15.67,9.22,59.0,11.43,31.88,21,15,4,15,False
57266880301,19.2,11.17,24.58,4.46,42.28,16,18,8,10,False
57266880302,16.41,10.85,22.45,3.5,43.42,5,18,19,13,False
57266882301,15.9,14.15,19.28,1.49,577.25,21,3,1,19,False
57266882401,18.95,17.21,20.77,0.97,526.75,22,3,4,19,False
57266882501,48.71,45.83,51.81,1.46,1910.54,12,8,1,19,False
57266882502,55.57,46.1,60.71,2.74,2952.75,9,18,3,6,False
57266882601,57.75,46.07,61.63,3.03,2978.92,10,18,3,6,False
57266882602,53.13,49.07,55.88,1.66,1910.79,12,8,1,19,False
57266882901,38.3,35.39,42.43,1.81,1319.5,11,16,3,18,False
57266883201,28.71,26.78,30.78,1.01,1271.83,8,17,4,18,False
57266883301,36.62,33.89,39.99,1.62,1316.0,22,17,3,18,False
57266883901,45.4,38.93,51.0,3.31,17715.67,12,16,2,18,False
57266884701,91.55,77.89,102.08,5.94,60555.83,12,10,23,20,True
57266886801,28.51,25.18,33.47,2.34,3724.62,11,17,4,20,False
57266886802,28.64,24.78,35.59,3.1,2974.75,5,13,3,20,False
57266889501,58.12,54.4,60.3,1.59,3670.33,7,11,2,5,False
57266890201,66.91,35.08,84.82,13.19,5652.29,20,8,0,21,True
57266903001,29.5,9.79,56.41,17.4,2957.71,6,18,0,15,False
57266903002,44.98,38.96,50.84,3.64,6246.71,11,16,1,6,False
57266903101,40.12,36.35,45.47,2.74,15698.5,0,7,1,6,False
57266903102,18.26,9.49,24.54,4.37,7889.71,12,8,23,21,False
57266903401,30.95,24.89,32.17,1.84,7849.17,17,18,22,21,False
57266903501,35.97,23.65,39.72,3.59,7921.12,10,18,2,21,False
57266905501,47.48,43.37,53.08,2.4,11361.67,18,7,3,19,False
57266905701,46.66,36.5,57.67,5.6,11381.33,11,8,3,19,False
57266906001,55.49,51.64,58.12,1.5,10327.08,10,7,3,18,False
57266907601,83.66,24.41,101.76,22.07,56348.42,11,8,23,19,True
57266907801,84.18,29.5,101.79,19.41,56006.25,15,8,23,19,True
57266925401,38.83,35.52,45.92,3.4,13969.67,22,16,3,8,False
57266958901,13.6,3.0,36.67,10.32,6.05,10,1,23,7,False
57266958902,13.14,5.18,37.5,8.03,6.45,16,7,22,13,False
57266964301,28.5,7.0,50.0,30.41,1.0,0,19,0,0,False
57266964302,37.56,4.0,106.0,31.03,1.0,10,9,0,0,False
57266965201,7.08,3.5,11.4,2.32,5.91,18,20,8,7,False
57266965202,12.17,3.67,24.36,4.78,12.42,7,4,23,8,False
57266966601,16.44,7.75,19.31,2.82,387.8,13,16,6,19,False
57266966602,18.16,10.25,21.4,2.84,459.33,0,16,17,21,False
57266975101,16.37,3.0,57.0,12.83,68.95,1,0,16,5,False
57266975102,17.28,3.0,28.71,9.64,181.05,0,11,7,4,False
57266975201,22.03,18.08,26.52,2.56,797.25,18,22,7,21,False
57266975202,15.47,11.67,22.97,2.2,1048.62,11,21,3,10,False
57267011601,14.56,3.0,22.76,5.4,29.86,13,2,7,15,False
57267011602,19.26,9.83,36.33,5.58,21.27,10,21,0,12,False
57267011701,19.2,9.14,39.67,6.29,84.91,18,22,0,5,False
57267011702,16.58,6.14,40.63,6.72,66.58,9,5,1,7,False
57267011901,53.2,44.24,61.96,4.8,2181.79,15,8,2,20,False
57267011902,50.57,48.92,53.76,1.13,3435.79,0,18,3,6,False
57267028301,7.9,3.0,13.5,3.55,1.4,8,0,12,0,False
57267028302,22.92,3.0,42.33,10.9,6.32,22,2,1,12,False
57267028901,12.9,6.0,30.0,6.49,8.44,9,22,2,9,False
57267028902,15.67,7.2,27.0,5.76,8.24,13,9,0,13,False
57267029001,46.61,25.03,53.28,6.82,11169.54,14,8,3,19,False
57267029101,41.05,17.48,52.02,9.4,11152.46,13,8,3,19,False
57267030401,13.96,6.76,20.92,3.91,67.71,9,0,4,21,False
57267030402,8.57,6.3,11.0,1.24,61.67,16,4,20,11,False
57267036801,6.16,3.96,10.5,1.27,30.25,7,5,3,6,False
57267036802,10.3,6.98,15.74,2.5,32.29,7,16,19,21,False
57267045701,4.71,3.0,10.25,1.83,8.26,14,6,23,2,False
57267045702,8.72,5.48,16.22,2.62,19.0,6,3,9,0,False
57267050801,9.83,4.0,32.0,7.34,3.6,19,0,22,6,False
57267050802,9.85,3.0,46.0,10.43,2.4,5,0,15,13,False
57267059601,57.25,6.0,148.0,51.36,1.56,18,8,7,10,False
57267059602,10.97,3.0,26.0,6.5,2.05,10,15,12,4,False
57267059801,32.51,24.7,40.5,4.16,10156.46,21,18,2,22,False
57267061401,8.78,6.0,14.92,1.99,64.5,23,0,4,21,False
57267061402,5.56,4.23,10.83,1.27,36.42,12,21,22,8,False
57267061601,18.54,15.55,21.44,1.84,3595.79,16,12,3,19,False
57267061602,36.16,27.56,39.23,2.1,1785.17,14,0,8,7,False
57267062601,8.42,3.0,22.5,7.47,1.17,9,11,18,9,False
57267062602,14.0,14.0,14.0,0.0,1.0,11,11,11,11,False
57267068301,4.74,3.97,5.94,0.51,68.75,5,22,9,22,False
57267068302,6.64,4.98,9.32,1.03,38.96,22,18,6,21,False
57267081901,7.83,3.0,17.33,3.32,7.38,11,1,16,12,False
57267081902,9.49,6.07,13.33,1.72,22.42,17,8,6,22,False
57267084001,17.25,3.0,55.0,25.2,1.0,7,11,8,7,False
57267084002,10.07,3.0,31.5,7.55,6.35,17,4,12,16,False
57267085101,12.14,3.0,22.5,6.42,1.91,18,8,17,9,False
57267085102,5.83,3.0,16.5,4.56,1.11,13,6,20,6,False
57267090201,11.35,7.17,26.73,5.66,35.83,16,0,4,12,False
57267090202,9.37,3.0,28.4,8.69,37.0,9,3,4,4,False
57267090401,27.28,23.1,32.15,2.44,855.67,13,20,4,13,False
57267090402,15.98,13.94,21.4,2.03,621.83,14,20,3,21,False
57267092601,21.22,20.02,23.2,1.1,179.33,13,17,10,11,False
57267092602,20.12,18.99,21.81,1.14,180.0,9,13,17,15,False
57267092801,15.93,12.7,19.8,1.84,104.38,0,2,3,13,False
57267092802,24.4,20.59,30.57,2.72,32.79,9,7,3,10,False
57267094401,13.23,5.47,21.61,6.76,58.57,10,13,23,1,False
57267094402,19.64,7.8,55.5,9.72,65.5,17,10,18,4,False
57267094501,21.81,19.52,24.75,1.32,259.83,19,13,2,9,False
57267094502,16.69,13.32,21.72,2.0,362.42,11,18,3,19,False
57267094601,21.44,17.56,24.08,1.83,256.79,11,2,23,13,False
57267094602,22.97,20.22,25.86,1.32,221.17,1,14,6,9,False
57267095001,10.23,7.21,36.25,5.6,75.75,16,1,3,20,False
57267095002,16.2,4.0,27.5,5.89,11.86,12,4,1,15,False
57267095401,6.86,3.0,11.05,1.78,43.46,7,3,5,20,False
57267095402,14.24,8.75,51.0,8.68,38.54,13,7,3,12,False
57267095501,23.56,20.34,27.57,1.92,587.04,11,0,8,20,False
57267095502,19.88,18.05,24.75,1.65,1227.92,10,6,3,20,False
57267095601,22.01,20.16,27.08,1.65,1071.25,22,9,3,20,False
57267095602,30.82,27.56,33.83,1.46,937.21,12,0,8,20,False
57267096601,19.7,6.33,57.0,12.33,6.0,9,20,21,0,False
57267096602,14.58,3.0,21.33,5.03,11.17,15,4,18,11,False
57267108601,21.26,6.25,39.25,7.96,122.7,22,16,23,3,False
57267108602,19.45,9.56,26.18,5.04,188.38,22,18,6,21,False
57267108701,16.95,13.95,22.12,2.08,630.5,6,18,3,21,False
57267108702,27.12,22.99,31.97,2.44,780.5,12,21,4,20,False
57267108901,26.0,21.75,29.8,2.31,726.88,0,21,6,20,False
57267108902,18.29,14.84,25.08,2.41,569.04,14,18,3,8,False
57267116201,58.57,42.59,65.05,5.72,32392.79,14,18,1,20,False
57267116301,58.62,42.41,65.14,5.79,33163.88,14,18,3,20,False
57267117401,7.5,4.0,15.0,4.23,1.0,10,11,7,7,False
57267117402,5.0,3.0,7.0,1.83,1.0,14,10,7,7,False
57267119901,18.84,16.55,20.71,1.16,742.29,10,23,17,19,False
57267119902,25.21,23.21,27.4,1.04,572.17,11,18,2,7,False
57267120401,20.47,19.53,21.14,0.54,538.73,18,20,17,10,False
57267120402,22.04,21.16,22.77,0.53,581.83,11,20,14,20,False
57267122401,27.11,3.0,72.5,23.06,1.76,11,3,19,9,False
57267122402,24.0,3.0,122.0,43.83,1.0,22,9,21,0,False
57267134801,55.16,44.83,63.47,4.9,2212.17,15,8,2,20,False
