gid,m_20g_pop,w_20g_pop,m_30g_pop,w_30g_pop,m_40g_pop,w_40g_pop,m_50g_pop,w_50g_pop,m_60g_pop,w_60g_pop,m_70g_pop,w_70g_pop,m_80g_pop,w_80g_pop,m_90g_pop,w_90g_pop,m_100g_pop,w_100g_pop,outlier_flag
다사652453,34.0,41.0,52.0,66.0,27.0,27.0,25.0,41.0,17.0,22.0,11.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,False
다사652454,25.0,60.0,56.0,65.0,31.0,36.0,21.0,44.0,36.0,48.0,24.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,True
다사652455,21.0,23.0,54.0,50.0,15.0,17.0,18.0,27.0,24.0,26.0,6.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,False
다사652456,22.0,25.0,56.0,41.0,24.0,30.0,15.0,24.0,25.0,29.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사652457,22.0,27.0,44.0,62.0,46.0,47.0,35.0,50.0,53.0,57.0,26.0,27.0,11.0,9.0,0.0,0.0,0.0,0.0,False
다사652468,71.0,55.0,52.0,73.0,109.0,142.0,99.0,98.0,86.0,88.0,63.0,69.0,25.0,18.0,0.0,0.0,0.0,0.0,True
다사652469,71.0,77.0,55.0,66.0,94.0,127.0,107.0,114.0,92.0,94.0,46.0,53.0,17.0,17.0,0.0,0.0,0.0,0.0,True
다사653441,8.0,0.0,15.0,24.0,24.0,18.0,11.0,16.0,17.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사653442,44.0,36.0,59.0,83.0,81.0,86.0,69.0,79.0,63.0,70.0,48.0,41.0,7.0,8.0,0.0,0.0,0.0,0.0,True
다사653443,26.0,35.0,27.0,36.0,68.0,81.0,56.0,63.0,52.0,53.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사653444,43.0,44.0,81.0,109.0,118.0,116.0,63.0,73.0,73.0,77.0,45.0,49.0,13.0,12.0,0.0,0.0,0.0,0.0,True
다사653445,8.0,11.0,9.0,15.0,18.0,26.0,16.0,14.0,17.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사653446,0.0,9.0,13.0,33.0,0.0,13.0,13.0,9.0,28.0,17.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사653447,0.0,0.0,7.0,0.0,8.0,0.0,14.0,0.0,22.0,6.0,17.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사653448,22.0,34.0,50.0,57.0,21.0,15.0,28.0,28.0,30.0,17.0,17.0,15.0,6.0,6.0,0.0,0.0,0.0,0.0,False
다사653449,28.0,32.0,44.0,58.0,39.0,42.0,44.0,28.0,26.0,38.0,15.0,20.0,12.0,11.0,0.0,0.0,0.0,0.0,False
다사653450,7.0,0.0,7.0,8.0,8.0,8.0,8.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사653451,0.0,12.0,6.0,9.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사653452,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사653453,20.0,25.0,62.0,52.0,31.0,37.0,22.0,30.0,18.0,31.0,16.0,7.0,8.0,9.0,0.0,0.0,0.0,0.0,False
다사653454,15.0,25.0,40.0,43.0,32.0,36.0,25.0,30.0,14.0,26.0,12.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,False
다사653455,42.0,58.0,71.0,74.0,39.0,38.0,32.0,40.0,23.0,33.0,11.0,27.0,8.0,14.0,0.0,0.0,0.0,0.0,True
다사653456,29.0,38.0,88.0,92.0,42.0,46.0,32.0,39.0,28.0,35.0,18.0,22.0,6.0,11.0,0.0,0.0,0.0,0.0,True
다사653457,30.0,26.0,54.0,55.0,34.0,30.0,22.0,36.0,35.0,39.0,13.0,19.0,10.0,10.0,0.0,0.0,0.0,0.0,False
다사653458,25.0,39.0,50.0,76.0,23.0,35.0,33.0,27.0,21.0,31.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사653461,0.0,7.0,7.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사653462,46.0,88.0,78.0,100.0,25.0,34.0,19.0,25.0,21.0,19.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사653467,29.0,27.0,72.0,88.0,104.0,107.0,61.0,66.0,30.0,29.0,11.0,28.0,11.0,15.0,0.0,0.0,0.0,0.0,True
다사653468,18.0,21.0,23.0,29.0,25.0,32.0,35.0,27.0,44.0,49.0,22.0,16.0,7.0,6.0,0.0,0.0,0.0,0.0,False
다사653469,42.0,35.0,44.0,60.0,80.0,97.0,76.0,66.0,55.0,66.0,35.0,28.0,12.0,11.0,0.0,0.0,0.0,0.0,True
다사653470,30.0,20.0,13.0,19.0,28.0,33.0,24.0,35.0,35.0,39.0,29.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사653471,48.0,36.0,27.0,40.0,84.0,94.0,82.0,76.0,37.0,48.0,33.0,38.0,12.0,7.0,0.0,0.0,0.0,0.0,True
다사654442,7.0,11.0,58.0,72.0,53.0,45.0,21.0,20.0,10.0,23.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사654443,24.0,26.0,126.0,132.0,97.0,92.0,30.0,39.0,25.0,34.0,29.0,37.0,7.0,16.0,0.0,0.0,0.0,0.0,True
다사654444,31.0,40.0,35.0,38.0,65.0,67.0,45.0,52.0,61.0,64.0,25.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,True
다사654445,22.0,19.0,84.0,111.0,85.0,90.0,37.0,38.0,29.0,43.0,17.0,24.0,11.0,13.0,0.0,0.0,0.0,0.0,True
다사654446,41.0,28.0,39.0,34.0,38.0,52.0,54.0,62.0,38.0,40.0,16.0,20.0,6.0,13.0,0.0,0.0,0.0,0.0,False
다사654447,0.0,0.0,7.0,0.0,6.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사654448,9.0,12.0,15.0,19.0,10.0,12.0,16.0,19.0,19.0,23.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사654449,0.0,7.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사654450,29.0,41.0,55.0,74.0,22.0,28.0,16.0,27.0,23.0,32.0,7.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,True
다사654451,48.0,60.0,95.0,105.0,41.0,44.0,38.0,42.0,29.0,26.0,18.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,True
다사654452,8.0,19.0,31.0,46.0,27.0,35.0,28.0,15.0,11.0,16.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사654454,23.0,32.0,66.0,64.0,40.0,50.0,30.0,43.0,42.0,56.0,18.0,26.0,8.0,7.0,0.0,0.0,0.0,0.0,False
다사654455,17.0,27.0,53.0,60.0,34.0,47.0,15.0,31.0,31.0,29.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사654456,35.0,30.0,38.0,48.0,37.0,31.0,28.0,41.0,32.0,35.0,18.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사654457,29.0,27.0,65.0,54.0,30.0,34.0,22.0,29.0,15.0,18.0,10.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,False
다사654458,10.0,11.0,21.0,23.0,28.0,26.0,20.0,26.0,18.0,23.0,16.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사654459,6.0,13.0,21.0,15.0,10.0,7.0,18.0,12.0,7.0,8.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사654460,8.0,9.0,18.0,15.0,16.0,9.0,10.0,8.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사654461,13.0,0.0,14.0,0.0,11.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사654462,12.0,20.0,16.0,14.0,9.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사654463,10.0,9.0,20.0,27.0,10.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사654467,7.0,9.0,18.0,20.0,23.0,28.0,16.0,12.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사654468,20.0,26.0,33.0,35.0,44.0,51.0,43.0,37.0,25.0,28.0,14.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사654469,52.0,46.0,37.0,46.0,77.0,85.0,93.0,87.0,48.0,56.0,31.0,32.0,10.0,11.0,0.0,0.0,0.0,0.0,True
다사654470,24.0,22.0,21.0,25.0,26.0,28.0,29.0,39.0,42.0,41.0,26.0,31.0,7.0,9.0,0.0,0.0,0.0,0.0,False
다사654471,32.0,32.0,30.0,36.0,76.0,100.0,56.0,47.0,45.0,50.0,24.0,29.0,6.0,8.0,0.0,0.0,0.0,0.0,True
다사654475,24.0,178.0,20.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사655442,20.0,29.0,45.0,55.0,108.0,100.0,41.0,47.0,33.0,40.0,19.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,True
다사655443,63.0,69.0,61.0,81.0,100.0,99.0,89.0,103.0,103.0,108.0,43.0,42.0,9.0,10.0,0.0,0.0,0.0,0.0,True
다사655444,17.0,14.0,9.0,24.0,27.0,31.0,27.0,30.0,31.0,38.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사655445,9.0,16.0,118.0,148.0,101.0,88.0,28.0,23.0,12.0,30.0,37.0,54.0,12.0,15.0,0.0,0.0,0.0,0.0,True
다사655446,21.0,16.0,36.0,42.0,32.0,22.0,25.0,24.0,23.0,25.0,14.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사655447,6.0,0.0,0.0,12.0,0.0,0.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사655448,0.0,0.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사655449,27.0,68.0,73.0,88.0,23.0,28.0,19.0,25.0,19.0,24.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사655450,30.0,31.0,62.0,73.0,30.0,40.0,30.0,35.0,20.0,38.0,19.0,20.0,6.0,9.0,0.0,0.0,0.0,0.0,True
다사655451,29.0,32.0,48.0,58.0,40.0,22.0,19.0,26.0,19.0,28.0,13.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,False
다사655452,15.0,24.0,31.0,22.0,22.0,13.0,0.0,10.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사655455,32.0,38.0,64.0,58.0,27.0,33.0,35.0,44.0,22.0,29.0,17.0,22.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사655456,15.0,23.0,38.0,44.0,25.0,41.0,25.0,25.0,16.0,22.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사655457,33.0,50.0,67.0,66.0,24.0,34.0,23.0,26.0,23.0,21.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사655458,8.0,8.0,15.0,17.0,0.0,10.0,6.0,12.0,6.0,13.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사655459,29.0,38.0,54.0,73.0,45.0,38.0,18.0,27.0,25.0,24.0,18.0,19.0,8.0,7.0,0.0,0.0,0.0,0.0,True
다사655460,17.0,21.0,33.0,22.0,17.0,10.0,35.0,17.0,34.0,15.0,14.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,False
다사655461,16.0,22.0,41.0,51.0,25.0,17.0,11.0,14.0,17.0,20.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사655462,11.0,10.0,39.0,25.0,13.0,11.0,11.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사655463,20.0,73.0,87.0,144.0,41.0,57.0,36.0,38.0,20.0,22.0,18.0,23.0,6.0,13.0,0.0,0.0,0.0,0.0,True
다사655468,21.0,19.0,14.0,15.0,23.0,30.0,25.0,31.0,40.0,44.0,19.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,False
다사655469,47.0,34.0,30.0,45.0,90.0,103.0,88.0,70.0,51.0,55.0,31.0,38.0,8.0,10.0,0.0,0.0,0.0,0.0,True
다사655470,8.0,15.0,12.0,7.0,13.0,15.0,13.0,21.0,22.0,24.0,11.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사655471,18.0,13.0,13.0,19.0,43.0,49.0,40.0,31.0,23.0,23.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656431,0.0,10.0,9.0,10.0,15.0,11.0,8.0,14.0,14.0,18.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656432,27.0,19.0,21.0,27.0,50.0,63.0,40.0,45.0,25.0,33.0,35.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,False
다사656433,9.0,11.0,12.0,9.0,26.0,21.0,18.0,21.0,20.0,23.0,20.0,23.0,8.0,9.0,0.0,6.0,0.0,0.0,False
다사656434,0.0,0.0,25.0,40.0,45.0,42.0,18.0,12.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656442,31.0,46.0,33.0,42.0,60.0,77.0,62.0,68.0,57.0,63.0,35.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,False
다사656443,61.0,52.0,62.0,63.0,90.0,102.0,77.0,96.0,75.0,89.0,57.0,53.0,18.0,11.0,0.0,0.0,0.0,0.0,True
다사656444,10.0,14.0,17.0,26.0,31.0,31.0,31.0,27.0,15.0,18.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656446,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656447,20.0,30.0,39.0,52.0,23.0,16.0,24.0,25.0,21.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656448,12.0,13.0,22.0,16.0,11.0,12.0,23.0,12.0,12.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656449,15.0,20.0,50.0,70.0,26.0,36.0,28.0,28.0,23.0,31.0,14.0,19.0,0.0,7.0,0.0,0.0,0.0,0.0,True
다사656450,23.0,37.0,44.0,69.0,27.0,28.0,39.0,31.0,31.0,35.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사656451,37.0,44.0,77.0,88.0,32.0,53.0,36.0,38.0,32.0,34.0,19.0,25.0,7.0,6.0,0.0,0.0,0.0,0.0,True
다사656452,39.0,46.0,89.0,72.0,33.0,51.0,44.0,45.0,31.0,34.0,14.0,24.0,0.0,11.0,0.0,0.0,0.0,0.0,True
다사656453,26.0,24.0,44.0,37.0,30.0,34.0,29.0,31.0,20.0,37.0,23.0,17.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사656454,13.0,26.0,27.0,27.0,22.0,25.0,23.0,22.0,22.0,17.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656455,0.0,13.0,13.0,9.0,7.0,0.0,9.0,0.0,20.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656456,18.0,18.0,29.0,30.0,15.0,9.0,16.0,18.0,16.0,14.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656457,9.0,0.0,18.0,12.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656458,12.0,30.0,34.0,27.0,28.0,14.0,16.0,15.0,15.0,16.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656459,28.0,21.0,50.0,37.0,27.0,30.0,23.0,27.0,30.0,42.0,29.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,False
다사656460,32.0,23.0,54.0,50.0,25.0,23.0,22.0,39.0,40.0,52.0,19.0,25.0,9.0,8.0,0.0,0.0,0.0,0.0,False
다사656461,31.0,36.0,74.0,43.0,36.0,34.0,45.0,55.0,33.0,49.0,22.0,32.0,7.0,6.0,0.0,0.0,0.0,0.0,True
다사656462,25.0,27.0,42.0,29.0,22.0,15.0,15.0,21.0,10.0,14.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사656463,64.0,192.0,129.0,243.0,40.0,40.0,14.0,22.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사656464,44.0,138.0,143.0,220.0,58.0,75.0,37.0,47.0,35.0,31.0,13.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,True
다사656469,31.0,37.0,27.0,34.0,58.0,54.0,46.0,58.0,45.0,46.0,33.0,30.0,9.0,14.0,0.0,0.0,0.0,0.0,False
다사656470,29.0,30.0,20.0,26.0,54.0,73.0,60.0,55.0,40.0,45.0,23.0,27.0,6.0,8.0,0.0,0.0,0.0,0.0,False
다사656471,41.0,40.0,38.0,43.0,81.0,87.0,74.0,76.0,48.0,72.0,46.0,36.0,6.0,11.0,0.0,0.0,0.0,0.0,True
다사656478,18.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사656483,7.0,14.0,23.0,23.0,27.0,22.0,23.0,29.0,16.0,25.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657430,20.0,27.0,8.0,29.0,35.0,30.0,27.0,34.0,33.0,31.0,23.0,20.0,8.0,7.0,0.0,0.0,0.0,0.0,False
다사657431,21.0,6.0,16.0,20.0,18.0,20.0,22.0,28.0,31.0,38.0,22.0,23.0,14.0,13.0,0.0,0.0,0.0,0.0,False
다사657432,27.0,17.0,36.0,24.0,27.0,35.0,38.0,32.0,45.0,66.0,37.0,39.0,20.0,15.0,0.0,0.0,0.0,0.0,True
다사657433,10.0,9.0,0.0,7.0,12.0,17.0,17.0,18.0,11.0,12.0,11.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사657434,21.0,22.0,14.0,15.0,17.0,18.0,26.0,33.0,36.0,39.0,27.0,23.0,11.0,12.0,0.0,0.0,0.0,0.0,False
다사657443,15.0,21.0,20.0,29.0,24.0,32.0,27.0,29.0,27.0,26.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657444,14.0,24.0,24.0,25.0,29.0,33.0,25.0,25.0,20.0,32.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657446,14.0,23.0,23.0,23.0,17.0,20.0,13.0,13.0,23.0,23.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657447,6.0,9.0,18.0,18.0,6.0,8.0,8.0,9.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657448,18.0,18.0,28.0,24.0,23.0,13.0,16.0,17.0,21.0,18.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657449,17.0,24.0,24.0,10.0,11.0,23.0,17.0,26.0,10.0,16.0,13.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사657450,17.0,30.0,30.0,54.0,24.0,27.0,20.0,21.0,10.0,13.0,8.0,9.0,6.0,8.0,0.0,0.0,0.0,0.0,False
다사657451,21.0,33.0,35.0,37.0,19.0,21.0,15.0,23.0,18.0,27.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657452,28.0,60.0,60.0,58.0,36.0,43.0,44.0,49.0,37.0,39.0,18.0,22.0,0.0,12.0,0.0,0.0,0.0,0.0,True
다사657453,37.0,45.0,67.0,59.0,33.0,37.0,27.0,52.0,37.0,52.0,20.0,27.0,6.0,10.0,0.0,0.0,0.0,0.0,False
다사657454,39.0,54.0,78.0,82.0,38.0,48.0,30.0,41.0,29.0,28.0,16.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,True
다사657455,22.0,29.0,48.0,46.0,27.0,29.0,21.0,24.0,25.0,18.0,7.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사657456,13.0,18.0,45.0,52.0,22.0,29.0,16.0,22.0,13.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657458,11.0,18.0,34.0,34.0,15.0,18.0,16.0,20.0,19.0,18.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657459,16.0,13.0,28.0,29.0,17.0,13.0,15.0,20.0,12.0,18.0,8.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사657460,39.0,29.0,66.0,65.0,40.0,30.0,40.0,48.0,31.0,36.0,20.0,27.0,8.0,9.0,0.0,0.0,0.0,0.0,False
다사657461,18.0,20.0,46.0,37.0,24.0,17.0,15.0,24.0,18.0,31.0,11.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사657462,19.0,35.0,41.0,41.0,24.0,21.0,17.0,13.0,11.0,15.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657463,41.0,89.0,81.0,159.0,36.0,52.0,16.0,26.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사657464,8.0,23.0,61.0,82.0,8.0,22.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사657468,0.0,6.0,11.0,19.0,58.0,62.0,17.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657469,30.0,38.0,37.0,45.0,73.0,96.0,72.0,64.0,69.0,63.0,33.0,41.0,10.0,6.0,0.0,0.0,0.0,0.0,True
다사657470,23.0,19.0,13.0,21.0,40.0,61.0,48.0,36.0,24.0,18.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657471,16.0,17.0,15.0,28.0,43.0,52.0,31.0,29.0,19.0,24.0,13.0,12.0,9.0,6.0,0.0,0.0,0.0,0.0,False
다사657477,0.0,6.0,21.0,25.0,21.0,30.0,21.0,16.0,6.0,13.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657478,31.0,27.0,56.0,63.0,57.0,55.0,38.0,53.0,60.0,54.0,23.0,22.0,10.0,12.0,0.0,0.0,0.0,0.0,True
다사657479,33.0,34.0,55.0,63.0,55.0,65.0,59.0,52.0,48.0,55.0,33.0,28.0,7.0,12.0,0.0,0.0,0.0,0.0,False
다사657480,16.0,20.0,24.0,20.0,18.0,16.0,22.0,22.0,15.0,15.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657481,7.0,10.0,21.0,0.0,13.0,10.0,9.0,8.0,11.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657482,12.0,12.0,24.0,16.0,14.0,17.0,23.0,17.0,16.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사657483,0.0,10.0,12.0,7.0,12.0,0.0,16.0,8.0,22.0,9.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사657484,18.0,11.0,29.0,22.0,36.0,35.0,31.0,27.0,31.0,35.0,22.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사658431,29.0,20.0,17.0,21.0,34.0,39.0,34.0,40.0,27.0,33.0,33.0,28.0,15.0,15.0,0.0,0.0,0.0,0.0,False
다사658432,0.0,16.0,16.0,16.0,8.0,10.0,21.0,19.0,23.0,22.0,17.0,26.0,12.0,12.0,0.0,0.0,0.0,0.0,False
다사658433,37.0,45.0,32.0,44.0,36.0,49.0,42.0,58.0,64.0,76.0,61.0,56.0,25.0,24.0,9.0,6.0,0.0,0.0,True
다사658434,34.0,30.0,16.0,19.0,24.0,33.0,43.0,50.0,50.0,50.0,45.0,44.0,20.0,19.0,0.0,6.0,0.0,0.0,True
다사658435,12.0,13.0,11.0,14.0,15.0,25.0,15.0,22.0,21.0,31.0,26.0,20.0,7.0,9.0,0.0,0.0,0.0,0.0,False
다사658445,7.0,0.0,18.0,24.0,13.0,10.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사658449,21.0,37.0,46.0,44.0,27.0,22.0,20.0,22.0,16.0,15.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사658450,24.0,33.0,60.0,55.0,45.0,44.0,33.0,40.0,42.0,42.0,18.0,26.0,9.0,8.0,0.0,0.0,0.0,0.0,False
다사658451,11.0,15.0,10.0,10.0,17.0,11.0,9.0,17.0,17.0,19.0,19.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사658452,19.0,25.0,20.0,27.0,20.0,25.0,21.0,20.0,28.0,28.0,13.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사658453,32.0,46.0,59.0,69.0,34.0,48.0,41.0,45.0,44.0,53.0,35.0,44.0,20.0,22.0,0.0,0.0,0.0,0.0,True
다사658454,20.0,19.0,40.0,50.0,28.0,27.0,27.0,29.0,37.0,33.0,13.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사658455,28.0,44.0,69.0,70.0,32.0,37.0,28.0,27.0,23.0,22.0,11.0,16.0,9.0,9.0,0.0,0.0,0.0,0.0,True
다사658456,9.0,10.0,18.0,19.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사658457,22.0,38.0,32.0,34.0,21.0,17.0,19.0,30.0,17.0,28.0,12.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사658458,7.0,8.0,17.0,25.0,16.0,13.0,12.0,16.0,18.0,19.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사658459,6.0,7.0,24.0,23.0,6.0,0.0,0.0,14.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사658460,11.0,17.0,27.0,28.0,19.0,12.0,13.0,21.0,14.0,15.0,9.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사658461,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사658462,23.0,50.0,62.0,59.0,13.0,14.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사658463,63.0,205.0,206.0,310.0,50.0,81.0,29.0,31.0,11.0,20.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,True
다사658464,17.0,107.0,41.0,114.0,19.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사658469,46.0,38.0,50.0,57.0,92.0,102.0,71.0,82.0,63.0,67.0,37.0,39.0,10.0,12.0,0.0,0.0,0.0,0.0,True
다사658470,27.0,37.0,37.0,38.0,89.0,108.0,72.0,72.0,41.0,33.0,22.0,32.0,12.0,13.0,0.0,0.0,0.0,0.0,True
