v_link_id,link_id,dir,f_node,t_node,lanes_dir,max_speed,road_name,road_no,road_rank,link_type,pavement,road_type,lanes,oneway,length,level
0,572647418,DW,0,0,0,60,갈마치로,0,107,32768,0.0,0,1,1,0.257,6.0
57264742102,572647421,DW,355294,354318,2,70,경충대로,0,107,32768,0.0,0,4,0,0.012,5.5
0,572647436,DW,0,0,0,40,남한산성로,0,107,4,0.0,0,1,1,0.059,6.0
57264744602,572647446,DW,355299,355243,1,30,복정로72번길,0,107,32768,0.0,0,2,0,0.177,6.0
57264745402,572647454,DW,355299,355242,1,30,복정로,0,107,32768,0.0,0,2,0,0.169,6.0
57264745502,572647455,DW,355302,355301,1,30,복정로32번길,0,107,32768,0.0,0,2,0,0.044,6.0
57264745602,572647456,DW,355302,355254,1,30,복정로32번길,0,107,32768,0.0,0,2,0,0.124,6.5
57264745702,572647457,DW,355302,355255,1,30,복정로32번길,0,107,32768,0.0,0,2,0,0.039,6.0
57264745802,572647458,DW,355301,355240,1,30,복정로,0,107,32768,0.0,0,2,0,0.053,6.0
57264745902,572647459,DW,355301,355251,1,30,복정로,0,107,32768,0.0,0,2,0,0.123,6.0
57264746402,572647464,DW,355201,355200,1,30,성남대로1542번길,0,107,32768,0.0,0,2,0,0.145,6.0
57264746502,572647465,DW,355200,355195,1,30,성남대로1542번길,0,107,32768,0.0,0,2,0,0.036,6.0
57264747702,572647477,DW,354529,354201,1,30,사기막골로148번길,0,107,32768,0.0,0,3,0,0.112,6.0
0,572647485,DW,0,0,0,50,순환로,0,107,1,0.0,0,2,1,0.131,5.5
57264754502,572647545,DW,355675,354843,4,60,둔촌대로,0,107,4,0.0,0,8,0,0.027,5.5
57264754702,572647547,DW,355325,354520,2,60,제일로,0,107,32768,0.0,0,4,0,0.019,5.5
57264754802,572647548,DW,355325,354593,2,50,제일로,0,107,32768,0.0,1,4,0,0.311,5.5
57264755202,572647552,DW,355669,354667,4,60,둔촌대로,0,107,32768,0.0,0,9,0,0.198,5.5
57264755502,572647555,DW,354377,354376,2,40,동남로12길,0,104,32768,0.0,0,4,0,0.331,6.0
57264755702,572647557,DW,355326,354915,2,50,중대로,0,104,32768,0.0,0,5,0,0.028,5.5
57264756002,572647560,DW,355328,355327,1,30,,0,104,34816,0.0,0,2,0,0.055,6.5
57264756102,572647561,DW,355328,354786,3,50,동남로,0,104,32768,0.0,0,6,0,0.023,5.5
57264756602,572647566,DW,355328,354921,3,50,동남로,0,104,32768,0.0,0,6,0,0.044,5.5
57264756802,572647568,DW,355329,354364,3,50,동남로,0,104,32768,0.0,0,6,0,0.035,5.5
57264757202,572647572,DW,355331,355330,1,30,,0,104,34816,0.0,0,2,0,0.045,6.5
57264757302,572647573,DW,355331,354380,1,30,새말로8길,0,104,32768,0.0,0,2,0,0.126,6.0
57264759902,572647599,DW,355727,354373,1,30,동남로14길,0,104,32768,0.0,0,2,0,0.165,6.0
57264760402,572647604,DW,563834,355332,1,30,,0,104,34816,0.0,0,2,0,0.077,6.5
57264760502,572647605,DW,648313,355332,1,30,동남로18길,0,104,32768,0.0,0,2,0,0.114,6.0
57264760802,572647608,DW,354805,354447,3,50,동남로,0,104,32768,0.0,0,6,0,0.159,5.5
57264761602,572647616,DW,354787,354786,1,30,동남로22길,0,104,32768,0.0,0,2,0,0.225,6.0
57264762202,572647622,DW,355334,354787,1,30,오금로49길,0,104,32768,0.0,0,2,0,0.207,6.5
57264762502,572647625,DW,355335,354788,1,30,,0,104,34816,0.0,0,2,0,0.038,6.5
57264762902,572647629,DW,355336,354781,2,40,마천로,0,104,32768,0.0,0,4,0,0.016,5.5
57264763102,572647631,DW,355337,354796,2,40,마천로,0,104,32768,0.0,0,4,0,0.008,5.5
57264763202,572647632,DW,355337,355336,2,40,마천로,0,104,32768,0.0,3,4,0,0.036,5.5
57264764402,572647644,DW,355344,355343,1,30,,0,104,34816,0.0,0,2,0,0.113,6.5
57264764502,572647645,DW,648328,355343,2,30,성내천로,0,104,32768,0.0,0,4,0,0.104,5.5
57264764602,572647646,DW,355343,355342,2,30,성내천로,0,104,32768,0.0,0,4,0,0.086,5.5
0,572647657,DW,0,0,0,50,성내천로,0,104,4,0.0,0,1,1,0.073,6.0
57264767902,572647679,DW,355349,355348,1,40,,0,104,34816,0.0,0,2,0,0.139,6.5
57264768102,572647681,DW,355348,354640,3,60,오금로,0,104,32768,0.0,0,6,0,0.128,5.5
57264768502,572647685,DW,355350,354640,1,30,오금로56길,0,104,32768,0.0,0,2,0,0.037,6.5
57264769802,572647698,DW,354684,354554,1,30,오금로,0,104,32768,0.0,0,2,0,0.095,6.0
57264770502,572647705,DW,354682,354193,3,50,양산로,0,104,32768,0.0,0,6,0,0.046,5.5
57264770602,572647706,DW,354683,354682,3,50,양산로,0,104,32768,0.0,0,6,0,0.08,5.5
57264770802,572647708,DW,354550,354262,2,30,양산로4길,0,104,32768,0.0,0,4,0,0.162,6.0
57264771002,572647710,DW,355353,355352,1,30,,0,104,34816,0.0,0,2,0,0.043,6.5
57264771102,572647711,DW,355352,354550,2,30,양산로4길,0,104,32768,0.0,0,4,0,0.094,6.0
57264771202,572647712,DW,355352,354559,2,30,양산로4길,0,104,32768,0.0,0,4,0,0.026,6.0
57264771502,572647715,DW,355354,354941,1,30,,0,104,34816,0.0,0,2,0,0.033,6.5
57264771602,572647716,DW,355356,355355,1,30,,0,104,34816,0.0,0,2,0,0.17,6.5
57264772002,572647720,DW,355356,354940,1,30,양산로8길,0,104,32768,0.0,0,2,0,0.101,6.0
57264772502,572647725,DW,355357,354551,1,30,양산로2길,0,104,32768,0.0,0,2,0,0.081,6.0
57264772702,572647727,DW,355358,355357,1,30,,0,104,34816,0.0,0,2,0,0.04,6.5
57264772802,572647728,DW,355357,354559,1,30,양산로2길,0,104,32768,0.0,0,2,0,0.065,6.0
57264773002,572647730,DW,563773,354551,1,30,,0,104,34816,0.0,0,2,0,0.013,6.5
57264773302,572647733,DW,354550,354549,1,30,양산로4길,0,104,32768,0.0,0,2,0,0.147,6.0
0,572647741,DW,0,0,0,30,,0,107,34816,0.0,0,1,1,0.024,6.5
57264775202,572647752,DW,354911,354909,2,60,하남대로,43,103,32768,0.0,0,4,0,0.054,5.5
57264776002,572647760,DW,354912,354503,2,60,하남대로,43,103,32768,0.0,0,4,0,0.562,5.5
57264779702,572647797,DW,355364,355172,3,50,수정로,0,107,32768,0.0,0,6,0,0.034,5.5
57264781602,572647816,DW,355175,354540,3,50,수정로,0,107,32768,0.0,0,6,0,0.016,5.5
57264781902,572647819,DW,354745,354648,1,30,수정남로,0,107,32768,0.0,0,2,0,0.176,6.5
57264792902,572647929,DW,563774,354292,1,30,산성대로341번길,0,107,32768,0.0,0,2,0,0.168,6.0
57264793002,572647930,DW,355387,355386,1,30,,0,107,34816,0.0,0,2,0,0.018,6.5
57264793102,572647931,DW,355386,354221,1,30,산성대로341번길,0,107,32768,0.0,0,2,0,0.101,6.0
57264793202,572647932,DW,563774,355386,1,30,산성대로341번길,0,107,32768,0.0,0,2,0,0.061,6.0
57264793602,572647936,DW,355391,355390,1,30,,0,107,34816,0.0,0,2,0,0.029,6.5
57264793702,572647937,DW,355390,354293,2,30,희망로,0,107,32768,0.0,0,4,0,0.05,5.5
57264793902,572647939,DW,563775,354831,1,30,,0,107,34816,0.0,0,2,0,0.118,6.5
57264794002,572647940,DW,563775,354755,1,30,희망로506번길,0,107,32768,0.0,0,2,0,0.08,6.0
57264794102,572647941,DW,563775,355025,1,30,희망로506번길,0,107,32768,0.0,0,2,0,0.042,6.5
57264794202,572647942,DW,355393,355392,1,30,,0,107,34816,0.0,0,2,0,0.099,6.5
57264794302,572647943,DW,355392,354327,2,30,희망로,0,107,32768,0.0,0,4,0,0.024,5.5
57264794402,572647944,DW,355392,355041,2,30,희망로,0,107,32768,0.0,0,4,0,0.066,5.5
57264794502,572647945,DW,1751333,1751332,1,30,,0,107,34816,0.0,0,2,0,0.064,6.5
57264794602,572647946,DW,1751333,354268,1,30,논골로,0,107,32768,0.0,0,2,0,0.083,6.0
57264794702,572647947,DW,1751341,1751333,1,30,논골로,0,107,32768,0.0,0,2,0,0.053,6.0
57264795202,572647952,DW,355467,354714,4,60,산성대로,0,107,32768,0.0,0,8,0,0.055,5.5
57264795302,572647953,DW,355395,355394,1,30,단대로31번길,0,107,32768,0.0,0,2,0,0.142,6.0
57264795502,572647955,DW,355394,354989,1,40,단대로,0,107,32768,0.0,0,2,0,0.015,6.0
0,572647959,DW,0,0,0,30,단대로31번길,0,107,32768,0.0,0,1,1,0.23,6.0
0,572647960,DW,0,0,0,30,산성대로437번길,0,107,32768,0.0,0,1,1,0.041,6.0
57264796302,572647963,DW,354751,354225,1,30,산성대로475번길,0,107,4,0.0,0,2,0,0.03,6.0
57264796402,572647964,DW,355397,354226,1,30,,0,107,34816,0.0,0,2,0,0.046,6.5
57264796502,572647965,DW,354614,354567,4,60,산성대로,0,107,32768,0.0,0,8,0,0.031,5.5
57264796602,572647966,DW,355398,354614,3,60,산성대로,0,107,32768,0.0,0,6,0,0.023,5.5
57264796702,572647967,DW,355398,354615,3,60,산성대로,0,107,32768,0.0,0,6,0,0.022,5.5
57264796802,572647968,DW,355582,355399,4,60,산성대로,0,107,32768,0.0,0,8,0,0.156,5.5
57264796902,572647969,DW,355399,354615,4,60,산성대로,0,107,32768,0.0,0,8,0,0.034,5.5
0,572647989,DW,0,0,0,60,사기막골로150번길,0,107,32,0.0,0,1,1,0.027,6.0
0,572647990,DW,0,0,0,60,순환로,0,107,1,0.0,0,1,1,0.045,5.5
0,572647992,DW,0,0,0,60,순환로,0,107,32,0.0,0,1,1,0.017,6.0
0,572647993,DW,0,0,0,50,순환로,0,107,1,0.0,0,1,1,0.024,5.5
0,572647996,DW,0,0,0,60,순환로,0,107,1,0.0,0,1,1,0.049,5.5
0,572648001,DW,0,0,0,50,갈마치로288번길,0,107,32768,0.0,0,1,1,0.044,6.0
0,572648002,DW,0,0,0,50,사기막골로,0,107,32768,0.0,0,1,1,0.025,6.0
0,572648004,DW,0,0,0,50,사기막골로,0,107,32768,0.0,0,2,1,0.042,5.5
57264800902,572648009,DW,355676,354303,2,50,사기막골로,0,107,32768,0.0,0,4,0,0.036,5.5
57264801202,572648012,DW,355408,354319,1,50,갈마치로,0,107,32768,0.0,0,3,0,0.018,5.5
57264801602,572648016,DW,355409,355090,1,30,,0,107,34816,0.0,0,2,0,0.258,6.0
57264802602,572648026,DW,355091,354309,2,50,갈마치로,0,107,32768,0.0,0,4,0,0.059,5.5
57264802702,572648027,DW,355091,354321,2,50,갈마치로,0,107,32768,0.0,0,4,0,0.147,5.5
57264803302,572648033,DW,648335,354323,2,50,황송로,0,107,32768,0.0,0,4,0,0.047,6.0
57264803402,572648034,DW,648335,354762,2,50,황송로,0,107,32768,0.0,0,4,0,0.072,6.0
57264803502,572648035,DW,355410,354761,2,30,광명로,0,107,32768,0.0,0,4,0,0.108,5.5
57264803602,572648036,DW,355410,355047,2,30,광명로,0,107,32768,0.0,0,4,0,0.026,5.5
57264804502,572648045,DW,354769,354768,1,30,둔촌대로425번길,0,107,32768,0.0,0,2,0,0.061,6.5
0,572648051,DW,0,0,0,60,희망로,0,107,1,0.0,0,2,1,0.112,5.5
0,572648053,DW,0,0,0,60,희망로,0,107,1,0.0,0,2,1,0.176,5.5
0,572648054,DW,0,0,0,60,희망로,0,107,1,0.0,4,2,1,0.536,5.5
0,572648055,DW,0,0,0,60,희망로,0,107,1,0.0,0,2,1,0.185,5.5
0,572648056,DW,0,0,0,60,희망로,0,107,1,0.0,4,2,1,0.544,5.5
57264806702,572648067,DW,355585,355089,4,60,둔촌대로,0,107,32768,0.0,0,8,0,0.24,5.5
57264807502,572648075,DW,355035,354290,1,40,광명로,0,107,32768,0.0,0,2,0,0.132,6.0
57264808202,572648082,DW,563823,354329,2,40,희망로,0,107,32768,0.0,0,4,0,0.058,5.5
57264809202,572648092,DW,355418,355047,1,30,,0,107,34816,0.0,0,2,0,0.028,6.5
57264814802,572648148,DW,355420,354222,4,60,산성대로,0,107,32768,0.0,0,8,0,0.065,5.5
0,572648150,DW,0,0,0,50,산성대로,0,107,4,0.0,0,1,1,0.046,6.0
57264815902,572648159,DW,355420,354221,4,60,산성대로,0,107,32768,0.0,0,8,0,0.102,5.5
57264817902,572648179,DW,355678,354221,4,60,산성대로,0,107,32768,0.0,0,8,0,0.135,5.5
0,572648185,DW,0,0,0,50,산성대로,0,107,4,0.0,0,1,1,0.052,6.0
57264819502,572648195,DW,355872,354664,4,60,산성대로,0,107,32768,0.0,0,8,0,0.109,5.5
57264821902,572648219,DW,355424,355423,1,30,,0,107,34816,0.0,0,2,0,0.047,6.5
57264822002,572648220,DW,355423,354875,2,30,시민로,0,107,32768,0.0,0,4,0,0.121,5.5
57264822102,572648221,DW,355423,355081,2,30,시민로,0,107,32768,0.0,0,4,0,0.225,5.5
57264823602,572648236,DW,354842,354510,3,60,둔촌대로,0,107,32768,0.0,0,6,0,0.082,5.5
57264823702,572648237,DW,355425,354656,1,30,,0,107,34816,0.0,0,2,0,0.027,6.5
57264823802,572648238,DW,355071,355070,1,30,제일로44번길,0,107,32768,0.0,0,2,0,0.172,6.0
57264823902,572648239,DW,355427,355426,1,30,,0,107,34816,0.0,0,2,0,0.033,6.5
57264824002,572648240,DW,588469,355427,1,30,제일로44번길,0,107,32768,0.0,0,2,0,0.128,6.0
57264824102,572648241,DW,355427,355070,1,30,제일로44번길,0,107,32768,0.0,0,2,0,0.046,6.0
0,572648262,DW,0,0,0,40,시민로,0,107,4,0.0,0,1,1,0.046,6.0
0,572648270,DW,0,0,0,30,산성대로,0,107,4,0.0,0,1,1,0.055,6.0
57264827602,572648276,DW,648337,648334,1,60,산성대로,0,107,32768,0.0,0,2,0,0.027,6.0
57264827702,572648277,DW,648337,354722,4,60,산성대로,0,107,32768,0.0,0,8,0,0.11,5.5
57264828002,572648280,DW,354722,354481,4,60,산성대로,0,107,32768,0.0,0,8,0,0.124,5.5
0,572648299,DW,0,0,0,50,,0,107,1,0.0,0,1,1,0.07,5.5
0,572648301,DW,0,0,0,30,산성대로,0,107,32768,0.0,0,1,1,0.305,5.5
0,572648303,DW,0,0,0,50,산성대로,0,107,32768,0.0,0,2,1,0.039,5.5
0,572648305,DW,0,0,0,50,산성대로,0,107,1,0.0,0,1,1,0.034,5.5
57264834002,572648340,DW,355438,354746,1,30,,0,107,34816,0.0,0,2,0,0.11,6.5
0,572648355,DW,0,0,0,60,산성대로,0,107,1,0.0,0,3,1,0.251,5.5
0,572648366,DW,0,0,0,60,산성대로,0,107,1,0.0,1,1,1,0.085,5.5
57264838202,572648382,DW,355442,354676,1,30,,0,107,32768,0.0,0,2,0,0.107,6.5
57264841602,572648416,DW,355446,355445,1,30,,0,107,34816,0.0,0,2,0,0.011,6.5
57264841702,572648417,DW,355445,355202,1,30,복정로,0,107,32768,0.0,0,2,0,0.172,6.0
57264841802,572648418,DW,355445,355205,1,30,복정로,0,107,32768,0.0,0,2,0,0.019,6.0
57264847002,572648470,DW,648339,648338,1,30,,0,104,34816,0.0,0,2,0,0.016,6.5
57264847102,572648471,DW,648339,354797,1,30,성내천로8길,0,104,32768,0.0,0,2,0,0.027,6.0
57264847302,572648473,DW,355452,354367,3,50,동남로,0,104,32768,0.0,0,6,0,0.031,5.5
57264847402,572648474,DW,355452,354923,3,50,동남로,0,104,32768,0.0,0,6,0,0.055,5.5
57264847602,572648476,DW,355742,355453,1,30,성내천로35길,0,104,34816,0.0,0,2,0,0.273,6.5
57264847702,572648477,DW,355453,354929,1,30,성내천로35길,0,104,34816,0.0,0,2,0,0.028,6.5
57264848602,572648486,DW,355455,355454,1,50,,0,107,34816,0.0,0,2,0,0.014,6.5
57264848702,572648487,DW,355454,354306,1,50,둔촌대로497번길,0,107,32768,0.0,0,2,0,0.122,6.0
57264848802,572648488,DW,355454,354307,1,50,둔촌대로497번길,0,107,32768,0.0,0,2,0,0.06,6.0
57264848902,572648489,DW,355457,355456,1,30,,0,107,34816,0.0,0,2,0,0.021,6.5
0,572648493,DW,0,0,0,30,중대로15길,0,104,34816,0.0,0,1,1,0.084,6.5
57264852702,572648527,DW,355102,354699,1,30,원터로,0,106,32768,0.0,0,2,0,0.098,5.5
57264852902,572648529,DW,355911,355459,1,40,,0,107,34816,0.0,0,3,0,0.027,6.5
57264853202,572648532,DW,355460,354774,1,50,,0,107,34816,0.0,0,2,0,0.034,6.5
57264853302,572648533,DW,355271,355263,1,30,성남대로1390번길,0,107,32768,0.0,0,2,0,0.038,6.0
57264853402,572648534,DW,355272,355271,1,30,성남대로1390번길,0,107,32768,0.0,0,2,0,0.04,6.0
57264853502,572648535,DW,355461,355271,1,30,성남대로1380번길,0,107,32768,0.0,0,2,0,0.062,6.0
57264853902,572648539,DW,355273,355272,1,30,성남대로1380번길,0,107,32768,0.0,0,2,0,0.11,6.5
57264854002,572648540,DW,355250,355249,1,30,성남대로1390번길,0,107,32768,0.0,0,2,0,0.045,6.0
57264854102,572648541,DW,355268,355250,1,30,복정로32번길,0,107,32768,0.0,0,2,0,0.128,6.0
57264854802,572648548,DW,354986,354790,2,30,문정로,0,104,32768,0.0,0,4,0,0.177,5.5
57264856302,572648563,DW,355737,355267,1,30,복정로32번길,0,107,32768,0.0,0,2,0,0.126,6.0
57264857202,572648572,DW,355463,354343,1,40,금상로,0,107,4,0.0,0,2,0,0.043,6.0
57264857302,572648573,DW,355463,354441,1,40,금상로,0,107,4,0.0,0,2,0,0.047,6.0
57264859502,572648595,DW,354877,354650,4,60,산성대로,0,107,32768,0.0,0,8,0,0.095,5.5
57264859602,572648596,DW,355073,354718,3,50,제일로,0,107,32768,0.0,0,6,0,0.081,5.5
57264860102,572648601,DW,355680,354192,2,70,경충대로,3,107,32768,0.0,0,4,0,0.254,5.5
57264863102,572648631,DW,355467,354466,4,60,산성대로,0,107,4,0.0,0,8,0,0.024,5.5
57264863302,572648633,DW,354466,354225,4,60,산성대로,0,107,4,0.0,0,8,0,0.059,5.5
57264863902,572648639,DW,355468,354225,1,30,논골로,0,107,4,0.0,0,2,0,0.03,6.0
0,572648642,DW,0,0,0,60,산성대로475번길,0,107,4,0.0,0,1,1,0.082,6.0
0,572648643,DW,0,0,0,30,산성대로475번길,0,107,4,0.0,0,1,1,0.014,6.0
57264865402,572648654,DW,354813,354402,1,40,오금로36길,0,104,32768,0.0,0,2,0,0.22,6.0
57264865902,572648659,DW,355072,355071,1,60,둔촌대로171번길,0,107,32768,0.0,0,2,0,0.144,6.0
57264866602,572648666,DW,355470,355469,2,30,,0,107,34816,0.0,0,4,0,0.082,6.5
57264866702,572648667,DW,355469,354303,1,50,사기막골로122번길,0,107,32768,0.0,0,2,0,0.107,6.0
57264866802,572648668,DW,355469,354304,1,50,사기막골로122번길,0,107,32768,0.0,0,2,0,0.146,6.0
57264867602,572648676,DW,588481,588457,1,30,은이로63번길,0,107,32768,0.0,0,2,0,0.054,6.0
57264867902,572648679,DW,588481,588460,1,30,은이로63번길,0,107,32768,0.0,0,2,0,0.022,6.0
57264872802,572648728,DW,355478,354668,1,60,,0,107,32768,0.0,0,2,0,0.06,6.5
57264873202,572648732,DW,588559,354668,1,60,갈마치로,0,107,32768,0.0,0,2,0,0.212,5.5
0,572648734,DW,0,0,0,50,순환로,0,107,1,0.0,0,1,1,0.132,5.5
57264876702,572648767,DW,355940,354739,1,30,시민로90번길,0,107,32768,0.0,0,2,0,0.189,6.0
57264881402,572648814,DW,355483,354876,1,30,시민로28번길,0,107,34816,0.0,0,2,0,0.105,6.5
57264881602,572648816,DW,355483,354875,1,30,시민로28번길,0,107,32768,0.0,0,2,0,0.022,6.5
57264882202,572648822,DW,354841,354839,1,30,원터로17번길,0,107,32768,0.0,0,2,0,0.203,5.5
57264884502,572648845,DW,355107,355106,1,30,둔촌대로258번길,0,107,32768,0.0,0,2,0,0.19,6.5
57264886902,572648869,DW,355869,354484,3,60,둔촌대로,0,107,32768,0.0,0,6,0,0.111,5.5
57264888702,572648887,DW,355486,354896,2,30,충민로2길,0,104,32768,0.0,0,4,0,0.1,6.0
57264902302,572649023,DW,355765,355489,2,60,성내천로43마길,0,104,32768,0.0,0,4,0,0.217,6.0
57264902502,572649025,DW,648341,355491,1,60,성내천로43바길,0,104,32768,0.0,0,2,0,0.075,6.0
0,572649094,DW,0,0,0,60,산성대로,0,107,1,0.0,0,2,1,0.147,5.5
57264916402,572649164,DW,355497,354693,2,50,수정로,0,107,32768,0.0,0,4,0,0.033,5.5
57264917302,572649173,DW,588459,355002,1,30,은이로29번길,0,107,32768,0.0,0,2,0,0.124,6.0
57264918902,572649189,DW,355498,354670,1,30,태평로8번길,0,107,32768,0.0,0,2,0,0.04,6.0
57264922002,572649220,DW,355501,354335,1,50,순환로,0,106,2,0.0,0,2,0,0.12,5.5
57264922202,572649222,DW,355502,354339,1,50,순환로,0,106,2,0.0,0,2,0,0.18,5.5
57264922302,572649223,DW,355502,355501,1,50,순환로,0,106,2,0.0,3,2,0,0.074,5.5
57264929002,572649290,DW,355506,355505,1,30,,0,107,34816,0.0,0,2,0,0.123,6.5
57264929202,572649292,DW,355505,354283,1,30,태평로,0,107,32768,0.0,0,2,0,0.146,6.0
57264934402,572649344,DW,648359,648342,1,30,,0,107,34816,0.0,0,2,0,0.078,6.5
57264934502,572649345,DW,648342,648304,1,30,시민로,0,107,32768,0.0,0,2,0,0.03,6.0
57264934602,572649346,DW,648342,355456,1,30,시민로,0,107,32768,0.0,0,2,0,0.011,6.0
57264934902,572649349,DW,648304,354621,1,30,시민로,0,107,32768,0.0,0,2,0,0.164,6.0
57264935902,572649359,DW,648303,355346,3,50,거마로,0,104,32768,0.0,0,6,0,0.051,5.5
57264937402,572649374,DW,355706,355012,1,30,수정북로,0,107,32768,0.0,0,2,0,0.227,6.5
57264939302,572649393,DW,355508,354765,2,30,희망로,0,107,4,0.0,0,4,0,0.017,5.5
57264939502,572649395,DW,355509,354262,3,50,양산로,0,104,32768,0.0,0,6,0,0.029,5.5
57264939602,572649396,DW,355509,354946,3,50,양산로,0,104,32768,0.0,0,6,0,0.055,5.5
57264941502,572649415,DW,355547,354539,2,40,마천로,0,104,32768,0.0,0,4,0,0.061,5.5
57264947202,572649472,DW,355521,354374,2,30,충민로,0,104,32768,0.0,0,4,0,0.18,5.5
57264949202,572649492,DW,355512,355511,2,30,송파대로8길,0,104,32768,0.0,0,4,0,0.08,6.0
57264950002,572649500,DW,355515,355514,1,40,충민로6길,0,104,32768,0.0,0,3,0,0.174,6.5
57264950902,572649509,DW,355516,354567,1,30,산성대로567번길,0,107,32768,0.0,0,2,0,0.099,6.0
57264954302,572649543,DW,354910,354909,2,60,회안대로,43,103,32768,0.0,0,4,0,0.07,5.5
57264954902,572649549,DW,354569,354502,2,60,하남대로,43,103,32768,0.0,0,4,0,0.252,5.5
57264955202,572649552,DW,354914,354501,2,60,하남대로,43,103,32768,0.0,0,4,0,0.294,5.5
57264955402,572649554,DW,355151,354413,2,60,하남대로,43,103,32768,0.0,0,4,0,0.427,5.5
57264956402,572649564,DW,355294,354275,2,70,경충대로,0,107,32768,0.0,0,4,0,0.626,5.5
57264956702,572649567,DW,354230,354229,2,50,순환로,0,107,32768,0.0,0,4,0,0.068,5.5
57264956802,572649568,DW,354333,354274,3,60,희망로,0,107,32768,0.0,0,6,0,0.069,5.5
57264957102,572649571,DW,354714,354712,4,60,산성대로,0,107,32768,0.0,0,8,0,0.129,5.5
57264957202,572649572,DW,355000,354712,4,60,산성대로,0,107,32768,0.0,0,8,0,0.094,5.5
57264958402,572649584,DW,355658,355451,1,60,고골로,0,107,32768,0.0,0,2,0,0.584,6.0
57264959002,572649590,DW,354818,354450,3,50,오금로,0,104,32768,0.0,0,6,0,0.183,5.5
57264959502,572649595,DW,648297,354817,1,30,오금로40길,0,104,32768,0.0,0,2,0,0.29,6.0
0,572649609,DW,0,0,0,50,순환로,0,107,8,0.0,0,1,1,0.122,5.5
0,572649615,DW,0,0,0,40,,0,107,34816,0.0,0,1,1,0.051,6.5
0,572649618,DW,0,0,0,40,,0,107,34816,0.0,0,1,1,0.089,6.5
57264961902,572649619,DW,355526,355525,1,30,,0,107,34816,0.0,0,2,0,0.01,6.5
0,572649620,DW,0,0,0,40,순환로379번길,0,107,34816,0.0,0,1,1,0.052,6.5
57264962502,572649625,DW,355724,354298,2,50,사기막골로62번길,0,107,32768,0.0,0,4,0,0.157,5.5
0,572649627,DW,0,0,0,50,순환로,0,107,1,0.0,0,2,1,0.077,5.5
0,572649628,DW,0,0,0,50,순환로,0,107,1,0.0,0,2,1,0.033,5.5
0,572649630,DW,0,0,0,40,산성대로,0,107,32768,0.0,0,2,1,0.246,5.5
57264963902,572649639,DW,355529,355528,1,30,복정로84번길,0,107,32768,0.0,0,2,0,0.121,6.5
57264964002,572649640,DW,355529,355229,1,30,복정로96번길,0,107,32768,0.0,0,2,0,0.051,6.0
57264964102,572649641,DW,355529,355237,1,30,복정로96번길,0,107,32768,0.0,0,2,0,0.046,6.0
57264964202,572649642,DW,355528,355235,1,30,복정로84번길,0,107,32768,0.0,0,2,0,0.12,6.0
57264964302,572649643,DW,355528,355238,1,30,복정로84번길,0,107,32768,0.0,0,2,0,0.045,6.0
57264964502,572649645,DW,354980,354979,1,40,금빛로112번길,0,107,32768,0.0,0,2,0,0.36,6.0
0,572649661,DW,0,0,0,50,순환로,0,107,1,0.0,0,2,1,0.146,5.5
0,572649662,DW,0,0,0,50,순환로,0,107,1,0.0,4,2,1,0.518,5.5
0,572649663,DW,0,0,0,50,순환로,0,107,1,0.0,0,2,1,0.134,5.5
0,572649664,DW,0,0,0,50,순환로,0,107,1,0.0,4,2,1,0.507,5.5
57264968602,572649686,DW,354289,354233,1,30,남문로,0,107,32768,0.0,0,2,0,0.233,6.0
57264970402,572649704,DW,354440,354381,2,50,문정로,0,104,32768,0.0,0,4,0,0.349,5.5
57264970802,572649708,DW,355533,355510,2,30,송파대로8길,0,104,32768,0.0,0,4,0,0.025,6.0
57264970902,572649709,DW,355533,355522,2,30,송파대로8길,0,104,32768,0.0,0,4,0,0.04,6.0
57264971402,572649714,DW,355514,355513,1,30,충민로6길,0,104,32768,0.0,0,2,0,0.117,6.5
57264972602,572649726,DW,355535,355510,1,30,,0,104,34816,0.0,0,2,0,0.055,6.5
57264973202,572649732,DW,355607,355522,1,30,충민로4길,0,104,32768,0.0,0,2,0,0.223,6.0
57264973402,572649734,DW,355537,355536,1,50,,0,107,34816,0.0,0,2,0,0.096,6.5
57264973502,572649735,DW,355536,354304,2,50,순환로,0,107,32768,0.0,0,4,0,0.041,5.5
57264973602,572649736,DW,355536,354305,2,50,순환로,0,107,32768,0.0,0,4,0,0.055,5.5
57264973902,572649739,DW,355539,355538,1,30,,0,107,34816,0.0,0,2,0,0.037,6.5
57264978602,572649786,DW,563778,355534,1,30,새말로12길,0,104,32768,0.0,0,2,0,0.133,6.0
57264984902,572649849,DW,355905,355903,3,40,공원로,0,107,32768,0.0,0,6,0,0.225,5.5
57264988802,572649888,DW,355545,354920,1,30,,0,104,34816,0.0,0,2,0,0.053,6.5
57264990502,572649905,DW,354395,354377,2,50,송이로,0,104,32768,0.0,0,4,0,0.251,5.5
57264994402,572649944,DW,355546,354612,1,30,오금로68길,0,104,32768,0.0,0,2,0,0.035,6.5
57264994702,572649947,DW,354944,354942,1,30,양산로8길,0,104,32768,0.0,0,2,0,0.081,6.0
0,572649997,DW,0,0,0,40,마천로41길,0,104,4,0.0,0,1,1,0.041,6.5
57264999802,572649998,DW,355547,354363,2,40,마천로,0,104,4,0.0,0,4,0,0.038,5.5
