v_link_id,road_rank,k_length,sido_id,sigungu_id,emd_id,sido_name,sigungu_name,emd_name,FRIN_CG
47825837601,106,0.146,31000,31240,31240430,경기도,화성시,정남면,81.2
57164992401,107,0.044,31000,31021,31021650,경기도,성남시수정구,고등동,32.73
57264717101,107,0.135,31000,31021,31021670,경기도,성남시수정구,복정동,71.49
57154684902,107,0.056,31000,31023,31023720,경기도,성남시분당구,구미1동,95.83
47824399401,107,0.114,31000,31240,31240140,경기도,화성시,향남읍,66.45
57154057901,102,0.578,31000,31023,31023610,경기도,성남시분당구,이매2동,63.48
57166414401,101,0.345,31000,31021,31021650,경기도,성남시수정구,고등동,25.45
57276723501,107,0.097,31000,31180,31180620,경기도,하남시,미사1동,78.57
57154502901,107,0.059,31000,31023,31023750,경기도,성남시분당구,판교동,42.82
47714185501,106,0.957,31000,31240,31240130,경기도,화성시,우정읍,98.96
57173816802,104,0.218,11000,11240,11240790,서울특별시,송파구,잠실2동,90.69
57278128401,107,0.012,31000,31180,31180611,경기도,하남시,미사3동,94.01
47834334402,107,0.697,31000,31240,31240380,경기도,화성시,팔탄면,7.35
57134692801,107,0.044,31000,31240,31240610,경기도,화성시,동탄1동,93.73
57138027301,105,0.03,31000,31240,31240520,경기도,화성시,진안동,85.24
47714761202,107,0.204,31000,31240,31240130,경기도,화성시,우정읍,11.78
57136767601,107,0.073,31000,31240,31240640,경기도,화성시,동탄4동,66.38
47814736401,107,0.451,31000,31240,31240420,경기도,화성시,양감면,16.55
47830050601,107,0.37,31000,31240,31240310,경기도,화성시,매송면,7.43
47825439602,107,0.229,31000,31240,31240140,경기도,화성시,향남읍,0.12
57276185601,107,0.009,31000,31180,31180620,경기도,하남시,미사1동,17.1
57136253202,107,0.16,31000,31240,31240700,경기도,화성시,동탄6동,66.7
57137078502,107,0.045,31000,31240,31240700,경기도,화성시,동탄6동,78.93
57155831702,107,0.035,31000,31023,31023740,경기도,성남시분당구,삼평동,67.31
57278127602,107,0.024,31000,31180,31180611,경기도,하남시,미사3동,91.61
47714900201,107,0.041,31000,31240,31240130,경기도,화성시,우정읍,77.45
57166463302,104,0.012,11000,11240,11240690,서울특별시,송파구,문정2동,68.88
57266595502,104,0.04,11000,11240,11240820,서울특별시,송파구,위례동,51.59
57150118101,107,0.141,31000,31023,31023580,경기도,성남시분당구,서현1동,3.7
57276733801,107,0.375,31000,31180,31180510,경기도,하남시,천현동,50.18
57137105502,107,0.18,31000,31240,31240700,경기도,화성시,동탄6동,54.68
57155181001,107,0.11,31000,31023,31023680,경기도,성남시분당구,운중동,72.45
47824863302,107,0.175,31000,31240,31240420,경기도,화성시,양감면,66.76
57254525902,107,0.113,31000,31022,31022610,경기도,성남시중원구,도촌동,59.56
47824896401,103,0.022,31000,31240,31240380,경기도,화성시,팔탄면,65.21
47734916201,107,0.039,31000,31240,31240350,경기도,화성시,마도면,59.02
57276795001,107,0.029,31000,31180,31180630,경기도,하남시,미사2동,67.12
57274264402,107,0.066,31000,31180,31180530,경기도,하남시,신장2동,83.34
57276592801,107,0.108,31000,31180,31180560,경기도,하남시,덕풍3동,5.83
57264719601,107,0.069,31000,31021,31021670,경기도,성남시수정구,복정동,87.55
57254287801,107,0.127,31000,31023,31023520,경기도,성남시분당구,수내3동,2.34
57135586001,107,0.013,31000,31240,31240530,경기도,화성시,병점1동,14.99
57251018601,107,0.089,31000,31023,31023560,경기도,성남시분당구,정자3동,88.18
57255055801,107,0.02,31000,31023,31023630,경기도,성남시분당구,야탑3동,0.0
57264686201,107,0.034,31000,31022,31022510,경기도,성남시중원구,성남동,15.51
202400040002,107,0.899,31000,31240,31240350,경기도,화성시,마도면,42.11
57155597202,107,0.007,31000,31023,31023740,경기도,성남시분당구,삼평동,72.71
57256291301,107,0.009,31000,31022,31022610,경기도,성남시중원구,도촌동,38.91
47834613001,107,0.099,31000,31240,31240120,경기도,화성시,봉담읍,58.03
57266174202,107,0.114,31000,31180,31180650,경기도,하남시,위례동,54.98
57254830201,107,0.025,31000,31023,31023580,경기도,성남시분당구,서현1동,99.08
57137172302,107,0.479,31000,31240,31240570,경기도,화성시,화산동,43.54
47825391301,107,0.308,31000,31240,31240140,경기도,화성시,향남읍,54.29
57264398801,107,0.062,31000,31022,31022560,경기도,성남시중원구,은행2동,97.17
47834206901,107,0.604,31000,31240,31240560,경기도,화성시,기배동,82.74
47714099602,103,0.027,31000,31240,31240130,경기도,화성시,우정읍,83.16
57135180802,106,0.022,31000,31240,31240550,경기도,화성시,반월동,98.95
57136643401,107,0.027,31000,31240,31240650,경기도,화성시,동탄5동,16.65
57264635901,107,0.083,31000,31022,31022600,경기도,성남시중원구,하대원동,88.77
57278258201,104,0.019,11000,11240,11240590,서울특별시,송파구,오륜동,79.21
57136454801,107,0.046,31000,31240,31240520,경기도,화성시,진안동,64.29
47814935602,107,0.202,31000,31240,31240420,경기도,화성시,양감면,87.36
57264872801,107,0.06,31000,31022,31022570,경기도,성남시중원구,상대원1동,35.96
57250078701,107,0.161,31000,31023,31023510,경기도,성남시분당구,분당동,57.15
57154773401,107,0.018,31000,31023,31023720,경기도,성남시분당구,구미1동,24.53
47735243302,107,0.045,31000,31240,31240150,경기도,화성시,남양읍,69.44
57266198201,104,0.026,11000,11240,11240820,서울특별시,송파구,위례동,81.8
57174262402,104,0.013,11000,11240,11240710,서울특별시,송파구,잠실본동,37.9
57134716602,107,0.137,31000,31240,31240610,경기도,화성시,동탄1동,17.32
57134983401,107,0.03,31000,31240,31240610,경기도,화성시,동탄1동,93.0
57276871001,107,0.04,31000,31180,31180510,경기도,하남시,천현동,83.35
57154662201,107,0.104,31000,31023,31023710,경기도,성남시분당구,금곡동,90.09
57276880301,104,0.183,11000,11240,11240600,서울특별시,송파구,오금동,68.74
47835079401,105,0.007,31000,31240,31240120,경기도,화성시,봉담읍,96.69
57154182401,107,0.097,31000,31023,31023580,경기도,성남시분당구,서현1동,94.69
57134692601,107,0.044,31000,31240,31240610,경기도,화성시,동탄1동,44.57
47825031401,107,0.311,31000,31240,31240140,경기도,화성시,향남읍,2.71
57155807701,101,2.761,31000,31023,31023680,경기도,성남시분당구,운중동,70.91
57164814701,104,0.126,11000,11240,11240650,서울특별시,송파구,가락본동,42.88
57134913901,107,0.027,31000,31240,31240550,경기도,화성시,반월동,63.19
57171628302,104,0.153,11000,11240,11240800,서울특별시,송파구,잠실3동,26.01
57266672502,107,0.103,31000,31021,31021680,경기도,성남시수정구,위례동,72.32
57154777401,107,0.082,31000,31021,31021660,경기도,성남시수정구,시흥동,19.36
57136734602,107,0.118,31000,31240,31240640,경기도,화성시,동탄4동,2.83
57277487501,107,0.041,31000,31180,31180670,경기도,하남시,감일동,87.03
57155811701,101,0.375,31000,31021,31021660,경기도,성남시수정구,시흥동,77.76
57150067802,107,0.077,31000,31023,31023580,경기도,성남시분당구,서현1동,62.62
47721006202,107,0.679,31000,31240,31240390,경기도,화성시,장안면,14.82
57264705902,107,0.077,31000,31021,31021670,경기도,성남시수정구,복정동,93.16
47825528901,107,0.023,31000,31240,31240420,경기도,화성시,양감면,62.7
47745796901,107,0.046,31000,31240,31240670,경기도,화성시,새솔동,2.99
47724077701,107,0.035,31000,31240,31240380,경기도,화성시,팔탄면,45.84
57168191302,104,0.023,11000,11240,11240650,서울특별시,송파구,가락본동,28.72
57155086801,107,0.046,31000,31023,31023710,경기도,성남시분당구,금곡동,84.98
202300240301,107,1.608,31000,31240,31240390,경기도,화성시,장안면,11.05
57264841602,107,0.011,31000,31021,31021670,경기도,성남시수정구,복정동,72.28
47824454801,107,0.042,31000,31240,31240430,경기도,화성시,정남면,39.44
57125422302,107,0.058,31000,31240,31240710,경기도,화성시,동탄8동,60.56
57137045502,107,0.021,31000,31240,31240700,경기도,화성시,동탄6동,19.21
57275474601,107,0.036,31000,31180,31180560,경기도,하남시,덕풍3동,58.37
47724186601,107,0.036,31000,31240,31240390,경기도,화성시,장안면,78.95
47835617001,107,0.395,31000,31240,31240120,경기도,화성시,봉담읍,28.14
57265390402,104,0.027,11000,11240,11240550,서울특별시,송파구,마천1동,92.33
47820106801,106,0.031,31000,31240,31240430,경기도,화성시,정남면,99.92
57255080401,103,0.723,31000,31022,31022610,경기도,성남시중원구,도촌동,79.45
57278188301,107,0.03,31000,31180,31180560,경기도,하남시,덕풍3동,5.67
47834367801,105,0.116,31000,31240,31240310,경기도,화성시,매송면,89.13
57254358301,107,0.024,31000,31023,31023510,경기도,성남시분당구,분당동,94.53
47634340802,107,0.276,31000,31240,31240360,경기도,화성시,송산면,54.16
57137038001,107,0.086,31000,31240,31240700,경기도,화성시,동탄6동,39.47
57136260201,107,0.057,31000,31240,31240700,경기도,화성시,동탄6동,93.28
57160370101,104,0.279,11000,11240,11240660,서울특별시,송파구,가락1동,7.9
57125351402,107,0.022,31000,31240,31240700,경기도,화성시,동탄6동,41.58
57154115402,107,0.18,31000,31023,31023670,경기도,성남시분당구,구미동,66.67
57254256901,107,0.092,31000,31023,31023630,경기도,성남시분당구,야탑3동,81.88
57250138701,105,0.035,31000,31023,31023590,경기도,성남시분당구,서현2동,90.63
47724815401,107,0.439,31000,31240,31240350,경기도,화성시,마도면,31.32
57264796001,107,0.041,31000,31021,31021600,경기도,성남시수정구,단대동,84.76
57261010502,104,0.19,11000,11240,11240560,서울특별시,송파구,마천2동,82.5
57137135601,107,0.084,31000,31240,31240700,경기도,화성시,동탄6동,79.52
57275669401,107,0.291,31000,31180,31180530,경기도,하남시,신장2동,55.41
57137156002,105,0.033,31000,31240,31240570,경기도,화성시,화산동,86.97
57155832102,107,0.098,31000,31023,31023740,경기도,성남시분당구,삼평동,81.04
47724861801,107,0.033,31000,31240,31240130,경기도,화성시,우정읍,57.46
57266210901,104,0.072,11000,11240,11240820,서울특별시,송파구,위례동,4.42
57264772501,104,0.081,11000,11240,11240540,서울특별시,송파구,거여2동,97.65
57137711901,107,0.091,31000,31240,31240650,경기도,화성시,동탄5동,74.49
57125465401,107,0.029,31000,31240,31240710,경기도,화성시,동탄8동,62.49
57265415401,107,0.061,31000,31022,31022530,경기도,성남시중원구,금광1동,57.56
57137004601,107,0.022,31000,31240,31240570,경기도,화성시,화산동,60.46
47634593401,107,0.201,31000,31240,31240370,경기도,화성시,서신면,42.73
57277898402,107,0.225,31000,31180,31180670,경기도,하남시,감일동,87.48
57168302301,105,0.091,31000,31021,31021650,경기도,성남시수정구,고등동,91.37
57277253102,107,0.021,31000,31180,31180611,경기도,하남시,미사3동,92.66
47735185501,107,0.038,31000,31240,31240150,경기도,화성시,남양읍,91.02
57155780401,107,0.035,31000,31023,31023760,경기도,성남시분당구,백현동,63.17
57138234002,107,0.024,31000,31240,31240650,경기도,화성시,동탄5동,44.97
57266867501,107,0.408,31000,31022,31022570,경기도,성남시중원구,상대원1동,3.04
57251036902,107,0.112,31000,31023,31023580,경기도,성남시분당구,서현1동,69.47
47825151602,107,0.03,31000,31240,31240380,경기도,화성시,팔탄면,5.16
57255002601,107,0.115,31000,31022,31022610,경기도,성남시중원구,도촌동,95.4
57125530401,107,0.094,31000,31240,31240710,경기도,화성시,동탄8동,92.16
57277426101,107,0.089,31000,31180,31180620,경기도,하남시,미사1동,94.88
57264707702,107,0.048,31000,31021,31021670,경기도,성남시수정구,복정동,92.74
47824206402,107,0.033,31000,31240,31240140,경기도,화성시,향남읍,84.47
47835383802,107,0.136,31000,31240,31240120,경기도,화성시,봉담읍,25.59
57265618202,104,0.197,11000,11240,11240820,서울특별시,송파구,위례동,78.02
47734038901,106,0.051,31000,31240,31240150,경기도,화성시,남양읍,51.16
47824931402,106,0.173,31000,31240,31240430,경기도,화성시,정남면,99.63
57254221902,107,0.072,31000,31023,31023670,경기도,성남시분당구,구미동,80.83
47835619701,107,0.065,31000,31240,31240120,경기도,화성시,봉담읍,3.85
57134995201,107,0.031,31000,31240,31240620,경기도,화성시,동탄3동,74.37
47734413001,107,0.046,31000,31240,31240150,경기도,화성시,남양읍,86.52
57254518701,107,0.016,31000,31023,31023590,경기도,성남시분당구,서현2동,98.45
47836069201,107,0.048,31000,31240,31240330,경기도,화성시,비봉면,9.91
47724191002,107,0.174,31000,31240,31240390,경기도,화성시,장안면,11.13
57135043902,107,0.021,31000,31240,31240530,경기도,화성시,병점1동,78.46
57264373801,107,0.019,31000,31021,31021610,경기도,성남시수정구,산성동,95.99
47714157502,107,0.049,31000,31240,31240130,경기도,화성시,우정읍,49.1
47836375701,107,0.023,31000,31240,31240560,경기도,화성시,기배동,80.31
47824321901,107,0.055,31000,31240,31240140,경기도,화성시,향남읍,76.57
57278205001,107,0.014,31000,31180,31180530,경기도,하남시,신장2동,6.39
57155786301,107,0.111,31000,31023,31023760,경기도,성남시분당구,백현동,65.87
57270293301,107,0.04,31000,31180,31180530,경기도,하남시,신장2동,97.36
47745771902,103,0.083,31000,31240,31240360,경기도,화성시,송산면,74.13
57265154402,107,0.043,31000,31022,31022560,경기도,성남시중원구,은행2동,90.56
57276924902,107,0.086,31000,31180,31180620,경기도,하남시,미사1동,26.37
47835417202,107,0.01,31000,31240,31240120,경기도,화성시,봉담읍,14.47
47831103901,107,0.149,31000,31240,31240310,경기도,화성시,매송면,14.47
57264343201,104,0.043,11000,11240,11240530,서울특별시,송파구,거여1동,95.82
57154244801,107,0.384,31000,31023,31023670,경기도,성남시분당구,구미동,26.0
57266209101,104,0.005,11000,11240,11240690,서울특별시,송파구,문정2동,23.83
57136518201,107,0.029,31000,31240,31240610,경기도,화성시,동탄1동,90.2
57264583101,107,0.022,31000,31022,31022510,경기도,성남시중원구,성남동,94.21
47735362601,107,0.04,31000,31240,31240380,경기도,화성시,팔탄면,19.32
57267441401,104,0.066,11000,11240,11240820,서울특별시,송파구,위례동,40.21
47724682001,107,0.091,31000,31240,31240380,경기도,화성시,팔탄면,69.77
47634294802,107,1.143,31000,31240,31240360,경기도,화성시,송산면,20.2
202400069902,107,0.325,31000,31240,31240370,경기도,화성시,서신면,7.76
57266145001,107,0.026,31000,31021,31021680,경기도,성남시수정구,위례동,27.52
57265054202,107,0.223,31000,31021,31021570,경기도,성남시수정구,태평4동,87.44
57134768602,107,0.023,31000,31240,31240610,경기도,화성시,동탄1동,97.98
57161198601,104,0.15,11000,11240,11240660,서울특별시,송파구,가락1동,16.68
57264716002,107,0.049,31000,31021,31021670,경기도,성남시수정구,복정동,80.94
57136968801,107,0.321,31000,31240,31240520,경기도,화성시,진안동,91.12
57154396801,105,0.04,31000,31023,31023750,경기도,성남시분당구,판교동,95.29
47745794201,107,0.225,31000,31240,31240670,경기도,화성시,새솔동,10.16
47824086302,105,0.336,31000,31240,31240140,경기도,화성시,향남읍,99.49
47834413101,107,0.225,31000,31240,31240120,경기도,화성시,봉담읍,20.5
202300032601,107,0.116,31000,31240,31240360,경기도,화성시,송산면,45.49
57166524802,104,0.011,11000,11240,11240690,서울특별시,송파구,문정2동,86.05
57125081401,107,0.111,31000,31240,31240700,경기도,화성시,동탄6동,22.2
57154230902,107,0.241,31000,31023,31023720,경기도,성남시분당구,구미1동,75.39
47520008402,107,0.114,31000,31240,31240370,경기도,화성시,서신면,89.36
47735769101,106,0.028,31000,31240,31240330,경기도,화성시,비봉면,52.41
57264889901,104,0.055,11000,11240,11240810,서울특별시,송파구,장지동,85.79
47725090102,107,0.013,31000,31240,31240130,경기도,화성시,우정읍,43.93
57164724002,104,0.241,11000,11240,11240660,서울특별시,송파구,가락1동,7.32
57155139001,107,0.124,31000,31023,31023680,경기도,성남시분당구,운중동,28.28
57125536002,107,0.044,31000,31240,31240710,경기도,화성시,동탄8동,71.01
57264740001,107,0.122,31000,31022,31022510,경기도,성남시중원구,성남동,4.91
47724033302,107,0.201,31000,31240,31240390,경기도,화성시,장안면,89.69
57266254401,104,0.063,11000,11240,11240820,서울특별시,송파구,위례동,97.54
57276811502,107,0.039,31000,31180,31180630,경기도,하남시,미사2동,74.87
57167990801,104,0.018,11000,11240,11240650,서울특별시,송파구,가락본동,11.17
47734999201,106,0.945,31000,31240,31240350,경기도,화성시,마도면,64.06
57134473702,107,0.145,31000,31240,31240540,경기도,화성시,병점2동,64.71
57276921201,107,0.057,31000,31180,31180560,경기도,하남시,덕풍3동,28.43
57136612001,107,0.031,31000,31240,31240640,경기도,화성시,동탄4동,82.69
57250116002,107,0.077,31000,31023,31023670,경기도,성남시분당구,구미동,10.42
47824116301,107,0.036,31000,31240,31240140,경기도,화성시,향남읍,39.25
57265184202,104,0.049,11000,11240,11240560,서울특별시,송파구,마천2동,14.97
47834176901,105,0.237,31000,31240,31240310,경기도,화성시,매송면,99.15
57138036001,107,0.038,31000,31240,31240610,경기도,화성시,동탄1동,7.77
47847650701,103,0.52,31000,31240,31240310,경기도,화성시,매송면,78.84
57136673401,107,0.031,31000,31240,31240700,경기도,화성시,동탄6동,16.09
57137167002,107,0.028,31000,31240,31240520,경기도,화성시,진안동,69.64
57146827802,107,0.046,31000,31023,31023670,경기도,성남시분당구,구미동,61.59
47835486801,106,0.023,31000,31240,31240430,경기도,화성시,정남면,99.82
57137959202,107,0.055,31000,31240,31240700,경기도,화성시,동탄6동,51.6
47834137902,107,0.054,31000,31240,31240310,경기도,화성시,매송면,65.92
57255517101,107,0.018,31000,31023,31023520,경기도,성남시분당구,수내3동,99.68
57266727902,107,0.067,31000,31022,31022510,경기도,성남시중원구,성남동,49.62
47835973102,107,0.034,31000,31240,31240330,경기도,화성시,비봉면,48.53
47724026901,107,0.148,31000,31240,31240130,경기도,화성시,우정읍,77.83
57134950401,107,0.033,31000,31240,31240610,경기도,화성시,동탄1동,27.4
47735146702,107,0.085,31000,31240,31240350,경기도,화성시,마도면,81.01
47734040802,106,0.061,31000,31240,31240350,경기도,화성시,마도면,99.46
57136809602,106,0.175,31000,31240,31240550,경기도,화성시,반월동,98.36
47824067102,106,0.07,31000,31240,31240380,경기도,화성시,팔탄면,99.9
47824937801,107,0.034,31000,31240,31240380,경기도,화성시,팔탄면,32.82
57177769701,102,0.26,11000,11240,11240520,서울특별시,송파구,풍납2동,65.06
57135910001,107,0.037,31000,31240,31240530,경기도,화성시,병점1동,20.75
57265151601,104,0.044,11000,11240,11240560,서울특별시,송파구,마천2동,72.87
57265541401,107,0.061,31000,31021,31021600,경기도,성남시수정구,단대동,76.46
57134674801,107,0.048,31000,31240,31240610,경기도,화성시,동탄1동,78.03
57250081801,107,0.143,31000,31023,31023580,경기도,성남시분당구,서현1동,27.58
57265137201,107,0.01,31000,31022,31022580,경기도,성남시중원구,상대원2동,8.03
57254931202,107,0.095,31000,31023,31023630,경기도,성남시분당구,야탑3동,79.36
57135201001,103,0.145,31000,31240,31240520,경기도,화성시,진안동,99.81
57136286202,107,0.079,31000,31240,31240700,경기도,화성시,동탄6동,14.51
47824131301,107,0.122,31000,31240,31240380,경기도,화성시,팔탄면,56.08
57266410502,104,0.068,11000,11240,11240530,서울특별시,송파구,거여1동,94.22
47724412002,107,1.627,31000,31240,31240130,경기도,화성시,우정읍,2.84
57265548601,107,0.047,31000,31022,31022620,경기도,성남시중원구,중앙동,79.84
57264959502,104,0.29,11000,11240,11240670,서울특별시,송파구,가락2동,86.41
47824032201,106,0.041,31000,31240,31240430,경기도,화성시,정남면,99.56
57266875702,104,0.041,11000,11240,11240820,서울특별시,송파구,위례동,43.27
57154031001,107,0.041,31000,31023,31023540,경기도,성남시분당구,수내2동,6.43
57264769802,104,0.095,11000,11240,11240530,서울특별시,송파구,거여1동,87.72
57255301801,107,0.211,31000,31023,31023540,경기도,성남시분당구,수내2동,3.05
47714095401,107,0.037,31000,31240,31240130,경기도,화성시,우정읍,42.44
57137878001,107,0.441,31000,31240,31240550,경기도,화성시,반월동,14.02
57170453901,104,0.084,11000,11240,11240570,서울특별시,송파구,방이1동,38.74
47634511802,107,0.147,31000,31240,31240360,경기도,화성시,송산면,84.24
57266184802,107,0.271,31000,31180,31180650,경기도,하남시,위례동,60.84
57276738002,107,0.217,31000,31180,31180530,경기도,하남시,신장2동,71.6
57277452401,107,0.072,31000,31180,31180670,경기도,하남시,감일동,29.63
57125401602,107,0.25,31000,31240,31240710,경기도,화성시,동탄8동,33.93
47834561202,107,0.191,31000,31240,31240380,경기도,화성시,팔탄면,35.54
57254249402,107,0.161,31000,31023,31023630,경기도,성남시분당구,야탑3동,91.68
47734244102,107,0.143,31000,31240,31240330,경기도,화성시,비봉면,37.14
57264714101,107,0.034,31000,31021,31021670,경기도,성남시수정구,복정동,89.55
47824867202,107,0.027,31000,31240,31240140,경기도,화성시,향남읍,46.43
57151153802,107,0.219,31000,31023,31023780,경기도,성남시분당구,정자동,63.39
57264222001,101,3.212,31000,31180,31180510,경기도,하남시,천현동,27.14
47835056601,107,0.869,31000,31240,31240380,경기도,화성시,팔탄면,2.84
57261117201,107,0.142,31000,31021,31021620,경기도,성남시수정구,양지동,85.39
57155115602,107,0.026,31000,31023,31023740,경기도,성남시분당구,삼평동,33.58
47835379201,107,0.036,31000,31240,31240120,경기도,화성시,봉담읍,65.04
57255282001,107,0.109,31000,31023,31023600,경기도,성남시분당구,이매1동,53.6
57154706502,107,0.062,31000,31023,31023670,경기도,성남시분당구,구미동,92.47
47724194802,107,0.083,31000,31240,31240390,경기도,화성시,장안면,27.79
57125352401,106,0.138,31000,31240,31240700,경기도,화성시,동탄6동,83.34
47824113301,107,0.065,31000,31240,31240140,경기도,화성시,향남읍,2.67
57164854801,104,0.01,11000,11240,11240650,서울특별시,송파구,가락본동,91.48
57134884602,107,0.043,31000,31240,31240540,경기도,화성시,병점2동,97.7
57255079402,107,0.236,31000,31022,31022610,경기도,성남시중원구,도촌동,31.63
57250065101,107,0.407,31000,31023,31023580,경기도,성남시분당구,서현1동,89.17
57135076401,107,0.058,31000,31240,31240530,경기도,화성시,병점1동,76.82
57235678301,107,0.019,31000,31240,31240720,경기도,화성시,동탄9동,43.14
47825366502,107,0.074,31000,31240,31240140,경기도,화성시,향남읍,85.0
57134467301,105,0.04,31000,31240,31240520,경기도,화성시,진안동,99.43
202400003901,107,0.159,31000,31240,31240370,경기도,화성시,서신면,74.77
57138984201,107,0.133,31000,31240,31240570,경기도,화성시,화산동,75.39
47724039602,106,0.134,31000,31240,31240130,경기도,화성시,우정읍,98.22
57137036201,107,0.028,31000,31240,31240691,경기도,화성시,동탄7동,96.67
47634560801,106,0.04,31000,31240,31240370,경기도,화성시,서신면,98.48
57125215201,107,0.011,31000,31240,31240700,경기도,화성시,동탄6동,94.96
47825177602,107,0.024,31000,31240,31240140,경기도,화성시,향남읍,52.82
47835423601,102,0.919,31000,31240,31240310,경기도,화성시,매송면,75.95
57276709102,107,0.288,31000,31180,31180600,경기도,하남시,초이동,90.2
57136789201,106,0.05,31000,31240,31240550,경기도,화성시,반월동,93.38
57155654201,107,0.093,31000,31023,31023760,경기도,성남시분당구,백현동,59.92
57155101202,107,0.036,31000,31023,31023740,경기도,성남시분당구,삼평동,30.36
57134831902,107,0.136,31000,31240,31240620,경기도,화성시,동탄3동,90.21
47735236801,107,0.043,31000,31240,31240350,경기도,화성시,마도면,46.38
57165170302,104,1.731,11000,11240,11240710,서울특별시,송파구,잠실본동,1.46
47735195101,107,1.565,31000,31240,31240150,경기도,화성시,남양읍,4.51
57267120401,107,0.014,31000,31021,31021670,경기도,성남시수정구,복정동,74.74
57278233701,104,0.024,11000,11240,11240590,서울특별시,송파구,오륜동,6.43
57136652001,107,0.038,31000,31240,31240650,경기도,화성시,동탄5동,15.92
47634012302,107,0.133,31000,31240,31240360,경기도,화성시,송산면,82.47
47714746401,107,0.144,31000,31240,31240130,경기도,화성시,우정읍,5.35
57276819901,107,0.316,31000,31180,31180611,경기도,하남시,미사3동,59.65
57170586701,104,0.117,11000,11240,11240710,서울특별시,송파구,잠실본동,88.18
57255074202,107,0.04,31000,31022,31022610,경기도,성남시중원구,도촌동,93.75
57267239301,103,0.052,31000,31021,31021540,경기도,성남시수정구,태평1동,99.99
57265705002,107,0.058,31000,31021,31021600,경기도,성남시수정구,단대동,98.32
57135736002,107,0.035,31000,31240,31240570,경기도,화성시,화산동,71.43
47734140202,107,0.181,31000,31240,31240150,경기도,화성시,남양읍,15.68
57267193901,103,0.022,31000,31021,31021670,경기도,성남시수정구,복정동,57.69
47825643801,103,0.026,31000,31240,31240140,경기도,화성시,향남읍,85.33
57125388402,107,0.043,31000,31240,31240700,경기도,화성시,동탄6동,89.66
57137087101,107,0.43,31000,31240,31240610,경기도,화성시,동탄1동,56.93
47734454802,107,1.071,31000,31240,31240330,경기도,화성시,비봉면,10.96
57254216902,107,0.083,31000,31023,31023560,경기도,성남시분당구,정자3동,6.02
57250089601,107,0.032,31000,31023,31023630,경기도,성남시분당구,야탑3동,32.95
47814259302,106,0.214,31000,31240,31240420,경기도,화성시,양감면,99.98
57265061001,107,0.036,31000,31022,31022570,경기도,성남시중원구,상대원1동,56.08
57267205801,103,0.089,31000,31021,31021670,경기도,성남시수정구,복정동,98.81
47834697002,107,0.006,31000,31240,31240330,경기도,화성시,비봉면,92.24
47824294102,107,0.066,31000,31240,31240140,경기도,화성시,향남읍,88.49
47724124802,103,0.067,31000,31240,31240380,경기도,화성시,팔탄면,46.32
47824301302,103,0.044,31000,31240,31240380,경기도,화성시,팔탄면,53.55
47824077901,107,0.082,31000,31240,31240140,경기도,화성시,향남읍,57.53
47735666901,101,0.328,31000,31240,31240150,경기도,화성시,남양읍,43.76
47824133301,107,0.115,31000,31240,31240430,경기도,화성시,정남면,37.95
57160347602,104,0.025,11000,11240,11240710,서울특별시,송파구,잠실본동,40.62
57155121202,107,0.269,31000,31023,31023750,경기도,성남시분당구,판교동,59.42
57155173202,107,0.041,31000,31023,31023750,경기도,성남시분당구,판교동,28.43
47824034502,107,0.32,31000,31240,31240420,경기도,화성시,양감면,13.93
47724838901,107,0.026,31000,31240,31240130,경기도,화성시,우정읍,70.58
57154446301,107,0.108,31000,31023,31023780,경기도,성남시분당구,정자동,86.04
47834676601,107,0.132,31000,31240,31240120,경기도,화성시,봉담읍,62.64
47724022001,107,0.043,31000,31240,31240380,경기도,화성시,팔탄면,25.83
57155510602,107,0.025,31000,31023,31023770,경기도,성남시분당구,정자1동,99.02
47834384601,107,0.081,31000,31240,31240120,경기도,화성시,봉담읍,53.52
47735363402,106,0.031,31000,31240,31240380,경기도,화성시,팔탄면,68.14
57136821001,107,0.289,31000,31240,31240570,경기도,화성시,화산동,1.93
47824948402,106,2.041,31000,31240,31240140,경기도,화성시,향남읍,89.03
57177259501,104,0.025,11000,11240,11240780,서울특별시,송파구,잠실7동,17.23
47835970701,103,0.34,31000,31240,31240330,경기도,화성시,비봉면,63.58
57167079502,104,0.02,11000,11240,11240690,서울특별시,송파구,문정2동,84.73
47734291802,107,0.044,31000,31240,31240150,경기도,화성시,남양읍,67.51
57255259202,107,0.054,31000,31023,31023580,경기도,성남시분당구,서현1동,97.05
57221651101,105,0.019,31000,31240,31240710,경기도,화성시,동탄8동,99.96
57266216801,107,0.02,31000,31021,31021680,경기도,성남시수정구,위례동,88.89
57254125701,107,0.073,31000,31023,31023520,경기도,성남시분당구,수내3동,84.19
57155715202,105,0.037,31000,31023,31023760,경기도,성남시분당구,백현동,94.52
57136519002,107,0.022,31000,31240,31240610,경기도,화성시,동탄1동,22.44
47824331902,107,0.323,31000,31240,31240140,경기도,화성시,향남읍,0.94
57135279802,107,0.094,31000,31240,31240600,경기도,화성시,동탄2동,87.74
57137072102,107,0.092,31000,31240,31240700,경기도,화성시,동탄6동,23.52
57134885902,107,0.019,31000,31240,31240520,경기도,화성시,진안동,92.2
47814572201,103,0.043,31000,31240,31240140,경기도,화성시,향남읍,81.63
57265556401,107,0.1,31000,31021,31021530,경기도,성남시수정구,신흥3동,16.87
