link_id,max_speed,road_name,road_no,road_rank,link_type,pavement,road_type,lanes,oneway,length,level,dir,v_link_id,f_node,t_node,lanes_dir,acc_cnt
571371574,30,동탄순환대로,0,107,32768,0.0,0,6,0,0.392,5.5,DW,57137157402,645345,648044,3,1
571371575,50,동탄순환대로,0,107,32768,0.0,4,6,0,0.09,5.5,DW,57137157502,645345,645344,3,2
571371585,40,경부고속도로,1,108,2,0.0,0,1,1,0.811,5.5,DW,0,0,0,0,1
571371600,30,,0,107,32768,0.0,0,2,0,0.055,6.5,DW,57137160002,645347,645346,1,0
571371601,40,,0,107,32768,0.0,0,2,0,0.151,6.0,DW,57137160102,645348,613394,1,0
571371602,40,,0,107,32768,0.0,0,2,0,0.145,6.0,DW,57137160202,645348,613395,1,0
571371603,40,,0,107,32768,0.0,0,2,0,0.151,6.0,DW,57137160302,645350,645349,1,0
571371604,40,동탄대로9길,0,107,32768,0.0,0,2,0,0.089,6.0,DW,57137160402,645349,613394,1,0
571371605,40,동탄대로9길,0,107,32768,0.0,0,2,0,0.199,6.0,DW,57137160502,645349,645347,1,0
571371606,40,,0,107,32768,0.0,0,2,0,0.309,6.0,DW,57137160602,645350,645347,1,0
571371607,40,,0,107,32768,0.0,0,2,0,0.085,6.0,DW,57137160702,645350,645348,1,0
571371609,40,,0,107,32768,0.0,0,2,0,0.161,6.5,DW,57137160902,645351,645349,1,0
571371610,40,,0,107,32768,0.0,0,2,0,0.154,6.5,DW,57137161002,645351,613394,1,0
571371611,50,,0,107,34816,0.0,0,2,0,0.024,6.5,DW,57137161102,645352,329842,1,0
571371612,40,,0,107,32768,0.0,0,2,0,0.579,6.0,DW,57137161202,859574,645232,1,0
571371613,50,태안로,0,107,32768,0.0,0,2,0,0.126,6.0,DW,57137161302,859574,328687,1,0
571371618,30,,0,107,34816,0.0,0,2,0,0.098,6.5,DW,57137161802,587484,329762,1,1
571371619,30,,0,107,34816,0.0,0,2,0,0.353,6.5,DW,57137161902,587485,329977,1,0
571371621,30,,0,107,34816,0.0,0,2,0,0.007,6.5,DW,57137162102,645355,645354,1,0
571371622,60,영통로26번길,0,107,4,0.0,0,1,1,0.073,6.0,DW,0,0,0,0,1
571371623,50,영통로26번길,0,107,4,0.0,0,1,1,0.02,6.0,DW,0,0,0,0,0
571371640,60,효행로,84,105,4,0.0,0,1,1,0.045,6.0,DW,0,0,0,0,1
571371641,60,,0,107,32768,0.0,0,2,0,0.087,6.0,DW,57137164102,645364,328948,1,1
571371644,60,,0,107,32768,0.0,3,2,0,0.049,6.0,DW,57137164402,645365,645364,1,0
571371649,60,,0,107,32768,0.0,0,2,0,0.314,6.0,DW,57137164902,645365,645363,1,0
571371654,30,동탄지성로,0,107,32768,0.0,0,4,0,0.153,5.5,DW,57137165402,645366,645363,2,2
571371656,30,,0,107,34816,0.0,0,2,0,0.023,6.5,DW,57137165602,645367,645366,1,1
571371666,60,동탄원천로,0,107,1,0.0,0,2,1,0.194,5.5,DW,0,0,0,0,0
571371669,60,,0,107,32768,0.0,0,2,0,0.191,6.0,DW,57137166902,645370,645368,1,1
571371670,60,,0,107,34816,0.0,0,2,0,0.028,6.5,DW,57137167002,645370,645369,1,0
571371671,60,,0,107,32768,0.0,0,2,0,0.191,6.0,DW,57137167102,645370,645363,1,1
571371674,60,동탄지성로,0,107,32768,0.0,0,4,0,0.034,5.5,DW,57137167402,645372,329827,2,0
571371675,30,동탄지성로,0,107,32768,0.0,0,4,0,0.152,5.5,DW,57137167502,645372,645366,2,1
571371677,40,,0,107,32768,0.0,0,2,0,0.122,6.5,DW,57137167702,645373,645371,1,0
571371678,40,,0,107,32768,0.0,0,2,0,0.268,6.0,DW,57137167802,645373,645372,1,1
571371683,40,,0,107,32768,0.0,0,2,0,0.047,6.0,DW,57137168302,645373,329243,1,0
571371712,30,,0,107,32768,0.0,0,2,0,0.132,6.0,DW,57137171202,645385,587560,1,1
571371713,30,,0,107,32768,0.0,0,2,0,0.052,6.0,DW,57137171302,645385,645259,1,0
571371723,40,,0,107,32768,0.0,0,2,0,0.479,6.0,DW,57137172302,645387,645386,1,1
571371820,40,,0,107,34816,0.0,0,2,0,0.029,6.5,DW,57137182002,645396,645395,1,0
571371821,40,삼성1로,0,107,32768,0.0,0,3,0,0.052,6.0,DW,57137182102,645396,562071,1,0
571371822,40,삼성1로,0,107,32768,0.0,0,4,0,0.279,6.0,DW,57137182202,645396,645224,2,0
571371827,30,,0,107,34816,0.0,0,2,0,0.056,6.5,DW,57137182702,645398,645397,1,0
571371829,40,,0,107,32768,0.0,0,2,0,0.123,6.0,DW,57137182902,645398,562404,1,0
921371833,30,,0,107,34816,0.0,0,2,0,0.035,6.5,DW,92137183302,1679560,645400,1,0
571371835,60,동탄기흥로,317,106,32768,0.0,0,6,0,0.046,5.5,DW,57137183502,645400,613426,3,0
571371878,60,안녕남로,0,107,32768,0.0,0,3,0,0.132,6.0,DW,57137187802,645143,329235,1,0
571371879,50,효행로707번길,0,107,32768,0.0,0,2,0,0.211,6.0,DW,57137187902,613096,329235,1,0
571371880,30,,0,107,34816,0.0,0,4,0,0.037,6.5,DW,57137188002,645415,645143,2,0
571371907,40,,0,107,34816,0.0,0,2,0,0.038,6.5,DW,57137190702,645417,645416,1,0
571371908,40,동탄순환대로27길,0,107,32768,0.0,0,4,0,0.118,6.0,DW,57137190802,645417,587217,2,1
571371910,30,,0,107,34816,0.0,0,2,0,0.044,6.5,DW,57137191002,645419,645418,1,0
571371911,30,동탄대로22길,0,107,32768,0.0,0,2,0,0.114,6.0,DW,57137191102,645419,562410,1,2
571371912,30,동탄대로22길,0,107,32768,0.0,0,2,0,0.063,6.0,DW,57137191202,645419,587339,1,0
571371927,30,,0,107,34816,0.0,0,2,1,0.232,6.5,DW,0,0,0,0,0
571371933,30,,0,107,34816,0.0,0,1,1,0.049,6.5,DW,0,0,0,0,0
571371934,30,,0,107,34816,0.0,0,1,1,0.037,6.5,DW,0,0,0,0,0
571371938,30,,0,107,34816,0.0,0,1,1,0.039,6.5,DW,0,0,0,0,0
571371939,30,,0,107,34816,0.0,0,1,1,0.04,6.5,DW,0,0,0,0,0
571371940,30,,0,107,34816,0.0,0,1,1,0.021,6.5,DW,0,0,0,0,0
571371941,30,,0,107,34816,0.0,0,1,1,0.019,6.5,DW,0,0,0,0,0
571371953,50,병점중앙로211번길,0,107,32768,0.0,0,2,0,0.107,6.0,DW,57137195302,329726,329150,1,0
571371958,30,효행로971번길,0,107,32768,0.0,0,2,0,0.115,6.0,DW,57137195802,330201,329144,1,1
571371960,30,,0,107,32768,0.0,0,1,1,0.082,6.0,DW,0,0,0,0,0
571371961,40,,0,107,32768,0.0,0,2,0,0.107,6.0,DW,57137196102,645430,331250,1,0
571371962,40,,0,107,32768,0.0,0,2,0,0.058,6.0,DW,57137196202,645430,587203,1,0
571371964,60,,0,107,32768,0.0,0,6,0,0.061,6.0,DW,57137196402,645431,562384,3,0
571371965,60,,0,107,32768,0.0,0,6,0,0.042,6.0,DW,57137196502,645431,331252,3,0
571371966,30,,0,107,34816,0.0,0,1,1,0.064,6.5,DW,0,0,0,0,0
571371967,50,,0,107,32768,0.0,0,2,0,0.113,6.0,DW,57137196702,645433,645432,1,0
571371968,60,동탄지성로,0,107,32768,0.0,0,4,0,0.111,5.5,DW,57137196802,645432,330514,2,1
571371969,60,동탄지성로,0,107,32768,0.0,0,4,0,0.125,5.5,DW,57137196902,645432,330651,2,1
571371970,30,효행로1156번길,0,107,34816,0.0,0,2,0,0.051,6.5,DW,57137197002,645433,328562,1,0
571371971,50,효행로1156번길,0,107,32768,0.0,0,2,0,0.126,6.0,DW,57137197102,645433,330652,1,0
571371972,30,,0,107,34816,0.0,0,2,0,0.046,6.5,DW,57137197202,645435,645434,1,1
571371973,30,동탄영천로,0,107,32768,0.0,0,4,0,0.075,6.0,DW,57137197302,645435,587216,2,0
571371974,30,동탄영천로,0,107,32768,0.0,0,4,0,0.025,6.0,DW,57137197402,645435,587266,2,0
571371975,40,,0,107,32768,0.0,0,2,0,0.083,6.0,DW,57137197502,701443,645436,1,0
571371976,40,,0,107,32768,0.0,0,2,0,0.281,6.0,DW,57137197602,701443,701436,1,1
571371977,40,,0,107,32768,0.0,0,2,0,0.098,6.0,DW,57137197702,701443,613308,1,0
571371981,30,,0,107,34816,0.0,0,2,0,0.048,6.5,DW,57137198102,645438,645437,1,0
571371982,30,,0,107,32768,0.0,0,2,0,0.092,6.0,DW,57137198202,645438,613307,1,0
571371983,30,,0,107,32768,0.0,0,2,0,0.159,6.0,DW,57137198302,645438,645342,1,0
571371984,30,,0,107,34816,0.0,0,2,0,0.029,6.5,DW,57137198402,645440,645439,1,1
571371985,40,동탄기흥로277번길,0,107,32768,0.0,0,2,0,0.107,6.0,DW,57137198502,645440,587432,1,0
571371986,40,동탄기흥로277번길,0,107,32768,0.0,0,2,0,0.129,6.0,DW,57137198602,645440,613199,1,1
571372000,30,,0,107,34816,0.0,0,2,0,0.066,6.5,DW,57137200002,645441,330705,1,0
571372014,30,,0,107,34816,0.0,0,2,0,0.077,6.5,DW,57137201402,645443,645442,1,0
571372016,50,용주로,0,107,32768,0.0,0,2,0,0.052,6.0,DW,57137201602,645443,328137,1,0
571372028,30,병점1로,0,107,32768,0.0,0,2,0,0.128,5.5,DW,57137202802,330106,328388,1,1
571372029,40,,0,107,34816,0.0,0,2,0,0.022,6.5,DW,57137202902,645447,645193,1,0
571372032,30,,0,107,32768,0.0,0,2,0,0.133,6.0,DW,57137203202,645449,645294,1,0
571372033,30,,0,107,34816,0.0,0,2,0,0.018,6.5,DW,57137203302,645451,645450,1,1
571372039,50,만년로,315,106,32768,0.0,0,4,0,0.074,5.5,DW,57137203902,645452,613238,2,0
571372040,60,만년로,315,106,32768,0.0,0,4,0,0.045,5.5,DW,57137204002,645452,613326,2,0
571372042,50,,0,107,4,0.0,0,2,0,0.048,6.0,DW,57137204202,645453,328385,1,0
571372043,50,태안로,0,107,4,0.0,0,2,0,0.035,6.0,DW,57137204302,645453,328268,1,0
571372044,50,태안로,0,107,4,0.0,0,2,0,0.027,6.0,DW,57137204402,645453,328384,1,0
571372062,30,,0,107,34816,0.0,0,2,0,0.039,6.5,DW,57137206202,645459,645458,1,0
571372063,30,동탄산척로2길,0,107,32768,0.0,0,2,0,0.053,6.0,DW,57137206302,645459,613257,1,0
571372064,30,동탄산척로2길,0,107,32768,0.0,0,2,0,0.045,6.0,DW,57137206402,645459,613269,1,0
571372065,50,효행로,0,107,4,0.0,0,1,1,0.055,6.0,DW,0,0,0,0,0
571372087,30,,0,107,34816,0.0,0,2,0,0.052,6.5,DW,57137208702,645464,330969,1,0
571372101,30,,0,107,32768,0.0,0,2,0,0.216,6.0,DW,57137210102,645472,645471,1,0
571372102,30,,0,107,32768,0.0,0,2,0,0.085,6.0,DW,57137210202,645471,613353,1,0
571372103,30,,0,107,32768,0.0,0,2,0,0.052,6.0,DW,57137210302,645471,645449,1,0
571372104,50,동탄광역환승로,0,107,32768,0.0,0,4,0,0.085,5.5,DW,57137210402,645472,587562,2,0
571372105,50,동탄광역환승로,0,107,32768,0.0,0,4,0,0.187,5.5,DW,57137210502,645472,613351,2,0
571372106,30,경기대로,84,105,1,0.0,0,2,1,0.128,5.5,DW,0,0,0,0,2
571372107,30,경기대로,84,105,1,0.0,0,2,1,0.12,5.5,DW,0,0,0,0,1
571372108,60,삼성1로,0,107,32768,0.0,0,6,0,0.234,5.5,DW,57137210802,329419,329413,3,2
571372112,50,동탄오산로,0,107,32768,0.0,0,4,0,0.045,6.0,DW,57137211202,645473,613281,2,3
571372114,30,동탄순환대로30길,0,107,32768,0.0,0,2,0,0.477,6.0,DW,57137211402,645474,645305,1,0
571372116,30,동탄순환대로30길,0,107,32768,0.0,0,2,0,0.091,6.0,DW,57137211602,645474,562307,1,1
571372122,30,병점중앙로22번길,0,107,32768,0.0,0,2,0,0.119,6.0,DW,57137212202,1745851,329282,1,1
571372125,40,,0,107,32768,0.0,0,2,0,0.087,6.0,DW,57137212502,1679454,1679379,1,0
571372130,30,,0,107,34816,0.0,0,2,0,0.027,6.5,DW,57137213002,1679458,1679457,1,1
571372131,30,동탄대로시범길,0,107,32768,0.0,0,2,0,0.045,6.0,DW,57137213102,1679458,562420,1,2
571372135,30,,0,107,34816,0.0,0,2,0,0.023,6.5,DW,57137213502,1679461,1679460,1,0
571372136,30,동탄청계로,0,107,32768,0.0,0,5,0,0.093,6.0,DW,57137213602,1679461,562300,2,1
571372137,30,동탄청계로,0,107,32768,0.0,0,5,0,0.083,6.0,DW,57137213702,1679461,562420,2,0
571372146,30,,0,107,34816,0.0,0,2,0,0.092,6.5,DW,57137214602,1679467,1679466,1,2
571372147,30,동탄대로시범길,0,107,32768,0.0,0,2,0,0.063,6.0,DW,57137214702,1679467,587301,1,0
571372148,30,동탄대로시범길,0,107,32768,0.0,0,2,0,0.064,6.0,DW,57137214802,1679467,1679458,1,0
571372155,30,,0,107,34816,0.0,0,2,0,0.032,6.5,DW,57137215502,1745991,1679473,1,0
571372158,40,동탄대로24가길,0,107,32768,0.0,0,2,0,0.096,6.0,DW,57137215802,1679472,645327,1,0
571372160,40,동탄대로24가길,0,107,32768,0.0,0,2,0,0.183,6.0,DW,57137216002,1679473,1679472,1,0
571372171,30,,0,107,34816,0.0,0,2,0,0.071,6.5,DW,57137217102,1679477,645305,1,0
571372225,30,동탄대로24길,0,107,32768,0.0,0,4,0,0.204,6.0,DW,57137222502,1679491,645282,2,0
571372259,40,,0,107,32768,0.0,0,2,0,0.095,6.0,DW,57137225902,679505,645436,1,0
571372260,40,,0,107,32768,0.0,0,2,0,0.083,6.0,DW,57137226002,679505,562404,1,0
571372261,40,,0,107,32768,0.0,0,2,0,0.084,6.0,DW,57137226102,679505,613308,1,1
571372293,30,,0,107,32768,0.0,0,4,0,0.195,6.0,DW,57137229302,1679512,1679511,2,0
571372296,40,,0,107,32768,0.0,0,2,0,0.161,6.0,DW,57137229602,1745739,701445,1,0
571372298,60,동탄대로,0,107,32768,0.0,0,5,0,0.117,5.5,DW,57137229802,701445,645278,2,2
571372299,60,동탄첨단산업2로,0,107,32768,0.0,0,2,0,0.29,6.0,DW,57137229902,1745739,587264,1,0
571372300,40,동탄첨단산업2로,0,107,32768,0.0,0,2,0,0.299,6.0,DW,57137230002,1745739,1679491,1,0
571372303,30,동탄대로24길,0,107,32768,0.0,0,2,0,0.146,6.0,DW,57137230302,1679511,1679491,1,0
571372304,40,,0,107,32768,0.0,0,2,0,0.142,6.0,DW,57137230402,1679616,1679512,1,0
571372305,40,,0,107,32768,0.0,0,2,0,0.282,6.0,DW,57137230502,1745822,1679512,1,0
571372335,50,,0,107,32768,0.0,0,2,0,0.175,6.0,DW,57137233502,1679484,330814,1,1
571372378,30,,0,107,32768,0.0,0,2,0,0.062,6.5,DW,57137237802,613360,613317,1,0
571372380,60,동탄대로,0,107,32768,0.0,0,8,0,0.092,5.5,DW,57137238002,613418,613317,4,0
571372384,60,동탄순환대로,0,107,32768,0.0,0,6,0,0.187,5.5,DW,57137238402,1679528,613177,3,1
571372385,60,동탄순환대로,0,107,32768,0.0,0,6,0,0.147,5.5,DW,57137238502,1679528,613189,3,5
571372386,40,,0,107,32768,0.0,0,2,0,0.219,6.0,DW,57137238602,1679529,587265,1,1
571372388,40,,0,107,32768,0.0,0,2,0,0.065,6.0,DW,57137238802,1679529,1679528,1,0
571372685,30,,0,107,34816,0.0,0,2,0,0.046,6.5,DW,57137268502,1679544,1679543,1,0
571372686,40,,0,107,32768,0.0,0,2,0,0.108,6.0,DW,57137268602,1679544,613274,1,0
571372687,40,,0,107,32768,0.0,0,2,0,0.125,6.0,DW,57137268702,1679544,613275,1,0
571372688,30,,0,107,34816,0.0,0,2,0,0.021,6.5,DW,57137268802,1679546,1679545,1,0
571372689,50,동탄대로19길,0,107,32768,0.0,0,4,0,0.08,6.0,DW,57137268902,1679546,613275,2,0
571372690,50,동탄대로19길,0,107,32768,0.0,0,4,0,0.071,6.0,DW,57137269002,1679546,613380,2,1
571373304,30,,0,107,34816,0.0,0,2,0,0.101,6.5,DW,57137330402,1679557,645474,1,0
571373355,30,,0,107,34816,0.0,0,2,0,0.015,6.5,DW,57137335502,1679562,645449,1,0
571373651,30,,0,107,34816,0.0,0,2,0,0.018,6.5,DW,57137365102,1679574,1679386,1,0
571373709,30,,0,107,34816,0.0,0,2,0,0.022,6.5,DW,57137370902,1679575,1679387,1,0
571373770,50,,0,107,32768,0.0,0,2,0,0.171,6.0,DW,57137377002,1679579,1679484,1,2
571374243,30,,0,107,34816,0.0,0,2,0,0.05,6.5,DW,57137424302,1679601,1679437,1,0
571374261,30,,0,107,34816,0.0,0,2,0,0.065,6.5,DW,57137426102,1679602,613278,1,0
571374354,50,,0,107,32768,0.0,0,2,0,0.25,6.0,DW,57137435402,1679579,587355,1,1
571374358,30,,0,107,34816,0.0,0,2,0,0.072,6.5,DW,57137435802,1679605,1679579,1,0
571374363,60,동탄신리천로,0,107,4,0.0,0,1,1,0.044,6.0,DW,0,0,0,0,0
571374364,40,동탄청계로,0,107,4,0.0,0,1,1,0.036,5.5,DW,0,0,0,0,0
571374365,40,동탄청계로,0,107,1,0.0,0,1,1,0.008,5.5,DW,0,0,0,0,0
571374366,60,동탄신리천로,0,107,32768,0.0,0,6,0,0.156,5.5,DW,57137436602,1679609,613200,3,0
571374367,60,동탄신리천로,0,107,4,0.0,0,6,0,0.015,5.5,DW,57137436702,1679609,613201,3,0
571374368,60,동탄청계로,0,107,4,0.0,0,1,1,0.045,6.0,DW,0,0,0,0,1
571374369,60,동탄신리천로,0,107,4,0.0,0,6,0,0.007,5.5,DW,57137436902,1679610,613202,3,0
571374370,60,동탄신리천로,0,107,32768,0.0,0,6,0,0.132,5.5,DW,57137437002,1679610,613213,3,3
571374371,60,동탄청계로,0,107,4,0.0,0,1,1,0.034,5.5,DW,0,0,0,0,0
571374372,40,동탄청계로,0,107,1,0.0,0,1,1,0.01,5.5,DW,0,0,0,0,0
571374376,30,,0,107,34816,0.0,0,2,0,0.034,6.5,DW,57137437602,1679612,613278,1,0
571374586,30,,0,107,34816,0.0,0,2,0,0.029,6.5,DW,57137458602,1679617,1679616,1,0
571374791,30,,0,107,34816,0.0,0,2,0,0.077,6.5,DW,57137479102,1679629,1679626,1,0
571374792,30,,0,107,34816,0.0,0,2,0,0.1,6.5,DW,57137479202,1679628,1679626,1,0
571374794,30,,0,107,34816,0.0,0,2,0,0.1,6.5,DW,57137479402,1679627,1679626,1,0
571374801,30,,0,107,34816,0.0,0,2,0,0.057,6.5,DW,57137480102,1679630,1679454,1,0
571375193,40,,0,107,34816,0.0,0,2,0,0.031,6.5,DW,57137519302,1679644,588291,1,0
571375336,40,,0,107,32768,0.0,0,2,0,0.11,6.0,DW,57137533602,1746050,1679527,1,2
571375337,40,,0,107,32768,0.0,0,2,0,0.179,6.0,DW,57137533702,1679649,1679527,1,0
571375338,30,동탄영천로,0,107,32768,0.0,0,4,0,0.103,5.5,DW,57137533802,1745721,1679649,2,0
571375339,30,동탄영천로,0,107,32768,0.0,0,4,0,0.171,5.5,DW,57137533902,1679649,587265,2,1
571375340,40,,0,107,32768,0.0,0,2,0,0.213,6.0,DW,57137534002,1701469,1679650,1,0
571375341,40,,0,107,32768,0.0,0,2,0,0.099,6.0,DW,57137534102,1679650,1679527,1,1
571375342,40,,0,107,32768,0.0,0,2,0,0.073,6.0,DW,57137534202,1679650,1679529,1,0
571375343,30,,0,107,34816,0.0,0,2,0,0.046,6.5,DW,57137534302,1679651,1679650,1,0
571375349,30,,0,107,34816,0.0,0,2,0,0.047,6.5,DW,57137534902,1679653,1679652,1,0
571375351,30,동탄대로24길,0,107,32768,0.0,0,2,0,0.315,6.0,DW,57137535102,1679653,645327,1,0
571375553,60,동탄대로,0,107,32768,0.0,0,5,0,0.218,5.5,DW,57137555302,645278,860770,2,2
571375555,30,,0,107,34816,0.0,0,2,0,0.018,6.5,DW,57137555502,1679668,1679667,1,0
571375556,30,동탄대로24길,0,107,32768,0.0,0,2,0,0.128,6.0,DW,57137555602,1679668,587233,1,0
571375557,30,동탄대로24길,0,107,32768,0.0,0,2,0,0.185,6.0,DW,57137555702,1679668,645305,1,2
571376348,30,동탄대로13길,0,107,32768,0.0,0,4,0,0.063,6.0,DW,57137634802,1679707,613199,2,0
571376352,30,,0,107,34816,0.0,0,2,0,0.015,6.5,DW,57137635202,1679709,1679708,1,0
571376354,30,동탄대로24길,0,107,32768,0.0,0,2,0,0.127,6.0,DW,57137635402,1679709,645305,1,1
571376355,30,동탄대로24길,0,107,32768,0.0,0,2,0,0.033,6.0,DW,57137635502,1679709,1679653,1,1
571376383,50,동탄대로11길,0,107,32768,0.0,0,2,0,0.127,6.5,DW,57137638302,1745746,745731,1,0
571376392,50,동탄신리천로,0,107,4,0.0,0,1,1,0.048,6.0,DW,0,0,0,0,1
571376393,50,동탄대로,0,107,4,0.0,0,1,1,0.096,6.0,DW,0,0,0,0,1
571376394,50,동탄신리천로,0,107,4,0.0,0,6,0,0.048,5.5,DW,57137639402,1745747,587429,3,1
571376435,30,병점중앙로22번길,0,107,32768,0.0,0,5,0,0.027,6.0,DW,57137643502,1679726,329192,2,0
571376436,30,병점중앙로22번길,0,107,32768,0.0,0,5,0,0.036,6.0,DW,57137643602,1679726,1679429,2,0
571376440,30,병점중앙로22번길,0,107,32768,0.0,0,3,0,0.122,6.0,DW,57137644002,1679729,1679629,1,0
571376441,30,병점중앙로22번길,0,107,32768,0.0,0,4,0,0.1,6.0,DW,57137644102,1679729,1679728,2,0
571376442,30,병점중앙로22번길,0,107,34816,0.0,0,2,0,0.145,6.5,DW,57137644202,1679730,1679428,1,0
571376443,30,병점중앙로22번길,0,107,34816,0.0,0,2,0,0.113,6.5,DW,57137644302,1679730,1679429,1,0
571376445,30,여울로2길,0,107,32768,0.0,0,2,0,0.074,6.0,DW,57137644502,1745748,329694,1,0
571376450,40,,0,107,32768,0.0,0,2,0,0.186,6.0,DW,57137645002,1745748,1679454,1,0
571376454,30,병점중앙로22번길,0,107,32768,0.0,0,5,0,0.037,6.0,DW,57137645402,1679734,1679429,2,0
571376455,30,병점중앙로22번길,0,107,32768,0.0,0,5,0,0.022,6.0,DW,57137645502,1679734,1679728,2,0
571376458,30,병점중앙로22번길,0,107,32768,0.0,0,4,0,0.064,6.0,DW,57137645802,1745749,1679379,2,0
571376459,30,병점중앙로22번길,0,107,32768,0.0,0,3,0,0.195,6.0,DW,57137645902,1745749,1679629,1,1
571376463,30,동탄대로6길,0,107,32768,0.0,0,2,0,0.014,6.0,DW,57137646302,679735,613287,1,0
571376464,30,,0,107,32768,0.0,0,2,0,0.13,6.5,DW,57137646402,1679737,1679736,1,0
571376465,60,동탄기흥로,317,106,32768,0.0,0,6,0,0.037,5.5,DW,57137646502,1679737,613425,3,0
571376466,60,동탄기흥로,317,106,32768,0.0,0,6,0,0.022,5.5,DW,57137646602,1679737,645400,3,0
571376508,40,,0,107,34816,0.0,0,2,0,0.029,6.5,DW,57137650802,1701459,1701458,1,0
571376510,40,동탄기흥로353번길,0,107,32768,0.0,0,2,0,0.303,6.0,DW,57137651002,1701459,645311,1,0
571376511,40,,0,107,32768,0.0,0,2,0,0.102,6.0,DW,57137651102,701461,701460,1,0
571376512,40,,0,107,32768,0.0,0,2,0,0.188,6.0,DW,57137651202,701460,613305,1,0
571376513,40,,0,107,32768,0.0,0,2,0,0.067,6.0,DW,57137651302,701460,645436,1,0
571376514,40,,0,107,32768,0.0,0,2,0,0.042,6.0,DW,57137651402,701461,613306,1,0
571376515,40,,0,107,32768,0.0,0,2,0,0.043,6.0,DW,57137651502,701461,645436,1,0
571376536,60,동탄대로,0,107,32768,0.0,0,8,0,0.093,5.5,DW,57137653602,1701469,613222,4,1
571376537,60,동탄대로,0,107,32768,0.0,0,8,0,0.047,5.5,DW,57137653702,1701469,613226,4,0
571376563,50,병점로,0,107,32768,0.0,0,2,0,0.026,6.0,DW,57137656302,1701476,328369,1,0
571376565,60,,0,107,4,0.0,0,1,1,0.048,6.0,DW,0,0,0,0,0
571376566,60,,0,107,4,0.0,0,1,1,0.045,6.0,DW,0,0,0,0,0
571376567,60,경기대로,1,103,32768,0.0,0,6,0,0.5,5.5,DW,57137656702,1701477,562068,3,1
571376568,60,경기대로,1,103,4,0.0,0,6,0,0.035,5.5,DW,57137656802,1701477,328371,3,0
571376590,30,,0,107,34816,0.0,0,2,0,0.038,6.5,DW,57137659002,701556,613287,1,0
571376609,30,용주로,0,107,32,0.0,0,1,1,0.033,6.0,DW,0,0,0,0,0
571376610,30,용주로,0,107,4,0.0,0,2,1,0.008,5.5,DW,0,0,0,0,0
571376611,30,용주로,0,107,4,0.0,0,2,1,0.075,5.5,DW,0,0,0,0,0
571376657,60,효행로,0,107,1,0.0,0,2,1,0.343,5.5,DW,0,0,0,0,0
571376658,30,효행로,0,107,1,0.0,0,1,1,0.149,5.5,DW,0,0,0,0,0
571376723,50,,0,107,32,0.0,0,1,1,0.03,6.0,DW,0,0,0,0,0
571376724,50,10용사로,0,107,1,0.0,0,2,1,0.215,5.5,DW,0,0,0,0,0
571376725,50,10용사로,0,107,1,0.0,0,2,1,0.033,5.5,DW,0,0,0,0,0
571376726,50,10용사로,0,107,4,0.0,0,2,1,0.027,5.5,DW,0,0,0,0,0
571376727,50,10용사로,0,107,1,0.0,0,2,1,0.21,5.5,DW,0,0,0,0,0
571376728,30,10용사로,0,107,4,0.0,0,1,1,0.031,6.0,DW,0,0,0,0,0
571376730,30,병점중앙로,0,107,4,0.0,0,4,0,0.023,5.5,DW,57137673002,701516,330878,2,0
571376750,30,,0,107,34816,0.0,0,2,0,0.02,6.5,DW,57137675002,1701527,1701526,1,0
571376751,30,,0,107,32768,0.0,0,2,0,0.14,6.0,DW,57137675102,1701527,613351,1,1
571376752,30,,0,107,32768,0.0,0,2,0,0.061,6.0,DW,57137675202,1701527,645294,1,0
571376757,60,동탄기흥로,317,106,32768,0.0,0,6,0,0.032,5.5,DW,57137675702,1701530,587562,3,1
571376758,40,동탄기흥로,317,106,32768,0.0,0,6,0,0.187,5.5,DW,57137675802,1701530,613353,3,0
571376760,30,동탄기흥로,317,106,32768,0.0,0,6,0,0.115,5.5,DW,57137676002,1701531,613353,3,1
571376766,60,동탄대로,0,107,32768,0.0,0,8,0,0.206,5.5,DW,57137676602,701535,613225,4,1
571376767,40,,0,107,32768,0.0,0,2,0,0.097,6.0,DW,57137676702,701537,701536,1,0
921376768,40,,0,107,32768,0.0,0,2,0,0.296,6.0,DW,92137676802,1745790,701537,1,1
571376769,40,,0,107,32768,0.0,0,2,0,0.078,6.0,DW,57137676902,701537,701535,1,0
571376770,40,,0,107,32768,0.0,0,2,0,0.12,6.0,DW,57137677002,701538,701536,1,0
571376771,60,동탄대로,0,107,32768,0.0,0,8,0,0.08,5.5,DW,57137677102,701538,613223,4,0
571376772,60,동탄대로,0,107,32768,0.0,0,8,0,0.083,5.5,DW,57137677202,701538,701535,4,0
571376773,40,,0,107,32768,0.0,0,2,0,0.114,6.0,DW,57137677302,701541,701536,1,0
571376777,60,,0,107,1,0.0,0,1,1,0.202,6.0,DW,0,0,0,0,0
571376778,60,,0,107,1,0.0,0,1,1,0.097,6.0,DW,0,0,0,0,0
571376780,40,,0,107,32768,0.0,0,2,0,0.103,6.0,DW,57137678002,701544,701540,1,0
571376782,40,,0,107,32768,0.0,0,2,0,0.038,6.0,DW,57137678202,701543,701539,1,0
571376783,40,,0,107,32768,0.0,0,2,0,0.262,6.0,DW,57137678302,701543,701540,1,0
571376784,60,,0,107,1,0.0,0,1,1,0.092,6.0,DW,0,0,0,0,0
