gbn,fac_hght,fac_wdth,sprtn,cntns,lon,lat
송파구,0.1,3.5,N,N,127.100211,37.498323
송파구,0.1,3.7,N,Y,127.099229,37.498021
송파구,0.1,3.5,N,Y,127.099429,37.498083
송파구,0.1,3.6,N,N,127.099784,37.498188
송파구,0.1,3.6,N,N,127.101844,37.498821
송파구,0.1,3.8,N,N,127.102081,37.498833
송파구,0.1,3.6,N,N,127.103506,37.499311
송파구,0.1,3.7,N,N,127.102957,37.499114
송파구,0.1,3.6,N,N,127.102781,37.499045
송파구,0.1,3.6,N,N,127.102901,37.499228
송파구,0.1,3.7,N,N,127.103703,37.500213
송파구,0.1,3.8,N,N,127.102298,37.500068
송파구,0.1,3.8,N,N,127.103082,37.500493
송파구,0.1,3.7,N,N,127.101762,37.500312
송파구,0.1,2.0,N,N,127.101441,37.501803
송파구,0.1,3.8,N,N,127.087,37.5058
송파구,0.1,3.6,N,N,127.087155,37.506122
송파구,0.1,3.7,N,N,127.087429,37.506679
송파구,0.1,3.8,N,N,127.087479,37.506873
송파구,0.1,3.7,N,N,127.087314,37.507546
송파구,0.1,3.8,N,N,127.087633,37.507209
송파구,0.1,3.8,N,N,127.087898,37.507701
송파구,0.1,3.6,N,N,127.080712,37.507729
송파구,0.1,3.6,N,N,127.080601,37.507411
송파구,0.1,3.6,N,N,127.081338,37.507401
송파구,0.1,3.6,N,N,127.081729,37.507297
송파구,0.1,3.6,N,N,127.081921,37.507272
송파구,0.1,3.6,N,Y,127.081915,37.507727
송파구,0.1,3.7,N,N,127.083875,37.507486
송파구,0.1,3.6,N,N,127.084274,37.507826
송파구,0.1,3.8,N,N,127.08553,37.508026
송파구,0.1,3.6,N,N,127.084742,37.508748
송파구,0.1,3.6,N,N,127.084838,37.508346
송파구,0.1,3.8,N,N,127.084932,37.507939
송파구,0.1,3.6,N,N,127.085062,37.504704
송파구,0.1,3.6,N,N,127.082982,37.50639
송파구,0.1,3.8,N,N,127.0832,37.506779
송파구,0.1,3.6,N,N,127.084375,37.508201
송파구,0.1,3.6,N,N,127.144391,37.498071
송파구,0.1,3.3,N,N,127.143679,37.497717
송파구,0.1,3.7,N,N,127.142523,37.497717
송파구,0.1,3.8,N,N,127.143154,37.497239
송파구,0.1,3.4,N,N,127.144008,37.49286
송파구,0.1,3.7,Y,N,127.14273,37.496849
송파구,0.1,3.4,N,N,127.142231,37.49864
송파구,0.1,3.6,N,N,127.142026,37.498249
송파구,0.1,3.6,N,N,127.143047,37.498586
송파구,0.1,3.6,N,N,127.143343,37.498891
송파구,0.1,3.8,Y,N,127.141755,37.498638
송파구,0.1,3.6,N,N,127.140322,37.495814
송파구,0.1,3.6,N,N,127.140925,37.49606
송파구,0.1,3.8,N,N,127.14125,37.495705
송파구,0.1,3.7,Y,N,127.141686,37.495608
송파구,0.1,3.6,Y,N,127.141599,37.495516
송파구,0.1,3.6,N,N,127.115136,37.500063
송파구,0.1,3.8,N,N,127.114849,37.499888
송파구,0.1,3.8,N,N,127.114366,37.499537
송파구,0.1,3.5,N,N,127.115408,37.502419
송파구,0.1,3.4,N,N,127.115657,37.502531
송파구,0.1,3.7,N,N,127.11464,37.502147
송파구,0.1,3.6,N,N,127.115102,37.502713
송파구,0.1,3.8,N,N,127.11532,37.503589
송파구,0.1,3.7,N,N,127.114829,37.503434
송파구,0.1,3.6,N,N,127.114382,37.503055
송파구,0.1,3.6,N,N,127.113043,37.502847
송파구,0.1,3.6,N,N,127.115956,37.499961
송파구,0.1,3.7,N,Y,127.117556,37.500356
송파구,0.1,3.8,N,N,127.115899,37.502193
송파구,0.1,3.8,N,N,127.116278,37.501966
송파구,0.0,3.6,Y,N,127.115202,37.503827
송파구,0.1,3.8,Y,Y,127.118163,37.500601
송파구,0.0,3.6,Y,N,127.114841,37.504035
성남시,,6.0,,,127.096532997119,37.4087236079946
성남시,,4.0,,,127.1124289169277,37.41483312352569
성남시,,6.0,,,127.1118977695136,37.41425662691158
성남시,,10.0,,,127.119749415042,37.4413177473019
성남시,,7.0,,,127.1199096665062,37.44123319125684
성남시,,7.0,,,127.119898658656,37.4363741638397
성남시,,7.0,,,127.1191074362558,37.43432707673913
성남시,,4.0,,,127.0930530834878,37.40815392082689
성남시,,6.0,,,127.0969918420023,37.40871903310661
성남시,,6.0,,,127.097625345554,37.40895650619556
성남시,,6.0,,,127.150238545861,37.44254674413841
성남시,,7.0,,,127.15072239051,37.4449339027423
성남시,,5.0,,,127.1539475828001,37.44398264446348
성남시,,5.0,,,127.1531961882098,37.44468063602276
성남시,,10.0,,,127.1530636962269,37.44472329948537
성남시,,6.0,,,127.1530445174343,37.44482512535561
성남시,,7.0,,,127.1368577130383,37.46397032759832
성남시,,6.0,,,127.139757848934,37.4600955015996
성남시,,6.0,,,127.1401071585227,37.46050845842386
성남시,,7.0,,,127.140249821731,37.46095222010583
성남시,,6.0,,,127.1407008510134,37.46110139312287
성남시,,7.0,,,127.1412660862825,37.46143811980981
성남시,,4.0,,,127.141899634703,37.45983552582047
성남시,,4.0,,,127.1416439756036,37.46021221307104
성남시,,3.0,,,127.1414214974731,37.4606820915585
성남시,,3.0,,,127.1343332353922,37.45964597503384
성남시,,5.0,,,127.1349435822447,37.45987897042792
성남시,,3.0,,,127.1354147016627,37.46007976825373
성남시,,6.0,,,127.1355660944609,37.46020444185002
성남시,,5.0,,,127.1359329704239,37.46042018568208
성남시,,6.0,,,127.1362770174596,37.46088269406685
성남시,,5.0,,,127.1370357926301,37.46223462375687
성남시,,5.0,,,127.1370482633147,37.46350949679528
성남시,,6.0,,,127.1365115077741,37.45919075433162
성남시,,6.0,,,127.1373808025134,37.45958737544026
성남시,,6.0,,,127.1364405113294,37.46018601745939
성남시,,4.0,,,127.142562683663,37.4468747948148
성남시,,6.0,,,127.142892177456,37.44526535941639
성남시,,4.0,,,127.1424613850808,37.44650254336381
성남시,,3.0,,,127.1420709105675,37.4463902816611
성남시,,5.0,,,127.1409274676509,37.44604193816846
성남시,,4.0,,,127.1403487515442,37.44586893928454
성남시,,4.0,,,127.1418718969652,37.44739646834192
성남시,,4.0,,,127.141939198621,37.44725219839312
성남시,,4.0,,,127.1420700759881,37.44696035126079
성남시,,5.0,,,127.1421622752994,37.44676382730878
성남시,,6.0,,,127.1422379100574,37.44660394322001
성남시,,4.0,,,127.1413867283319,37.44534683252122
성남시,,5.0,,,127.136823416324,37.44154612134906
성남시,,3.0,,,127.135120196756,37.4400886573218
성남시,,6.0,,,127.1353169139846,37.44111509833185
성남시,,6.0,,,127.1356798335056,37.44122401670153
성남시,,5.0,,,127.13567118918,37.4408781909063
성남시,,4.0,,,127.1358540161796,37.44064841018144
성남시,,4.0,,,127.136450243505,37.44082843426682
성남시,,4.0,,,127.1408575970032,37.44445928393112
성남시,,4.0,,,127.1415213861182,37.44221201940725
성남시,,4.0,,,127.143962604497,37.44228058007592
성남시,,4.0,,,127.1445436570609,37.44107068543374
성남시,,4.0,,,127.1412374608572,37.44036302668682
성남시,,4.0,,,127.1415502992552,37.44048828634462
성남시,,4.0,,,127.1407659483137,37.44212809960946
성남시,,5.0,,,127.1425013875971,37.442501320162
성남시,,3.0,,,127.14363851313,37.44292251147773
성남시,,3.0,,,127.143953235065,37.44305220699847
성남시,,5.0,,,127.1444685129759,37.44415498739652
성남시,,5.0,,,127.1441494676939,37.44396615074857
성남시,,3.0,,,127.140382704795,37.4443331226854
성남시,,6.0,,,127.1412251283006,37.44284761368174
성남시,,6.0,,,127.141625686287,37.44296856605959
성남시,,5.0,,,127.1420458217605,37.44309382560559
성남시,,8.0,,,127.1509638250699,37.44513948893859
성남시,,8.0,,,127.1517092969121,37.44573730999451
성남시,,5.0,,,127.150314219125,37.4522802919707
성남시,,5.0,,,127.150015716378,37.44436799573937
성남시,,6.0,,,127.1500960169579,37.45199798469984
성남시,,4.0,,,127.1520075365508,37.45160573198626
성남시,,4.0,,,127.1514340937347,37.45200830627726
성남시,,4.0,,,127.1510938905534,37.45224773079262
성남시,,5.0,,,127.15223930574,37.45186521363399
성남시,,4.0,,,127.1526030834988,37.45130543184371
성남시,,5.0,,,127.15304326473,37.4503430945645
성남시,,7.0,,,127.1520208802287,37.44599122727232
성남시,,7.0,,,127.1534773871279,37.44715902704084
성남시,,7.0,,,127.1531016167074,37.44685624681533
성남시,,3.0,,,127.1548045663512,37.44557215220046
성남시,,3.0,,,127.1545756942008,37.44574066647694
성남시,,4.0,,,127.1565311586496,37.44704258463124
성남시,,3.0,,,127.156394944513,37.44717934505994
성남시,,9.0,,,127.0891667756334,37.40887815030758
성남시,,8.0,,,127.0881159420355,37.40982212643013
성남시,,8.0,,,127.0871676009918,37.41115999748965
성남시,,8.0,,,127.0862851066793,37.41180342939229
성남시,,9.0,,,127.0911237654967,37.40839404642153
성남시,,7.0,,,127.0911313785078,37.40806726432186
성남시,,7.0,,,127.0851727012448,37.40697998209812
성남시,,4.0,,,127.0831626904045,37.40620211589518
성남시,,8.0,,,127.0777744906216,37.41978164303607
성남시,,3.0,,,127.0761627883581,37.42225375660561
성남시,,8.0,,,127.0768108068443,37.41999923403561
성남시,,4.0,,,127.101014153446,37.4498400529709
성남시,,2.0,,,127.100334417843,37.4503095584132
성남시,,4.0,,,127.0787808455394,37.41908179733625
성남시,,4.0,,,127.0783875101554,37.4193002060598
성남시,,4.0,,,127.0779588432693,37.41956145484647
성남시,,3.0,,,127.0781247861345,37.41968674114514
성남시,,4.0,,,127.0782367235857,37.41728042390337
성남시,,4.0,,,127.0800745956923,37.41817270605247
성남시,,4.0,,,127.0801638513576,37.41705972910631
성남시,,4.0,,,127.1159543018217,37.42005188453336
성남시,,4.0,,,127.154462672968,37.45631809410666
성남시,,5.0,,,127.151931502053,37.45561508396202
성남시,,5.0,,,127.1515311199899,37.4554256477147
성남시,,6.0,,,127.1525212966549,37.45589792679517
성남시,,4.0,,,127.1506764534725,37.45529572816658
성남시,,4.0,,,127.162782741466,37.4574233797503
성남시,,3.0,,,127.1635029408414,37.45976929662826
성남시,,4.0,,,127.1619443961603,37.45956221587196
성남시,,3.0,,,127.1622639692194,37.45993784049224
성남시,,6.0,,,127.1630571219435,37.45865053207321
성남시,,3.0,,,127.1632343502106,37.45991617386208
성남시,,3.0,,,127.1639432015428,37.45953024644801
성남시,,3.0,,,127.1642003555383,37.45939359175662
성남시,,5.0,,,127.1627287171173,37.45784561115222
성남시,,5.0,,,127.1631671561957,37.45834818467932
성남시,,5.0,,,127.1619537689513,37.45925956751618
성남시,,4.0,,,127.1616374428824,37.45920973247901
성남시,,5.0,,,127.163502154927,37.4587611960315
성남시,,6.0,,,127.1603510320341,37.45738148078564
성남시,,4.0,,,127.162198211243,37.45723244830143
성남시,,4.0,,,127.1617626868832,37.45671502770207
성남시,,5.0,,,127.1616331022568,37.45656649749314
성남시,,5.0,,,127.1613889913891,37.45627217665258
성남시,,7.0,,,127.1635665864984,37.45837463535565
성남시,,3.0,,,127.1602617447593,37.45603001576997
성남시,,3.0,,,127.1337880081658,37.44727924436863
성남시,,4.0,,,127.1416389419368,37.43969354249465
성남시,,4.0,,,127.1410634587745,37.43939587078985
성남시,,3.0,,,127.1406104016505,37.43916781296148
성남시,,2.0,,,127.1403762286302,37.43903961545611
성남시,,5.0,,,127.1408005785787,37.43851164908592
성남시,,4.0,,,127.1415186562247,37.4388901615814
성남시,,4.0,,,127.1421890783351,37.43924504155513
성남시,,8.0,,,127.1349366505335,37.43519143318755
성남시,,2.0,,,127.1327289693438,37.43673078940186
성남시,,2.0,,,127.1328753744821,37.43617055595948
성남시,,3.0,,,127.1305436120132,37.43548642363616
성남시,,3.0,,,127.131246065082,37.43568916750183
성남시,,4.0,,,127.1323135043065,37.43740441631549
성남시,,4.0,,,127.1319359865492,37.43729326737581
성남시,,3.0,,,127.1314051309903,37.4371445458242
성남시,,4.0,,,127.1310219535562,37.43702251779501
성남시,,3.0,,,127.1339898094039,37.43929521003295
성남시,,4.0,,,127.1451115529249,37.44127766516511
성남시,,4.0,,,127.1451337553068,37.4449818234996
성남시,,4.0,,,127.14529621498,37.44487221280503
성남시,,3.0,,,127.1349458247532,37.44045645394627
성남시,,6.0,,,127.1337160840534,37.440636368905
성남시,,6.0,,,127.1340524737943,37.44073760878906
성남시,,4.0,,,127.1310049037031,37.4415509865756
성남시,,4.0,,,127.133426751727,37.4437340238725
성남시,,5.0,,,127.132624808752,37.44351941677758
성남시,,3.0,,,127.132712795457,37.44362256056917
성남시,,3.0,,,127.134023935565,37.44400435385769
성남시,,5.0,,,127.1342334801306,37.44398600528491
성남시,,3.0,,,127.1328702163089,37.44481534298292
성남시,,4.0,,,127.1342889542814,37.44408885070084
성남시,,3.0,,,127.1330161504302,37.44363680776423
성남시,,4.0,,,127.1341707840293,37.44412902341775
성남시,,5.0,,,127.1312152489652,37.44319103326615
성남시,,5.0,,,127.1320896041186,37.44465919875419
성남시,,4.0,,,127.1312630390616,37.44335001888254
성남시,,4.0,,,127.1318433974842,37.44337566032364
성남시,,4.0,,,127.1324728788747,37.44355853741018
성남시,,3.0,,,127.1286018590741,37.44392553320057
성남시,,4.0,,,127.1438151337301,37.44608448019432
성남시,,2.0,,,127.1433443905721,37.44563806742773
성남시,,4.0,,,127.1449146487247,37.44512743165896
성남시,,5.0,,,127.1429640866727,37.44700265019216
성남시,,4.0,,,127.143489647148,37.44511661851871
성남시,,3.0,,,127.1442345433308,37.44646989557927
성남시,,4.0,,,127.142761117146,37.44744462580331
성남시,,3.0,,,127.1426224671746,37.44676435392046
성남시,,3.0,,,127.100251565527,37.44973565633563
성남시,,6.0,,,127.1065678654513,37.45894902857697
성남시,,4.0,,,127.1070551961919,37.45929206850387
성남시,,3.0,,,127.1067245394904,37.4592809929357
성남시,,3.0,,,127.1067990722729,37.45962551787482
성남시,,6.0,,,127.1071609031131,37.45992881101053
성남시,,1.0,,,127.1069735025924,37.4601827542486
성남시,,4.0,,,127.1070596142323,37.46073086860396
성남시,,4.0,,,127.10723697434,37.46201736399646
성남시,,4.0,,,127.1060189203013,37.45927869737948
성남시,,4.0,,,127.1058653704668,37.45954198643516
성남시,,6.0,,,127.1066150233155,37.45987862210878
성남시,,6.0,,,127.1060181660983,37.45981480056351
성남시,,7.0,,,127.1054500218604,37.45972783791175
성남시,,6.0,,,127.1036860752173,37.45877624183433
성남시,,6.0,,,127.1041041484616,37.4593696828973
성남시,,6.0,,,127.1043165960253,37.45954142643247
성남시,,7.0,,,127.104000204341,37.45949055058772
성남시,,7.0,,,127.1029143211258,37.45926169682403
성남시,,4.0,,,127.1031029406161,37.45829530007276
성남시,,6.0,,,127.1044040405764,37.45855242241564
성남시,,6.0,,,127.1056063271846,37.45890335515072
성남시,,5.0,,,127.1663295072204,37.46342603868513
성남시,,4.0,,,127.1668702428412,37.46363246915853
성남시,,4.0,,,127.1674304870999,37.46366600163135
성남시,,4.0,,,127.1686616260555,37.46368027072297
성남시,,4.0,,,127.1696666280005,37.46370158877445
성남시,,7.0,,,127.1280555306572,37.45638501549736
성남시,,6.0,,,127.1281125953051,37.45406097647043
성남시,,6.0,,,127.1288566315856,37.45485292837341
성남시,,6.0,,,127.1290141326368,37.45445123715897
성남시,,6.0,,,127.1286139707629,37.4544387058216
성남시,,6.0,,,127.1289727283116,37.46186376722225
성남시,,6.0,,,127.1286203160015,37.46293026222756
성남시,,6.0,,,127.1283278533611,37.46510247136238
성남시,,6.0,,,127.128572118884,37.46457555762532
성남시,,6.0,,,127.1278722466024,37.46535603116202
성남시,,4.0,,,127.1676191133689,37.46298524850171
성남시,,4.0,,,127.1678160530439,37.46317213554134
성남시,,2.0,,,127.1685180367661,37.46327571567668
성남시,,3.0,,,127.1688916196783,37.4629578285536
성남시,,4.0,,,127.1672379795407,37.46261786524715
성남시,,3.0,,,127.1672468923232,37.46232575092309
성남시,,3.0,,,127.1673034133257,37.46227734648387
성남시,,7.0,,,127.1618079518114,37.46264672870003
성남시,,5.0,,,127.1615079173919,37.46261626614354
성남시,,5.0,,,127.1602812619577,37.46239923803243
성남시,,4.0,,,127.1585014238568,37.46253011669088
성남시,,6.0,,,127.15915056889,37.4623924522833
성남시,,5.0,,,127.1579651639026,37.46143838340559
성남시,,7.0,,,127.1580051194618,37.46054620677793
성남시,,7.0,,,127.1569558887119,37.46242186132901
성남시,,8.0,,,127.0803905957689,37.41828538518388
성남시,,7.0,,,127.1210802015992,37.45888774500924
성남시,,7.0,,,127.1206533537159,37.4527704751419
성남시,,7.0,,,127.1219799272449,37.45958850809975
성남시,,7.0,,,127.1200296843961,37.4451991384356
성남시,,7.0,,,127.1197473020181,37.43584846150593
성남시,,7.0,,,127.1191262631544,37.43396355422342
성남시,,7.0,,,127.119924654173,37.44580566174287
성남시,,7.0,,,127.1201279878521,37.44815977999291
성남시,,7.0,,,127.1202375716591,37.44823989970889
성남시,,7.0,,,127.1194560344792,37.45616432052837
성남시,,7.0,,,127.1193893534321,37.45517380394476
성남시,,3.0,,,127.129094121132,37.43843128786504
성남시,,7.0,,,127.1283346827754,37.44162251935147
성남시,,8.0,,,127.1556460445201,37.44478184020875
성남시,,7.0,,,127.1290826429718,37.44183565839492
성남시,,7.0,,,127.1261253830176,37.43783195428179
성남시,,5.0,,,127.1244136260866,37.44001014058305
성남시,,4.0,,,127.1236829295851,37.44006624072154
성남시,,7.0,,,127.1259957894883,37.43866213873421
성남시,,7.0,,,127.1260533529256,37.43814375975499
성남시,,5.0,,,127.126157451235,37.43871244509372
성남시,,3.0,,,127.1268256964357,37.43879560635249
성남시,,5.0,,,127.1271177779202,37.43882661313894
성남시,,7.0,,,127.1258884730659,37.44075859143125
성남시,,7.0,,,127.1259262413919,37.4413674602275
성남시,,7.0,,,127.1259343290407,37.44112972772722
성남시,,4.0,,,127.1246750233636,37.44078422255873
성남시,,5.0,,,127.1274843391354,37.45369647589165
성남시,,7.0,,,127.1269712650289,37.45743012987232
성남시,,7.0,,,127.1274031452658,37.45530201453948
성남시,,7.0,,,127.126704221112,37.45870331594421
성남시,,8.0,,,127.1266917787694,37.45939796887587
성남시,,6.0,,,127.1267880698019,37.45941314724421
성남시,,6.0,,,127.1277889333383,37.4619305561063
성남시,,7.0,,,127.1268346206636,37.46120685583161
성남시,,7.0,,,127.1267311836233,37.4600197327982
성남시,,7.0,,,127.1270105090739,37.46327853548347
성남시,,6.0,,,127.1269805477214,37.46637344582347
성남시,,7.0,,,127.1270742529028,37.46429775351216
성남시,,8.0,,,127.1220879520616,37.43987344034036
성남시,,5.0,,,127.1268964486784,37.46174997171199
성남시,,6.0,,,127.1263036595909,37.4456127039565
성남시,,5.0,,,127.1262344430577,37.44530704587171
성남시,,4.0,,,127.1275680413941,37.44561360308113
성남시,,5.0,,,127.1261018363114,37.44478467101528
성남시,,4.0,,,127.1260122072328,37.44444311342899
성남시,,3.0,,,127.1261268893742,37.44322399814412
성남시,,3.0,,,127.1261381181591,37.44316365348445
성남시,,4.0,,,127.1261837227356,37.44285871855306
성남시,,7.0,,,127.1287154945178,37.44173261635771
성남시,,14.0,,,127.1214202947498,37.43989659339091
성남시,,3.0,,,127.1028215978969,37.42713285998639
성남시,,3.0,,,127.1031998531989,37.42713802781286
성남시,,5.0,,,127.1268983609125,37.46210980407582
성남시,,5.0,,,127.126423145477,37.44605769506277
성남시,,5.0,,,127.1188099219987,37.45305725944175
성남시,,8.0,,,127.1187955935929,37.45233307515724
성남시,,6.0,,,127.1187779474729,37.4517664826713
성남시,,3.0,,,127.11868855303,37.44911929961582
성남시,,3.0,,,127.1187222789991,37.44681234993113
성남시,,3.0,,,127.1187613870797,37.44449616944618
성남시,,5.0,,,127.1034205052827,37.42682807504416
성남시,,5.0,,,127.1042943106864,37.42681580015581
성남시,,3.0,,,127.1043149378383,37.42712998915272
성남시,,5.0,,,127.1049345077864,37.42687824160676
성남시,,5.0,,,127.1062402975893,37.42716209821453
성남시,,4.0,,,127.1118956446438,37.42784840956342
성남시,,7.0,,,127.1040774039822,37.42106087289233
성남시,,6.0,,,127.1038928204768,37.42092262628536
성남시,,4.0,,,127.1034034026395,37.42030052890171
성남시,,5.0,,,127.1048448323212,37.45492585026206
성남시,,11.0,,,127.1055615456895,37.45496944867117
성남시,,5.0,,,127.1303210478939,37.46610200613044
성남시,,5.0,,,127.1300515580115,37.46575858172383
성남시,,5.0,,,127.1298157187834,37.465340389945
성남시,,6.0,,,127.151045042251,37.4535609068927
성남시,,5.0,,,127.1507625500065,37.45288940577399
성남시,,7.0,,,127.1505999700876,37.4526772532544
성남시,,2.0,,,127.149775214504,37.45252525478847
성남시,,3.0,,,127.149996834041,37.45256895046665
성남시,,3.0,,,127.1501711794845,37.45266238493712
성남시,,3.0,,,127.1502439017598,37.45260909972817
성남시,,7.0,,,127.1586466162429,37.45827101870304
성남시,,6.0,,,127.1592076131926,37.45718577603147
성남시,,4.0,,,127.1580331111729,37.45790287262654
성남시,,4.0,,,127.1575110532185,37.4584367379047
성남시,,3.0,,,127.1568020604758,37.45833345912781
성남시,,6.0,,,127.1584319191836,37.45903267674463
성남시,,5.0,,,127.1550568278657,37.45601906921052
성남시,,4.0,,,127.1549709750978,37.45583746932001
성남시,,5.0,,,127.1004549623057,37.42183441590977
성남시,,5.0,,,127.0999947230734,37.42232579216036
성남시,,8.0,,,127.1010817179344,37.42185203641908
성남시,,8.0,,,127.1015669223192,37.42187516242335
성남시,,8.0,,,127.1016353202082,37.42215147873299
성남시,,5.0,,,127.1281932125763,37.43420545802634
성남시,,4.0,,,127.1298732102049,37.4366845554926
성남시,,7.0,,,127.1278955081385,37.43440159204945
성남시,,5.0,,,127.1269296075119,37.43671068723445
성남시,,5.0,,,127.1274232143613,37.43612044713261
성남시,,6.0,,,127.1278394072706,37.43558341105423
성남시,,6.0,,,127.1276557860119,37.43462266650342
성남시,,7.0,,,127.1275405927657,37.43483220398014
성남시,,7.0,,,127.1264393004836,37.43738804343158
성남시,,4.0,,,127.1281973769148,37.44229233024046
성남시,,5.0,,,127.1278807013225,37.44149825622814
성남시,,4.0,,,127.1274755463391,37.44610640790572
성남시,,4.0,,,127.1276447345547,37.44707502490095
성남시,,4.0,,,127.1278456040631,37.44708692319936
성남시,,3.0,,,127.1277311133891,37.44632601036107
성남시,,3.0,,,127.1276241913107,37.44657248480152
성남시,,4.0,,,127.1268205747643,37.43389819243462
성남시,,3.0,,,127.1266795573798,37.43427379303776
성남시,,3.0,,,127.1266975009525,37.43441129618342
성남시,,3.0,,,127.1267772560721,37.43573279355695
성남시,,3.0,,,127.1148134474485,37.40871564112076
성남시,,4.0,,,127.1104895043179,37.41690325240042
성남시,,5.0,,,127.1010301928955,37.4128064726399
성남시,,5.0,,,127.1017370816291,37.41214123203228
성남시,,7.0,,,127.1005448376075,37.41318182900696
성남시,,4.0,,,127.0865625404813,37.41024230812625
성남시,,3.0,,,127.0869394170515,37.40984848019271
성남시,,3.0,,,127.0828142045618,37.40616628621983
성남시,,3.0,,,127.1417872730084,37.45028074018084
성남시,,4.0,,,127.1416546272833,37.4502877173708
성남시,,6.0,,,127.106187131648,37.45385444432751
성남시,,4.0,,,127.1045605690297,37.45387216659011
성남시,,4.0,,,127.1034722034968,37.45380855354998
성남시,,4.0,,,127.1031802966924,37.45358358570961
성남시,,6.0,,,127.1042042270741,37.44916954484237
성남시,,7.0,,,127.1039099220216,37.44946544032739
성남시,,7.0,,,127.1032348365388,37.44980924103738
성남시,,6.0,,,127.102620416142,37.44990750482107
성남시,,6.0,,,127.1014554207041,37.45008703076287
성남시,,5.0,,,127.1011919318107,37.45021375555748
성남시,,4.0,,,127.1005522419484,37.45066944794918
성남시,,5.0,,,127.0774578810928,37.40443640425847
성남시,,6.0,,,127.0772679726873,37.40421455252182
성남시,,4.0,,,127.1006920518153,37.45411202098644
성남시,,5.0,,,127.1014446539002,37.45338580246809
성남시,,4.0,,,127.1020128178251,37.45374425103764
성남시,,5.0,,,127.1021905527886,37.45308748218271
성남시,,6.0,,,127.1029159534935,37.45351165226232
성남시,,6.0,,,127.1033494191923,37.45344972743162
성남시,,4.0,,,127.153724300239,37.45667050549812
성남시,,5.0,,,127.1542695890256,37.45710795066147
성남시,,12.0,,,127.154174254191,37.45849370523602
성남시,,5.0,,,127.1551734437166,37.45827512197386
성남시,,4.0,,,127.1551549073899,37.45640259456965
성남시,,5.0,,,127.1520752517863,37.45704716833926
성남시,,5.0,,,127.1523887670965,37.45724174510435
성남시,,6.0,,,127.1530160069238,37.45775215035916
성남시,,3.0,,,127.1526687071986,37.45286772646158
성남시,,3.0,,,127.1527479721608,37.45271011124505
성남시,,3.0,,,127.1511099735232,37.45316354458907
성남시,,5.0,,,127.1516748374,37.45300016432008
성남시,,6.0,,,127.1511270180837,37.45469343384084
성남시,,5.0,,,127.1511135008232,37.45453811127923
성남시,,4.0,,,127.0950216591096,37.4115016451218
성남시,,3.0,,,127.1196913176787,37.44069185740116
성남시,,3.0,,,127.1198176716807,37.44015224521369
성남시,,4.0,,,127.12251817554,37.46536918901358
성남시,,4.0,,,127.1215512327442,37.46448986710023
성남시,,9.0,,,127.1529953854796,37.44883913794965
성남시,,9.0,,,127.1512448941546,37.44912825593367
성남시,,9.0,,,127.1505069992025,37.44964918585136
성남시,,12.0,,,127.147970057,37.44695660407903
성남시,,12.0,,,127.1481121572705,37.44755794513889
성남시,,9.0,,,127.1484767775815,37.44557797653002
성남시,,6.0,,,127.146710474294,37.44948180629221
성남시,,6.0,,,127.1480033442382,37.45080309854164
성남시,,6.0,,,127.1473856084657,37.45025159427392
성남시,,5.0,,,127.1496245400205,37.45219063472774
성남시,,3.0,,,127.1185478702619,37.43265879766363
성남시,,5.0,,,127.1491328492417,37.44270780272259
성남시,,6.0,,,127.1477325476361,37.44293020206835
성남시,,2.0,,,127.1487209323349,37.45152393508635
성남시,,4.0,,,127.140310546387,37.44116333587229
성남시,,4.0,,,127.1365285207582,37.44005782107621
성남시,,4.0,,,127.1400728633611,37.44191487787594
성남시,,6.0,,,127.140238557796,37.44256120244608
성남시,,3.0,,,127.1384727309285,37.44142978179332
성남시,,3.0,,,127.1381799832425,37.44094117029604
성남시,,4.0,,,127.1375419284331,37.44086867374322
성남시,,5.0,,,127.1377296945623,37.44181417082197
성남시,,5.0,,,127.138357653376,37.4419967144924
성남시,,5.0,,,127.1387204550707,37.44210572410803
성남시,,5.0,,,127.1393247014808,37.44228728927231
성남시,,6.0,,,127.1041019914726,37.45345663551812
성남시,,5.0,,,127.1366157835171,37.44321113151823
성남시,,3.0,,,127.1308754560389,37.43898011342285
성남시,,3.0,,,127.1304780092912,37.4382641485067
성남시,,3.0,,,127.131433251067,37.43854906461842
성남시,,4.0,,,127.1320415607884,37.4382046880223
성남시,,4.0,,,127.132655354981,37.43750168337979
성남시,,4.0,,,127.1309024214953,37.43699224131381
성남시,,4.0,,,127.1399907819102,37.4506472846664
성남시,,3.0,,,127.135011673217,37.44727579535051
성남시,,4.0,,,127.1375426435234,37.44850996665599
성남시,,4.0,,,127.1352886225693,37.44871509878444
성남시,,3.0,,,127.138922360523,37.4475787684987
성남시,,3.0,,,127.1379236247181,37.4473117568363
성남시,,4.0,,,127.135011109133,37.44727547129616
성남시,,4.0,,,127.1349180726241,37.4484675640724
성남시,,2.0,,,127.1335635477243,37.44874414442042
성남시,,3.0,,,127.1396812667201,37.4501024830253
성남시,,4.0,,,127.1395712416857,37.45034182819364
성남시,,3.0,,,127.1554066165178,37.44761881107105
성남시,,3.0,,,127.1551721061059,37.44746916555744
성남시,,6.0,,,127.1561278850809,37.448123954324
성남시,,8.0,,,127.1571614580652,37.44863120213175
성남시,,6.0,,,127.1582095219477,37.44961593447694
성남시,,5.0,,,127.1566920237232,37.45161101911864
성남시,,6.0,,,127.1563870012977,37.45046843649634
